,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
24,44.39,49.44,5.52,5.38,0.41,74.26,-3.09,-1.3,290.54,83.53,96278.02,18.75,108.84, ,61.7375
25,47.44,53.34,5.52,6.52,0.45,73.77,-1.89,-1.56,290.34,84.52,96245.57,18.75,108.98, ,65.55
26,47.12,54.54,5.58,7.58,0.48,74.38,-2.19,-2.21,291.52,79.49,97868.4,18.75,109.12, ,65.14999999999999
27,48.24,56.79,5.43,8.64,0.52,72.42,-2.77,-3.47,291.02,81.31,97855.31,18.74,109.26, ,66.55000000000001
28,48.64,57.91,5.47,9.72,0.54,73.35,-2.39,-2.26,290.11,84.1,96113.7,18.73,109.4, ,67.05
29,48.73,58.19,5.4,11.21,0.56,73.89,-1.53,-2.14,289.76,83.69,94810.08,18.73,109.54, ,67.1625
30,48.15,57.45,5.39,11.81,0.57,76.72,-0.86,-2.51,290.1,83.27,94986.99,18.72,109.68, ,66.4375
31,47.88,56.68,5.04,11.96,0.57,77.08,-0.54,-2.87,290.31,85.46,95971.05,18.72,109.82, ,66.1
32,45.62,53.46,4.77,10.53,0.54,77.84,-0.63,-2.75,291.2,84.35,97892.13,18.71,109.96, ,63.275
33,41.53,47.91,4.74,7.91,0.48,80.82,-0.76,-2.89,291.97,82.6,99363.95,18.7,110.1, ,58.1625
34,34.04,39.04,4.28,4.57,0.39,85.54,-1.1,-3.02,292.52,82.51,100375.24,18.7,110.24, ,48.8
35,27.17,32.02,3.79,2.24,0.32,92.67,-1.87,-3.28,293.67,81.9,101354.92,18.69,110.38, ,41.010000000000005
36,39.33,43.49,5.88,4.23,0.37,76.02,-2.82,-1.89,292.63,78.27,100608.3,18.89,108.71, ,55.412499999999994
37,42.68,46.31,5.76,4.66,0.39,75.13,-2.78,-0.58,291.88,80.05,99079.63,18.89,108.85, ,59.6
38,45.41,48.86,5.7,4.88,0.41,74.22,-3.05,-0.84,290.99,81.33,97316.42,18.88,108.99, ,63.012499999999996
39,48.08,52.53,5.65,5.61,0.44,73.21,-2.92,-1.83,289.59,83.89,94697.88,18.88,109.13, ,66.35
40,49.12,54.53,5.62,6.46,0.46,73.28,-1.96,-3.25,289.34,87.21,95235.81,18.87,109.27, ,67.64999999999999
41,48.56,54.62,5.62,7.22,0.48,74.41,-1.87,-2.88,289.58,87.64,96108.52,18.87,109.41, ,66.95
42,47.98,54.14,5.61,8.16,0.5,75.05,-1.77,-1.82,288.84,87.48,93881.41,18.86,109.55, ,66.225
43,47.63,53.67,5.47,8.64,0.51,76.47,-0.57,-1.62,288.6,87.58,93180.9,18.86,109.69, ,65.78750000000001
44,46.61,52.44,5.04,8.88,0.51,75.28,0.38,-1.54,289.44,88.69,95221.31,18.85,109.83, ,64.5125
45,44.3,49.72,4.84,8.41,0.5,77.1,0.01,-1.72,290.61,86.77,97366.15,18.84,109.97, ,61.625
46,41.86,47.03,4.78,7.41,0.48,79.47,-0.61,-1.97,291.07,86.06,98445.27,18.84,110.11, ,58.575
47,39.71,45.21,4.91,7.52,0.46,81.59,-0.65,-2.26,291.65,85.25,99307.33,18.83,110.25, ,55.8875
48,33.05,38.33,4.52,4.94,0.38,85.15,-1.06,-2.8,292.6,83.33,100844.09,18.82,110.39, ,47.5625
49,40.86,45.15,6.44,4.47,0.36,76.52,-2.27,-2.8,292.39,79.93,101201.73,19.02,108.71, ,57.325
50,41.85,45.56,6.23,4.53,0.38,76.69,-2.39,-1.56,292.65,78.01,100889.69,19.02,108.85, ,58.5625
51,43.48,47.21,5.99,4.6,0.4,74.27,-3.5,-1.03,291.98,77.74,98911.93,19.01,108.99, ,60.599999999999994
52,46.57,50.74,6.01,4.96,0.42,74.85,-3.34,-1.01,289.65,83.43,94862.23,19.01,109.13, ,64.4625
53,50.11,54.92,5.77,5.67,0.45,72.42,-1.75,-1.42,288.18,90.45,93576.64,19.0,109.27, ,68.8875
54,50.19,55.61,5.75,6.66,0.47,72.85,-0.84,-1.54,288.37,91.95,94698.75,19.0,109.41, ,68.9875
55,48.84,54.56,5.61,7.77,0.49,71.89,-0.64,-0.55,288.72,90.01,94664.77,18.99,109.55, ,67.30000000000001
56,47.0,52.73,5.39,8.58,0.51,72.16,-0.22,-0.49,289.22,87.1,94786.85,18.99,109.69, ,65.0
57,44.79,50.35,5.25,8.39,0.51,75.0,0.18,-0.66,289.72,88.2,95979.46,18.98,109.83, ,62.2375
58,43.42,49.0,4.94,8.34,0.51,75.44,0.02,-0.86,290.33,87.96,97182.16,18.98,109.97, ,60.525000000000006
59,41.19,46.91,4.82,7.82,0.5,77.32,-0.35,-1.05,291.0,86.57,98557.75,18.97,110.11, ,57.7375
60,40.37,47.01,5.15,9.2,0.51,78.6,-0.42,-1.17,291.75,84.76,99801.48,18.96,110.25, ,56.7125
61,35.4,41.82,4.86,6.89,0.44,82.0,-0.6,-1.92,292.34,83.84,100911.24,18.96,110.39, ,50.5
62,43.5,48.44,7.13,4.69,0.37,78.52,-2.62,-3.21,292.01,82.34,101272.74,19.16,108.72, ,60.625
63,44.17,48.66,6.82,4.63,0.39,78.08,-2.26,-2.54,292.08,80.88,100890.35,19.15,108.86, ,61.462500000000006
64,44.18,48.81,6.57,4.61,0.4,76.47,-3.0,-1.68,291.75,79.7,99320.86,19.15,109.0, ,61.475
65,47.32,52.57,6.21,5.03,0.42,73.46,-2.91,-1.16,290.06,84.62,96406.66,19.14,109.14, ,65.4
66,48.11,53.45,6.18,5.42,0.44,74.22,-1.22,-0.22,289.28,87.24,95309.66,19.14,109.28, ,66.3875
67,48.57,54.47,6.14,6.34,0.47,73.7,-0.05,-0.04,289.42,88.23,96270.23,19.13,109.42, ,66.9625
68,46.82,53.0,6.01,7.18,0.5,72.75,0.09,-0.02,289.8,86.82,96696.59,19.13,109.56, ,64.775
69,44.91,51.24,5.59,8.13,0.52,71.39,-0.08,-0.3,290.2,84.45,96720.2,19.12,109.7, ,62.387499999999996
70,43.61,50.03,5.35,8.96,0.53,72.03,-0.12,-0.35,290.47,85.51,97456.55,19.11,109.84, ,60.7625
71,42.4,48.91,5.14,9.33,0.54,73.11,-0.26,-0.21,290.78,86.01,98107.08,19.11,109.98, ,59.25
72,40.52,47.33,4.94,8.95,0.54,74.61,-0.3,-0.52,291.26,85.53,99171.68,19.1,110.12, ,56.900000000000006
73,39.72,47.33,5.21,10.49,0.56,75.67,-0.17,-0.76,291.99,83.94,100625.3,19.1,110.26, ,55.9
74,36.82,44.28,4.89,8.72,0.51,77.19,-0.26,-1.54,292.18,84.48,101342.29,19.09,110.4, ,52.275
75,30.24,36.23,4.14,4.15,0.39,84.36,-0.95,-2.26,292.55,84.41,101572.47,19.08,110.54, ,44.05
76,45.56,51.48,7.55,4.36,0.37,81.95,-2.93,-3.2,291.73,84.03,101367.16,19.29,108.72, ,63.2
77,47.66,53.62,7.51,4.81,0.4,79.39,-2.52,-2.88,291.71,83.25,101117.9,19.28,108.86, ,65.82499999999999
78,48.02,54.15,7.44,5.2,0.42,78.22,-2.38,-2.13,291.48,82.17,99939.24,19.28,109.0, ,66.275
79,49.63,56.34,7.07,5.58,0.44,76.24,-1.9,-1.48,290.56,84.85,98177.56,19.27,109.14, ,68.28750000000001
80,49.4,56.41,6.77,5.87,0.46,74.96,-0.85,-0.57,290.37,85.2,97915.4,19.27,109.28, ,68.0
81,49.32,56.87,6.67,6.8,0.5,73.82,-0.09,-0.33,290.44,85.33,98332.15,19.26,109.43, ,67.9
82,47.47,55.33,6.44,7.55,0.53,71.9,0.18,-0.44,290.43,85.5,98291.42,19.26,109.57, ,65.5875
83,44.01,51.79,6.02,8.54,0.55,71.29,0.07,-0.4,290.92,83.03,98578.89,19.25,109.71, ,61.262499999999996
84,42.12,49.93,5.69,9.86,0.57,71.28,-0.28,-0.54,291.23,83.03,99185.18,19.25,109.85, ,58.9
85,41.3,49.33,5.53,11.17,0.59,71.41,-0.64,-0.26,291.29,84.16,99298.91,19.24,109.99, ,57.87499999999999
86,40.49,48.88,5.25,10.98,0.59,72.2,-0.64,-0.51,291.23,85.64,99409.3,19.23,110.13, ,56.862500000000004
87,40.77,49.9,5.35,12.69,0.63,71.98,-0.3,-0.86,291.51,85.93,100245.53,19.23,110.27, ,57.212500000000006
88,38.46,47.19,5.06,10.99,0.59,73.31,-0.36,-1.55,291.94,85.77,101192.03,19.22,110.41, ,54.325
89,32.94,39.89,4.27,5.77,0.45,79.65,-0.85,-2.08,292.31,85.69,101558.02,19.21,110.55, ,47.425
90,49.94,56.95,8.26,4.62,0.4,83.33,-2.67,-3.17,291.5,85.16,101196.97,19.42,108.87, ,68.675
91,52.91,60.6,8.45,5.79,0.45,80.65,-2.18,-2.45,291.32,85.1,100760.13,19.41,109.01, ,72.38749999999999
92,54.71,63.5,8.12,6.68,0.48,78.13,-1.55,-1.97,291.19,84.67,100268.26,19.41,109.15, ,74.6375
93,54.1,63.28,7.71,6.94,0.51,76.3,-1.02,-1.33,291.06,84.22,99761.91,19.4,109.29, ,73.875
94,53.26,63.16,7.39,8.11,0.56,73.62,-0.52,-1.02,290.7,85.5,99296.88,19.4,109.43, ,72.825
95,50.7,61.06,6.83,9.22,0.6,68.99,-0.09,-1.03,290.7,85.5,99370.59,19.39,109.57, ,69.625
96,45.81,55.75,6.32,9.8,0.61,68.88,-0.3,-0.78,291.01,84.35,99758.02,19.38,109.71, ,63.5125
97,43.22,53.07,5.82,11.31,0.62,68.24,-0.61,-0.83,291.08,84.9,99786.64,19.38,109.85, ,60.275
98,42.19,52.42,5.94,14.38,0.65,68.0,-0.82,-0.49,291.25,85.04,99739.16,19.37,109.99, ,58.9875
99,42.24,53.01,5.57,14.97,0.68,66.93,-0.9,-0.53,291.24,86.01,99839.67,19.37,110.13, ,59.050000000000004
100,42.27,53.06,5.42,15.24,0.7,67.99,-0.7,-0.9,291.32,86.83,100160.53,19.36,110.27, ,59.087500000000006
101,40.15,50.18,5.07,13.33,0.66,69.54,-0.55,-1.42,291.53,87.46,100667.73,19.35,110.41, ,56.4375
102,34.4,42.27,4.35,7.59,0.52,76.04,-0.76,-1.79,292.08,86.45,101088.55,19.35,110.55, ,49.25
103,53.47,61.66,8.46,4.35,0.42,84.8,-2.35,-3.03,291.33,85.95,101184.52,19.54,109.01, ,73.0875
104,56.84,66.66,8.3,5.82,0.48,81.04,-1.78,-2.7,291.22,86.04,101012.57,19.54,109.16, ,77.3
105,57.91,68.85,8.29,7.17,0.56,77.56,-1.28,-2.03,291.22,84.65,100765.42,19.53,109.3, ,78.63749999999999
106,56.02,68.12,7.9,8.79,0.62,73.28,-0.83,-1.75,291.04,85.09,100313.23,19.53,109.44, ,76.275
107,52.51,65.19,7.44,11.23,0.68,67.79,-0.57,-1.66,290.89,85.43,99977.16,19.52,109.58, ,71.8875
108,47.52,59.6,6.69,11.32,0.69,67.1,-0.58,-1.28,291.01,85.27,99978.14,19.52,109.72, ,65.65
109,44.2,56.2,6.16,13.2,0.69,65.97,-0.64,-0.9,291.12,85.68,100186.48,19.51,109.86, ,61.5
110,43.84,56.66,6.61,18.74,0.73,63.88,-0.73,-0.69,291.26,85.66,100261.24,19.51,110.0, ,61.050000000000004
111,43.36,56.16,6.38,19.08,0.74,63.99,-0.94,-0.58,291.43,85.61,100354.48,19.5,110.14, ,60.45
112,43.91,56.64,5.53,18.11,0.76,63.18,-1.09,-0.97,291.41,86.65,100591.62,19.49,110.28, ,61.137499999999996
113,41.58,52.93,5.15,15.41,0.71,66.04,-1.01,-1.33,291.4,87.74,100516.73,19.49,110.42, ,58.224999999999994
114,36.27,45.26,4.38,9.5,0.57,71.16,-0.8,-1.62,291.71,87.49,100623.13,19.48,110.56, ,51.587500000000006
115,30.93,38.25,4.35,5.58,0.44,77.76,-1.09,-1.92,292.35,86.01,101273.93,19.47,110.7, ,44.9125
116,58.41,70.72,8.48,7.07,0.58,77.7,-1.62,-2.64,291.29,84.76,101320.47,19.67,109.3, ,79.26249999999999
117,56.94,71.19,8.18,9.16,0.68,72.21,-1.14,-2.4,291.18,85.46,100903.4,19.66,109.44, ,77.425
118,53.12,67.74,7.92,12.19,0.75,67.04,-0.86,-1.83,291.01,85.67,100328.48,19.66,109.58, ,72.65
119,48.43,62.46,6.84,12.13,0.74,64.77,-0.7,-1.55,291.06,85.66,100215.12,19.65,109.72, ,66.7875
120,44.91,58.71,6.28,13.61,0.73,63.55,-0.68,-1.07,291.26,85.4,100433.45,19.64,109.87, ,62.387499999999996
121,44.9,59.66,7.0,20.99,0.78,60.21,-0.84,-0.96,291.36,85.69,100596.27,19.64,110.01, ,62.375
122,45.6,60.99,7.15,23.64,0.82,58.72,-0.96,-0.87,291.48,85.94,100745.45,19.63,110.15, ,63.25
123,44.92,59.09,5.82,20.07,0.8,60.29,-1.24,-1.17,291.58,86.21,100902.52,19.62,110.29, ,62.400000000000006
124,42.98,55.53,5.21,17.01,0.74,62.25,-1.34,-1.5,291.5,87.14,100790.98,19.62,110.43, ,59.974999999999994
125,38.16,47.97,4.37,10.86,0.61,66.91,-1.03,-1.73,291.62,87.57,100758.12,19.61,110.57, ,53.949999999999996
126,34.82,43.22,4.71,8.17,0.52,71.49,-1.01,-1.91,292.06,86.87,101219.84,19.6,110.71, ,49.775
127,31.8,39.01,4.52,5.16,0.43,77.44,-1.54,-2.7,292.61,85.55,101549.17,19.6,110.85, ,46.0
128,55.58,66.47,8.72,5.27,0.52,83.11,-1.53,-3.28,291.52,84.05,101543.21,19.8,109.31, ,75.725
129,55.01,68.67,8.27,8.05,0.65,74.74,-1.07,-2.89,291.24,85.97,101179.23,19.79,109.45, ,75.0125
130,52.0,66.54,8.06,11.2,0.74,68.92,-0.79,-1.84,291.17,85.67,100666.33,19.79,109.59, ,71.25
131,48.5,63.29,6.99,11.92,0.76,64.59,-0.59,-1.44,291.2,86.0,100570.73,19.78,109.73, ,66.875
132,44.85,59.16,6.52,13.07,0.75,63.53,-0.54,-0.98,291.44,85.4,100738.95,19.78,109.87, ,62.3125
133,44.79,59.96,7.43,21.06,0.78,59.46,-0.72,-0.98,291.52,85.78,100892.92,19.77,110.01, ,62.2375
134,45.36,61.04,7.73,25.09,0.82,57.21,-1.06,-1.0,291.63,85.63,100969.56,19.76,110.15, ,62.95
135,45.41,60.66,6.45,22.26,0.83,58.53,-1.29,-1.25,291.6,86.24,100978.73,19.76,110.29, ,63.012499999999996
136,43.02,56.0,5.59,17.95,0.74,61.59,-1.33,-1.5,291.6,86.83,100995.34,19.75,110.44, ,60.025000000000006
137,38.75,48.75,4.49,10.47,0.61,66.47,-1.11,-1.78,291.64,87.69,101033.8,19.74,110.58, ,54.6875
138,36.44,45.15,4.81,8.23,0.55,69.82,-1.1,-2.02,291.89,87.21,101241.36,19.74,110.72, ,51.8
139,33.53,41.03,4.58,5.55,0.46,75.51,-1.54,-2.53,292.37,86.57,101430.96,19.73,110.86, ,48.1625
140,28.3,34.83,3.97,1.59,0.35,90.73,-1.8,-3.01,292.88,87.39,101532.37,19.72,111.0, ,42.415
141,50.14,63.17,7.77,8.99,0.64,72.07,-0.85,-2.19,291.33,85.98,101259.58,19.92,109.6, ,68.925
142,47.28,61.31,7.0,10.43,0.69,67.56,-0.59,-1.55,291.32,86.24,101168.94,19.92,109.74, ,65.35000000000001
143,43.7,57.75,6.77,11.61,0.69,66.85,-0.48,-1.11,291.56,85.77,101287.26,19.91,109.88, ,60.875
144,43.6,58.22,7.9,19.71,0.74,61.86,-0.73,-1.05,291.68,86.03,101297.23,19.9,110.02, ,60.75
145,45.04,60.66,8.61,27.04,0.81,56.97,-1.2,-0.95,291.67,86.31,101054.82,19.9,110.16, ,62.55
146,46.01,61.93,7.61,25.89,0.86,57.76,-1.34,-1.16,291.5,86.96,100970.37,19.89,110.3, ,63.762499999999996
147,43.08,56.22,6.45,20.26,0.75,62.25,-1.24,-1.55,291.63,86.78,101178.26,19.88,110.44, ,60.099999999999994
148,38.56,48.19,4.73,9.15,0.59,69.6,-1.12,-1.98,291.75,87.6,101315.23,19.88,110.58, ,54.45
149,36.64,44.91,4.54,6.75,0.52,71.08,-1.18,-2.19,291.94,87.18,101315.7,19.87,110.73, ,52.05
150,33.43,40.39,4.28,4.4,0.44,77.98,-1.45,-2.33,292.26,86.54,101390.61,19.86,110.87, ,48.0375
151,44.14,60.14,8.82,24.57,0.78,58.39,-1.64,-0.74,291.75,86.16,101458.53,20.03,110.17, ,61.425
152,46.47,63.53,9.46,30.16,0.88,56.02,-1.9,-1.12,291.6,86.66,101382.84,20.02,110.31, ,64.33749999999999
153,43.17,57.13,7.84,21.96,0.75,62.51,-1.68,-1.8,291.76,86.41,101506.23,20.02,110.45, ,60.212500000000006
154,35.02,42.56,4.62,4.48,0.46,76.88,-1.31,-2.34,291.96,86.95,101505.67,20.0,110.73, ,50.025000000000006
155,44.18,57.69,8.16,13.44,0.7,66.73,-0.63,-0.97,292.15,83.09,101526.46,20.3,110.04, ,61.475
156,44.7,59.28,9.63,20.58,0.83,61.3,-1.26,-1.01,292.23,81.88,101274.37,20.3,110.18, ,62.125
157,44.13,58.82,10.54,23.09,0.83,61.29,-1.61,-1.61,292.19,81.57,101300.27,20.29,110.32, ,61.4125
158,45.71,58.97,9.77,17.99,0.83,62.39,-1.57,-1.15,291.9,81.72,101071.94,20.43,110.05, ,63.3875
159,45.85,59.43,10.46,20.73,0.9,60.71,-1.86,-1.43,291.62,82.14,100527.83,20.43,110.19, ,63.5625
160,43.4,55.9,9.85,17.97,0.82,64.17,-1.3,-1.71,291.7,82.15,100714.69,20.42,110.33, ,60.5
161,38.13,48.23,7.48,9.95,0.6,75.83,-1.28,-1.71,292.16,81.64,101410.68,20.41,110.47, ,53.9125
162,45.36,57.07,9.76,14.42,0.77,65.78,-1.59,-1.44,292.01,78.99,101110.09,20.57,109.91, ,62.95
163,47.04,60.29,11.57,19.84,0.91,61.01,-2.05,-0.95,291.52,80.93,100525.45,20.57,110.05, ,65.05
164,46.22,59.12,12.03,19.83,0.89,61.39,-1.75,-1.04,291.24,82.57,100230.28,20.56,110.2, ,64.025
165,43.8,55.4,10.82,15.98,0.78,67.52,-1.27,-1.16,291.4,83.34,100785.19,20.55,110.34, ,61.0
166,37.66,46.54,7.96,8.2,0.55,80.13,-1.05,-1.39,291.95,82.17,101492.2,20.55,110.48, ,53.324999999999996
167,48.5,59.14,9.49,11.62,0.75,69.84,-1.14,-2.07,292.01,78.33,101533.42,20.71,109.78, ,66.875
168,47.66,59.96,11.42,17.32,0.92,62.67,-1.84,-1.6,291.89,77.79,101154.54,20.71,109.92, ,65.82499999999999
169,47.88,60.87,13.9,22.0,0.99,59.5,-1.86,-1.01,291.67,79.18,100848.02,20.7,110.06, ,66.1
170,46.01,57.8,14.28,20.54,0.87,62.74,-1.69,-0.76,291.63,80.94,100915.03,20.69,110.2, ,63.762499999999996
171,51.71,62.88,10.51,13.22,0.86,68.07,-0.99,-2.33,291.85,76.94,101534.67,20.85,109.78, ,70.8875
172,49.18,61.54,12.93,18.53,1.01,61.57,-1.57,-1.89,292.04,76.19,101425.93,20.84,109.92, ,67.725
173,48.04,60.13,16.23,22.91,1.02,59.12,-1.72,-1.57,292.01,76.96,101459.38,20.83,110.07, ,66.3
174,45.1,54.92,17.32,21.4,0.83,63.94,-1.42,-1.07,292.01,78.69,101559.8,20.83,110.21, ,62.625
175,54.49,65.56,11.33,13.9,0.92,67.89,-1.0,-2.43,291.77,75.75,101469.19,20.98,109.79, ,74.36250000000001
176,50.92,62.88,14.05,18.31,1.05,62.48,-1.34,-2.29,292.01,75.63,101432.37,20.97,109.93, ,69.9
177,48.71,60.04,18.1,22.76,1.04,60.15,-1.44,-2.25,292.13,75.63,101543.41,20.97,110.07, ,67.1375
178,57.98,69.3,12.06,14.82,0.97,67.75,-1.13,-2.42,291.67,75.45,101446.33,21.11,109.79, ,78.725
179,53.29,65.08,14.79,18.36,1.09,63.46,-1.25,-2.23,291.84,75.76,101347.73,21.11,109.94, ,72.8625
180,49.84,60.77,18.88,21.96,1.06,61.01,-1.07,-2.5,291.86,75.75,101348.45,21.1,110.08, ,68.55000000000001
181,46.58,56.42,31.32,31.01,0.98,58.96,-0.91,-2.28,292.17,74.73,101447.24,21.09,110.22, ,64.475
182,14.03,15.35,3.25,0.84,0.19,74.87,1.74,0.21,289.98,62.13,91054.63,21.29,101.34, ,32.675
183,14.06,15.4,3.41,0.96,0.19,75.09,1.42,-0.26,289.55,62.78,89783.42,21.29,101.49, ,32.7
184,14.38,15.75,3.74,1.12,0.19,74.68,2.44,-0.44,289.15,61.41,88369.79,21.3,101.63, ,32.875
185,60.95,72.31,12.23,14.31,0.96,68.5,-1.37,-2.35,291.54,75.44,101538.55,21.25,109.8, ,82.4375
186,55.83,67.34,15.11,17.72,1.09,64.98,-1.15,-2.14,291.69,75.83,101371.52,21.24,109.94, ,76.0375
187,52.74,64.19,19.79,22.38,1.13,60.98,-1.09,-2.5,291.58,76.46,101245.72,21.23,110.09, ,72.17500000000001
188,50.21,61.01,35.95,32.98,1.09,55.9,-0.7,-2.72,291.73,75.74,101290.7,21.23,110.23, ,69.0125
189,47.41,57.33,37.26,32.53,0.99,60.5,-0.53,-2.73,292.06,74.24,101483.98,21.22,110.37, ,65.51249999999999
190,44.04,52.34,21.81,20.5,0.84,72.51,-0.72,-2.19,292.32,74.09,101624.8,21.21,110.52, ,61.3
191,13.81,15.15,3.16,1.1,0.19,73.65,1.31,0.63,289.97,60.66,92766.12,21.42,101.2, ,32.575
192,14.6,16.03,3.44,1.29,0.2,74.39,-0.02,0.7,289.96,61.66,93226.6,21.42,101.34, ,33.015
193,14.61,16.07,3.88,1.52,0.2,75.68,-0.11,0.19,289.44,62.11,90925.5,21.43,101.48, ,33.035
194,14.84,16.36,4.42,1.74,0.2,75.51,1.64,0.28,288.94,61.81,89303.59,21.43,101.63, ,33.18
195,59.47,71.33,15.47,18.01,1.12,64.86,-1.2,-2.4,291.51,75.56,101441.7,21.37,109.95, ,80.5875
196,57.38,69.2,21.04,23.61,1.21,59.75,-1.01,-2.7,291.51,75.61,101389.38,21.37,110.09, ,77.97500000000001
197,55.28,66.78,37.45,33.05,1.17,53.83,-0.85,-2.96,291.61,75.15,101436.67,21.36,110.24, ,75.35
198,54.44,65.66,38.57,34.37,1.11,55.89,-0.7,-3.19,291.67,75.39,101518.02,21.35,110.38, ,74.3
199,53.16,63.72,23.82,25.86,1.02,66.08,-0.61,-3.05,291.9,74.42,101569.13,21.35,110.52, ,72.69999999999999
200,52.88,63.16,20.44,24.04,0.9,71.5,-0.68,-2.46,292.16,74.39,101614.75,21.34,110.67, ,72.35
201,11.7,12.98,2.63,1.44,0.19,72.97,1.58,-3.37,290.53,49.05,90197.04,21.52,100.33, ,31.490000000000002
202,12.14,13.49,2.91,1.59,0.19,73.01,3.04,-2.81,290.3,47.92,88421.05,21.52,100.47, ,31.745
203,12.86,14.36,3.56,1.87,0.2,72.03,2.62,-1.03,291.27,46.82,90423.52,21.53,100.62, ,32.18
204,13.03,14.32,3.04,1.41,0.19,75.29,-0.65,0.1,290.31,57.1,92826.88,21.56,101.33, ,32.16
205,13.36,14.68,3.31,1.48,0.19,75.61,0.52,-0.12,289.3,58.86,90213.55,21.56,101.48, ,32.34
206,13.73,15.1,3.69,1.52,0.19,75.15,1.49,0.1,288.6,60.53,89899.95,21.56,101.62, ,32.55
207,70.42,79.55,14.45,5.89,0.56,73.35,-0.58,-3.21,286.2,86.93,95155.92,21.59,107.52, ,94.275
208,72.59,86.53,15.3,12.48,0.66,73.09,-0.36,-3.79,290.15,78.04,100957.71,21.58,107.95, ,96.98750000000001
209,74.06,88.95,15.43,15.21,0.68,73.53,-0.5,-3.59,290.26,79.38,101194.47,21.57,108.09, ,98.825
210,92.02,111.17,14.4,15.28,1.05,79.72,-1.46,-3.48,291.36,73.27,101515.17,21.54,109.24, ,121.275
211,86.24,103.85,13.0,13.64,0.99,76.92,-1.2,-3.43,291.41,73.32,101517.2,21.53,109.38, ,114.05
212,81.15,97.95,13.03,15.91,0.99,74.76,-1.05,-3.14,291.51,73.78,101616.36,21.52,109.53, ,107.6875
213,74.53,89.74,12.86,17.01,1.02,69.58,-1.41,-2.53,291.68,73.17,101610.49,21.52,109.67, ,99.4125
