,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
14,59.01,67.46,11.5,7.81,0.81,70.13,-3.36,-6.88,286.69,72.69,98446.48,18.62,108.98, ,80.01249999999999
15,55.13,63.0,11.08,8.45,0.82,71.93,-3.52,-5.64,287.4,70.74,99778.08,18.61,109.12, ,75.16250000000001
16,56.96,65.36,10.57,9.15,0.85,70.51,-4.46,-8.16,286.56,73.52,98606.05,18.61,109.26, ,77.45
17,57.05,65.17,10.65,9.57,0.85,73.48,-3.3,-7.09,285.08,78.06,95703.62,18.6,109.4, ,77.5625
18,57.15,65.75,10.45,10.57,0.86,71.22,-1.76,-7.44,285.46,76.43,96058.78,18.6,109.54, ,77.6875
19,54.24,62.56,10.67,11.02,0.85,71.23,-2.18,-8.06,287.67,69.27,99091.97,18.59,109.67, ,74.05
20,54.3,62.81,11.07,11.16,0.84,70.57,-2.88,-9.34,288.05,70.39,100211.33,18.59,109.81, ,74.125
21,54.94,63.14,11.74,10.3,0.79,68.4,-2.35,-9.7,287.77,73.06,100465.12,18.58,109.95, ,74.925
22,54.89,63.13,11.9,8.47,0.71,64.58,-1.54,-10.35,287.91,73.07,101128.49,18.57,110.09, ,74.8625
23,62.92,70.1,13.45,4.57,0.65,67.16,-4.55,-8.93,286.65,72.65,100518.02,18.76,108.7, ,84.9
24,64.4,72.93,12.85,4.98,0.7,67.93,-3.53,-7.31,284.69,81.37,96737.27,18.75,108.84, ,86.75
25,63.26,72.22,12.41,5.53,0.74,67.52,-2.32,-6.42,284.97,78.78,96696.23,18.75,108.98, ,85.32499999999999
26,59.95,68.54,12.35,5.91,0.76,68.93,-3.65,-6.55,286.46,72.98,98335.96,18.75,109.12, ,81.1875
27,60.29,69.32,11.99,6.48,0.78,67.12,-5.16,-8.42,285.95,76.38,98312.52,18.74,109.26, ,81.6125
28,60.53,69.84,11.99,6.91,0.8,67.69,-4.31,-7.55,284.71,81.73,96539.39,18.73,109.4, ,81.9125
29,59.77,68.76,11.99,7.33,0.8,67.49,-3.28,-8.1,284.3,81.82,95188.41,18.73,109.54, ,80.9625
30,58.84,67.27,12.2,7.48,0.78,67.8,-2.61,-9.15,284.48,81.37,95358.7,18.72,109.68, ,79.80000000000001
31,58.84,67.63,12.42,7.61,0.77,66.29,-1.68,-9.74,284.76,82.59,96379.39,18.72,109.82, ,79.80000000000001
32,59.89,70.2,12.35,8.17,0.77,61.8,-0.94,-9.58,285.79,80.9,98360.55,18.71,109.96, ,81.1125
33,57.76,67.75,12.33,7.66,0.72,60.72,-0.59,-9.37,286.91,77.98,99865.55,18.7,110.1, ,78.44999999999999
34,55.57,64.94,12.44,7.32,0.66,60.88,-0.49,-9.48,287.67,74.94,100893.63,18.7,110.24, ,75.7125
35,53.85,63.05,11.6,5.86,0.58,67.07,-0.32,-11.18,289.03,75.18,101887.59,18.69,110.38, ,73.5625
36,64.07,72.0,13.7,4.9,0.66,66.28,-4.19,-7.18,286.87,73.71,101212.91,18.89,108.71, ,86.33749999999999
37,63.99,72.91,13.28,5.07,0.69,67.03,-3.2,-5.87,286.02,77.43,99646.61,18.89,108.85, ,86.2375
38,65.16,74.48,12.97,5.15,0.71,66.21,-3.79,-6.32,285.3,78.35,97814.7,18.88,108.99, ,87.69999999999999
39,65.6,74.96,12.77,5.4,0.73,65.7,-5.07,-7.3,283.69,83.91,95092.32,18.88,109.13, ,88.25
40,64.54,74.28,12.6,5.83,0.74,65.15,-4.85,-8.52,283.77,84.65,95641.87,18.87,109.27, ,86.92500000000001
41,63.58,73.72,12.55,6.35,0.76,64.52,-4.4,-7.91,284.2,84.24,96544.56,18.87,109.41, ,85.725
42,63.49,72.88,12.67,6.79,0.76,64.56,-4.02,-7.36,282.72,90.4,94266.88,18.86,109.55, ,85.61250000000001
43,64.89,74.47,12.44,7.45,0.76,61.18,-2.14,-7.13,282.08,94.47,93560.7,18.86,109.69, ,87.3625
44,62.65,73.43,12.59,7.53,0.75,60.23,-0.34,-7.53,283.52,89.74,95658.75,18.85,109.83, ,84.5625
45,62.16,73.68,12.71,8.16,0.75,57.59,0.02,-8.07,285.05,84.38,97853.7,18.84,109.97, ,83.94999999999999
46,60.23,71.71,12.52,8.04,0.72,56.32,-0.11,-8.27,285.82,82.47,98949.76,18.84,110.11, ,81.5375
47,58.13,69.18,12.63,8.58,0.7,56.02,0.04,-8.33,286.66,80.24,99821.44,18.83,110.25, ,78.9125
48,54.53,63.65,12.49,7.75,0.63,57.57,0.25,-9.2,287.89,75.21,101383.47,18.82,110.39, ,74.4125
49,65.5,73.93,14.25,5.08,0.65,66.18,-4.3,-6.46,287.37,71.12,101825.91,19.02,108.71, ,88.125
50,63.78,72.48,14.11,5.15,0.68,67.52,-3.57,-5.57,287.34,72.03,101507.06,19.02,108.85, ,85.975
51,66.77,76.33,13.58,5.22,0.7,64.66,-4.77,-6.29,285.91,76.74,99466.61,19.01,108.99, ,89.71249999999999
52,68.57,77.98,13.63,5.26,0.71,65.06,-5.67,-6.26,283.04,88.21,95287.51,19.01,109.13, ,91.96249999999999
53,70.04,80.39,13.0,5.95,0.73,60.37,-4.64,-6.78,281.76,95.31,93969.88,19.0,109.27, ,93.80000000000001
54,68.57,80.01,13.01,6.67,0.75,59.32,-3.33,-6.24,282.53,93.05,95130.16,19.0,109.41, ,91.96249999999999
55,68.25,80.37,12.87,7.34,0.77,57.6,-2.52,-5.41,282.54,93.75,95107.16,18.99,109.55, ,91.5625
56,67.67,80.22,12.56,8.1,0.77,55.05,-1.32,-5.31,282.71,93.02,95238.22,18.99,109.69, ,90.8375
57,65.0,76.57,13.18,8.22,0.76,56.55,-0.2,-5.93,283.75,88.79,96458.0,18.98,109.83, ,87.5
58,64.59,77.39,13.12,9.03,0.76,53.11,0.27,-6.63,284.54,86.97,97684.2,18.98,109.97, ,86.98750000000001
59,62.0,74.62,12.83,9.1,0.74,51.83,0.25,-6.88,285.67,83.83,99085.94,18.97,110.11, ,83.75
60,58.59,70.43,12.87,9.82,0.72,52.04,0.25,-6.83,286.72,80.12,100350.02,18.96,110.25, ,79.48750000000001
61,55.14,65.57,12.71,8.66,0.66,54.28,0.21,-7.55,287.97,75.63,101468.18,18.96,110.39, ,75.17500000000001
62,68.54,77.59,14.5,4.94,0.65,66.54,-4.93,-6.09,287.42,72.49,101900.73,19.16,108.72, ,91.92500000000001
63,66.94,76.18,14.56,5.22,0.68,66.5,-3.91,-5.59,287.17,72.59,101507.32,19.15,108.86, ,89.925
64,68.94,78.8,14.4,5.37,0.7,64.47,-4.76,-5.57,285.91,77.06,99893.91,19.15,109.0, ,92.425
65,72.2,83.4,13.83,5.93,0.72,59.83,-5.27,-5.32,283.44,88.0,96898.33,19.14,109.14, ,96.5
66,71.34,82.3,13.94,6.34,0.73,59.27,-3.65,-4.45,282.73,91.94,95778.29,19.14,109.28, ,95.42500000000001
67,70.63,82.92,13.78,7.22,0.76,56.75,-2.11,-4.1,283.34,90.38,96772.81,19.13,109.42, ,94.5375
68,69.16,82.18,13.67,7.49,0.76,56.07,-1.6,-4.18,283.85,88.18,97210.46,19.13,109.56, ,92.69999999999999
69,68.37,81.91,13.17,8.29,0.77,53.1,-1.04,-4.54,283.86,88.4,97233.93,19.12,109.7, ,91.7125
70,67.07,80.73,13.27,9.19,0.77,51.5,-0.07,-4.87,284.37,86.98,97986.8,19.11,109.84, ,90.08749999999999
71,65.47,79.19,13.69,10.34,0.77,49.89,0.49,-5.41,285.0,85.47,98645.51,19.11,109.98, ,88.0875
72,62.76,76.1,13.27,10.65,0.76,48.31,0.39,-5.91,286.01,82.73,99725.2,19.1,110.12, ,84.69999999999999
73,57.72,69.68,13.16,11.02,0.74,49.68,0.02,-5.96,287.34,77.72,101201.04,19.1,110.26, ,78.4
74,54.25,65.45,12.75,9.73,0.69,50.52,-0.29,-6.62,288.19,74.07,101918.73,19.09,110.4, ,74.0625
75,51.32,60.06,12.78,7.28,0.62,57.74,-0.27,-7.64,288.69,73.6,102136.91,19.08,110.54, ,70.4
76,70.91,80.53,14.55,4.49,0.64,68.22,-5.6,-6.26,287.85,73.37,101995.19,19.29,108.72, ,94.88749999999999
77,70.27,80.79,14.49,5.21,0.68,64.31,-4.78,-5.6,287.28,72.82,101743.25,19.28,108.86, ,94.0875
78,70.81,81.47,14.8,5.7,0.71,62.81,-4.29,-4.97,286.22,75.99,100535.58,19.28,109.0, ,94.7625
79,73.57,85.51,14.5,6.4,0.73,59.14,-3.93,-4.56,284.66,82.61,98731.2,19.27,109.14, ,98.21249999999999
80,74.07,87.44,14.21,7.13,0.75,55.9,-2.93,-3.59,284.29,85.48,98468.61,19.27,109.28, ,98.83749999999999
81,72.57,86.49,14.06,7.8,0.76,54.02,-2.14,-3.65,284.71,84.28,98896.41,19.26,109.43, ,96.96249999999999
82,70.61,84.76,13.85,8.29,0.77,52.44,-1.65,-4.16,284.86,83.55,98851.93,19.26,109.57, ,94.5125
83,68.01,82.21,14.1,9.03,0.78,52.31,-0.99,-3.82,285.18,82.73,99145.3,19.25,109.71, ,91.26250000000002
84,66.26,80.44,14.12,10.28,0.79,50.13,-0.53,-4.36,285.76,81.06,99762.17,19.25,109.85, ,89.075
85,64.81,78.95,14.6,12.0,0.8,48.1,-0.24,-4.8,285.99,81.4,99871.31,19.24,109.99, ,87.2625
86,63.14,76.84,13.85,12.68,0.79,45.78,-0.18,-5.61,286.19,82.18,99973.6,19.23,110.13, ,85.175
87,59.02,71.74,13.11,12.32,0.77,46.53,-0.51,-5.92,287.07,78.61,100815.26,19.23,110.27, ,80.025
88,54.29,65.91,13.06,10.88,0.74,47.74,-0.89,-6.17,288.09,74.35,101770.41,19.22,110.41, ,74.1125
89,53.1,63.58,12.67,8.5,0.66,52.14,-0.9,-7.12,288.61,73.94,102131.22,19.21,110.55, ,72.625
90,72.13,82.81,14.69,4.77,0.66,65.92,-5.31,-5.81,287.62,73.39,101824.96,19.42,108.87, ,96.4125
91,72.4,83.72,14.9,5.7,0.7,62.03,-4.47,-4.84,286.92,74.21,101382.34,19.41,109.01, ,96.75
92,74.1,87.18,14.6,6.61,0.73,57.84,-3.59,-4.38,286.26,76.28,100883.89,19.41,109.15, ,98.875
93,74.48,88.53,14.43,7.46,0.75,54.5,-2.74,-3.78,285.79,78.3,100367.08,19.4,109.29, ,99.35000000000001
94,73.62,88.16,14.31,8.43,0.77,51.82,-2.36,-4.07,285.56,80.15,99886.94,19.4,109.43, ,98.275
95,71.61,86.48,13.9,9.13,0.78,49.01,-2.09,-4.82,285.79,79.29,99958.55,19.39,109.57, ,95.7625
96,67.96,82.77,14.34,9.96,0.79,49.56,-1.62,-4.17,286.25,77.91,100351.31,19.38,109.71, ,91.19999999999999
97,66.66,81.52,14.19,11.38,0.81,46.85,-1.23,-4.66,286.32,78.29,100375.12,19.38,109.85, ,89.57499999999999
98,65.51,80.34,14.95,14.06,0.83,44.75,-0.83,-4.89,286.37,79.6,100321.69,19.37,109.99, ,88.13750000000002
99,64.37,79.0,13.95,14.98,0.84,41.96,-0.78,-5.57,286.53,80.58,100415.54,19.37,110.13, ,86.7125
100,60.42,73.81,13.04,13.48,0.81,43.82,-1.15,-5.94,287.03,78.73,100733.44,19.36,110.27, ,81.775
101,56.29,68.65,13.04,12.04,0.78,44.96,-1.43,-6.02,287.68,75.7,101239.45,19.35,110.41, ,76.6125
102,53.83,64.54,13.06,9.97,0.72,48.35,-1.34,-6.66,288.05,75.22,101661.11,19.35,110.55, ,73.5375
103,73.64,85.0,14.71,4.83,0.67,64.37,-5.09,-5.73,287.71,72.48,101815.58,19.54,109.01, ,98.3
104,74.71,87.71,14.45,5.89,0.71,59.16,-4.2,-5.3,287.28,72.67,101644.59,19.54,109.16, ,99.63749999999999
105,74.4,88.19,14.57,7.23,0.75,54.39,-3.02,-4.41,286.74,73.61,101395.98,19.53,109.3, ,99.25
106,73.81,88.64,14.54,8.68,0.78,50.5,-2.49,-4.57,286.46,75.73,100931.06,19.53,109.44, ,98.5125
107,72.27,87.49,14.35,10.03,0.8,47.23,-2.43,-5.23,286.32,76.37,100582.35,19.52,109.58, ,96.58749999999999
108,68.79,83.95,14.5,10.82,0.82,47.2,-2.15,-5.09,286.52,76.32,100578.6,19.52,109.72, ,92.23750000000001
109,66.34,81.46,14.67,12.43,0.84,45.43,-1.83,-5.22,286.75,75.94,100785.48,19.51,109.86, ,89.17500000000001
110,65.66,81.04,15.27,15.65,0.87,42.45,-1.41,-5.4,286.85,76.87,100857.28,19.51,110.0, ,88.32499999999999
111,63.98,79.01,14.71,16.67,0.87,40.97,-1.3,-5.61,287.02,77.77,100944.91,19.5,110.14, ,86.225
112,61.83,76.37,12.96,14.91,0.85,40.97,-1.76,-6.14,287.4,76.91,101176.94,19.49,110.28, ,83.5375
113,58.17,71.42,13.02,12.98,0.82,42.93,-2.08,-6.22,287.61,76.03,101090.48,19.49,110.42, ,78.9625
114,55.69,67.71,12.99,11.41,0.78,43.77,-1.7,-6.35,287.6,76.9,101192.47,19.48,110.56, ,75.8625
115,53.74,64.17,13.68,10.21,0.71,47.85,-1.34,-7.02,288.28,75.1,101846.64,19.47,110.7, ,73.425
116,73.63,88.05,14.5,6.79,0.73,54.12,-3.58,-5.23,287.36,70.8,101963.63,19.67,109.3, ,98.2875
117,72.04,88.19,14.54,8.36,0.78,49.53,-2.97,-5.29,287.11,72.33,101533.96,19.66,109.44, ,96.30000000000001
118,70.08,86.3,14.77,10.08,0.82,46.63,-2.74,-5.2,286.66,74.34,100943.58,19.66,109.58, ,93.85
119,67.64,84.21,14.37,11.12,0.85,44.85,-2.56,-5.77,286.7,75.23,100823.88,19.65,109.72, ,90.80000000000001
120,64.85,81.26,14.58,12.83,0.87,43.42,-2.35,-5.61,286.99,74.29,101041.08,19.64,109.87, ,87.3125
121,63.85,80.46,15.25,16.23,0.9,40.68,-1.93,-5.89,287.19,74.49,101201.79,19.64,110.01, ,86.0625
122,62.54,78.86,14.88,17.43,0.9,39.49,-1.74,-5.94,287.42,74.98,101346.11,19.63,110.15, ,84.425
123,60.45,76.0,13.44,15.49,0.88,40.57,-2.23,-6.1,287.77,74.88,101497.12,19.62,110.29, ,81.8125
124,58.31,73.09,12.89,13.46,0.85,41.26,-2.68,-6.48,287.86,74.72,101374.07,19.62,110.43, ,79.1375
125,56.28,70.21,12.76,12.18,0.82,40.84,-2.33,-6.55,287.78,75.9,101333.8,19.61,110.57, ,76.6
126,54.39,66.88,13.69,12.0,0.79,41.76,-1.81,-6.51,288.24,75.15,101796.58,19.6,110.71, ,74.2375
127,55.25,67.75,13.58,10.81,0.72,45.64,-2.29,-8.62,288.93,73.95,102118.53,19.6,110.85, ,75.3125
128,72.7,85.26,14.99,5.75,0.69,59.57,-3.73,-6.15,287.87,69.31,102190.38,19.8,109.31, ,97.125
129,69.38,84.41,14.92,7.29,0.76,53.71,-3.23,-6.15,287.57,70.25,101815.7,19.79,109.45, ,92.975
130,65.65,81.1,15.3,9.2,0.81,49.95,-2.76,-5.46,287.02,72.1,101292.13,19.79,109.59, ,88.3125
131,62.35,78.9,14.67,10.54,0.86,46.73,-2.6,-5.93,287.07,73.25,101189.77,19.78,109.73, ,84.1875
132,59.49,75.49,14.95,12.17,0.88,45.74,-2.54,-5.4,287.3,72.63,101357.17,19.78,109.87, ,80.61250000000001
133,58.72,74.75,15.54,15.2,0.89,43.35,-2.25,-5.74,287.53,72.31,101507.98,19.77,110.01, ,79.65
134,58.25,74.06,15.3,16.89,0.9,41.4,-2.07,-5.96,287.71,72.72,101577.59,19.76,110.15, ,79.0625
135,57.38,72.64,14.16,15.38,0.88,42.25,-2.44,-5.93,287.94,73.57,101576.7,19.76,110.29, ,77.97500000000001
136,55.63,70.18,13.37,13.16,0.85,42.96,-2.87,-6.21,288.11,73.53,101584.81,19.75,110.44, ,75.7875
137,54.37,68.07,12.87,11.34,0.83,42.67,-2.76,-6.41,288.08,74.3,101617.36,19.74,110.58, ,74.2125
138,53.87,66.98,13.48,11.72,0.81,41.18,-2.45,-6.96,288.31,73.94,101822.72,19.74,110.72, ,73.5875
139,54.36,67.58,13.53,11.22,0.75,43.12,-2.88,-8.27,288.89,73.65,102002.24,19.73,110.86, ,74.2
140,54.85,67.38,13.54,9.22,0.65,54.07,-3.85,-9.56,289.68,73.73,102088.67,19.72,111.0, ,74.8125
141,66.02,80.39,15.12,7.62,0.76,54.41,-3.21,-6.36,287.63,69.3,101900.35,19.92,109.6, ,88.77499999999999
142,61.26,76.45,14.96,8.85,0.8,51.61,-2.96,-6.38,287.68,70.51,101802.84,19.92,109.74, ,82.82499999999999
143,58.01,72.55,15.39,10.17,0.82,50.73,-2.88,-5.82,287.87,70.28,101919.41,19.91,109.88, ,78.76249999999999
144,55.53,70.15,15.71,12.89,0.85,48.24,-2.74,-6.11,288.03,70.2,101923.07,19.9,110.02, ,75.6625
145,54.29,68.95,15.63,15.37,0.88,45.2,-2.55,-6.16,287.86,71.27,101668.42,19.9,110.16, ,74.1125
146,53.35,67.72,14.99,15.02,0.88,45.6,-2.74,-6.33,288.05,72.4,101570.86,19.89,110.3, ,72.9375
147,52.97,66.63,14.06,12.54,0.84,46.21,-3.06,-6.44,288.39,72.36,101774.38,19.88,110.44, ,72.4625
148,52.6,65.67,13.23,10.25,0.81,46.33,-3.15,-6.96,288.55,72.64,101906.38,19.88,110.58, ,72.0
149,53.65,67.38,13.01,10.45,0.79,42.81,-3.14,-7.41,288.41,73.13,101903.05,19.87,110.73, ,73.3125
150,53.69,66.58,13.52,10.15,0.73,45.29,-3.39,-8.15,288.77,73.01,101967.69,19.86,110.87, ,73.3625
151,56.07,70.42,14.81,12.54,0.84,47.15,-3.54,-6.95,288.26,69.28,102082.95,20.03,110.17, ,76.3375
152,54.17,68.78,14.92,13.86,0.85,46.69,-3.66,-7.26,288.49,69.94,101994.1,20.02,110.31, ,73.9625
153,53.88,67.9,13.9,11.33,0.8,47.79,-4.15,-7.44,288.81,70.53,102110.91,20.02,110.45, ,73.60000000000001
154,53.51,66.54,13.09,8.72,0.72,47.39,-3.8,-7.99,288.75,71.67,102098.88,20.0,110.73, ,73.13749999999999
155,59.64,71.8,14.8,12.01,0.88,49.26,-2.75,-6.09,287.2,63.24,102177.17,20.3,110.04, ,80.8
156,54.33,66.67,14.44,12.82,0.91,50.41,-2.9,-6.58,287.42,66.52,101911.52,20.3,110.18, ,74.1625
157,54.65,67.09,14.17,11.57,0.85,51.34,-3.52,-6.91,287.83,67.22,101928.5,20.29,110.32, ,74.5625
158,52.99,64.26,15.26,14.15,0.99,53.56,-2.93,-6.46,286.83,63.91,101713.16,20.43,110.05, ,72.4875
159,50.23,61.38,14.56,13.14,0.98,55.4,-3.21,-6.76,286.88,68.09,101147.26,20.43,110.19, ,69.0375
160,51.34,62.38,13.83,11.01,0.89,56.38,-3.6,-6.78,287.34,68.82,101331.28,20.42,110.33, ,70.42500000000001
161,52.5,63.87,13.58,8.3,0.78,57.95,-4.06,-7.22,288.1,66.57,102037.73,20.41,110.47, ,71.875
162,56.21,66.75,16.11,15.06,1.05,54.58,-2.74,-6.23,285.94,57.9,101773.84,20.57,109.91, ,76.5125
163,50.12,60.48,15.87,15.77,1.07,56.88,-2.71,-6.49,286.05,62.71,101162.17,20.57,110.05, ,68.9
164,49.8,60.27,15.26,13.19,0.98,59.37,-2.91,-6.73,286.37,67.16,100850.53,20.56,110.2, ,68.5
165,49.92,60.36,14.49,10.44,0.87,62.36,-3.48,-7.09,287.39,68.29,101408.16,20.55,110.34, ,68.65
166,49.96,60.6,14.02,7.76,0.74,64.44,-4.27,-7.12,288.19,66.53,102124.88,20.55,110.48, ,68.7
167,57.56,68.94,16.55,14.07,1.08,56.04,-2.95,-6.24,285.67,51.78,102226.31,20.71,109.78, ,78.2
168,49.06,58.87,16.61,17.91,1.2,58.21,-2.8,-5.98,285.88,57.73,101828.66,20.71,109.92, ,67.575
169,47.31,56.67,16.63,18.16,1.15,59.96,-2.64,-5.99,285.96,60.46,101506.4,20.7,110.06, ,65.3875
170,48.73,58.44,16.16,14.07,0.98,63.4,-2.79,-6.25,286.72,63.86,101563.9,20.69,110.2, ,67.1625
171,51.46,63.37,16.8,15.22,1.19,59.22,-3.02,-6.29,285.75,51.75,102232.7,20.85,109.78, ,70.575
172,45.86,54.9,17.02,19.84,1.3,60.9,-2.74,-6.07,285.83,54.33,102117.05,20.84,109.92, ,63.574999999999996
173,46.32,54.48,17.43,20.56,1.19,62.08,-2.7,-5.85,286.16,57.05,102144.15,20.83,110.07, ,64.15
174,47.84,56.26,17.26,15.88,0.98,66.73,-2.86,-6.24,287.0,60.45,102233.89,20.83,110.21, ,66.05000000000001
175,49.48,61.69,17.01,15.41,1.23,61.94,-3.03,-6.4,285.55,52.35,102171.15,20.98,109.79, ,68.1
176,45.33,53.78,17.26,20.78,1.34,62.79,-2.64,-6.27,285.71,53.69,102129.35,20.97,109.93, ,62.9125
177,45.74,53.04,17.99,23.1,1.23,63.46,-2.79,-6.08,285.97,54.59,102237.41,20.97,110.07, ,63.425000000000004
178,48.56,60.92,17.24,15.28,1.27,65.06,-3.22,-6.4,285.49,54.17,102151.95,21.11,109.79, ,66.95
179,45.46,53.57,17.43,20.98,1.37,64.57,-2.66,-6.22,285.45,53.42,102046.88,21.11,109.94, ,63.075
180,45.52,51.93,18.11,25.62,1.29,62.49,-2.52,-6.37,285.53,53.92,102042.06,21.1,110.08, ,63.150000000000006
181,46.52,52.34,19.92,27.96,1.17,63.25,-2.61,-5.92,285.65,52.95,102140.32,21.09,110.22, ,64.4
182,42.08,45.35,11.81,1.12,0.41,70.34,-2.61,0.96,284.12,71.81,91492.61,21.29,101.34, ,58.849999999999994
183,42.82,46.12,12.17,1.12,0.41,70.65,-5.33,0.63,283.65,70.99,90175.78,21.29,101.49, ,59.775
184,44.96,48.26,12.63,1.15,0.42,70.03,-6.01,-0.07,281.82,76.69,88737.13,21.3,101.63, ,62.45
185,49.38,62.3,17.54,13.83,1.23,67.47,-3.46,-6.91,285.59,56.51,102249.39,21.25,109.8, ,67.975
186,46.74,55.11,17.75,19.42,1.36,66.43,-2.78,-6.01,285.26,53.64,102076.34,21.24,109.94, ,64.675
187,45.64,51.62,17.89,25.81,1.35,63.27,-2.47,-6.55,285.32,55.36,101940.25,21.23,110.09, ,63.3
188,46.39,51.34,20.01,31.83,1.28,61.51,-2.42,-5.85,285.53,54.85,101981.55,21.23,110.23, ,64.2375
189,46.08,50.2,19.4,28.85,1.19,62.17,-2.37,-5.42,285.58,53.03,102179.58,21.22,110.37, ,63.849999999999994
190,45.82,50.1,16.85,20.39,1.07,66.86,-2.77,-5.38,285.93,53.88,102320.7,21.21,110.52, ,63.525
191,42.13,45.44,11.42,1.26,0.41,69.61,-0.97,-0.27,284.66,72.47,93259.94,21.42,101.2, ,58.9125
192,42.51,45.92,12.17,1.4,0.42,70.04,-2.15,0.06,285.47,67.1,93713.5,21.42,101.34, ,59.387499999999996
193,43.57,47.0,12.56,1.36,0.42,70.1,-5.24,0.18,284.25,68.29,91350.24,21.43,101.48, ,60.7125
194,45.47,48.87,12.91,1.31,0.43,70.05,-6.05,0.53,282.34,74.13,89700.98,21.43,101.63, ,63.0875
195,47.42,55.94,17.59,18.35,1.37,67.74,-3.15,-6.37,285.13,53.59,102152.55,21.37,109.95, ,65.525
196,46.15,51.91,17.52,24.23,1.38,65.31,-2.54,-6.71,285.2,54.14,102093.59,21.37,110.09, ,63.9375
197,46.98,51.44,19.4,30.86,1.32,63.12,-2.35,-6.16,285.44,54.01,102136.95,21.36,110.24, ,64.975
198,47.12,50.22,19.56,32.08,1.28,62.29,-2.35,-5.47,285.72,54.48,102215.25,21.35,110.38, ,65.14999999999999
199,45.96,48.17,17.92,27.11,1.21,63.78,-2.55,-4.89,285.82,53.32,102266.98,21.35,110.52, ,63.7
200,48.86,53.66,17.68,22.5,1.09,67.54,-2.98,-5.15,285.84,53.61,102314.04,21.34,110.67, ,67.325
201,37.27,40.05,9.71,1.52,0.37,71.47,-3.39,0.45,284.22,76.32,90599.34,21.52,100.33, ,52.837500000000006
202,38.14,40.89,9.84,1.5,0.37,72.21,-4.73,-1.89,283.1,80.17,88788.55,21.52,100.47, ,53.925
203,40.56,43.51,10.84,1.83,0.39,69.1,-2.96,-3.3,283.34,79.74,90874.4,21.53,100.62, ,56.95
204,41.44,44.74,11.61,1.22,0.41,69.99,-4.12,0.05,285.38,65.66,93308.55,21.56,101.33, ,58.05
205,42.94,46.23,11.91,1.16,0.41,69.84,-5.99,-0.32,283.36,71.4,90633.81,21.56,101.48, ,59.925
206,44.09,47.4,12.11,1.1,0.42,69.01,-5.68,0.54,282.62,73.75,90323.62,21.56,101.62, ,61.362500000000004
207,79.61,95.76,26.64,11.5,0.77,52.95,-4.2,-8.72,279.87,59.51,95727.77,21.59,107.52, ,105.7625
208,76.57,99.41,25.65,17.13,0.97,52.81,-3.06,-8.29,283.63,50.61,101719.6,21.58,107.95, ,101.96249999999999
209,74.89,99.4,25.41,18.23,1.02,54.22,-3.7,-8.47,283.58,52.54,101967.17,21.57,108.09, ,99.8625
210,51.21,72.94,19.39,15.25,1.76,68.81,-2.85,-7.35,284.22,53.32,102263.65,21.54,109.24, ,70.2625
211,50.55,70.42,19.11,14.77,1.57,69.8,-3.06,-7.23,284.74,54.44,102256.22,21.53,109.38, ,69.4375
212,49.94,68.21,19.31,15.0,1.43,70.77,-3.61,-7.28,285.08,54.74,102351.98,21.52,109.53, ,68.675
