,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
103,26.63,35.17,6.99,10.13,0.36,70.57,-5.38,-2.23,288.3,63.91,101683.02,19.54,109.01, ,42.585
104,33.81,44.09,7.04,16.63,0.43,69.16,-4.9,-1.08,288.49,63.57,101507.56,19.54,109.16, ,48.5125
105,43.25,57.27,7.17,22.96,0.51,69.18,-4.6,-0.25,288.37,63.46,101259.35,19.53,109.3, ,60.3125
106,54.16,74.6,7.22,28.66,0.61,68.29,-4.6,-0.37,288.08,65.21,100802.95,19.53,109.44, ,73.94999999999999
107,62.35,91.36,7.21,32.34,0.68,66.78,-4.52,-0.65,287.87,66.15,100463.79,19.52,109.58, ,84.1875
108,64.45,97.28,7.15,33.68,0.72,68.64,-4.05,-1.0,287.94,66.77,100467.75,19.52,109.72, ,86.8125
109,65.54,100.52,7.06,35.4,0.74,68.63,-3.76,-1.32,288.11,66.88,100679.8,19.51,109.86, ,88.17500000000001
110,65.2,100.74,7.05,37.32,0.76,68.58,-3.69,-1.72,288.26,66.98,100755.74,19.51,110.0, ,87.75
111,61.5,95.5,6.44,34.8,0.74,69.22,-3.72,-2.21,288.44,66.98,100850.51,19.5,110.14, ,83.125
112,55.24,86.09,5.33,29.13,0.68,70.23,-3.74,-2.7,288.69,66.79,101088.63,19.49,110.28, ,75.3
113,46.48,72.49,4.92,22.0,0.59,75.3,-3.73,-2.93,288.9,66.99,101008.88,19.49,110.42, ,64.35
114,35.32,55.13,4.32,12.87,0.48,80.62,-3.87,-3.27,289.22,66.86,101116.12,19.48,110.56, ,52.565
115,25.09,38.82,3.85,6.16,0.37,86.69,-4.79,-3.85,290.21,64.76,101774.42,19.47,110.7, ,44.41
116,41.64,58.34,7.3,24.55,0.53,66.24,-5.06,-0.55,288.53,60.98,101827.26,19.67,109.3, ,58.3
117,52.18,78.06,7.51,32.8,0.64,65.38,-5.08,-0.61,288.51,63.03,101404.24,19.66,109.44, ,71.475
118,59.99,94.85,7.64,37.24,0.72,64.86,-5.11,-0.73,288.22,63.81,100822.65,19.66,109.58, ,81.2375
119,63.15,101.47,7.43,38.62,0.75,65.18,-4.86,-0.94,288.16,65.1,100711.15,19.65,109.72, ,85.1875
120,64.64,103.55,7.45,40.62,0.78,65.55,-4.6,-1.17,288.37,64.99,100933.67,19.64,109.87, ,87.05
121,64.74,103.06,7.57,42.66,0.8,65.82,-4.51,-1.54,288.56,65.09,101098.52,19.64,110.01, ,87.17499999999998
122,60.92,96.56,6.85,38.74,0.77,67.0,-4.49,-2.02,288.82,64.71,101248.52,19.63,110.15, ,82.4
123,54.59,86.28,5.61,31.26,0.71,69.14,-4.54,-2.64,289.09,64.4,101406.01,19.62,110.29, ,74.48750000000001
124,47.42,75.02,5.09,24.03,0.62,72.09,-4.54,-3.01,289.14,65.03,101289.31,19.62,110.43, ,65.525
125,39.02,61.85,4.64,16.16,0.53,76.69,-4.47,-3.11,289.36,65.31,101253.96,19.61,110.57, ,55.925
126,31.6,50.58,4.43,10.61,0.45,81.95,-4.88,-3.26,290.03,64.3,101721.56,19.6,110.71, ,50.29
127,22.65,36.76,3.82,5.57,0.36,85.94,-5.93,-4.22,290.65,63.06,102052.68,19.6,110.85, ,43.379999999999995
128,30.06,42.37,7.5,14.91,0.42,72.16,-4.74,-1.34,288.75,61.59,102056.59,19.8,109.31, ,46.185
129,39.13,60.48,7.9,24.63,0.54,70.73,-4.48,-1.12,288.89,61.71,101684.21,19.79,109.45, ,55.239999999999995
130,47.1,77.27,8.25,32.54,0.63,70.23,-4.46,-0.66,288.62,62.12,101165.53,19.79,109.59, ,65.125
131,51.8,87.33,8.11,36.76,0.69,68.55,-4.48,-0.75,288.5,63.52,101071.43,19.78,109.73, ,71.0
132,54.26,91.47,8.24,40.59,0.73,68.4,-4.44,-0.75,288.73,63.08,101243.85,19.78,109.87, ,74.07499999999999
133,55.58,93.02,8.3,43.66,0.76,68.01,-4.52,-1.07,288.93,63.15,101400.27,19.77,110.01, ,75.725
134,53.21,88.65,7.4,39.28,0.75,68.81,-4.74,-1.58,289.2,62.77,101476.84,19.76,110.15, ,72.7625
135,48.51,80.5,6.08,31.05,0.69,70.7,-4.93,-2.16,289.37,62.53,101484.42,19.76,110.29, ,66.88749999999999
136,42.35,69.95,5.37,23.09,0.61,73.03,-4.93,-2.64,289.43,63.02,101499.18,19.75,110.44, ,59.975
137,35.46,58.66,4.76,14.81,0.53,76.41,-4.81,-2.94,289.55,63.55,101536.18,19.74,110.58, ,54.33
138,30.52,50.8,4.55,10.45,0.46,80.97,-5.11,-3.19,290.01,63.41,101745.91,19.74,110.72, ,50.4
139,23.63,39.66,4.02,6.08,0.39,84.72,-6.07,-3.8,290.48,63.34,101936.14,19.73,110.86, ,44.83
140,15.45,25.01,3.41,2.19,0.3,92.96,-6.75,-4.25,290.86,63.7,102034.16,19.72,111.0, ,37.505
141,27.92,46.99,7.86,16.4,0.46,74.43,-5.22,-1.56,288.93,62.74,101770.0,19.92,109.6, ,48.495000000000005
142,32.2,56.14,8.2,21.27,0.51,74.72,-4.68,-1.62,289.01,63.84,101679.04,19.92,109.74, ,53.07
143,35.6,62.28,8.72,27.96,0.56,75.14,-4.31,-1.45,289.23,63.05,101799.77,19.91,109.88, ,56.14
144,39.82,70.13,9.09,37.14,0.63,73.62,-4.39,-1.49,289.42,62.33,101808.98,19.9,110.02, ,60.065
145,41.61,74.42,8.4,38.07,0.68,73.48,-4.72,-1.63,289.44,62.13,101562.24,19.9,110.16, ,62.21
146,39.58,71.58,7.07,30.65,0.65,75.31,-4.97,-2.08,289.58,62.2,101475.33,19.89,110.3, ,60.79
147,34.23,60.59,5.95,21.11,0.57,77.03,-5.05,-2.39,289.83,61.63,101685.36,19.88,110.44, ,55.295
148,29.24,50.6,4.91,11.25,0.49,79.16,-5.24,-2.73,289.97,61.74,101823.95,19.88,110.58, ,50.3
149,25.66,44.27,4.37,8.22,0.44,79.51,-5.65,-3.01,289.94,62.52,101825.83,19.87,110.73, ,47.135000000000005
150,20.11,34.18,4.03,4.93,0.37,84.53,-6.2,-3.54,290.34,62.87,101899.24,19.86,110.87, ,42.09
151,31.41,59.23,8.51,28.47,0.57,74.32,-6.21,-2.2,289.74,61.78,101973.33,20.03,110.17, ,54.614999999999995
152,32.19,63.35,8.16,28.33,0.59,76.02,-6.32,-2.51,289.99,61.94,101894.82,20.02,110.31, ,56.675
153,26.65,50.25,6.6,17.16,0.49,79.17,-6.44,-2.69,290.24,61.48,102019.93,20.02,110.45, ,50.125
154,19.11,31.73,4.65,5.03,0.37,81.39,-6.14,-2.91,290.2,61.15,102020.17,20.0,110.73, ,40.865
155,27.9,43.98,7.77,17.35,0.56,74.32,-5.24,-1.62,289.14,54.62,102056.27,20.3,110.04, ,46.989999999999995
156,28.75,50.6,8.23,21.5,0.62,78.18,-5.53,-2.02,289.39,58.56,101800.71,20.3,110.18, ,50.3
157,25.45,46.34,8.11,18.25,0.56,81.23,-6.07,-2.23,289.74,59.85,101825.58,20.29,110.32, ,48.17
158,30.83,47.3,7.77,17.59,0.68,78.13,-5.45,-1.52,289.2,55.26,101594.31,20.43,110.05, ,48.65
159,29.71,48.82,7.64,16.63,0.68,81.18,-5.85,-1.66,289.02,57.49,101039.77,20.43,110.19, ,49.41
160,25.67,42.56,7.41,12.54,0.59,82.82,-5.9,-2.0,289.22,58.95,101229.8,20.42,110.33, ,46.28
161,20.43,32.51,7.04,7.62,0.46,84.27,-6.11,-2.28,289.96,59.45,101937.18,20.41,110.47, ,41.254999999999995
162,34.55,45.57,8.55,18.91,0.73,78.88,-4.49,-2.25,288.65,52.64,101639.6,20.57,109.91, ,49.4375
163,32.79,47.34,8.67,18.36,0.75,84.48,-5.38,-2.16,288.75,56.23,101039.72,20.57,110.05, ,48.67
164,28.67,44.05,8.37,14.02,0.67,86.26,-5.97,-1.96,288.83,57.59,100736.7,20.56,110.2, ,47.025
165,24.76,38.98,8.1,10.45,0.57,87.09,-6.19,-2.0,289.46,57.53,101299.52,20.55,110.34, ,44.489999999999995
166,19.65,29.78,7.59,6.96,0.44,86.5,-6.22,-2.13,290.05,57.87,102019.2,20.55,110.48, ,39.89
167,39.2,47.9,9.14,21.45,0.79,78.38,-4.19,-2.0,288.0,44.37,102075.77,20.71,109.78, ,55.25
168,40.23,51.72,9.78,24.81,0.91,89.14,-4.85,-2.38,288.41,52.7,101686.68,20.71,109.92, ,56.537499999999994
169,35.61,48.82,10.02,21.58,0.84,94.74,-5.23,-2.07,288.6,55.8,101372.52,20.7,110.06, ,50.7625
170,28.34,40.34,9.49,13.96,0.66,96.66,-6.01,-1.87,289.15,58.02,101438.29,20.69,110.2, ,45.17
171,44.04,53.58,10.12,26.36,0.93,84.62,-5.14,-2.13,287.89,41.46,102078.16,20.85,109.78, ,61.3
172,44.69,56.84,11.03,30.29,1.05,96.22,-5.12,-2.44,288.1,48.84,101968.81,20.84,109.92, ,62.1125
173,38.42,50.43,11.43,25.92,0.92,100.37,-5.26,-2.28,288.78,53.38,101999.07,20.83,110.07, ,54.275000000000006
174,29.14,38.2,10.73,16.63,0.69,101.28,-5.8,-1.9,289.56,56.0,102096.4,20.83,110.21, ,44.1
175,48.47,59.11,11.23,30.19,1.03,89.84,-5.73,-2.07,287.42,39.71,102015.16,20.98,109.79, ,66.8375
176,48.8,62.21,12.47,35.73,1.17,103.52,-5.61,-2.49,287.54,46.72,101982.29,20.97,109.93, ,67.25
177,42.8,55.21,13.19,32.17,1.03,109.47,-5.81,-2.81,287.98,51.72,102095.25,20.97,110.07, ,59.75
178,53.83,65.99,12.37,34.4,1.14,90.48,-5.72,-1.23,287.2,38.82,101994.01,21.11,109.79, ,73.5375
179,54.07,69.02,13.98,42.85,1.31,102.08,-5.61,-1.63,287.17,43.18,101899.52,21.11,109.94, ,73.8375
180,48.97,62.26,15.29,42.86,1.22,104.92,-5.54,-1.99,286.99,44.02,101903.23,21.1,110.08, ,67.4625
181,42.44,53.29,16.02,37.83,1.07,110.22,-5.56,-2.34,287.3,50.38,102008.36,21.09,110.22, ,59.3
182,16.23,17.79,6.32,0.9,0.24,79.71,-0.71,1.96,285.89,41.55,91346.76,21.29,101.34, ,33.894999999999996
183,16.21,17.8,6.39,0.98,0.24,80.61,-1.57,1.58,285.77,40.45,90044.62,21.29,101.49, ,33.9
184,16.23,17.85,6.44,1.01,0.25,80.75,-1.52,1.31,284.49,42.06,88609.41,21.3,101.63, ,33.925
185,57.39,69.27,12.94,33.18,1.12,87.87,-5.37,-0.8,287.43,39.82,102086.23,21.25,109.8, ,77.9875
186,58.96,74.32,14.99,44.73,1.37,98.6,-5.16,-0.97,287.04,41.74,101925.36,21.24,109.94, ,79.95
187,56.08,71.26,16.87,49.86,1.4,101.41,-5.25,-1.22,286.83,43.56,101799.78,21.23,110.09, ,76.35
188,50.72,63.64,18.37,48.86,1.31,103.55,-5.26,-1.41,286.75,43.47,101849.75,21.23,110.23, ,69.65
189,46.1,57.52,17.02,38.45,1.15,107.8,-5.16,-1.87,286.92,46.2,102051.85,21.22,110.37, ,63.875
190,41.13,51.7,14.08,26.19,0.93,112.82,-5.7,-2.21,287.79,52.94,102195.91,21.21,110.52, ,57.6625
191,17.26,18.97,6.64,1.05,0.25,79.75,0.73,1.13,285.68,44.43,93101.11,21.42,101.2, ,34.485
192,17.25,19.01,6.76,1.22,0.25,79.98,-0.74,1.16,286.1,42.81,93563.43,21.42,101.34, ,34.504999999999995
193,17.18,18.96,6.92,1.3,0.25,80.2,-2.0,1.15,285.56,42.31,91210.01,21.43,101.48, ,34.480000000000004
194,17.17,18.96,7.03,1.34,0.25,80.64,-1.66,1.49,284.58,43.5,89559.1,21.43,101.63, ,34.480000000000004
195,68.07,86.29,15.34,45.7,1.48,94.73,-4.84,-0.57,286.93,38.15,101995.05,21.37,109.95, ,91.33749999999999
196,68.27,88.54,18.17,55.47,1.62,96.53,-4.8,-0.79,286.82,42.69,101947.62,21.37,110.09, ,91.58749999999999
197,63.42,81.77,20.66,57.07,1.55,97.23,-5.01,-0.92,286.86,42.79,101999.54,21.36,110.24, ,85.525
198,59.65,76.81,20.02,49.03,1.44,100.52,-5.18,-1.19,286.92,44.08,102085.97,21.35,110.38, ,80.8125
199,56.02,72.69,16.95,36.56,1.27,105.23,-5.36,-1.52,287.02,45.72,102143.91,21.35,110.52, ,76.275
200,51.98,68.27,15.25,28.34,1.05,108.72,-5.9,-1.91,287.41,50.99,102193.97,21.34,110.67, ,71.225
201,22.8,25.09,7.97,1.52,0.29,83.07,-0.41,0.75,285.97,51.31,90483.13,21.52,100.33, ,37.545
202,22.88,25.22,8.34,1.67,0.29,82.01,-0.11,0.38,285.17,52.51,88678.51,21.52,100.47, ,37.61
203,22.43,24.79,8.7,1.81,0.29,81.78,0.31,0.33,285.72,51.09,90725.77,21.53,100.62, ,37.394999999999996
204,17.35,19.12,6.56,1.13,0.25,80.29,-2.22,0.2,286.26,42.88,93157.2,21.56,101.33, ,34.56
205,17.35,19.12,6.63,1.11,0.25,80.4,-2.4,0.22,284.78,44.94,90491.34,21.56,101.48, ,34.56
206,17.26,19.04,6.68,1.06,0.25,80.54,-1.71,0.92,284.39,45.01,90171.71,21.56,101.62, ,34.52
207,36.74,46.32,9.05,9.25,0.43,68.78,-3.44,1.17,283.75,43.92,95554.62,21.59,107.52, ,52.175000000000004
208,52.47,69.59,12.38,18.45,0.64,73.42,-1.67,-1.52,286.43,43.26,101466.76,21.58,107.95, ,71.8375
209,56.41,74.82,13.33,21.27,0.7,75.47,-1.98,-1.63,286.48,47.49,101707.66,21.57,108.09, ,76.76249999999999
210,86.92,116.99,11.61,25.48,1.49,96.55,-3.77,0.29,287.29,33.31,102051.59,21.54,109.24, ,114.9
211,81.09,105.24,10.78,24.38,1.36,91.91,-4.34,0.37,287.57,34.37,102054.46,21.53,109.38, ,107.6125
212,79.35,100.17,10.98,25.45,1.3,87.33,-4.56,0.04,287.34,32.6,102158.72,21.52,109.53, ,105.4375
213,77.86,96.31,11.18,28.1,1.3,84.3,-4.52,-0.29,287.05,33.54,102159.8,21.52,109.67, ,103.57499999999999
214,77.32,97.55,12.23,35.07,1.45,88.64,-4.65,-0.37,287.09,37.06,102048.24,21.51,109.81, ,102.89999999999999
