,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
69,10.87,15.62,1.07,4.11,0.29,69.37,-2.81,1.4,289.62,85.62,96736.87,19.12,109.7, ,15.62
70,10.93,16.07,1.13,4.37,0.29,70.8,-2.38,1.0,289.92,87.56,97479.21,19.11,109.84, ,16.07
71,10.24,15.38,1.15,4.31,0.28,73.32,-2.17,0.52,290.24,88.07,98133.84,19.11,109.98, ,15.38
72,9.27,14.41,1.22,4.19,0.27,75.55,-1.79,-0.22,290.89,86.98,99200.42,19.1,110.12, ,14.41
73,10.76,16.45,1.79,5.81,0.29,72.95,-1.2,-1.06,291.58,85.54,100656.28,19.1,110.26, ,16.45
74,9.07,14.05,1.46,4.64,0.26,76.27,-1.2,-1.67,291.93,85.77,101373.78,19.09,110.4, ,14.05
75,5.31,9.36,0.72,1.73,0.2,87.36,-2.26,-1.92,292.5,84.95,101605.92,19.08,110.54, ,9.36
76,14.78,20.05,2.73,4.48,0.26,76.78,-1.41,-2.49,291.07,80.22,101385.93,19.29,108.72, ,21.114285714285714
77,13.12,18.27,2.38,4.52,0.27,74.51,-1.01,-2.38,291.84,75.11,101128.17,19.28,108.86, ,18.74285714285714
78,11.54,16.27,1.93,4.17,0.26,74.23,-1.33,-1.63,292.08,71.97,99941.16,19.28,109.0, ,16.485714285714284
79,10.72,15.28,1.54,3.8,0.26,73.08,-1.62,-0.76,291.29,73.86,98174.98,19.27,109.14, ,15.314285714285717
80,9.92,14.15,1.3,3.54,0.26,72.55,-1.85,0.31,291.09,75.13,97912.79,19.27,109.28, ,14.17142857142857
81,9.58,13.87,1.23,3.62,0.26,72.22,-2.26,0.48,291.12,77.02,98335.34,19.26,109.43, ,13.87
82,9.47,13.96,1.21,3.75,0.26,71.87,-2.49,0.7,290.98,79.27,98300.98,19.26,109.57, ,13.96
83,10.1,15.18,1.26,4.31,0.27,70.78,-2.34,1.17,290.85,82.59,98597.44,19.25,109.71, ,15.18
84,11.1,17.23,1.36,5.17,0.29,68.15,-1.98,0.86,290.76,85.03,99209.48,19.25,109.85, ,17.23
85,10.83,17.35,1.36,5.5,0.29,68.43,-1.95,0.43,290.78,86.54,99325.68,19.24,109.99, ,17.35
86,10.12,16.4,1.37,5.44,0.28,70.57,-2.03,-0.32,290.99,86.5,99436.49,19.23,110.13, ,16.4
87,11.86,18.51,1.9,7.49,0.31,67.39,-1.66,-1.02,291.33,86.46,100275.98,19.23,110.27, ,18.51
88,9.03,14.49,1.37,5.26,0.26,74.7,-1.8,-1.55,291.98,85.18,101223.52,19.22,110.41, ,14.49
89,5.56,10.24,0.73,2.17,0.21,84.92,-2.84,-1.71,292.44,85.34,101592.85,19.21,110.55, ,10.24
90,15.4,21.08,2.62,4.64,0.27,76.61,-2.03,-2.55,291.18,79.56,101208.4,19.42,108.87, ,22.0
91,13.85,19.39,2.36,4.93,0.28,75.2,-2.16,-1.95,291.92,75.03,100762.84,19.41,109.01, ,19.785714285714285
92,12.91,18.67,1.94,4.88,0.28,73.55,-2.12,-1.32,291.85,75.01,100269.34,19.41,109.15, ,18.67
93,11.49,16.74,1.58,4.41,0.27,72.65,-2.32,-0.3,291.8,75.32,99764.45,19.4,109.29, ,16.74
94,10.76,16.13,1.49,4.52,0.27,70.67,-2.67,0.14,291.44,77.86,99304.8,19.4,109.43, ,16.13
95,10.47,16.26,1.41,4.6,0.27,67.65,-2.54,0.4,291.29,80.05,99384.26,19.39,109.57, ,16.26
96,10.69,17.01,1.49,5.22,0.28,67.77,-2.38,0.48,291.36,81.62,99775.6,19.38,109.71, ,17.01
97,11.83,19.55,1.58,6.46,0.3,63.32,-2.19,0.1,291.0,84.69,99808.76,19.38,109.85, ,19.55
98,12.02,20.39,1.71,7.51,0.32,63.58,-2.23,-0.17,291.11,85.45,99764.76,19.37,109.99, ,20.39
99,12.88,22.13,1.78,8.68,0.34,60.92,-2.14,-0.54,291.0,87.12,99869.02,19.37,110.13, ,22.13
100,12.4,20.48,1.65,8.88,0.33,63.99,-1.86,-0.8,291.19,87.3,100192.24,19.36,110.27, ,20.48
101,9.42,16.03,1.22,6.38,0.28,72.01,-2.11,-1.07,291.67,86.15,100699.53,19.35,110.41, ,16.03
102,6.34,11.64,0.85,3.25,0.23,81.32,-2.91,-1.35,292.27,85.38,101124.59,19.35,110.55, ,11.64
103,14.92,20.78,2.06,3.84,0.27,78.13,-2.84,-2.26,291.25,80.78,101195.23,19.54,109.01, ,21.314285714285713
104,14.39,20.93,1.96,4.59,0.28,75.19,-2.47,-2.02,291.59,79.37,101021.15,19.54,109.16, ,20.93
105,13.04,19.18,1.83,5.05,0.29,72.48,-2.42,-0.98,292.03,76.4,100772.15,19.53,109.3, ,19.18
106,12.12,18.76,1.88,5.64,0.29,68.41,-2.7,-0.27,291.82,78.06,100323.69,19.53,109.44, ,18.76
107,12.06,19.6,2.02,6.5,0.3,63.69,-2.87,0.13,291.54,80.25,99992.48,19.52,109.58, ,19.6
108,11.92,20.01,2.02,7.2,0.3,63.52,-2.73,-0.05,291.34,82.44,99999.19,19.52,109.72, ,20.01
109,12.58,21.97,2.2,8.58,0.33,60.2,-2.4,-0.32,291.21,84.66,100211.99,19.51,109.86, ,21.97
110,13.7,24.52,2.74,10.71,0.37,56.72,-2.18,-0.58,291.19,85.82,100290.38,19.51,110.0, ,24.52
111,14.28,25.6,2.75,11.44,0.39,55.69,-2.04,-0.7,291.13,87.22,100387.57,19.5,110.14, ,25.6
112,13.03,24.09,1.73,10.78,0.38,57.3,-2.12,-0.94,291.19,87.62,100625.95,19.49,110.28, ,24.09
113,10.3,18.8,1.39,8.21,0.32,66.24,-2.47,-0.83,291.45,87.2,100550.67,19.49,110.42, ,18.8
114,7.68,14.12,1.12,5.12,0.26,74.1,-2.75,-1.06,291.84,86.49,100659.7,19.48,110.56, ,14.12
115,5.69,10.9,1.08,2.77,0.22,82.33,-3.2,-1.52,292.39,85.88,101314.74,19.47,110.7, ,10.9
116,14.27,21.23,2.07,5.45,0.29,70.35,-2.82,-1.41,291.85,79.01,101334.2,19.67,109.3, ,21.23
117,13.63,21.71,2.29,6.78,0.31,63.81,-3.08,-0.76,291.85,79.46,100918.49,19.66,109.44, ,21.71
118,13.59,22.85,2.6,8.46,0.32,58.14,-3.36,-0.08,291.59,80.79,100348.38,19.66,109.58, ,22.85
119,13.7,24.46,2.6,9.88,0.34,54.71,-3.31,-0.19,291.23,83.9,100242.41,19.65,109.72, ,24.46
120,14.49,27.2,2.98,11.91,0.38,51.1,-2.98,-0.36,291.16,85.88,100464.97,19.64,109.87, ,27.2
121,15.9,30.54,3.89,14.82,0.44,47.22,-2.77,-0.69,291.15,86.97,100630.94,19.64,110.01, ,30.54
122,16.21,31.68,3.73,15.41,0.46,46.79,-2.43,-0.92,291.07,88.58,100782.98,19.63,110.15, ,31.68
123,14.16,28.11,2.01,13.28,0.43,50.97,-2.48,-1.12,291.14,88.63,100940.98,19.62,110.29, ,28.11
124,11.29,21.74,1.6,9.93,0.36,59.8,-2.92,-1.11,291.52,87.17,100827.23,19.62,110.43, ,21.74
125,8.84,16.72,1.36,6.98,0.3,67.52,-2.99,-1.09,291.75,87.03,100795.95,19.61,110.57, ,16.72
126,7.29,13.79,1.57,4.91,0.26,75.3,-3.16,-1.32,292.2,86.39,101260.46,19.6,110.71, ,13.79
127,5.67,11.39,1.32,2.93,0.22,82.41,-3.79,-2.08,292.6,86.19,101594.14,19.6,110.85, ,11.39
128,14.44,21.2,2.25,4.9,0.28,72.91,-2.67,-1.65,291.36,84.03,101566.55,19.8,109.31, ,21.2
129,13.97,22.11,2.57,6.75,0.3,64.54,-2.82,-1.11,291.71,82.01,101200.74,19.79,109.45, ,22.11
130,13.94,22.9,2.96,8.93,0.32,58.48,-3.13,-0.08,291.71,81.48,100690.31,19.79,109.59, ,22.9
131,14.7,25.77,3.17,11.26,0.35,51.05,-3.22,-0.05,291.31,84.74,100600.56,19.78,109.73, ,25.77
132,15.44,27.98,3.79,14.04,0.4,47.81,-3.01,-0.14,291.3,86.2,100773.28,19.78,109.87, ,27.98
133,16.56,30.54,4.74,17.55,0.45,44.47,-2.87,-0.42,291.28,87.24,100930.48,19.77,110.01, ,30.54
134,16.48,31.01,4.19,17.32,0.47,45.32,-2.7,-0.82,291.22,88.67,101009.36,19.76,110.15, ,31.01
135,14.72,28.04,2.43,14.14,0.44,50.19,-2.78,-1.2,291.3,88.74,101018.3,19.76,110.29, ,28.04
136,11.89,22.21,1.79,10.61,0.37,58.23,-2.97,-1.38,291.53,87.94,101034.66,19.75,110.44, ,22.21
137,9.14,16.9,1.29,6.88,0.31,66.91,-3.01,-1.26,291.76,87.29,101073.41,19.74,110.58, ,16.9
138,7.69,14.11,1.46,4.94,0.26,74.24,-3.29,-1.37,292.07,86.94,101283.34,19.74,110.72, ,14.11
139,6.05,11.97,1.25,3.15,0.23,81.18,-3.82,-1.94,292.33,88.15,101478.05,19.73,110.86, ,11.97
140,4.33,10.04,0.73,1.05,0.2,92.2,-4.03,-2.51,292.43,90.77,101582.3,19.72,111.0, ,10.04
141,14.35,22.86,3.15,8.52,0.3,60.1,-3.5,-0.65,291.47,84.46,101289.8,19.92,109.6, ,22.86
142,14.75,24.65,3.67,10.94,0.33,54.64,-3.26,-0.49,291.38,86.17,101202.36,19.92,109.74, ,24.65
143,15.13,25.38,4.6,13.92,0.36,52.61,-2.78,-0.46,291.45,86.73,101323.49,19.91,109.88, ,25.38
144,16.04,26.94,5.68,18.51,0.4,48.06,-2.77,-0.58,291.49,87.41,101335.55,19.9,110.02, ,26.94
145,15.97,26.87,5.0,18.26,0.43,48.9,-2.95,-0.85,291.46,88.28,101094.23,19.9,110.16, ,26.87
146,14.87,25.07,3.31,14.36,0.42,55.04,-2.99,-1.28,291.45,89.06,101010.93,19.89,110.3, ,25.07
147,12.02,20.59,2.24,10.66,0.35,62.24,-2.83,-1.54,291.58,89.11,101221.13,19.88,110.44, ,20.59
148,8.72,15.32,1.02,5.35,0.28,71.89,-2.98,-1.63,291.77,88.77,101358.93,19.88,110.58, ,15.32
149,7.45,13.38,0.89,3.93,0.25,75.73,-3.55,-1.49,291.98,87.8,101361.14,19.87,110.73, ,13.38
150,5.87,11.36,0.75,2.46,0.22,83.16,-3.9,-1.87,292.17,88.96,101439.95,19.86,110.87, ,11.36
151,16.23,25.76,5.7,15.81,0.39,52.28,-4.23,-0.99,291.44,89.26,101501.52,20.03,110.17, ,25.76
152,16.1,26.0,5.58,16.34,0.41,54.24,-4.04,-1.41,291.39,91.21,101428.76,20.02,110.31, ,26.0
153,12.32,20.87,3.38,10.36,0.33,65.79,-3.78,-1.82,291.52,92.14,101554.98,20.02,110.45, ,20.87
154,6.31,11.65,0.82,2.16,0.22,81.95,-3.87,-1.92,291.96,88.78,101554.42,20.0,110.73, ,11.65
155,14.72,20.78,3.64,8.75,0.37,62.88,-3.78,-0.06,292.0,84.26,101573.66,20.3,110.04, ,21.02857142857143
156,15.22,21.7,4.1,10.46,0.42,61.47,-4.6,-0.72,291.88,85.64,101323.85,20.3,110.18, ,21.742857142857144
157,13.92,21.11,4.13,10.14,0.38,67.05,-4.43,-1.32,291.61,89.53,101357.87,20.29,110.32, ,21.11
158,15.3,20.92,2.27,7.78,0.46,63.05,-4.42,-0.5,291.75,84.42,101120.72,20.43,110.05, ,21.857142857142858
159,14.56,20.12,2.08,7.54,0.46,65.38,-4.71,-0.77,291.3,87.49,100579.98,20.43,110.19, ,20.8
160,12.02,17.63,1.69,5.82,0.39,72.83,-4.22,-0.98,291.19,89.77,100773.14,20.42,110.33, ,17.63
161,8.74,14.64,1.27,3.13,0.29,84.07,-4.2,-1.44,291.52,91.92,101473.99,20.41,110.47, ,14.64
162,15.59,21.6,1.9,6.38,0.47,65.92,-3.92,0.14,291.67,83.85,101163.86,20.57,109.91, ,22.271428571428572
163,15.72,21.55,1.83,6.64,0.52,65.89,-4.84,-0.39,291.29,85.91,100577.32,20.57,110.05, ,22.45714285714286
164,14.32,20.06,1.69,5.74,0.47,70.45,-4.55,-0.54,290.75,90.27,100287.73,20.56,110.2, ,20.457142857142856
165,11.58,17.4,1.46,4.14,0.38,78.77,-4.11,-0.77,290.93,91.96,100846.78,20.55,110.34, ,17.4
166,8.33,14.22,1.24,2.33,0.28,87.6,-4.28,-1.16,291.51,92.24,101556.13,20.55,110.48, ,14.22
167,16.21,22.97,1.85,6.0,0.49,68.3,-2.92,0.52,291.72,83.83,101588.34,20.71,109.78, ,23.15714285714286
168,16.76,23.56,1.79,6.37,0.58,67.69,-4.27,0.23,291.72,83.76,101207.58,20.71,109.92, ,23.942857142857147
169,16.14,22.98,1.71,6.24,0.57,70.69,-4.6,0.16,291.25,87.5,100905.74,20.7,110.06, ,23.057142857142857
170,13.76,20.85,1.54,4.79,0.47,79.09,-4.39,0.08,290.97,92.31,100979.77,20.69,110.2, ,20.85
171,17.04,24.1,1.94,6.01,0.57,68.94,-3.55,0.12,291.86,82.58,101588.97,20.85,109.78, ,24.34285714285714
172,17.64,24.99,2.01,6.46,0.66,69.35,-4.36,-0.05,291.74,84.39,101482.91,20.84,109.92, ,25.2
173,16.3,23.24,2.06,6.21,0.62,73.25,-4.24,0.05,291.54,86.78,101521.13,20.83,110.07, ,23.28571428571429
174,11.97,17.91,1.68,4.11,0.43,81.4,-4.25,-0.03,291.58,88.34,101623.78,20.83,110.21, ,17.91
175,18.24,26.2,2.36,6.7,0.64,70.46,-3.47,0.07,291.69,83.29,101524.02,20.98,109.79, ,26.2
176,19.13,27.87,2.66,7.69,0.75,71.94,-4.25,0.12,291.63,85.5,101492.44,20.97,109.93, ,27.87
177,17.78,26.69,3.0,7.8,0.7,77.55,-4.46,-0.09,291.44,89.59,101610.39,20.97,110.07, ,26.69
178,19.36,27.85,3.25,8.44,0.72,69.39,-2.98,0.32,291.61,83.19,101501.48,21.11,109.79, ,27.85
179,19.31,28.18,3.94,10.04,0.83,70.18,-3.88,0.74,291.75,83.19,101405.16,21.11,109.94, ,28.18
180,17.8,26.54,4.99,11.51,0.79,72.94,-4.22,0.61,291.55,85.53,101410.93,21.1,110.08, ,26.54
181,15.26,23.86,6.0,12.0,0.71,77.47,-4.51,0.36,291.5,88.28,101518.09,21.09,110.22, ,23.86
182,17.63,19.11,3.76,0.9,0.22,79.05,1.42,0.77,289.9,60.37,90972.48,21.29,101.34, ,25.185714285714283
183,18.01,19.52,4.08,1.05,0.22,78.26,0.6,0.28,289.43,62.17,89700.64,21.29,101.49, ,25.728571428571428
184,18.48,20.03,4.42,1.17,0.22,76.99,0.91,-0.23,288.91,62.0,88289.29,21.3,101.63, ,26.400000000000002
185,20.98,30.05,4.1,9.5,0.74,68.51,-2.38,-0.03,291.46,83.47,101592.77,21.25,109.8, ,30.05
186,19.82,28.85,5.05,11.15,0.87,69.1,-3.35,0.56,291.74,82.34,101428.88,21.24,109.94, ,28.85
187,19.55,29.06,6.35,13.94,0.93,67.52,-3.91,0.66,291.48,83.85,101305.95,21.23,110.09, ,29.06
188,16.89,25.68,7.6,14.8,0.86,69.57,-4.09,0.48,291.51,84.51,101355.21,21.23,110.23, ,25.68
189,14.24,22.18,5.57,10.86,0.7,75.97,-4.47,0.27,291.73,84.75,101554.72,21.22,110.37, ,22.18
190,12.61,20.1,2.94,6.09,0.53,83.36,-4.82,0.07,291.72,87.23,101704.12,21.21,110.52, ,20.1
191,17.5,19.01,3.68,1.11,0.22,78.67,1.26,0.61,290.06,59.53,92686.45,21.42,101.2, ,25.0
192,18.38,19.97,4.03,1.33,0.23,78.36,0.48,0.75,290.1,60.36,93143.08,21.42,101.34, ,26.257142857142856
193,18.2,19.79,4.37,1.49,0.23,77.74,-0.12,0.24,289.6,62.13,90842.13,21.43,101.48, ,26.0
194,18.64,20.26,4.8,1.59,0.23,76.53,0.36,0.61,288.99,63.07,89222.38,21.43,101.63, ,26.62857142857143
195,26.2,37.41,7.3,15.97,1.07,64.22,-2.89,0.37,291.55,82.09,101498.31,21.37,109.95, ,37.42857142857143
196,28.52,41.41,9.45,20.96,1.28,60.95,-3.75,0.38,291.6,81.84,101448.08,21.37,110.09, ,41.41
197,28.2,41.63,11.42,24.23,1.29,59.98,-3.83,0.23,291.45,83.16,101501.87,21.36,110.24, ,41.63
198,26.28,39.63,9.2,20.29,1.17,65.47,-3.81,0.12,291.52,83.67,101588.2,21.35,110.38, ,39.63
199,23.09,35.56,5.09,12.23,0.95,74.79,-4.13,0.28,291.76,83.55,101645.62,21.35,110.52, ,35.56
200,21.44,33.84,3.94,9.4,0.81,80.27,-4.68,0.21,291.75,85.79,101698.66,21.34,110.67, ,33.84
201,16.83,18.43,3.13,1.58,0.22,79.17,-0.35,-1.86,290.71,53.13,90117.88,21.52,100.33, ,24.04285714285714
202,16.95,18.57,3.54,1.7,0.22,79.18,0.55,-2.4,290.45,51.49,88346.87,21.52,100.47, ,24.21428571428571
203,16.9,18.61,4.0,1.91,0.22,78.79,0.85,-1.61,291.23,49.5,90347.59,21.53,100.62, ,24.142857142857142
204,17.68,19.21,3.88,1.47,0.22,79.45,-0.46,-0.05,290.33,58.72,92743.09,21.56,101.33, ,25.257142857142856
205,17.59,19.1,4.05,1.46,0.22,77.71,-0.23,-0.55,289.45,60.87,90130.02,21.56,101.48, ,25.128571428571426
206,17.91,19.42,4.23,1.39,0.22,76.29,-0.16,0.21,288.72,63.63,89818.15,21.56,101.62, ,25.585714285714285
207,24.47,29.64,4.47,4.74,0.31,76.46,-2.46,0.92,286.56,95.08,95184.95,21.59,107.52, ,34.957142857142856
208,31.89,43.18,7.63,11.54,0.46,70.95,-1.87,-2.38,289.46,86.24,100994.0,21.58,107.95, ,45.55714285714286
209,38.14,52.89,9.03,15.24,0.54,67.67,-2.27,-2.86,289.25,87.78,101236.0,21.57,108.09, ,54.48571428571428
210,39.91,61.0,5.76,11.68,0.95,65.08,-1.86,-0.49,291.03,82.76,101560.02,21.54,109.24, ,61.0
211,35.3,52.9,4.73,10.72,0.85,64.94,-2.35,-0.24,291.4,81.22,101560.81,21.53,109.38, ,52.9
212,35.73,52.88,5.08,12.91,0.86,63.55,-2.53,-0.31,291.42,80.93,101663.77,21.52,109.53, ,52.88
213,34.08,48.61,5.12,12.78,0.86,62.9,-2.39,-0.46,291.51,80.76,101663.35,21.52,109.67, ,48.68571428571428
214,34.27,47.72,5.43,13.53,1.07,61.84,-2.5,-0.06,291.45,81.79,101553.49,21.51,109.81, ,48.95714285714286
