,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
51,54.14,59.95,7.43,4.07,0.48,79.23,-1.98,1.62,293.13,70.68,98821.48,19.01,108.99, ,73.925
52,56.11,62.3,7.11,3.88,0.5,81.92,-2.37,1.75,290.59,79.22,94788.74,19.01,109.13, ,76.38749999999999
53,59.19,66.73,6.42,3.8,0.53,81.7,-2.61,1.73,289.33,85.87,93507.33,19.0,109.27, ,80.2375
54,60.63,70.09,6.36,3.91,0.56,84.84,-3.43,1.33,289.9,85.57,94621.95,19.0,109.41, ,82.0375
55,62.4,73.6,6.29,4.07,0.59,85.73,-4.55,2.07,289.62,88.07,94590.25,18.99,109.55, ,84.25
56,64.8,77.61,6.25,4.44,0.61,86.18,-4.44,2.47,289.11,92.73,94726.16,18.99,109.69, ,87.25
57,65.66,79.89,6.31,4.59,0.62,87.19,-3.73,1.74,289.6,92.96,95931.38,18.98,109.83, ,88.32499999999999
58,65.27,80.63,6.26,4.52,0.62,88.16,-3.42,0.72,290.3,91.78,97140.55,18.98,109.97, ,87.8375
59,64.05,80.3,6.27,4.72,0.61,89.3,-3.28,0.01,291.12,90.23,98517.25,18.97,110.11, ,86.3125
60,61.94,78.81,6.19,4.8,0.6,89.86,-3.68,-0.37,292.04,87.97,99758.44,18.96,110.25, ,83.675
61,53.96,69.52,5.63,2.75,0.55,91.74,-4.88,-0.7,293.26,83.96,100863.69,18.96,110.39, ,73.7
62,56.76,62.55,9.61,5.34,0.47,79.61,-0.07,-0.29,292.91,74.25,101163.96,19.16,108.72, ,77.19999999999999
63,55.19,61.08,8.33,4.4,0.47,79.57,-0.37,0.31,293.47,71.88,100778.54,19.15,108.86, ,75.2375
64,53.29,59.95,7.65,3.94,0.48,78.54,-1.1,1.43,293.26,70.73,99216.5,19.15,109.0, ,72.8625
65,54.92,62.16,7.04,3.67,0.49,77.74,-1.74,2.25,291.49,76.49,96313.41,19.14,109.14, ,74.9
66,56.37,64.85,6.64,3.26,0.51,79.92,-2.6,2.4,290.53,82.28,95222.31,19.14,109.28, ,76.71249999999999
67,58.39,68.54,6.49,3.45,0.54,81.68,-3.71,2.08,290.67,84.2,96184.58,19.13,109.42, ,79.2375
68,60.16,71.99,6.36,3.76,0.57,82.08,-4.76,2.36,290.68,85.83,96616.98,19.13,109.56, ,81.44999999999999
69,63.06,77.09,6.14,4.35,0.6,80.32,-5.12,2.8,290.26,89.72,96653.13,19.12,109.7, ,85.075
70,63.78,79.89,6.19,4.81,0.62,81.74,-4.49,2.35,290.54,89.81,97398.34,19.11,109.84, ,85.975
71,63.57,81.5,6.24,4.98,0.63,84.26,-3.77,1.57,290.79,90.2,98056.4,19.11,109.98, ,85.7125
72,62.36,81.66,6.22,5.18,0.63,86.33,-3.09,0.61,291.39,89.26,99124.43,19.1,110.12, ,84.19999999999999
73,59.79,79.78,6.13,5.21,0.62,87.89,-3.18,-0.08,292.44,86.13,100574.68,19.1,110.26, ,80.9875
74,54.37,73.61,5.59,3.28,0.59,89.03,-4.21,-0.48,293.39,82.7,101287.16,19.09,110.4, ,74.2125
75,47.28,62.91,5.23,1.41,0.52,92.24,-5.25,-0.74,293.94,81.15,101519.57,19.08,110.54, ,65.35000000000001
76,55.6,62.23,8.97,4.58,0.46,79.29,-0.34,-0.37,292.67,77.46,101249.69,19.29,108.72, ,75.75
77,55.47,62.5,8.02,4.26,0.48,77.74,-0.41,0.17,293.19,74.98,100996.42,19.28,108.86, ,75.58749999999999
78,53.34,61.17,7.61,3.92,0.48,77.43,-1.13,1.19,293.25,73.21,99818.68,19.28,109.0, ,72.92500000000001
79,52.97,61.37,7.12,3.43,0.49,77.36,-2.39,2.11,292.37,76.2,98064.51,19.27,109.14, ,72.4625
80,54.32,64.0,6.78,3.18,0.51,78.44,-3.53,2.33,291.85,79.88,97808.66,19.27,109.28, ,74.15
81,56.01,67.27,6.65,3.41,0.54,79.61,-4.15,2.35,291.82,81.68,98232.98,19.26,109.43, ,76.2625
82,57.76,70.84,6.54,3.75,0.57,80.27,-4.44,2.37,291.58,83.84,98201.98,19.26,109.57, ,78.44999999999999
83,59.89,75.6,6.46,4.41,0.6,80.8,-4.17,2.56,291.46,85.59,98501.98,19.25,109.71, ,81.1125
84,61.04,79.94,6.44,5.03,0.64,82.4,-3.73,2.25,291.57,86.18,99115.74,19.25,109.85, ,82.55000000000001
85,61.16,82.85,6.35,5.25,0.66,84.35,-3.7,1.56,291.49,87.38,99237.18,19.24,109.99, ,82.69999999999999
86,60.47,84.06,6.2,5.29,0.67,85.59,-3.84,0.82,291.55,88.2,99353.58,19.23,110.13, ,81.83749999999999
87,58.93,83.51,6.03,5.46,0.67,86.44,-4.16,0.13,292.22,86.54,100192.15,19.23,110.27, ,79.9125
88,54.89,78.93,5.55,3.45,0.64,88.03,-4.77,-0.16,293.24,83.1,101137.71,19.22,110.41, ,74.8625
89,49.35,69.41,5.07,1.59,0.57,90.18,-5.57,-0.44,293.74,82.18,101505.79,19.21,110.55, ,67.9375
90,53.6,61.79,7.83,4.15,0.47,76.99,-1.37,-0.15,292.81,78.31,101067.91,19.42,108.87, ,73.25
91,52.75,61.63,7.68,4.22,0.48,76.54,-2.18,1.04,293.36,75.41,100626.22,19.41,109.01, ,72.1875
92,52.8,62.47,7.25,3.98,0.5,76.51,-3.49,1.94,293.26,75.49,100137.91,19.41,109.15, ,72.25
93,54.21,65.24,6.88,3.74,0.52,77.27,-4.37,2.3,292.75,78.37,99644.14,19.4,109.29, ,74.0125
94,56.52,69.39,6.68,4.05,0.55,77.51,-4.7,2.37,292.14,81.79,99192.35,19.4,109.43, ,76.9
95,58.62,74.3,6.39,4.4,0.59,76.53,-4.52,2.43,291.82,84.02,99276.55,19.39,109.57, ,79.52499999999999
96,59.85,79.05,6.48,5.04,0.64,79.63,-3.99,2.08,291.88,84.47,99672.72,19.38,109.71, ,81.0625
97,61.28,84.89,6.31,5.95,0.68,80.39,-3.82,1.87,291.7,85.69,99709.67,19.38,109.85, ,82.85
98,61.48,88.49,6.29,6.76,0.72,83.03,-4.0,1.41,291.69,86.22,99670.57,19.37,109.99, ,83.1
99,61.15,90.54,6.03,7.19,0.74,83.19,-4.11,1.17,291.77,86.63,99776.83,19.37,110.13, ,82.6875
100,58.63,88.16,5.9,6.13,0.72,86.36,-4.18,0.77,292.2,85.5,100101.7,19.36,110.27, ,79.53750000000001
101,55.41,84.28,5.53,4.28,0.69,88.3,-4.58,0.39,292.77,84.1,100612.3,19.35,110.41, ,75.51249999999999
102,50.69,75.91,5.18,2.16,0.63,90.92,-5.4,-0.02,293.27,83.34,101038.48,19.35,110.55, ,69.6125
103,50.82,59.69,7.18,3.74,0.47,73.75,-3.96,0.62,293.07,77.69,101048.24,19.54,109.01, ,69.775
104,52.64,62.98,7.06,4.16,0.5,74.21,-4.23,1.67,293.31,76.93,100880.91,19.54,109.16, ,72.05
105,54.57,66.72,7.05,4.55,0.53,76.4,-4.31,2.22,293.14,77.93,100642.77,19.53,109.3, ,74.4625
106,57.51,72.61,6.9,5.28,0.58,76.54,-4.58,2.58,292.57,80.72,100203.08,19.53,109.44, ,78.1375
107,60.03,79.22,6.73,6.29,0.63,75.45,-4.47,2.66,291.99,83.55,99880.04,19.52,109.58, ,81.2875
108,60.67,84.27,6.84,6.93,0.69,79.25,-3.92,1.95,291.9,84.23,99891.29,19.52,109.72, ,82.0875
109,61.61,89.95,6.76,8.0,0.74,80.49,-3.72,1.79,291.92,84.36,100105.5,19.51,109.86, ,83.2625
110,62.08,93.97,6.79,9.28,0.78,81.56,-3.83,1.45,292.05,84.35,100186.06,19.51,110.0, ,83.85
111,61.54,95.11,6.48,9.17,0.79,82.18,-4.07,1.27,292.16,84.41,100286.05,19.5,110.14, ,83.175
112,59.7,93.39,5.91,8.05,0.77,82.6,-4.37,1.0,292.47,83.53,100525.51,19.49,110.28, ,80.875
113,56.64,88.93,5.77,5.78,0.74,85.93,-4.58,0.64,292.59,83.57,100455.8,19.49,110.42, ,77.05
114,52.76,82.36,5.45,3.51,0.69,87.99,-4.77,0.3,292.74,83.94,100570.34,19.48,110.56, ,72.19999999999999
115,48.52,73.3,5.22,1.84,0.61,90.58,-5.47,-0.09,293.36,82.96,101225.44,19.47,110.7, ,66.9
116,55.62,69.69,6.92,5.8,0.55,71.99,-5.09,2.2,293.1,78.47,101198.1,19.67,109.3, ,75.775
117,59.24,77.85,6.91,7.19,0.62,72.25,-5.26,2.32,292.7,80.67,100791.55,19.66,109.44, ,80.30000000000001
118,61.4,84.95,6.95,8.61,0.69,72.77,-5.13,2.13,292.17,82.79,100230.35,19.66,109.58, ,83.0
119,62.43,91.21,6.83,9.57,0.76,74.22,-4.86,1.82,291.98,83.86,100127.54,19.65,109.72, ,84.2875
120,63.36,96.68,6.84,10.85,0.81,75.17,-4.69,1.65,292.08,83.79,100352.43,19.64,109.87, ,85.44999999999999
121,63.93,100.14,6.99,12.33,0.84,75.84,-4.72,1.43,292.25,83.45,100519.66,19.64,110.01, ,86.1625
122,63.41,100.57,6.63,11.83,0.84,76.8,-4.84,1.26,292.43,82.98,100673.09,19.63,110.15, ,85.51249999999999
123,61.58,98.09,5.98,10.02,0.82,78.37,-5.05,0.97,292.7,82.16,100834.04,19.62,110.29, ,83.225
124,59.17,94.3,5.84,8.2,0.79,80.59,-5.19,0.76,292.75,82.31,100726.51,19.62,110.43, ,80.2125
125,56.12,89.3,5.72,5.96,0.75,83.61,-5.11,0.57,292.81,82.76,100700.12,19.61,110.57, ,76.39999999999999
126,53.06,83.3,5.7,4.27,0.7,86.84,-5.35,0.24,293.21,82.38,101167.99,19.6,110.71, ,72.575
127,49.68,75.03,5.25,2.58,0.62,88.61,-6.05,-0.1,293.52,82.57,101502.79,19.6,110.85, ,68.35
128,53.37,66.46,7.02,5.76,0.53,71.46,-5.1,1.54,292.94,78.57,101423.8,19.8,109.31, ,72.9625
129,57.89,76.32,7.14,7.73,0.62,71.94,-5.08,1.91,292.93,79.16,101066.25,19.79,109.45, ,78.6125
130,60.58,84.14,7.32,9.44,0.71,73.73,-5.2,2.11,292.53,80.79,100566.45,19.79,109.59, ,81.975
131,63.4,93.18,7.0,11.19,0.8,72.14,-5.47,2.24,292.2,82.57,100482.01,19.78,109.73, ,85.5
132,64.12,97.82,7.08,12.54,0.84,73.15,-5.42,1.97,292.32,82.46,100657.72,19.78,109.87, ,86.4
133,64.58,100.81,7.22,13.95,0.87,74.2,-5.35,1.68,292.44,82.32,100816.29,19.77,110.01, ,86.975
134,63.97,100.8,6.78,12.88,0.87,75.87,-5.39,1.29,292.59,81.94,100897.26,19.76,110.15, ,86.2125
135,62.36,98.33,6.09,10.59,0.85,78.22,-5.4,0.95,292.71,81.67,100911.35,19.76,110.29, ,84.19999999999999
136,59.93,94.25,5.9,8.67,0.82,80.91,-5.37,0.8,292.79,81.85,100931.92,19.75,110.44, ,81.1625
137,56.73,88.87,5.72,6.26,0.78,84.11,-5.27,0.67,292.91,82.01,100973.84,19.74,110.58, ,77.1625
138,54.43,84.71,5.71,4.38,0.75,87.85,-5.53,0.42,293.17,81.99,101187.68,19.74,110.72, ,74.2875
139,51.73,78.71,5.21,2.77,0.68,89.1,-6.2,0.11,293.3,83.31,101384.46,19.73,110.86, ,70.9125
140,46.14,66.0,4.71,1.0,0.56,94.8,-6.58,-0.22,293.43,84.65,101488.58,19.72,111.0, ,63.925
141,57.88,78.54,7.58,10.0,0.66,71.97,-5.44,1.66,292.52,80.51,101158.42,19.92,109.6, ,78.6
142,60.63,86.43,7.74,12.11,0.74,73.28,-4.96,1.63,292.5,81.51,101076.05,19.92,109.74, ,82.0375
143,61.17,89.87,8.24,14.19,0.78,76.24,-4.42,1.35,292.77,80.4,101199.96,19.91,109.88, ,82.7125
144,62.52,94.14,8.45,17.05,0.83,77.43,-4.47,1.31,292.93,79.84,101214.3,19.9,110.02, ,84.4
145,62.92,96.0,7.74,15.61,0.86,79.72,-4.68,1.18,292.86,80.32,100978.73,19.9,110.16, ,84.9
146,62.4,95.51,6.64,11.89,0.87,82.5,-4.68,0.94,292.73,81.33,100901.25,19.89,110.3, ,84.25
147,59.68,90.83,6.01,8.87,0.82,84.38,-4.78,0.81,292.9,81.22,101113.61,19.88,110.44, ,80.85
148,57.05,86.11,5.37,5.06,0.79,86.47,-5.41,0.74,293.09,81.23,101254.86,19.88,110.58, ,77.5625
149,55.17,83.07,5.01,3.69,0.74,86.6,-6.11,0.73,293.1,82.27,101263.58,19.87,110.73, ,75.2125
150,51.36,75.29,4.79,2.16,0.66,89.97,-6.41,0.38,293.2,83.51,101344.55,19.86,110.87, ,70.45
151,64.04,95.92,7.93,16.08,0.84,75.55,-5.96,0.79,292.72,81.91,101383.05,20.03,110.17, ,86.30000000000001
152,63.86,97.0,7.49,15.06,0.87,78.99,-5.92,0.71,292.78,83.06,101313.61,20.02,110.31, ,86.075
153,60.03,90.16,6.1,9.27,0.8,82.69,-5.98,0.66,292.99,83.09,101442.92,20.02,110.45, ,81.2875
154,52.27,74.97,4.77,2.13,0.67,85.41,-6.19,0.82,293.07,81.99,101453.88,20.0,110.73, ,71.5875
155,59.92,82.44,7.61,8.97,0.78,84.73,-6.89,1.84,293.03,81.09,101452.7,20.3,110.04, ,81.15
156,63.62,89.28,7.9,11.1,0.9,89.24,-6.85,1.44,292.79,83.13,101212.87,20.3,110.18, ,85.775
157,61.53,87.64,7.43,9.69,0.86,92.89,-6.75,1.14,292.75,84.62,101247.27,20.29,110.32, ,83.1625
158,63.67,84.17,6.85,7.79,0.9,86.63,-6.67,2.16,292.65,80.8,100999.87,20.43,110.05, ,85.8375
159,65.49,87.17,6.56,7.36,0.97,91.85,-6.71,1.89,292.21,84.06,100466.84,20.43,110.19, ,88.1125
160,62.35,83.05,6.01,5.05,0.93,96.21,-6.48,1.53,292.23,85.16,100661.56,20.42,110.33, ,84.1875
161,56.01,74.96,5.35,2.18,0.79,97.99,-6.49,1.2,292.74,85.03,101361.8,20.41,110.47, ,76.2625
162,62.85,79.41,6.52,5.92,0.87,85.64,-6.2,2.41,292.7,79.39,101032.64,20.57,109.91, ,84.8125
163,66.32,85.04,6.43,6.31,0.97,89.15,-6.56,2.18,292.18,82.29,100454.84,20.57,110.05, ,89.14999999999999
164,64.98,83.44,6.09,4.96,0.95,93.31,-6.48,2.08,291.84,84.71,100167.01,20.56,110.2, ,87.475
165,60.87,77.8,5.71,3.09,0.89,97.61,-6.34,1.88,292.19,84.53,100727.05,20.55,110.34, ,82.3375
166,54.25,68.85,5.26,1.33,0.73,98.94,-6.46,1.56,292.76,83.9,101439.5,20.55,110.48, ,74.0625
167,62.35,76.35,6.39,5.18,0.83,85.07,-5.66,2.51,292.88,78.37,101450.04,20.71,109.78, ,84.1875
168,67.93,84.64,6.47,5.68,1.0,90.66,-6.29,2.27,292.58,80.2,101078.22,20.71,109.92, ,91.16250000000001
169,68.22,85.88,6.36,5.31,1.04,96.39,-6.59,2.35,292.26,82.88,100778.63,20.7,110.06, ,91.525
170,63.94,79.87,5.96,3.54,0.94,101.8,-6.86,2.33,292.19,85.15,100851.99,20.69,110.2, ,86.175
171,66.59,80.69,6.54,5.25,0.92,86.39,-5.69,2.37,292.66,79.02,101452.28,20.85,109.78, ,89.48750000000001
172,71.0,87.41,6.77,5.55,1.08,94.03,-6.03,2.4,292.59,80.88,101352.0,20.84,109.92, ,95.0
173,68.16,83.69,6.67,4.86,1.05,98.94,-6.19,2.44,292.61,81.51,101389.74,20.83,110.07, ,91.44999999999999
174,61.4,73.35,6.08,2.65,0.92,102.82,-6.51,2.45,292.73,81.97,101493.82,20.83,110.21, ,83.0
175,68.82,82.55,6.84,5.37,0.96,89.42,-5.86,2.63,292.43,80.75,101387.12,20.98,109.79, ,92.27499999999999
176,72.4,88.41,7.31,5.7,1.11,99.98,-6.17,2.6,292.48,82.32,101359.93,20.97,109.93, ,96.75
177,69.22,84.18,7.35,5.15,1.08,107.75,-6.62,2.47,292.54,83.43,101477.77,20.97,110.07, ,92.775
178,70.49,84.18,7.71,6.62,0.98,90.61,-5.75,3.14,292.42,80.82,101360.89,21.11,109.79, ,94.3625
179,72.63,88.24,8.93,7.86,1.14,101.14,-6.08,3.1,292.45,81.89,101272.24,21.11,109.94, ,97.0375
180,68.7,83.06,10.17,8.59,1.11,107.47,-6.51,2.97,292.49,82.36,101280.23,21.1,110.08, ,92.125
181,63.84,76.22,10.81,8.28,1.08,114.97,-6.89,2.73,292.56,83.83,101389.34,21.09,110.22, ,86.05000000000001
182,30.28,33.51,8.67,0.8,0.28,76.96,3.63,3.47,290.82,71.57,90841.59,21.29,101.34, ,44.1
183,30.31,33.44,8.53,0.82,0.28,77.41,3.49,3.62,289.7,75.9,89579.49,21.29,101.49, ,44.137499999999996
184,30.64,33.71,8.61,0.86,0.28,77.33,4.71,4.0,288.88,79.0,88164.39,21.3,101.63, ,44.55
185,70.06,82.79,8.7,7.86,0.94,88.23,-5.2,3.22,292.44,79.95,101448.07,21.25,109.8, ,93.825
186,71.75,86.36,11.11,10.11,1.12,98.83,-5.63,3.13,292.48,81.04,101291.49,21.24,109.94, ,95.9375
187,69.7,84.51,13.7,12.2,1.16,103.09,-6.25,3.24,292.4,81.29,101172.77,21.23,110.09, ,93.375
188,65.73,79.44,15.7,13.08,1.15,108.64,-6.41,3.02,292.39,82.38,101228.41,21.23,110.23, ,88.41250000000001
189,62.82,75.39,12.15,8.28,1.11,117.27,-6.42,2.83,292.49,82.79,101432.16,21.22,110.37, ,84.775
190,60.88,71.74,7.25,2.64,1.06,123.33,-6.72,2.53,292.61,83.24,101581.34,21.21,110.52, ,82.35
191,30.08,33.48,8.56,0.88,0.28,77.14,3.79,2.75,291.16,71.19,92533.45,21.42,101.2, ,43.849999999999994
192,29.99,33.35,8.49,1.01,0.28,76.98,2.26,2.13,291.23,70.92,92998.68,21.42,101.34, ,43.7375
193,30.11,33.37,8.54,1.07,0.28,77.03,2.79,2.83,289.89,75.27,90714.8,21.43,101.48, ,43.8875
194,30.32,33.49,8.81,1.18,0.28,77.06,4.3,3.12,289.25,76.77,89091.71,21.43,101.63, ,44.15
195,76.47,92.15,14.57,15.5,1.15,93.42,-5.39,3.07,292.42,79.86,101356.53,21.37,109.95, ,101.8375
196,78.41,95.28,19.55,21.13,1.23,94.9,-5.93,3.37,292.41,80.38,101312.74,21.37,110.09, ,104.26249999999999
197,76.26,92.64,23.19,23.39,1.22,99.93,-5.98,3.18,292.39,80.99,101369.92,21.36,110.24, ,101.575
198,74.98,91.17,18.48,17.26,1.19,110.06,-6.01,2.99,292.43,81.62,101460.67,21.35,110.38, ,99.975
199,73.36,88.82,10.31,7.91,1.15,120.27,-6.36,2.72,292.55,81.79,101522.45,21.35,110.52, ,97.94999999999999
200,70.67,84.53,7.49,4.26,1.06,126.12,-6.97,2.49,292.55,83.33,101577.98,21.34,110.67, ,94.5875
201,25.57,28.56,6.46,1.32,0.26,78.86,2.86,-0.74,289.75,67.83,90001.61,21.52,100.33, ,39.28
202,26.53,29.62,6.77,1.38,0.26,78.51,4.77,0.11,288.98,70.47,88224.54,21.52,100.47, ,39.81
203,28.01,31.38,7.69,1.58,0.27,77.86,4.66,2.04,290.14,69.44,90219.05,21.53,100.62, ,41.2625
204,29.42,32.8,8.21,1.21,0.28,80.16,0.47,1.25,290.55,73.63,92608.59,21.56,101.33, ,43.025000000000006
205,29.94,33.25,8.34,1.21,0.28,77.96,1.86,2.07,288.94,78.98,90006.48,21.56,101.48, ,43.675000000000004
206,30.23,33.51,8.73,1.28,0.28,77.59,2.88,1.9,288.68,79.08,89689.3,21.56,101.62, ,44.0375
207,62.73,71.29,9.07,2.86,0.52,82.78,-3.12,5.26,287.31,98.71,95006.02,21.59,107.52, ,84.6625
208,64.98,77.99,8.15,5.28,0.64,94.44,-1.46,3.34,290.69,93.98,100792.65,21.58,107.95, ,87.475
209,63.25,77.12,7.49,5.76,0.65,96.16,-2.09,4.39,291.29,91.45,101023.42,21.57,108.09, ,85.3125
210,77.84,99.76,7.93,5.99,1.02,95.9,-5.18,4.56,292.47,79.95,101385.51,21.54,109.24, ,103.55000000000001
211,77.86,98.37,7.64,6.6,0.99,91.01,-5.24,4.12,292.42,80.55,101394.94,21.53,109.38, ,103.57499999999999
212,80.75,100.2,8.2,8.93,0.99,85.97,-5.05,3.47,292.35,80.67,101503.54,21.52,109.53, ,107.1875
213,82.0,99.8,9.01,11.21,1.02,83.7,-4.79,2.94,292.23,81.07,101510.83,21.52,109.67, ,108.75
214,84.33,102.6,12.16,15.74,1.15,85.71,-4.94,3.03,292.17,80.66,101405.72,21.51,109.81, ,111.6625
215,85.66,104.62,17.38,21.34,1.23,86.96,-5.38,3.11,292.16,80.4,101331.28,21.51,109.96, ,113.32499999999999
