,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
18,28.74,37.03,4.09,8.53,0.42,81.81,-3.94,-4.49,287.99,81.86,96124.26,18.6,109.54, ,41.05714285714285
19,26.71,35.33,4.07,8.42,0.41,82.85,-3.72,-5.66,290.09,75.96,99138.93,18.59,109.67, ,38.15714285714286
20,25.36,34.24,3.98,7.77,0.4,82.5,-3.74,-6.83,290.63,76.75,100240.97,18.59,109.81, ,36.22857142857143
21,23.05,31.5,3.92,6.38,0.36,81.2,-3.09,-7.26,290.32,80.46,100479.17,18.58,109.95, ,32.92857142857143
22,19.62,27.96,3.64,4.77,0.32,79.01,-2.78,-8.09,290.4,82.42,101126.98,18.57,110.09, ,28.028571428571432
23,22.06,26.49,5.2,3.52,0.3,72.2,-3.65,-4.33,290.82,67.14,100471.97,18.76,108.7, ,31.514285714285712
24,23.32,27.86,4.7,3.41,0.31,74.51,-4.0,-2.65,288.75,74.11,96746.72,18.75,108.84, ,33.31428571428571
25,23.75,28.44,4.53,3.53,0.31,76.35,-3.96,-2.62,288.45,76.11,96712.99,18.75,108.98, ,33.92857142857143
26,23.48,28.23,4.52,3.77,0.32,78.47,-4.4,-3.93,289.43,74.6,98354.45,18.75,109.12, ,33.542857142857144
27,25.59,30.63,4.38,4.3,0.33,75.99,-4.61,-5.26,288.97,79.04,98338.82,18.74,109.26, ,36.55714285714286
28,26.09,31.22,4.37,4.66,0.34,77.54,-4.52,-3.98,288.04,81.73,96575.93,18.73,109.4, ,37.27142857142857
29,26.1,31.41,4.35,4.98,0.34,78.92,-4.47,-4.43,287.27,84.38,95255.04,18.73,109.54, ,37.28571428571429
30,25.38,31.04,4.38,4.9,0.34,80.61,-4.05,-5.74,287.25,86.2,95435.55,18.72,109.68, ,36.25714285714285
31,25.19,31.69,4.27,4.77,0.33,79.07,-3.06,-6.61,287.45,88.93,96438.65,18.72,109.82, ,35.98571428571429
32,25.12,33.07,4.09,4.85,0.33,74.84,-2.16,-6.81,288.37,88.53,98388.01,18.71,109.96, ,35.885714285714286
33,21.58,29.98,3.96,4.32,0.32,76.32,-1.83,-6.98,289.38,86.59,99874.25,18.7,110.1, ,30.82857142857143
34,16.93,25.63,3.47,3.59,0.28,81.29,-1.87,-7.25,290.12,85.86,100893.89,18.7,110.24, ,25.63
35,10.15,18.42,2.31,1.69,0.23,93.91,-3.06,-8.41,291.59,85.39,101879.63,18.69,110.38, ,18.42
36,23.36,28.1,5.65,3.9,0.31,72.82,-3.17,-4.15,290.58,70.69,101139.66,18.89,108.71, ,33.37142857142857
37,22.88,27.7,5.1,3.49,0.31,75.53,-3.39,-2.48,290.18,70.53,99590.27,18.89,108.85, ,32.68571428571428
38,23.01,28.09,4.78,3.38,0.31,75.98,-5.01,-2.45,289.32,72.57,97796.86,18.88,108.99, ,32.871428571428574
39,25.02,30.39,4.65,3.54,0.32,75.64,-5.76,-3.56,287.07,82.88,95146.91,18.88,109.13, ,35.74285714285714
40,26.32,32.01,4.66,3.82,0.32,76.34,-4.7,-4.89,286.81,87.75,95698.5,18.87,109.27, ,37.6
41,26.58,32.59,4.68,4.2,0.33,76.34,-4.57,-4.41,287.54,85.44,96577.85,18.87,109.41, ,37.97142857142857
42,26.85,32.98,4.74,4.26,0.33,78.62,-4.72,-3.96,286.01,91.71,94322.75,18.86,109.55, ,38.35714285714286
43,30.42,37.45,4.81,5.14,0.35,73.77,-3.45,-4.12,285.21,96.54,93621.32,18.86,109.69, ,43.45714285714286
44,29.61,37.94,4.64,5.21,0.35,71.48,-2.02,-4.66,286.3,95.58,95699.67,18.85,109.83, ,42.3
45,26.94,36.17,4.39,5.0,0.35,71.98,-1.5,-5.39,287.59,92.53,97873.34,18.84,109.97, ,38.48571428571429
46,23.65,33.28,4.18,4.66,0.33,74.38,-1.38,-5.87,288.27,91.41,98959.7,18.84,110.11, ,33.785714285714285
47,21.06,31.44,4.07,4.88,0.32,77.62,-1.01,-5.85,288.95,91.31,99828.39,18.83,110.25, ,31.44
48,12.94,21.69,2.9,2.81,0.26,86.55,-1.86,-6.68,290.5,87.27,101375.09,18.82,110.39, ,21.69
49,23.99,29.0,6.25,4.47,0.32,73.31,-3.48,-4.04,290.68,72.18,101741.27,19.02,108.71, ,34.27142857142857
50,23.03,28.1,5.72,3.95,0.31,76.62,-3.94,-2.8,291.11,69.69,101421.27,19.02,108.85, ,32.9
51,23.43,28.85,5.25,3.7,0.31,75.52,-5.59,-2.49,289.91,72.52,99417.54,19.01,108.99, ,33.47142857142857
52,25.16,30.88,5.15,3.53,0.31,77.63,-6.07,-2.18,286.79,85.8,95320.2,19.01,109.13, ,35.94285714285714
53,29.52,36.4,5.02,4.08,0.33,72.9,-4.9,-3.03,285.25,94.77,94023.47,19.0,109.27, ,42.17142857142857
54,30.1,37.86,5.09,4.54,0.34,72.63,-4.08,-3.16,285.92,94.23,95162.73,19.0,109.41, ,43.0
55,30.88,39.38,5.07,4.99,0.35,71.36,-3.91,-2.82,285.84,95.33,95132.16,18.99,109.55, ,44.114285714285714
56,31.59,40.98,5.07,5.52,0.37,69.73,-3.05,-2.94,285.88,96.33,95263.74,18.99,109.69, ,45.128571428571426
57,30.84,40.94,5.24,5.8,0.37,71.77,-2.0,-3.39,286.56,95.6,96478.49,18.98,109.83, ,44.05714285714286
58,28.69,39.57,4.76,5.8,0.37,69.84,-1.44,-4.08,287.17,94.62,97696.66,18.98,109.97, ,40.98571428571429
59,24.83,35.82,4.46,5.4,0.35,72.7,-0.86,-4.73,288.01,92.92,99086.73,18.97,110.11, ,35.82
60,22.02,33.61,4.38,5.68,0.34,76.07,-0.43,-4.59,288.8,91.55,100340.92,18.96,110.25, ,33.61
61,14.16,23.87,3.21,3.42,0.27,84.88,-1.43,-5.2,290.31,87.52,101451.2,18.96,110.39, ,23.87
62,25.1,30.56,6.64,4.79,0.32,73.65,-4.42,-3.99,290.41,74.88,101815.59,19.16,108.72, ,35.85714285714286
63,24.54,30.11,6.31,4.42,0.32,76.6,-4.35,-3.15,290.66,73.66,101423.52,19.15,108.86, ,35.05714285714285
64,24.96,30.97,5.96,4.1,0.32,76.6,-5.83,-2.4,289.67,76.15,99836.77,19.15,109.0, ,35.65714285714286
65,28.16,34.95,5.68,4.2,0.33,73.4,-6.09,-1.61,287.22,87.34,96891.68,19.14,109.14, ,40.22857142857143
66,30.34,37.82,5.93,4.47,0.34,74.74,-4.2,-1.33,286.15,93.34,95789.41,19.14,109.28, ,43.34285714285714
67,31.11,40.11,5.93,4.97,0.36,73.96,-3.14,-1.6,286.57,93.38,96769.49,19.13,109.42, ,44.442857142857136
68,31.22,41.28,5.8,5.31,0.37,73.05,-3.23,-1.89,286.82,93.12,97204.39,19.13,109.56, ,44.6
69,32.42,43.81,5.55,6.04,0.38,68.99,-2.89,-2.34,286.74,94.79,97234.12,19.12,109.7, ,46.31428571428572
70,31.17,43.43,5.49,6.38,0.39,69.83,-2.12,-2.65,287.23,94.16,97983.27,19.11,109.84, ,44.528571428571425
71,28.56,41.24,5.25,6.58,0.38,71.21,-1.46,-3.22,287.57,93.43,98640.98,19.11,109.98, ,41.24
72,24.82,37.43,4.77,6.23,0.36,72.96,-0.86,-4.19,288.25,91.31,99714.13,19.1,110.12, ,37.43
73,20.82,33.42,4.48,6.19,0.34,77.28,-0.71,-4.31,289.32,88.26,101178.96,19.1,110.26, ,33.42
74,14.31,25.01,3.36,3.96,0.29,83.34,-1.49,-4.73,290.46,85.35,101890.34,19.09,110.4, ,25.01
75,9.79,18.41,2.61,1.94,0.24,92.01,-3.59,-5.84,291.52,82.71,102108.66,19.08,110.54, ,18.41
76,26.21,32.4,6.75,4.83,0.32,74.52,-5.47,-3.88,290.13,78.35,101917.59,19.29,108.72, ,37.44285714285714
77,27.09,33.73,6.69,5.11,0.34,73.95,-4.94,-3.15,290.23,77.08,101661.78,19.28,108.86, ,38.7
78,27.41,34.57,6.66,5.01,0.34,75.99,-5.24,-2.03,289.57,79.07,100469.78,19.28,109.0, ,39.15714285714286
79,29.74,37.83,6.48,5.12,0.35,74.73,-5.1,-1.15,288.01,86.32,98693.05,19.27,109.14, ,42.48571428571428
80,31.5,40.83,6.45,5.29,0.36,73.86,-4.03,-0.74,287.49,90.28,98436.25,19.27,109.28, ,45.0
81,32.12,42.81,6.43,5.78,0.37,72.94,-3.27,-1.11,287.59,90.85,98863.23,19.26,109.43, ,45.88571428571428
82,31.66,43.44,6.37,6.07,0.38,73.04,-2.77,-1.49,287.49,91.68,98825.43,19.26,109.57, ,45.22857142857143
83,31.55,44.76,6.39,6.71,0.39,72.89,-2.18,-1.65,287.81,91.43,99122.26,19.25,109.71, ,45.07142857142858
84,29.59,43.85,6.14,7.09,0.39,73.84,-1.96,-2.41,288.23,89.98,99737.43,19.25,109.85, ,43.85
85,27.35,42.3,5.72,7.46,0.39,73.73,-1.96,-3.14,288.33,89.69,99849.91,19.24,109.99, ,42.3
86,24.23,39.4,5.05,7.1,0.38,74.4,-1.76,-4.16,288.42,89.73,99956.41,19.23,110.13, ,39.4
87,20.42,35.2,4.5,6.75,0.36,77.45,-1.57,-4.5,289.19,87.4,100794.72,19.23,110.27, ,35.2
88,14.94,27.66,3.67,4.64,0.31,83.4,-2.27,-4.71,290.4,83.99,101741.48,19.22,110.41, ,27.66
89,10.84,21.0,2.92,2.57,0.26,89.15,-4.02,-5.6,291.37,81.9,102099.68,19.21,110.55, ,21.0
90,28.07,35.67,6.91,5.45,0.34,73.7,-5.51,-3.06,289.89,79.56,101750.09,19.42,108.87, ,40.1
91,29.64,38.45,7.02,6.06,0.36,73.73,-4.8,-1.9,289.75,80.27,101308.25,19.41,109.01, ,42.34285714285714
92,31.12,41.43,6.85,6.45,0.37,72.62,-4.49,-1.02,289.3,82.07,100814.34,19.41,109.15, ,44.457142857142856
93,31.88,43.34,6.71,6.62,0.38,72.02,-4.28,-0.78,288.88,84.35,100306.4,19.4,109.29, ,45.54285714285714
94,32.43,45.34,6.66,6.96,0.39,71.36,-4.1,-1.18,288.44,86.98,99839.91,19.4,109.43, ,46.32857142857143
95,32.46,46.97,6.48,7.37,0.41,69.37,-3.46,-1.71,288.37,88.08,99920.64,19.39,109.57, ,46.97
96,30.56,46.19,6.59,7.74,0.41,72.12,-2.88,-1.9,288.7,86.97,100315.31,19.38,109.71, ,46.19
97,29.36,46.7,6.3,8.23,0.42,71.76,-2.81,-2.6,288.71,86.98,100344.14,19.38,109.85, ,46.7
98,27.4,46.22,6.05,8.64,0.42,72.83,-2.76,-3.16,288.59,87.99,100296.41,19.37,109.99, ,46.22
99,24.66,44.17,5.23,8.28,0.41,72.72,-2.66,-4.02,288.66,88.36,100394.99,19.37,110.13, ,44.17
100,20.69,38.74,4.58,7.27,0.38,76.67,-2.49,-4.41,289.14,87.06,100713.29,19.36,110.27, ,38.74
101,16.37,32.11,4.02,5.63,0.34,81.53,-2.67,-4.47,289.92,84.51,101215.88,19.35,110.41, ,32.11
102,12.16,24.5,3.41,3.56,0.28,87.69,-3.66,-5.14,290.74,82.51,101634.73,19.35,110.55, ,24.5
103,28.33,37.15,6.69,5.39,0.34,73.26,-5.58,-2.41,289.81,79.99,101743.59,19.54,109.01, ,40.47142857142857
104,30.31,41.32,6.79,6.38,0.37,71.5,-4.77,-1.81,289.8,80.28,101570.9,19.54,109.16, ,43.3
105,31.36,44.27,7.0,7.21,0.39,71.22,-4.33,-1.21,289.61,80.81,101324.08,19.53,109.3, ,44.800000000000004
106,32.4,47.48,7.03,7.95,0.41,70.29,-4.36,-1.45,289.23,83.14,100871.66,19.53,109.44, ,47.48
107,32.9,50.29,7.02,8.8,0.43,68.35,-4.17,-2.03,288.85,85.05,100536.45,19.52,109.58, ,50.29
108,31.03,49.92,7.0,9.01,0.43,70.88,-3.48,-2.39,288.86,85.65,100541.01,19.52,109.72, ,49.92
109,29.23,50.4,6.85,9.44,0.45,71.52,-3.03,-2.76,288.93,85.95,100752.08,19.51,109.86, ,50.4
110,27.25,50.36,6.65,9.79,0.46,72.34,-2.99,-3.11,288.94,86.34,100826.89,19.51,110.0, ,50.36
111,24.3,47.48,5.82,8.98,0.45,73.77,-3.27,-3.79,289.1,86.03,100919.15,19.5,110.14, ,47.48
112,21.27,43.43,4.74,7.85,0.42,74.6,-3.61,-4.57,289.45,85.07,101152.48,19.49,110.28, ,43.43
113,17.64,36.94,4.38,6.47,0.38,79.4,-3.62,-4.5,289.72,84.81,101068.78,19.49,110.42, ,36.94
114,14.01,29.88,3.9,4.81,0.33,83.78,-3.49,-4.64,290.03,84.42,101171.99,19.48,110.56, ,29.88
115,11.24,23.71,3.56,3.31,0.28,89.1,-4.29,-5.39,290.88,82.36,101825.18,19.47,110.7, ,23.71
116,30.22,42.8,6.91,7.25,0.38,69.2,-5.01,-1.56,289.92,78.63,101889.0,19.67,109.3, ,43.17142857142857
117,31.43,46.52,7.1,8.27,0.41,68.8,-4.94,-1.71,289.72,80.79,101469.24,19.66,109.44, ,46.52
118,31.84,49.29,7.32,9.23,0.43,68.43,-4.75,-2.03,289.2,83.17,100893.23,19.66,109.58, ,49.29
119,30.7,50.83,7.11,9.66,0.45,68.84,-4.23,-2.41,289.01,84.92,100784.37,19.65,109.72, ,50.83
120,28.92,51.98,7.11,10.2,0.47,69.95,-3.8,-2.7,289.11,84.89,101006.21,19.64,109.87, ,51.98
121,26.85,52.2,7.11,10.54,0.49,71.14,-3.79,-3.17,289.26,84.56,101169.16,19.64,110.01, ,52.2
122,24.14,49.63,6.27,9.59,0.48,72.93,-4.05,-3.76,289.46,83.86,101316.23,19.63,110.15, ,49.63
123,21.1,45.02,5.11,8.19,0.45,75.01,-4.41,-4.57,289.79,82.73,101470.15,19.62,110.29, ,45.02
124,18.3,40.0,4.61,6.97,0.41,77.48,-4.56,-4.83,289.85,83.45,101351.18,19.62,110.43, ,40.0
125,15.09,33.65,4.2,5.59,0.36,81.44,-4.29,-4.75,290.07,83.48,101314.14,19.61,110.57, ,33.65
126,12.72,28.23,4.08,4.45,0.32,86.43,-4.44,-4.74,290.69,82.1,101777.44,19.6,110.71, ,28.23
127,10.94,23.6,3.59,3.31,0.27,89.09,-5.6,-6.31,291.26,80.92,102103.9,19.6,110.85, ,23.6
128,25.9,35.79,7.02,6.01,0.34,74.01,-5.21,-2.13,290.29,77.79,102117.49,19.8,109.31, ,37.0
129,27.62,40.13,7.3,7.33,0.37,73.59,-4.7,-1.99,290.11,78.98,101749.88,19.79,109.45, ,40.13
130,28.56,43.41,7.73,8.63,0.4,74.21,-4.26,-1.6,289.57,81.46,101237.38,19.79,109.59, ,43.41
131,28.12,45.98,7.48,9.36,0.43,73.61,-3.99,-1.92,289.33,83.52,101145.67,19.78,109.73, ,45.98
132,26.52,46.98,7.63,10.13,0.45,74.65,-3.78,-2.2,289.39,83.6,101317.76,19.78,109.87, ,46.98
133,25.15,48.04,7.73,10.82,0.48,74.88,-3.88,-2.77,289.5,83.25,101472.16,19.77,110.01, ,48.04
134,23.12,46.79,6.94,9.98,0.48,76.06,-4.31,-3.41,289.75,82.17,101546.0,19.76,110.15, ,46.79
135,20.68,43.51,5.75,8.54,0.45,78.07,-4.61,-4.04,289.89,81.85,101551.73,19.76,110.29, ,43.51
136,17.96,38.81,5.06,7.2,0.42,80.13,-4.71,-4.48,290.01,81.95,101564.08,19.75,110.44, ,38.81
137,15.17,33.39,4.47,5.76,0.37,82.81,-4.62,-4.64,290.19,82.11,101598.95,19.74,110.58, ,33.39
138,13.25,29.16,4.32,4.82,0.33,86.74,-4.84,-4.88,290.63,81.41,101804.9,19.74,110.72, ,29.16
139,11.6,25.21,3.88,3.82,0.29,89.14,-5.87,-5.9,291.08,81.12,101989.59,19.73,110.86, ,25.21
140,9.78,20.61,3.32,2.52,0.25,95.43,-6.74,-6.56,291.51,81.06,102082.96,19.72,111.0, ,20.61
141,22.7,33.6,7.14,6.74,0.34,79.49,-5.16,-1.69,289.95,80.34,101840.1,19.92,109.6, ,33.6
142,22.27,35.3,7.35,7.59,0.37,81.05,-4.65,-1.87,289.9,81.6,101750.35,19.92,109.74, ,35.3
143,21.84,36.83,7.83,8.73,0.39,81.77,-4.41,-2.08,289.99,81.3,101872.23,19.91,109.88, ,36.83
144,21.99,39.76,8.25,10.26,0.43,80.95,-4.44,-2.57,290.0,81.19,101882.62,19.9,110.02, ,39.76
145,21.39,40.96,7.84,10.27,0.45,81.41,-4.67,-3.05,289.91,81.37,101635.35,19.9,110.16, ,40.96
146,19.74,39.55,6.8,9.08,0.45,83.91,-4.81,-3.66,290.0,81.51,101547.34,19.89,110.3, ,39.55
147,17.04,35.21,5.8,7.41,0.4,85.48,-4.82,-4.07,290.25,80.85,101754.83,19.88,110.44, ,35.21
148,14.72,30.75,4.82,5.6,0.36,87.13,-5.03,-4.56,290.45,80.61,101889.48,19.88,110.58, ,30.75
149,13.57,28.55,4.42,4.93,0.33,85.49,-5.46,-5.06,290.51,80.86,101886.62,19.87,110.73, ,28.55
150,11.8,24.54,4.15,3.99,0.29,89.17,-6.13,-5.67,290.92,80.84,101955.03,19.86,110.87, ,24.54
151,20.24,37.08,7.89,9.46,0.41,82.16,-6.31,-3.36,290.39,79.26,102044.7,20.03,110.17, ,37.08
152,19.59,37.8,7.71,9.49,0.42,84.37,-6.26,-4.01,290.48,79.64,101966.02,20.02,110.31, ,37.8
153,16.89,33.5,6.42,7.44,0.37,86.64,-6.37,-4.47,290.7,79.23,102088.69,20.02,110.45, ,33.5
154,13.01,25.89,4.88,4.64,0.3,86.6,-6.07,-5.15,290.68,79.45,102082.62,20.0,110.73, ,25.89
155,21.78,33.36,7.43,9.08,0.45,79.48,-5.63,-3.0,290.16,72.94,102121.78,20.3,110.04, ,33.36
156,21.31,34.75,7.75,9.98,0.48,85.76,-5.75,-3.61,290.23,75.17,101868.43,20.3,110.18, ,34.75
157,19.55,33.35,7.8,9.31,0.44,88.32,-6.07,-4.0,290.36,76.21,101895.95,20.29,110.32, ,33.35
158,23.55,35.51,7.57,10.11,0.55,86.5,-5.99,-2.77,289.97,74.26,101666.66,20.43,110.05, ,35.51
159,22.58,35.68,7.49,10.24,0.55,91.2,-5.93,-3.14,289.6,76.88,101117.58,20.43,110.19, ,35.68
160,20.39,33.42,7.45,9.41,0.49,92.59,-5.76,-3.48,289.71,77.54,101308.19,20.42,110.33, ,33.42
161,17.81,29.87,7.39,7.87,0.41,91.07,-6.06,-4.01,290.39,76.51,102011.81,20.41,110.47, ,29.87
162,27.27,37.94,9.0,11.22,0.62,87.25,-5.17,-2.72,289.7,73.39,101712.24,20.57,109.91, ,38.957142857142856
163,25.42,37.42,8.62,11.15,0.62,94.79,-5.75,-2.41,289.52,75.95,101119.81,20.57,110.05, ,37.42
164,23.38,35.69,8.45,10.46,0.56,96.8,-5.97,-2.59,289.24,77.95,100822.22,20.56,110.2, ,35.69
165,20.89,32.85,8.36,9.63,0.49,97.39,-6.01,-3.01,289.75,77.1,101382.8,20.55,110.34, ,32.85
166,18.3,28.94,8.22,8.27,0.41,93.78,-6.27,-3.6,290.41,75.35,102097.66,20.55,110.48, ,28.94
167,31.39,41.08,10.2,13.3,0.72,81.7,-4.67,-2.92,289.16,66.64,102148.53,20.71,109.78, ,44.84285714285715
168,29.62,40.89,10.28,13.78,0.77,96.39,-4.89,-2.77,289.49,72.98,101763.98,20.71,109.92, ,42.31428571428572
169,26.68,38.51,9.98,12.89,0.69,102.67,-5.39,-2.22,289.6,74.92,101452.31,20.7,110.06, ,38.51
170,23.19,34.47,9.6,11.16,0.56,104.32,-6.05,-2.33,289.82,75.29,101519.77,20.69,110.2, ,34.47
171,33.99,43.98,11.26,15.64,0.87,86.88,-4.63,-2.79,288.94,61.3,102155.45,20.85,109.78, ,48.55714285714286
172,31.38,42.65,11.58,16.37,0.9,100.69,-4.82,-3.01,289.21,67.44,102046.4,20.84,109.92, ,44.82857142857143
173,27.73,38.69,11.5,14.97,0.75,105.44,-5.21,-2.69,289.78,70.93,102077.02,20.83,110.07, ,39.614285714285714
174,22.99,32.7,10.87,12.27,0.56,106.99,-5.75,-2.55,290.21,71.61,102175.32,20.83,110.21, ,32.84285714285714
175,37.57,47.69,12.51,18.4,0.99,90.25,-4.49,-2.47,288.63,56.71,102093.34,20.98,109.79, ,53.67142857142857
176,35.25,46.82,13.08,19.72,1.03,104.89,-4.75,-2.75,288.69,61.95,102059.65,20.97,109.93, ,50.357142857142854
177,30.47,41.54,13.27,18.36,0.85,111.62,-5.2,-2.97,289.12,66.36,102172.21,20.97,110.07, ,43.528571428571425
178,42.03,52.1,13.6,21.3,1.12,92.06,-4.26,-2.38,288.58,53.03,102072.6,21.11,109.79, ,60.042857142857144
179,38.53,49.93,14.39,23.49,1.16,104.03,-4.6,-2.31,288.49,56.55,101975.59,21.11,109.94, ,55.04285714285715
180,34.67,45.7,15.14,23.68,1.01,107.92,-4.66,-2.61,288.33,57.87,101977.91,21.1,110.08, ,49.52857142857143
181,29.75,39.89,15.68,22.4,0.82,114.87,-5.05,-2.91,288.68,62.82,102081.0,21.09,110.22, ,42.5
182,36.03,39.41,10.9,0.86,0.37,78.32,-0.72,1.81,286.53,66.45,91435.99,21.29,101.34, ,51.47142857142857
183,36.85,40.32,11.21,1.01,0.37,78.67,-1.26,1.2,286.21,65.71,90142.59,21.29,101.49, ,52.642857142857146
184,38.05,41.59,11.4,1.06,0.38,78.82,-1.57,0.88,285.09,68.29,88709.09,21.3,101.63, ,54.35714285714285
185,47.72,57.51,14.13,21.66,1.13,90.16,-3.72,-2.81,288.65,51.24,102168.8,21.25,109.8, ,68.17142857142858
186,44.42,55.74,15.24,25.62,1.25,101.31,-3.89,-2.29,288.49,52.48,102004.53,21.24,109.94, ,63.457142857142856
187,40.67,52.18,16.22,28.28,1.21,105.67,-4.19,-2.46,288.26,54.48,101877.89,21.23,110.09, ,58.10000000000001
188,35.56,46.39,17.39,28.49,1.04,109.75,-4.27,-2.38,288.19,55.12,101924.88,21.23,110.23, ,50.8
189,31.36,41.6,15.86,23.15,0.85,113.01,-4.53,-2.69,288.36,57.54,102124.48,21.22,110.37, ,44.800000000000004
190,27.89,37.47,13.73,17.54,0.69,116.31,-5.46,-3.04,289.13,61.91,102267.59,21.21,110.52, ,39.84285714285714
191,37.01,40.43,10.89,1.03,0.37,78.84,-0.14,0.25,286.61,69.37,93181.7,21.42,101.2, ,52.87142857142857
192,37.38,40.96,11.4,1.26,0.38,77.72,-1.05,0.73,287.18,64.37,93640.98,21.42,101.34, ,53.400000000000006
193,37.8,41.44,11.69,1.37,0.38,78.07,-2.08,0.49,286.46,64.76,91301.17,21.43,101.48, ,53.99999999999999
194,39.44,43.18,12.06,1.35,0.39,78.58,-2.45,0.91,285.18,67.54,89659.14,21.43,101.63, ,56.34285714285714
195,50.64,62.73,15.02,25.86,1.35,96.19,-3.59,-2.67,288.28,48.09,102077.8,21.37,109.95, ,72.34285714285714
196,48.84,61.7,16.52,31.02,1.4,102.25,-3.73,-2.69,288.33,50.73,102027.95,21.37,110.09, ,69.77142857142857
197,44.31,56.7,18.66,34.95,1.27,106.66,-3.88,-2.49,288.42,51.45,102077.33,21.36,110.24, ,63.3
198,40.57,52.67,17.83,31.55,1.12,110.36,-4.26,-2.28,288.44,53.32,102160.63,21.35,110.38, ,57.95714285714286
199,37.63,49.3,15.47,24.67,0.95,111.81,-4.7,-2.35,288.53,54.51,102215.91,21.35,110.52, ,53.75714285714286
200,35.82,46.87,14.79,21.06,0.79,114.1,-5.6,-2.71,288.82,58.01,102265.17,21.34,110.67, ,51.17142857142857
201,34.23,37.43,9.49,1.39,0.35,79.67,-0.98,0.74,286.39,76.6,90565.68,21.52,100.33, ,48.89999999999999
202,36.52,39.9,10.52,1.68,0.36,78.84,-0.86,0.14,285.46,80.2,88769.62,21.52,100.47, ,52.17142857142858
203,37.43,41.0,11.57,2.02,0.37,78.86,-0.37,-0.67,286.27,76.55,90814.77,21.53,100.62, ,53.47142857142857
204,37.15,40.71,11.19,1.21,0.38,77.85,-2.22,0.1,287.11,63.71,93240.86,21.56,101.33, ,53.07142857142857
205,38.13,41.72,11.31,1.13,0.38,78.27,-2.42,-0.33,285.54,67.5,90584.77,21.56,101.48, ,54.47142857142857
206,39.23,42.9,11.53,0.99,0.38,78.97,-2.32,0.15,284.79,68.8,90270.84,21.56,101.62, ,56.04285714285714
207,57.21,68.56,12.45,11.59,0.58,60.47,-3.74,-1.76,283.66,65.47,95680.16,21.59,107.52, ,81.72857142857143
208,67.72,85.16,14.84,23.92,0.99,57.31,-2.63,-4.34,286.32,54.99,101586.06,21.58,107.95, ,96.74285714285715
209,73.5,92.78,16.49,29.22,1.13,56.83,-2.73,-4.88,286.07,56.88,101830.9,21.57,108.09, ,105.0
210,74.94,92.34,12.91,24.15,1.88,81.15,-3.77,-2.6,288.01,47.18,102146.56,21.54,109.24, ,107.05714285714285
211,70.42,86.29,12.6,22.74,1.67,80.01,-3.86,-2.6,288.32,47.96,102148.32,21.53,109.38, ,100.6
