,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
33,34.77,45.99,5.02,4.75,0.47,72.23,-2.62,-4.48,290.75,89.23,99641.7,18.7,110.1, ,49.67142857142858
34,33.5,45.27,4.89,4.42,0.44,77.45,-2.74,-4.88,291.36,89.02,100656.54,18.7,110.24, ,47.85714285714286
35,26.69,37.83,3.49,2.17,0.36,91.18,-3.49,-5.5,292.4,89.26,101640.65,18.69,110.38, ,38.128571428571426
36,22.9,28.89,5.17,3.81,0.31,76.33,-0.6,-1.14,292.19,73.31,100881.86,18.89,108.71, ,32.714285714285715
37,19.8,25.2,4.37,3.2,0.3,76.48,-1.69,0.63,292.13,70.31,99341.41,18.89,108.85, ,28.285714285714285
38,19.13,24.42,4.03,3.09,0.31,74.46,-3.36,0.37,291.21,71.63,97568.63,18.88,108.99, ,27.32857142857143
39,20.27,25.66,3.75,2.99,0.32,73.2,-3.95,-1.1,289.29,79.44,94941.27,18.88,109.13, ,28.95714285714286
40,22.48,28.51,3.78,3.14,0.35,75.29,-3.37,-1.94,289.07,84.03,95482.5,18.87,109.27, ,32.114285714285714
41,23.63,30.21,3.98,3.27,0.37,76.29,-3.99,-1.85,289.6,81.92,96350.34,18.87,109.41, ,33.75714285714286
42,25.26,32.08,4.12,3.27,0.38,77.76,-4.96,-1.53,288.1,87.15,94114.14,18.86,109.55, ,36.08571428571429
43,30.06,37.8,4.42,3.9,0.41,74.31,-4.1,-1.76,287.16,93.34,93420.88,18.86,109.69, ,42.94285714285714
44,33.88,43.53,4.64,4.54,0.44,69.68,-2.97,-2.22,288.27,93.29,95482.34,18.85,109.83, ,48.400000000000006
45,35.37,46.07,4.82,4.84,0.46,70.36,-2.66,-2.98,289.46,91.83,97641.38,18.84,109.97, ,50.528571428571425
46,37.45,49.34,5.18,5.31,0.47,70.17,-2.53,-3.44,290.01,92.14,98722.0,18.84,110.11, ,53.5
47,38.12,51.25,5.56,6.27,0.48,72.87,-2.2,-3.7,290.53,92.25,99586.31,18.83,110.25, ,54.45714285714285
48,30.68,42.48,4.1,3.49,0.4,82.99,-2.57,-4.28,291.55,90.61,101129.15,18.82,110.39, ,43.82857142857143
49,24.47,30.8,6.12,4.67,0.32,75.69,-0.02,-1.77,292.25,74.79,101462.15,19.02,108.71, ,34.957142857142856
50,19.83,25.32,5.01,3.69,0.3,77.49,-0.94,0.17,293.04,68.99,101144.68,19.02,108.85, ,28.328571428571426
51,18.78,24.0,4.43,3.28,0.31,75.6,-3.15,0.56,292.32,68.35,99162.32,19.01,108.99, ,26.82857142857143
52,20.55,25.83,4.02,2.85,0.32,75.72,-4.44,0.0,289.28,80.23,95101.62,19.01,109.13, ,29.35714285714286
53,26.11,32.76,4.0,3.15,0.35,71.91,-4.39,-0.69,287.56,90.47,93812.47,19.0,109.27, ,37.3
54,28.74,36.27,4.31,3.47,0.37,72.12,-4.29,-1.08,288.05,90.01,94937.87,19.0,109.41, ,41.05714285714285
55,31.07,39.48,4.57,3.94,0.4,70.88,-4.43,-0.56,288.02,91.02,94907.45,18.99,109.55, ,44.385714285714286
56,33.66,43.05,4.88,4.54,0.43,70.04,-3.81,-0.34,288.03,92.57,95038.97,18.99,109.69, ,48.08571428571428
57,35.72,46.1,5.32,5.04,0.45,71.26,-3.15,-0.98,288.69,92.36,96244.47,18.98,109.83, ,51.028571428571425
58,37.68,49.11,5.22,5.53,0.47,68.6,-2.82,-1.77,289.32,92.18,97455.85,18.98,109.97, ,53.82857142857142
59,38.3,50.68,5.36,5.65,0.48,70.59,-2.29,-2.35,289.99,92.05,98838.06,18.97,110.11, ,54.714285714285715
60,38.73,52.38,5.75,6.79,0.49,72.57,-1.72,-2.53,290.68,91.45,100085.09,18.96,110.25, ,55.32857142857143
61,32.16,44.75,4.34,4.15,0.42,81.12,-2.11,-3.09,291.5,90.34,101196.12,18.96,110.39, ,45.942857142857136
62,25.55,32.09,6.37,4.71,0.32,74.58,-1.62,-2.47,292.38,74.86,101520.1,19.16,108.72, ,36.5
63,21.36,27.26,5.51,3.99,0.32,76.19,-2.24,-0.64,293.01,70.4,101131.14,19.15,108.86, ,30.514285714285716
64,20.06,25.66,5.0,3.51,0.31,75.73,-3.9,0.36,292.35,70.9,99561.12,19.15,109.0, ,28.657142857142855
65,22.84,28.71,4.55,3.13,0.33,73.69,-4.85,0.59,289.93,81.04,96643.96,19.14,109.14, ,32.628571428571426
66,27.05,33.68,4.81,3.26,0.35,74.18,-4.15,0.75,288.63,88.05,95550.92,19.14,109.28, ,38.642857142857146
67,31.64,39.85,5.24,3.9,0.39,72.43,-3.59,0.54,288.79,89.56,96522.29,19.13,109.42, ,45.2
68,34.17,43.47,5.37,4.54,0.42,70.43,-3.85,0.35,289.09,89.75,96954.43,19.13,109.56, ,48.81428571428572
69,36.74,47.08,5.34,5.24,0.45,67.55,-3.96,0.22,289.1,90.78,96984.04,19.12,109.7, ,52.485714285714295
70,38.41,49.73,5.56,5.99,0.47,67.41,-3.36,-0.14,289.46,91.02,97728.2,19.11,109.84, ,54.871428571428574
71,39.26,51.36,5.69,6.41,0.48,68.69,-2.76,-0.73,289.74,91.47,98383.98,19.11,109.98, ,56.08571428571428
72,38.61,51.43,5.52,6.3,0.49,70.98,-2.17,-1.56,290.27,91.09,99454.19,19.1,110.12, ,55.15714285714286
73,36.88,50.42,5.52,6.63,0.48,74.9,-1.72,-2.09,291.14,89.45,100911.34,19.1,110.26, ,52.68571428571429
74,31.87,44.96,4.23,4.44,0.44,79.18,-2.03,-2.68,291.71,88.46,101625.8,19.09,110.4, ,45.52857142857143
75,25.6,37.16,3.24,2.06,0.37,87.82,-3.57,-3.31,292.54,86.88,101852.8,19.08,110.54, ,37.16
76,29.52,36.96,6.67,4.68,0.33,75.23,-3.52,-3.54,291.85,80.16,101613.34,19.29,108.72, ,42.17142857142857
77,25.4,32.12,6.21,4.47,0.33,74.76,-3.79,-1.92,292.55,74.81,101356.8,19.28,108.86, ,36.285714285714285
78,23.22,29.69,5.79,4.03,0.34,76.32,-4.39,-0.44,292.25,74.93,100176.44,19.28,109.0, ,33.17142857142857
79,24.71,31.26,5.45,3.62,0.34,76.02,-4.73,0.6,290.75,80.79,98417.66,19.27,109.14, ,35.300000000000004
80,28.66,36.07,5.53,3.7,0.36,74.81,-4.12,1.26,289.91,86.28,98165.44,19.27,109.28, ,40.94285714285714
81,33.76,42.71,6.09,4.51,0.4,72.75,-3.37,0.96,289.74,88.75,98592.57,19.26,109.43, ,48.22857142857143
82,36.17,46.15,6.33,5.13,0.43,71.73,-3.18,0.55,289.87,89.03,98554.72,19.26,109.57, ,51.67142857142858
83,38.24,49.29,6.49,6.08,0.46,70.98,-2.84,0.4,290.05,89.01,98850.39,19.25,109.71, ,54.628571428571426
84,39.98,52.17,6.57,7.04,0.49,70.93,-2.44,0.05,290.34,88.88,99462.45,19.25,109.85, ,57.11428571428571
85,40.31,53.33,6.31,7.47,0.51,71.24,-2.53,-0.38,290.34,89.47,99577.43,19.24,109.99, ,57.58571428571428
86,38.39,51.84,5.63,7.04,0.51,72.58,-2.62,-1.07,290.43,89.93,99687.73,19.23,110.13, ,54.84285714285715
87,36.37,50.36,5.21,6.98,0.5,74.35,-2.49,-1.81,290.94,89.4,100526.82,19.23,110.27, ,51.957142857142856
88,31.85,45.66,4.18,4.77,0.46,78.87,-2.85,-2.49,291.62,88.13,101475.15,19.22,110.41, ,45.66
89,26.89,39.52,3.28,2.4,0.4,84.84,-4.1,-3.01,292.45,86.97,101839.89,19.21,110.55, ,39.52
90,32.99,41.12,7.09,5.26,0.35,73.69,-4.54,-2.64,291.31,83.63,101446.41,19.42,108.87, ,47.12857142857143
91,30.89,39.05,6.89,5.42,0.37,74.22,-4.37,-1.15,291.49,81.98,101008.58,19.41,109.01, ,44.128571428571426
92,31.14,39.66,6.5,5.22,0.38,73.6,-4.18,0.13,291.19,82.92,100520.19,19.41,109.15, ,44.48571428571428
93,34.36,43.54,6.46,5.27,0.4,72.21,-3.95,1.08,290.59,86.03,100020.8,19.4,109.29, ,49.08571428571428
94,37.88,48.23,6.62,5.89,0.43,70.52,-3.71,0.9,290.21,88.37,99559.49,19.4,109.43, ,54.114285714285714
95,40.63,52.0,6.59,6.53,0.46,67.36,-3.34,0.7,290.27,88.86,99638.09,19.39,109.57, ,58.04285714285715
96,41.73,54.16,6.93,7.55,0.5,69.26,-2.8,0.39,290.5,88.7,100031.81,19.38,109.71, ,59.61428571428571
97,42.73,56.26,6.67,8.49,0.53,68.74,-2.57,0.01,290.48,89.22,100063.16,19.38,109.85, ,61.042857142857144
98,42.2,56.6,6.4,9.47,0.56,68.8,-2.65,-0.42,290.43,89.92,100018.2,19.37,109.99, ,60.285714285714285
99,39.86,54.61,5.54,9.17,0.56,68.25,-2.81,-0.86,290.64,89.35,100117.32,19.37,110.13, ,56.942857142857136
100,35.88,50.38,4.78,7.46,0.53,73.01,-2.88,-1.28,290.95,88.65,100438.45,19.36,110.27, ,51.25714285714286
101,32.36,46.66,4.15,5.51,0.49,76.62,-3.21,-1.9,291.41,87.67,100946.42,19.35,110.41, ,46.66
102,28.17,41.5,3.48,3.14,0.43,82.54,-4.04,-2.57,291.99,87.33,101371.48,19.35,110.55, ,41.5
103,40.26,49.45,7.47,5.75,0.38,70.44,-4.35,-1.48,290.44,89.21,101447.57,19.54,109.01, ,57.514285714285705
104,40.31,50.39,7.46,6.63,0.41,68.94,-3.73,-0.66,290.56,88.33,101278.38,19.54,109.16, ,57.58571428571428
105,40.37,51.2,7.59,7.35,0.44,69.08,-3.37,0.43,290.76,86.67,101032.73,19.53,109.3, ,57.671428571428564
106,42.48,54.65,7.64,8.3,0.47,67.45,-3.47,0.75,290.61,87.73,100582.06,19.53,109.44, ,60.685714285714276
107,44.21,57.44,7.64,9.31,0.51,65.51,-3.35,0.64,290.45,88.49,100248.55,19.52,109.58, ,63.15714285714286
108,44.06,57.97,7.7,9.99,0.54,67.58,-2.94,0.14,290.57,88.28,100253.34,19.52,109.72, ,62.94285714285714
109,43.88,58.57,7.38,10.75,0.58,67.46,-2.72,-0.11,290.74,88.3,100463.45,19.51,109.86, ,62.68571428571429
110,43.03,58.44,7.13,11.85,0.61,66.67,-2.69,-0.39,290.83,88.69,100539.72,19.51,110.0, ,61.471428571428575
111,40.06,55.63,6.1,11.09,0.6,67.12,-2.77,-0.75,290.95,88.48,100633.89,19.5,110.14, ,57.22857142857143
112,36.82,52.18,4.65,9.09,0.57,68.04,-3.02,-1.17,290.99,88.37,100870.59,19.49,110.28, ,52.6
113,33.05,47.84,4.2,6.6,0.52,72.73,-3.53,-1.6,291.4,87.1,100792.24,19.49,110.42, ,47.84
114,29.4,43.4,3.68,4.18,0.46,77.31,-3.81,-1.99,291.67,87.21,100902.76,19.48,110.56, ,43.4
115,26.29,39.28,3.3,2.45,0.41,83.29,-4.34,-2.49,292.19,86.94,101559.69,19.47,110.7, ,39.28
116,45.42,57.53,8.07,9.08,0.46,64.05,-3.44,-0.18,290.73,87.34,101594.23,19.67,109.3, ,64.88571428571429
117,46.33,60.11,8.13,10.48,0.51,62.66,-3.84,0.19,290.9,87.07,101174.61,19.66,109.44, ,66.18571428571428
118,47.08,61.84,8.23,11.75,0.56,61.81,-3.97,0.05,290.71,87.58,100600.44,19.66,109.58, ,67.25714285714287
119,47.09,62.56,7.91,12.46,0.59,61.85,-3.56,-0.34,290.66,88.48,100492.12,19.65,109.72, ,67.27142857142857
120,46.06,62.13,7.68,13.36,0.63,61.98,-3.09,-0.35,290.77,88.7,100714.05,19.64,109.87, ,65.8
121,43.93,60.49,7.54,14.51,0.65,62.0,-3.1,-0.39,290.96,88.05,100876.66,19.64,110.01, ,62.75714285714285
122,40.34,56.89,6.33,12.99,0.63,63.48,-3.35,-0.7,291.13,87.49,101024.61,19.63,110.15, ,57.628571428571426
123,36.69,52.86,4.67,10.02,0.59,65.91,-3.81,-1.21,291.38,86.67,101180.67,19.62,110.29, ,52.86
124,33.54,49.21,4.1,7.59,0.54,68.63,-4.18,-1.6,291.52,86.6,101068.41,19.62,110.43, ,49.21
125,30.05,44.97,3.69,5.15,0.49,73.05,-4.19,-1.71,291.8,86.43,101037.34,19.61,110.57, ,44.97
126,27.33,41.5,3.57,3.56,0.44,78.47,-4.46,-1.96,292.22,85.83,101503.75,19.6,110.71, ,41.5
127,25.75,39.18,3.11,2.22,0.4,82.64,-5.24,-2.76,292.52,85.77,101837.1,19.6,110.85, ,39.18
128,47.16,58.59,8.8,8.7,0.44,66.75,-2.98,-0.74,290.47,89.43,101821.36,19.8,109.31, ,67.37142857142857
129,47.64,61.11,9.03,10.79,0.5,65.3,-3.11,-0.54,290.78,88.35,101453.67,19.79,109.45, ,68.05714285714286
130,47.67,62.33,9.22,12.64,0.56,65.01,-3.31,-0.23,290.81,87.88,100940.87,19.79,109.59, ,68.10000000000001
131,47.95,63.96,8.67,13.83,0.61,63.01,-3.12,-0.42,290.7,89.1,100850.21,19.78,109.73, ,68.5
132,45.98,62.52,8.44,14.86,0.64,63.3,-2.83,-0.46,290.9,88.44,101022.2,19.78,109.87, ,65.68571428571428
133,43.09,59.99,8.15,15.98,0.65,63.35,-3.11,-0.55,291.18,86.77,101174.27,19.77,110.01, ,61.557142857142864
134,39.94,56.77,6.67,13.86,0.64,64.75,-3.65,-0.8,291.31,86.45,101249.28,19.76,110.15, ,57.05714285714285
135,36.45,52.85,4.88,10.31,0.6,67.07,-4.15,-1.08,291.56,85.28,101256.62,19.76,110.29, ,52.85
136,33.25,49.08,4.06,7.49,0.55,69.63,-4.38,-1.27,291.73,85.38,101274.4,19.75,110.44, ,49.08
137,29.98,45.14,3.49,4.9,0.5,73.23,-4.39,-1.46,291.92,85.39,101314.56,19.74,110.58, ,45.14
138,27.7,42.38,3.37,3.43,0.46,77.88,-4.72,-1.79,292.2,85.4,101525.52,19.74,110.72, ,42.38
139,26.07,40.22,2.99,2.17,0.42,81.81,-5.42,-2.33,292.39,86.18,101719.18,19.73,110.86, ,40.22
140,23.86,36.46,2.53,0.95,0.36,90.84,-5.85,-2.82,292.48,87.34,101821.43,19.72,111.0, ,36.46
141,46.9,60.46,9.39,11.28,0.51,68.32,-3.18,-0.5,290.73,89.55,101538.83,19.92,109.6, ,67.0
142,46.21,61.32,9.32,12.55,0.55,68.48,-2.82,-0.5,290.77,90.38,101451.25,19.92,109.74, ,66.01428571428572
143,43.83,59.8,9.33,14.04,0.58,69.67,-2.49,-0.65,290.94,89.98,101572.27,19.91,109.88, ,62.614285714285714
144,41.38,58.07,9.21,16.2,0.61,68.98,-2.77,-0.85,291.21,88.39,101580.57,19.9,110.02, ,59.11428571428572
145,38.88,55.64,7.77,15.08,0.62,69.37,-3.32,-0.86,291.45,86.85,101334.94,19.9,110.16, ,55.64
146,35.8,52.1,5.67,11.15,0.6,72.04,-3.76,-1.0,291.7,85.55,101248.27,19.89,110.3, ,52.1
147,32.05,47.38,4.22,7.38,0.53,74.42,-4.0,-1.05,291.96,84.72,101457.87,19.88,110.44, ,47.38
148,29.07,43.64,3.11,3.77,0.48,76.87,-4.59,-1.22,292.21,84.21,101596.7,19.88,110.58, ,43.64
149,27.7,42.15,2.79,2.74,0.45,77.48,-5.22,-1.41,292.13,85.46,101602.57,19.87,110.73, ,42.15
150,25.76,39.41,2.6,1.75,0.41,82.78,-5.56,-1.98,292.25,86.6,101680.66,19.86,110.87, ,39.41
151,36.8,53.83,7.77,12.13,0.57,72.6,-4.43,-1.22,291.64,88.09,101739.84,20.03,110.17, ,53.83
152,34.67,51.83,7.0,11.25,0.56,74.38,-4.7,-1.27,291.86,87.36,101664.28,20.02,110.31, ,51.83
153,30.74,46.53,4.75,6.4,0.49,78.32,-5.01,-1.39,292.2,86.47,101790.12,20.02,110.45, ,46.53
154,25.33,38.4,2.71,1.59,0.41,80.97,-5.5,-1.36,292.35,84.21,101792.84,20.0,110.73, ,38.4
155,34.82,47.78,5.89,7.32,0.55,76.6,-5.01,-0.57,291.95,82.13,101811.45,20.3,110.04, ,49.74285714285715
156,34.41,48.93,5.86,8.0,0.61,78.42,-4.98,-1.03,291.66,85.73,101566.41,20.3,110.18, ,49.15714285714286
157,32.1,47.04,5.5,6.78,0.56,83.09,-4.94,-1.11,291.66,87.96,101597.77,20.29,110.32, ,47.04
158,35.91,48.32,4.64,6.54,0.65,76.87,-4.87,-0.34,291.93,81.38,101354.95,20.43,110.05, ,51.29999999999999
159,34.63,47.68,4.1,5.86,0.66,79.04,-4.93,-0.51,291.35,85.48,100815.12,20.43,110.19, ,49.471428571428575
160,31.43,44.33,3.57,4.09,0.59,83.12,-4.54,-0.53,291.3,87.61,101008.99,20.42,110.33, ,44.9
161,27.65,40.11,3.21,2.19,0.49,87.91,-4.92,-0.61,291.87,87.56,101710.12,20.41,110.47, ,40.11
162,38.58,50.34,5.18,6.37,0.68,77.63,-3.79,-0.37,291.74,81.72,101398.29,20.57,109.91, ,55.114285714285714
163,37.18,49.74,4.63,6.02,0.72,79.05,-5.0,-0.61,291.54,83.13,100808.51,20.57,110.05, ,53.114285714285714
164,34.89,47.44,4.14,4.82,0.66,81.54,-4.78,-0.48,291.11,86.73,100517.75,20.56,110.2, ,49.84285714285714
165,30.95,43.04,3.69,3.28,0.58,85.69,-4.5,-0.32,291.41,87.25,101078.21,20.55,110.34, ,44.21428571428571
166,27.26,38.57,3.33,1.84,0.47,89.83,-4.87,-0.32,291.93,86.87,101790.28,20.55,110.48, ,38.94285714285714
167,43.99,55.8,6.46,7.22,0.72,79.17,-2.31,-0.15,291.57,82.51,101823.48,20.71,109.78, ,62.84285714285714
168,42.48,55.42,5.71,7.11,0.82,81.8,-3.79,-0.3,291.74,82.09,101440.83,20.71,109.92, ,60.685714285714276
169,39.41,52.84,4.98,6.23,0.8,84.33,-4.58,-0.21,291.43,84.72,101136.04,20.7,110.06, ,56.3
170,34.96,47.89,4.3,4.49,0.67,88.41,-4.65,0.04,291.36,88.17,101209.55,20.69,110.2, ,49.94285714285714
171,46.09,58.44,7.21,7.76,0.84,81.21,-2.82,-0.0,291.83,80.29,101821.11,20.85,109.78, ,65.84285714285714
172,45.37,58.9,6.61,8.1,0.95,83.61,-3.81,-0.18,291.84,81.93,101714.56,20.84,109.92, ,64.81428571428572
173,41.53,54.82,5.97,7.37,0.87,85.23,-3.99,-0.09,291.69,84.99,101751.83,20.83,110.07, ,59.32857142857143
174,34.52,45.72,5.0,4.86,0.67,88.95,-4.23,0.11,291.87,85.32,101854.09,20.83,110.21, ,49.31428571428572
175,48.17,60.89,7.9,8.65,0.92,82.29,-3.27,0.27,291.92,78.94,101751.44,20.98,109.79, ,68.81428571428572
176,47.63,61.84,7.42,9.37,1.04,85.41,-4.02,-0.11,291.73,82.21,101721.16,20.97,109.93, ,68.04285714285714
177,43.68,57.88,6.89,8.89,0.95,88.65,-4.1,-0.34,291.53,86.82,101840.48,20.97,110.07, ,62.4
178,51.03,64.26,8.87,10.39,1.01,81.15,-3.46,0.74,291.91,78.26,101724.52,21.11,109.79, ,72.89999999999999
179,50.47,64.72,8.76,12.0,1.15,83.39,-4.09,0.56,291.63,81.54,101633.79,21.11,109.94, ,72.1
180,46.61,60.23,8.88,12.87,1.07,85.14,-3.97,0.4,291.37,85.0,101643.05,21.1,110.08, ,66.58571428571427
181,41.44,54.26,9.05,12.52,0.95,88.57,-4.07,0.23,291.32,88.05,101751.78,21.09,110.22, ,59.199999999999996
182,20.01,21.79,5.27,0.8,0.23,74.67,-1.25,2.4,289.3,68.33,91229.17,21.29,101.34, ,28.585714285714285
183,20.01,21.81,5.34,0.87,0.23,74.9,-2.03,2.55,289.0,68.43,89951.6,21.29,101.49, ,28.585714285714285
184,21.36,23.23,5.59,0.94,0.23,73.77,-2.05,2.11,287.05,76.04,88543.11,21.3,101.63, ,30.514285714285716
185,53.99,67.24,9.84,11.48,1.02,79.21,-3.1,0.66,291.97,77.4,101814.27,21.25,109.8, ,77.12857142857143
186,53.6,67.5,9.98,13.78,1.19,81.63,-3.68,0.81,291.71,80.13,101653.71,21.24,109.94, ,76.57142857142857
187,51.29,65.31,10.18,15.93,1.22,81.49,-3.74,0.89,291.31,83.89,101536.25,21.23,110.09, ,73.27142857142857
188,45.7,58.55,10.6,16.45,1.13,83.09,-3.78,0.84,291.28,85.34,101588.11,21.23,110.23, ,65.28571428571429
189,40.32,52.32,8.08,11.32,0.98,87.6,-4.01,0.55,291.39,86.37,101790.25,21.22,110.37, ,57.599999999999994
190,36.1,47.52,5.25,5.64,0.79,92.84,-4.61,0.4,291.66,86.91,101936.33,21.21,110.52, ,51.57142857142857
191,20.73,22.66,5.55,0.93,0.23,74.71,-0.05,0.95,289.41,68.72,92958.23,21.42,101.2, ,29.614285714285714
192,20.7,22.67,5.7,1.14,0.24,75.09,-1.41,0.93,289.85,68.19,93411.73,21.42,101.34, ,29.57142857142857
193,21.13,23.14,5.94,1.25,0.24,74.74,-2.9,1.1,288.84,71.28,91102.92,21.43,101.48, ,30.185714285714283
194,22.66,24.73,6.28,1.3,0.25,72.88,-3.04,1.67,286.94,79.03,89485.73,21.43,101.63, ,32.371428571428574
195,58.45,73.28,11.38,16.88,1.3,77.94,-3.37,0.94,291.78,78.4,101722.62,21.37,109.95, ,83.50000000000001
196,59.48,75.72,12.15,22.17,1.44,76.92,-3.5,1.1,291.5,81.71,101677.73,21.37,110.09, ,84.97142857142856
197,55.02,70.58,12.95,24.36,1.38,77.92,-3.54,0.96,291.43,83.3,101731.3,21.36,110.24, ,78.60000000000001
198,49.83,64.77,10.14,18.4,1.25,82.76,-3.86,0.75,291.45,84.57,101818.78,21.35,110.38, ,71.18571428571428
199,45.49,59.84,6.65,10.78,1.09,88.48,-4.38,0.63,291.52,85.45,101878.53,21.35,110.52, ,64.9857142857143
200,42.12,56.24,5.25,7.27,0.91,93.89,-4.97,0.55,291.51,87.71,101931.66,21.34,110.67, ,60.171428571428564
201,22.45,25.13,5.99,1.15,0.23,84.76,-1.05,1.17,289.61,63.91,90367.57,21.52,100.33, ,32.07142857142857
202,22.85,25.5,6.34,1.32,0.24,84.01,-0.47,0.78,288.66,66.25,88595.78,21.52,100.47, ,32.642857142857146
203,22.94,25.55,6.75,1.5,0.24,81.16,0.28,0.23,289.21,66.34,90616.09,21.53,100.62, ,32.77142857142857
204,20.91,22.94,5.65,1.17,0.24,74.65,-3.16,0.46,289.75,68.48,93018.77,21.56,101.33, ,29.87142857142857
205,22.08,24.17,5.89,1.15,0.25,74.08,-3.48,0.12,287.68,76.32,90400.95,21.56,101.48, ,31.542857142857137
206,23.29,25.46,6.14,1.09,0.25,73.4,-3.03,0.77,286.62,81.76,90094.1,21.56,101.62, ,33.271428571428565
207,49.98,56.98,11.5,4.78,0.51,78.07,-2.75,-0.81,287.93,75.2,95411.73,21.59,107.52, ,71.39999999999999
208,66.82,81.68,14.13,10.91,0.81,69.09,-1.41,-2.87,290.78,68.31,101209.48,21.58,107.95, ,95.45714285714286
