,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
18,49.7,60.26,9.87,11.52,0.76,84.03,-3.84,-5.8,286.1,78.31,96123.21,18.6,109.54, ,68.375
19,46.95,57.35,9.95,11.49,0.74,84.71,-3.64,-6.94,288.26,72.43,99157.88,18.59,109.67, ,64.9375
20,46.49,57.09,9.97,11.02,0.73,83.28,-3.54,-8.05,288.82,73.29,100268.54,18.59,109.81, ,64.3625
21,46.1,56.2,10.19,9.17,0.67,79.8,-2.84,-8.3,288.66,75.85,100507.38,18.58,109.95, ,63.875
22,45.74,55.71,10.06,7.05,0.59,74.26,-2.44,-9.26,288.83,76.35,101155.28,18.57,110.09, ,63.425000000000004
23,51.22,59.17,11.85,4.87,0.55,69.95,-4.68,-5.92,288.33,68.51,100519.12,18.76,108.7, ,70.275
24,52.0,61.38,11.47,5.17,0.59,72.82,-4.48,-3.75,286.31,76.11,96759.48,18.75,108.84, ,71.25
25,50.78,60.48,11.29,5.49,0.61,75.27,-4.55,-3.4,286.26,75.22,96720.34,18.75,108.98, ,69.725
26,49.13,58.67,11.43,5.94,0.63,78.28,-5.27,-4.96,287.47,72.25,98368.3,18.75,109.12, ,67.6625
27,50.79,61.05,11.18,6.81,0.67,76.61,-5.47,-6.59,287.07,75.88,98354.74,18.74,109.26, ,69.7375
28,51.67,62.18,11.26,7.39,0.69,78.1,-5.0,-5.29,286.01,79.77,96582.1,18.73,109.4, ,70.8375
29,51.86,62.05,11.33,7.73,0.69,79.08,-4.67,-5.87,285.27,82.21,95248.74,18.73,109.54, ,71.075
30,51.15,60.81,11.5,7.61,0.68,80.31,-3.97,-7.16,285.31,83.5,95430.0,18.72,109.68, ,70.1875
31,51.16,61.28,11.28,7.51,0.66,77.63,-2.69,-7.89,285.61,85.54,96442.79,18.72,109.82, ,70.19999999999999
32,51.11,62.64,10.72,7.42,0.64,72.56,-1.83,-7.9,286.66,83.91,98405.8,18.71,109.96, ,70.1375
33,48.48,59.57,10.59,6.62,0.6,71.81,-1.66,-8.05,287.85,80.73,99896.82,18.7,110.1, ,66.85
34,46.61,57.17,10.43,6.17,0.56,72.48,-1.29,-8.48,288.43,80.04,100920.78,18.7,110.24, ,64.5125
35,42.14,52.08,8.98,4.4,0.48,80.14,-1.65,-9.49,289.74,82.61,101911.53,18.69,110.38, ,58.925
36,51.07,59.5,12.14,5.29,0.56,70.21,-4.52,-5.72,288.34,70.52,101197.74,18.89,108.71, ,70.0875
37,51.04,60.65,11.95,5.32,0.58,73.02,-4.06,-4.34,287.7,72.97,99636.97,18.89,108.85, ,70.05
38,51.82,61.77,11.78,5.26,0.59,73.93,-5.77,-3.91,286.99,73.45,97818.41,18.88,108.99, ,71.025
39,53.66,63.75,11.63,5.46,0.61,74.39,-6.88,-4.94,284.96,81.53,95136.01,18.88,109.13, ,73.32499999999999
40,53.78,64.3,11.6,5.92,0.63,75.08,-5.57,-6.43,284.9,84.27,95695.47,18.87,109.27, ,73.475
41,53.61,64.54,11.62,6.44,0.65,75.38,-5.04,-6.02,285.55,82.92,96583.26,18.87,109.41, ,73.2625
42,54.48,64.77,11.82,6.62,0.65,76.93,-4.99,-5.6,283.95,90.08,94312.51,18.86,109.55, ,74.35
43,56.46,66.86,11.7,6.93,0.65,75.16,-3.39,-5.71,283.15,95.64,93609.6,18.86,109.69, ,76.825
44,55.51,67.26,11.3,7.44,0.65,71.02,-1.47,-5.96,284.4,92.98,95704.4,18.85,109.83, ,75.63749999999999
45,53.7,65.83,10.91,7.48,0.63,68.9,-0.98,-6.63,285.91,87.64,97888.79,18.84,109.97, ,73.375
46,51.42,63.43,10.72,7.2,0.61,69.05,-1.16,-6.89,286.71,85.39,98978.04,18.84,110.11, ,70.525
47,49.79,61.66,10.74,7.66,0.59,69.77,-0.46,-6.96,287.29,85.56,99849.62,18.83,110.25, ,68.4875
48,44.53,54.63,9.72,6.4,0.52,72.59,-0.55,-7.48,288.35,83.84,101405.89,18.82,110.39, ,61.9125
49,51.17,59.63,12.53,5.73,0.55,70.08,-4.81,-5.26,288.59,69.25,101809.34,19.02,108.71, ,70.2125
50,49.95,59.2,12.59,5.64,0.57,73.98,-4.59,-4.52,288.84,69.83,101489.58,19.02,108.85, ,68.6875
51,52.39,62.26,12.22,5.56,0.59,72.86,-6.05,-4.64,287.54,73.36,99461.87,19.01,108.99, ,71.7375
52,55.21,65.0,12.32,5.52,0.6,74.65,-6.89,-4.16,284.61,84.86,95317.37,19.01,109.13, ,75.2625
53,57.33,68.11,11.73,5.98,0.61,70.95,-5.84,-4.99,283.15,93.29,94011.16,19.0,109.27, ,77.9125
54,57.25,68.96,11.72,6.47,0.63,71.14,-4.65,-4.92,283.91,91.64,95161.61,19.0,109.41, ,77.8125
55,58.44,70.62,11.5,7.03,0.64,69.51,-3.93,-4.3,283.78,93.38,95135.47,18.99,109.55, ,79.3
56,59.21,71.62,11.31,7.61,0.65,67.83,-2.49,-4.25,283.78,94.71,95269.05,18.99,109.69, ,80.2625
57,57.67,69.89,11.65,8.3,0.65,68.74,-1.04,-4.51,284.44,93.2,96490.43,18.98,109.83, ,78.3375
58,56.17,68.78,11.14,8.55,0.64,66.05,-0.55,-5.28,285.38,90.2,97711.47,18.98,109.97, ,76.4625
59,53.68,66.08,10.96,8.54,0.62,66.12,-0.45,-5.62,286.43,87.09,99105.59,18.97,110.11, ,73.35
60,51.22,63.26,11.05,9.31,0.61,66.84,-0.06,-5.44,287.22,85.57,100367.24,18.96,110.25, ,70.275
61,45.43,56.0,10.12,7.62,0.54,70.72,-0.45,-5.96,288.48,83.52,101482.13,18.96,110.39, ,63.0375
62,52.61,61.21,12.51,5.9,0.55,69.9,-5.3,-4.97,288.35,70.65,101887.99,19.16,108.72, ,72.0125
63,51.48,60.73,12.77,6.04,0.57,72.87,-4.83,-4.46,288.52,71.14,101493.54,19.15,108.86, ,70.6
64,53.7,63.45,12.74,5.95,0.58,73.17,-6.17,-4.38,287.43,75.0,99887.77,19.15,109.0, ,73.375
65,57.09,67.75,12.27,6.15,0.6,70.4,-6.79,-3.9,285.06,84.94,96909.53,19.14,109.14, ,77.61250000000001
66,57.69,68.26,12.4,6.38,0.61,71.07,-5.01,-3.07,284.1,89.97,95798.73,19.14,109.28, ,78.3625
67,58.63,70.61,12.21,6.99,0.63,70.09,-3.18,-2.77,284.48,90.0,96789.8,19.13,109.42, ,79.53750000000001
68,58.75,71.28,12.13,7.52,0.64,69.74,-2.57,-2.77,284.7,90.18,97228.53,19.13,109.56, ,79.6875
69,59.38,72.23,11.72,8.38,0.64,67.09,-1.95,-3.12,284.65,91.74,97255.99,19.12,109.7, ,80.475
70,58.5,71.47,11.7,9.25,0.65,66.34,-0.94,-3.37,285.14,90.5,98006.95,19.11,109.84, ,79.375
71,57.06,69.88,11.73,9.89,0.65,65.95,-0.37,-4.03,285.66,89.02,98663.01,19.11,109.98, ,77.575
72,54.54,67.06,11.41,10.19,0.64,65.16,-0.2,-4.83,286.65,85.91,99737.89,19.1,110.12, ,74.425
73,50.19,61.92,11.43,10.69,0.62,66.86,-0.28,-4.91,287.93,82.28,101208.06,19.1,110.26, ,68.9875
74,44.83,55.55,10.39,8.76,0.57,69.38,-0.79,-5.51,288.85,80.62,101922.13,19.09,110.4, ,62.287499999999994
75,38.55,47.46,9.69,5.22,0.48,77.92,-2.6,-6.54,289.91,80.12,102138.6,19.08,110.54, ,54.4375
76,54.15,62.68,12.17,5.51,0.53,71.08,-6.2,-4.9,288.46,72.22,101988.22,19.29,108.72, ,73.9375
77,53.98,63.66,12.39,6.3,0.56,69.91,-5.49,-4.35,288.21,72.49,101731.48,19.28,108.86, ,73.725
78,54.89,64.84,12.82,6.6,0.58,71.54,-5.63,-3.73,287.5,75.58,100526.06,19.28,109.0, ,74.8625
79,58.1,69.0,12.65,7.0,0.6,70.03,-5.49,-2.98,285.96,82.33,98732.29,19.27,109.14, ,78.875
80,59.46,71.41,12.5,7.44,0.61,68.91,-4.26,-1.85,285.46,85.65,98474.31,19.27,109.28, ,80.575
81,59.25,71.72,12.46,8.04,0.63,68.87,-3.05,-1.87,285.66,85.65,98904.09,19.26,109.43, ,80.3125
82,58.85,71.62,12.39,8.71,0.64,68.32,-2.28,-2.23,285.61,86.68,98863.36,19.26,109.57, ,79.8125
83,58.04,70.96,12.52,9.61,0.65,68.33,-1.57,-2.38,285.84,86.57,99157.72,19.25,109.71, ,78.8
84,57.19,70.21,12.46,10.61,0.66,67.2,-1.18,-3.05,286.29,85.34,99772.52,19.25,109.85, ,77.7375
85,56.48,69.42,12.51,11.79,0.67,66.0,-1.11,-3.72,286.43,85.66,99881.16,19.24,109.99, ,76.85
86,54.83,67.45,11.99,12.03,0.67,65.0,-1.03,-4.71,286.79,85.29,99982.8,19.23,110.13, ,74.7875
87,50.81,62.77,11.49,11.74,0.65,66.2,-1.07,-5.14,287.85,82.19,100821.2,19.23,110.27, ,69.7625
88,44.65,55.68,10.82,9.71,0.6,69.72,-1.65,-5.49,289.07,78.97,101770.73,19.22,110.41, ,62.0625
89,40.03,49.97,9.93,6.43,0.52,74.52,-3.11,-6.37,289.94,78.81,102128.05,19.21,110.55, ,56.2875
90,55.25,64.42,12.12,5.88,0.54,70.49,-6.27,-4.26,288.19,73.62,101815.79,19.42,108.87, ,75.3125
91,56.17,66.24,12.52,6.88,0.57,69.87,-5.41,-3.34,287.73,75.47,101371.82,19.41,109.01, ,76.4625
92,58.37,69.84,12.49,7.71,0.6,68.45,-4.75,-2.42,287.11,78.33,100876.78,19.41,109.15, ,79.2125
93,58.84,70.88,12.51,8.39,0.61,67.57,-3.98,-1.82,286.68,80.68,100365.16,19.4,109.29, ,79.80000000000001
94,59.06,71.56,12.48,9.19,0.63,66.74,-3.43,-2.35,286.32,82.93,99891.27,19.4,109.43, ,80.075
95,58.93,71.85,12.22,9.96,0.65,64.76,-2.82,-2.98,286.36,83.71,99965.37,19.39,109.57, ,79.9125
96,57.29,70.31,12.63,10.83,0.66,66.31,-2.25,-2.92,286.74,82.73,100358.17,19.38,109.71, ,77.8625
97,56.97,70.32,12.57,11.94,0.68,65.01,-2.08,-3.58,286.87,82.94,100381.66,19.38,109.85, ,77.4625
98,56.65,70.07,12.83,13.74,0.7,64.07,-2.11,-3.98,286.94,83.82,100328.9,19.37,109.99, ,77.0625
99,55.65,69.03,12.06,14.03,0.71,62.46,-2.2,-4.75,287.2,84.11,100423.94,19.37,110.13, ,75.8125
100,51.74,64.22,11.45,12.87,0.69,64.64,-2.16,-5.08,287.79,82.84,100741.96,19.36,110.27, ,70.925
101,46.27,57.68,11.07,10.99,0.64,67.8,-2.25,-5.22,288.69,80.1,101244.67,19.35,110.41, ,64.0875
102,41.3,51.29,10.54,8.02,0.57,72.56,-3.02,-5.93,289.43,78.96,101661.59,19.35,110.55, ,57.87499999999999
103,55.72,64.98,11.76,5.75,0.53,69.9,-6.35,-3.78,288.21,74.33,101810.24,19.54,109.01, ,75.9
104,56.98,67.61,11.9,7.01,0.57,67.85,-5.25,-3.32,287.95,75.35,101638.38,19.54,109.16, ,77.475
105,57.15,68.55,12.31,8.45,0.6,66.5,-4.32,-2.77,287.57,76.57,101390.3,19.53,109.3, ,77.6875
106,57.71,69.99,12.39,9.69,0.63,65.33,-4.03,-3.34,287.31,78.77,100929.38,19.53,109.44, ,78.3875
107,58.14,71.06,12.38,10.98,0.66,63.3,-3.82,-3.98,287.08,80.29,100584.55,19.52,109.58, ,78.925
108,56.94,70.13,12.67,11.99,0.68,64.22,-3.19,-3.97,287.16,81.22,100583.62,19.52,109.72, ,77.425
109,56.43,70.16,12.88,13.48,0.71,63.52,-2.78,-4.24,287.36,81.37,100790.87,19.51,109.86, ,76.7875
110,56.37,70.56,13.16,15.5,0.74,62.58,-2.69,-4.46,287.51,81.84,100862.0,19.51,110.0, ,76.71249999999999
111,55.19,69.2,12.59,15.53,0.74,62.5,-2.87,-4.86,287.77,81.93,100951.03,19.5,110.14, ,75.2375
112,52.79,66.4,11.34,14.11,0.73,62.11,-3.21,-5.42,288.17,81.47,101183.96,19.49,110.28, ,72.2375
113,48.18,60.35,11.23,12.25,0.68,65.79,-3.22,-5.27,288.5,80.95,101098.69,19.49,110.42, ,66.475
114,43.49,54.25,10.86,9.87,0.62,68.98,-3.03,-5.32,288.79,81.05,101199.0,19.48,110.56, ,60.612500000000004
115,39.24,48.66,10.64,7.38,0.54,73.72,-3.87,-6.1,289.78,78.63,101849.59,19.47,110.7, ,55.300000000000004
116,55.13,66.03,11.76,7.82,0.58,65.43,-5.43,-3.62,288.29,72.78,101957.1,19.67,109.3, ,75.16250000000001
117,55.51,67.67,12.01,9.4,0.63,64.49,-4.88,-4.09,288.16,74.7,101530.62,19.66,109.44, ,75.63749999999999
118,56.05,68.89,12.35,10.98,0.67,63.39,-4.52,-4.29,287.59,77.83,100945.37,19.66,109.58, ,76.3125
119,55.96,69.77,12.33,12.3,0.71,62.33,-4.14,-4.66,287.49,79.77,100828.84,19.65,109.72, ,76.2
120,55.55,70.21,12.7,14.29,0.74,61.45,-3.83,-4.63,287.75,79.7,101046.88,19.64,109.87, ,75.6875
121,55.55,70.93,13.13,16.54,0.77,60.69,-3.68,-4.89,288.0,79.84,101207.06,19.64,110.01, ,75.6875
122,54.58,69.92,12.65,16.58,0.78,60.76,-3.72,-5.09,288.26,79.83,101351.82,19.63,110.15, ,74.475
123,52.17,66.71,11.57,15.0,0.76,61.95,-3.97,-5.62,288.58,79.34,101503.61,19.62,110.29, ,71.4625
124,48.94,62.39,11.09,13.48,0.72,63.4,-4.14,-5.81,288.65,80.05,101381.65,19.62,110.43, ,67.425
125,44.6,56.72,10.83,11.34,0.67,66.42,-3.91,-5.56,288.86,80.28,101340.61,19.61,110.57, ,62.0
126,40.5,51.18,10.95,9.37,0.61,70.79,-4.18,-5.49,289.61,78.49,101800.84,19.6,110.71, ,56.875
127,37.93,48.25,10.34,7.24,0.53,73.51,-5.6,-7.37,290.42,76.41,102123.99,19.6,110.85, ,53.6625
128,51.8,60.9,11.77,6.37,0.53,68.79,-5.88,-4.37,289.0,71.19,102184.1,19.8,109.31, ,71.0
129,51.86,62.74,11.98,8.08,0.59,67.7,-5.28,-4.43,288.68,72.59,101813.11,19.79,109.45, ,71.075
130,51.77,63.43,12.49,10.05,0.65,66.92,-4.69,-4.14,288.06,75.52,101294.13,19.79,109.59, ,70.9625
131,51.94,65.3,12.35,11.61,0.7,65.15,-4.37,-4.64,287.99,77.44,101195.0,19.78,109.73, ,71.175
132,51.62,65.7,12.91,13.73,0.74,64.5,-4.04,-4.3,288.14,78.06,101364.52,19.78,109.87, ,70.77499999999999
133,51.99,66.84,13.46,16.24,0.77,63.18,-3.83,-4.55,288.35,78.51,101516.04,19.77,110.01, ,71.23750000000001
134,51.48,66.49,13.12,16.64,0.79,63.0,-3.98,-4.77,288.54,78.76,101586.6,19.76,110.15, ,70.6
135,49.74,64.17,12.14,15.15,0.77,64.29,-4.29,-5.11,288.72,78.93,101587.23,19.76,110.29, ,68.42500000000001
136,46.66,60.04,11.52,13.25,0.73,65.8,-4.51,-5.59,288.92,78.59,101594.42,19.75,110.44, ,64.57499999999999
137,43.36,55.59,11.03,11.34,0.68,67.57,-4.46,-5.71,289.05,78.79,101625.28,19.74,110.58, ,60.45
138,40.45,51.63,11.09,10.0,0.63,70.49,-4.76,-6.0,289.57,77.61,101828.53,19.74,110.72, ,56.8125
139,38.17,49.1,10.58,8.22,0.57,72.57,-5.99,-7.12,290.22,76.7,102009.67,19.73,110.86, ,53.962500000000006
140,35.76,45.85,10.04,5.85,0.48,78.39,-7.07,-8.04,290.82,76.28,102100.7,19.72,111.0, ,50.949999999999996
141,49.03,59.4,12.02,8.3,0.59,68.39,-5.78,-4.7,288.78,72.37,101898.36,19.92,109.6, ,67.5375
142,48.29,59.84,12.28,9.73,0.64,68.56,-5.2,-4.93,288.73,73.98,101804.98,19.92,109.74, ,66.6125
143,47.45,59.32,13.0,11.61,0.67,68.9,-4.62,-4.68,288.74,75.37,101924.53,19.91,109.88, ,65.5625
144,47.68,60.75,13.6,14.25,0.72,67.69,-4.33,-4.88,288.78,76.69,101930.8,19.9,110.02, ,65.85
145,47.32,61.09,13.63,15.93,0.76,66.74,-4.37,-4.81,288.64,78.2,101678.39,19.9,110.16, ,65.4
146,46.07,59.81,13.01,15.29,0.76,68.5,-4.65,-5.05,288.8,78.86,101583.53,19.89,110.3, ,63.8375
147,43.9,56.57,12.19,13.0,0.71,69.82,-4.88,-5.44,289.15,77.96,101786.77,19.88,110.44, ,61.125
148,41.73,53.58,11.42,10.58,0.67,71.18,-5.13,-6.03,289.43,77.44,101918.22,19.88,110.58, ,58.412499999999994
149,40.39,52.1,10.98,9.67,0.62,69.32,-5.58,-6.5,289.52,77.11,101912.29,19.87,110.73, ,56.7375
150,37.89,48.62,10.91,8.23,0.56,72.12,-6.35,-7.09,290.02,76.56,101976.89,19.86,110.87, ,53.6125
151,46.58,59.59,12.94,14.12,0.7,66.56,-5.92,-6.04,289.01,75.6,102089.2,20.03,110.17, ,64.475
152,45.62,59.24,13.06,14.72,0.72,68.12,-6.18,-6.21,289.2,76.87,102003.03,20.02,110.31, ,63.275
153,43.81,56.7,12.14,12.12,0.67,69.93,-6.75,-6.42,289.57,76.41,102121.55,20.02,110.45, ,61.0125
154,39.76,50.94,11.34,8.7,0.57,69.91,-6.43,-6.95,289.69,76.48,102111.91,20.0,110.73, ,55.949999999999996
155,45.55,55.98,12.06,11.96,0.71,65.54,-5.24,-5.21,288.33,67.99,102185.73,20.3,110.04, ,63.1875
156,44.02,55.82,12.44,13.6,0.77,69.44,-5.37,-5.99,288.34,70.36,101923.72,20.3,110.18, ,61.275000000000006
157,43.91,55.71,12.62,12.98,0.72,71.25,-5.69,-6.67,288.53,72.41,101944.98,20.29,110.32, ,61.137499999999996
158,43.89,55.22,12.61,13.75,0.81,70.9,-5.61,-5.4,288.13,69.48,101728.72,20.43,110.05, ,61.1125
159,42.86,54.91,12.22,13.81,0.83,74.44,-5.94,-5.51,287.84,72.26,101169.04,20.43,110.19, ,59.825
160,42.14,53.89,11.96,12.75,0.77,75.52,-5.75,-5.86,287.95,72.87,101358.85,20.42,110.33, ,58.925
161,41.49,52.42,12.06,10.7,0.66,74.79,-5.84,-6.48,288.69,72.59,102063.98,20.41,110.47, ,58.112500000000004
162,45.47,56.27,14.03,14.94,0.86,69.98,-4.81,-5.67,287.32,63.42,101787.43,20.57,109.91, ,63.0875
163,42.96,54.71,13.94,15.29,0.88,75.84,-5.29,-5.56,287.39,69.34,101181.22,20.57,110.05, ,59.95
164,42.19,53.99,12.99,13.6,0.82,78.6,-5.83,-5.37,287.45,72.82,100875.56,20.56,110.2, ,58.9875
165,40.92,52.42,12.5,12.14,0.74,79.83,-6.08,-5.52,288.04,72.51,101438.49,20.55,110.34, ,57.400000000000006
166,39.86,50.46,12.52,10.2,0.63,77.69,-6.24,-5.94,288.7,71.16,102155.91,20.55,110.48, ,56.075
167,48.45,59.35,14.56,15.96,0.92,66.91,-4.67,-5.1,286.58,53.38,102240.04,20.71,109.78, ,66.8125
168,43.82,55.88,16.16,18.65,1.02,75.37,-4.71,-5.38,287.02,61.47,101844.71,20.71,109.92, ,61.025
169,41.8,53.69,16.05,17.76,0.96,80.26,-5.02,-5.27,287.23,65.95,101524.18,20.7,110.06, ,58.5
170,40.23,51.59,14.22,14.11,0.81,83.08,-5.64,-5.1,287.8,69.59,101585.63,20.69,110.2, ,56.537499999999994
171,47.52,59.68,16.02,18.86,1.05,70.57,-4.69,-4.34,286.44,50.41,102249.77,20.85,109.78, ,65.65
172,43.53,56.13,18.45,22.29,1.14,78.51,-4.59,-4.88,286.64,55.96,102136.63,20.84,109.92, ,60.6625
173,41.49,53.2,18.61,20.57,1.0,82.25,-4.87,-5.13,287.2,60.94,102163.23,20.83,110.07, ,58.112500000000004
174,38.57,49.04,16.17,15.43,0.79,85.1,-5.39,-5.18,287.99,65.24,102254.95,20.83,110.21, ,54.4625
175,48.03,61.02,16.85,21.01,1.13,72.38,-4.53,-3.93,286.26,47.67,102188.09,20.98,109.79, ,66.2875
176,44.28,57.18,20.43,26.11,1.23,79.86,-4.57,-4.2,286.34,51.62,102151.55,20.97,109.93, ,61.6
177,42.39,54.12,21.69,24.89,1.07,84.53,-5.01,-4.73,286.66,55.15,102261.85,20.97,110.07, ,59.2375
178,48.79,62.7,16.76,22.14,1.2,73.75,-4.33,-3.91,286.28,45.88,102167.41,21.11,109.79, ,67.2375
179,45.0,58.14,21.28,29.84,1.32,78.17,-4.38,-3.75,286.19,48.13,102068.47,21.11,109.94, ,62.5
180,43.25,55.01,25.22,32.11,1.19,79.47,-4.53,-4.05,286.03,48.39,102069.84,21.1,110.08, ,60.3125
181,41.83,52.32,26.84,29.77,1.02,84.39,-4.9,-4.53,286.2,51.59,102171.3,21.09,110.22, ,58.537499999999994
182,43.8,47.67,15.6,1.17,0.43,74.75,-2.57,1.04,285.3,56.43,91472.38,21.29,101.34, ,61.0
183,44.02,47.87,15.69,1.23,0.43,74.88,-4.1,0.91,284.86,54.73,90166.03,21.29,101.49, ,61.275000000000006
184,46.76,50.75,16.08,1.25,0.44,74.44,-4.51,0.6,282.93,57.75,88734.59,21.3,101.63, ,64.69999999999999
185,50.37,64.91,15.51,19.6,1.17,74.65,-4.1,-4.27,286.43,45.62,102264.51,21.25,109.8, ,69.21249999999999
186,46.68,60.27,19.93,29.3,1.34,77.84,-3.86,-3.58,286.08,46.23,102097.1,21.24,109.94, ,64.6
187,44.04,56.4,25.79,35.98,1.32,77.51,-4.25,-3.69,285.96,48.46,101967.98,21.23,110.09, ,61.3
188,42.67,53.68,31.96,38.2,1.21,78.39,-4.48,-3.51,285.89,47.69,102016.02,21.23,110.23, ,59.587500000000006
189,41.76,51.72,27.86,31.31,1.07,82.44,-4.64,-4.04,285.9,48.43,102217.62,21.22,110.37, ,58.449999999999996
190,40.47,49.78,20.54,21.2,0.9,89.11,-5.42,-4.73,286.5,53.56,102358.89,21.21,110.52, ,56.8375
191,44.38,48.28,15.38,1.3,0.43,74.22,-0.02,0.13,285.45,61.2,93237.99,21.42,101.2, ,61.725
192,45.1,49.12,16.06,1.49,0.44,74.79,-1.45,0.28,286.18,54.88,93691.56,21.42,101.34, ,62.625
193,45.67,49.72,16.28,1.53,0.44,75.3,-3.93,0.49,285.14,53.83,91335.19,21.43,101.48, ,63.337500000000006
194,47.92,52.0,16.62,1.5,0.45,75.34,-4.86,1.06,283.34,56.42,89690.57,21.43,101.63, ,66.15
195,48.89,63.73,17.22,27.53,1.4,77.14,-3.63,-3.89,285.95,42.47,102171.95,21.37,109.95, ,67.3625
196,45.97,59.54,22.77,36.81,1.43,77.68,-3.63,-3.71,285.91,45.45,102119.53,21.37,110.09, ,63.7125
197,43.85,55.84,31.04,41.67,1.33,77.6,-4.12,-3.27,286.01,46.24,102169.07,21.36,110.24, ,61.0625
198,42.77,53.64,30.9,38.51,1.23,79.47,-4.63,-3.2,286.04,46.82,102254.42,21.35,110.38, ,59.712500000000006
199,42.41,52.47,24.47,29.84,1.1,83.49,-5.02,-3.6,286.03,47.04,102310.46,21.35,110.52, ,59.262499999999996
200,42.83,52.69,20.45,22.78,0.94,88.74,-5.74,-4.46,286.2,50.73,102357.53,21.34,110.67, ,59.787499999999994
201,40.97,44.66,12.98,1.68,0.4,73.48,-3.24,0.53,284.93,72.4,90600.94,21.52,100.33, ,57.4625
202,42.42,46.12,13.44,1.71,0.4,74.09,-3.29,-0.96,283.8,75.35,88797.82,21.52,100.47, ,59.275000000000006
203,44.77,48.78,14.82,1.93,0.42,72.75,-1.82,-1.87,284.39,72.18,90865.75,21.53,100.62, ,62.212500000000006
204,44.48,48.39,15.7,1.36,0.44,75.43,-3.56,0.11,286.09,53.19,93288.4,21.56,101.33, ,61.849999999999994
205,46.04,49.94,15.98,1.32,0.44,75.6,-4.7,0.03,284.17,55.29,90620.76,21.56,101.48, ,63.8
206,47.06,51.04,16.07,1.26,0.44,75.14,-4.81,0.98,283.47,55.17,90310.06,21.56,101.62, ,65.075
207,81.33,97.85,19.05,10.74,0.88,60.04,-4.59,-6.07,281.25,54.55,95736.23,21.59,107.52, ,107.9125
208,78.89,103.09,17.79,17.08,1.15,58.56,-3.83,-6.6,284.42,45.02,101702.91,21.58,107.95, ,104.86250000000001
209,78.13,103.36,18.12,19.38,1.2,59.74,-4.2,-6.95,284.28,47.82,101950.98,21.57,108.09, ,103.9125
210,63.03,91.36,13.18,17.27,1.89,70.98,-3.59,-5.13,285.34,43.83,102258.6,21.54,109.24, ,85.0375
211,59.98,85.56,12.81,16.54,1.66,71.25,-3.62,-5.02,285.83,45.15,102255.21,21.53,109.38, ,81.225
212,57.88,81.4,13.03,17.01,1.51,71.07,-3.9,-4.83,285.98,42.97,102353.88,21.52,109.53, ,78.6
213,56.98,78.84,12.86,18.03,1.44,66.77,-3.81,-4.56,285.64,39.26,102350.41,21.52,109.67, ,77.475
