,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
26,58.12,70.26,8.27,5.16,0.51,107.13,-5.5,-5.28,287.03,54.02,98489.96,18.75,109.12, ,78.9
27,60.36,77.7,8.28,5.54,0.56,109.11,-6.32,-6.96,286.86,56.21,98460.41,18.74,109.26, ,81.7
28,61.7,82.09,8.52,5.78,0.59,112.93,-5.93,-6.11,285.68,60.29,96680.41,18.73,109.4, ,83.375
29,62.43,84.33,8.68,6.02,0.61,114.53,-5.67,-6.25,284.84,62.75,95341.66,18.73,109.54, ,84.2875
30,61.68,83.6,8.81,5.91,0.6,115.48,-5.49,-7.41,284.89,63.99,95519.7,18.72,109.68, ,83.35
31,61.52,82.72,8.62,5.92,0.58,111.07,-4.63,-8.05,285.39,64.5,96540.07,18.72,109.82, ,83.15
32,60.86,80.31,8.28,5.96,0.55,103.54,-3.68,-7.89,286.69,62.03,98515.81,18.71,109.96, ,82.32499999999999
33,54.52,68.66,8.15,5.53,0.48,96.92,-3.14,-7.8,287.83,60.35,100018.55,18.7,110.1, ,74.4
34,45.15,53.31,7.85,4.81,0.41,92.49,-3.09,-8.16,288.63,60.38,101047.42,18.7,110.24, ,62.6875
35,29.67,34.09,6.68,2.96,0.33,92.7,-4.28,-9.68,290.5,62.52,102034.84,18.69,110.38, ,43.337500000000006
36,37.87,36.89,7.71,5.11,0.36,80.85,-4.44,-6.25,288.17,49.98,101334.3,18.89,108.71, ,53.5875
37,46.53,43.66,7.93,4.97,0.38,89.26,-4.01,-4.97,287.45,52.94,99769.16,18.89,108.85, ,64.4125
38,51.4,48.22,8.05,4.87,0.4,91.96,-5.29,-4.76,286.5,54.76,97943.3,18.88,108.99, ,70.5
39,54.43,57.74,8.22,4.92,0.43,97.3,-7.03,-5.87,284.5,61.0,95229.75,18.88,109.13, ,74.2875
40,57.25,66.79,8.41,5.13,0.47,102.04,-6.68,-7.38,284.66,62.37,95780.77,18.87,109.27, ,77.8125
41,59.29,73.56,8.6,5.44,0.5,104.73,-6.08,-7.12,285.31,62.0,96674.74,18.87,109.41, ,80.3625
42,60.09,77.01,8.86,5.54,0.51,107.51,-6.17,-6.89,283.68,67.52,94391.5,18.86,109.55, ,81.36250000000001
43,61.19,79.47,8.82,5.8,0.52,105.28,-5.2,-6.87,282.97,71.66,93689.37,18.86,109.69, ,82.7375
44,61.86,80.51,8.58,6.29,0.51,99.35,-3.6,-6.7,284.43,68.06,95800.45,18.85,109.83, ,83.575
45,59.0,76.32,8.44,6.24,0.48,95.47,-2.92,-6.91,286.05,63.55,97997.69,18.84,109.97, ,80.0
46,54.63,68.84,8.39,6.01,0.44,92.27,-2.81,-7.1,286.88,62.33,99092.84,18.84,110.11, ,74.53750000000001
47,50.6,61.31,8.52,6.1,0.42,89.98,-2.56,-7.21,287.64,62.64,99967.41,18.83,110.25, ,69.5
48,36.21,43.49,7.47,4.16,0.36,88.95,-3.26,-8.19,289.24,61.53,101528.46,18.82,110.39, ,51.5125
49,32.06,30.81,7.87,5.47,0.35,76.67,-4.53,-5.98,288.43,48.79,101944.03,19.02,108.71, ,46.325
50,38.88,35.36,8.18,5.3,0.36,84.46,-4.24,-4.99,288.69,50.02,101620.91,19.02,108.85, ,54.85
51,44.1,39.53,8.17,5.17,0.38,85.96,-5.78,-5.56,287.36,53.14,99578.25,19.01,108.99, ,61.375
52,47.81,47.01,8.47,5.05,0.39,92.54,-7.4,-5.68,284.34,62.35,95404.18,19.01,109.13, ,66.0125
53,53.36,57.49,8.36,5.44,0.42,92.7,-7.06,-6.41,282.98,68.84,94092.36,19.0,109.27, ,72.95
54,56.65,66.48,8.57,5.8,0.45,95.56,-5.96,-6.14,283.8,67.49,95253.55,19.0,109.41, ,77.0625
55,59.83,74.53,8.64,6.29,0.47,95.2,-5.36,-5.62,283.7,69.03,95229.41,18.99,109.55, ,81.0375
56,62.15,80.43,8.68,6.88,0.48,93.41,-4.06,-5.35,283.72,69.76,95367.43,18.99,109.69, ,83.9375
57,60.55,80.51,9.02,7.21,0.48,94.52,-2.72,-5.29,284.66,67.21,96593.82,18.98,109.83, ,81.9375
58,57.45,78.11,8.72,7.12,0.46,90.41,-2.56,-5.77,285.67,64.92,97821.88,18.98,109.97, ,78.0625
59,52.35,72.06,8.64,6.8,0.44,88.58,-2.62,-6.14,286.83,62.23,99221.74,18.97,110.11, ,71.6875
60,48.58,67.23,8.86,6.9,0.42,87.7,-2.4,-6.25,287.83,60.9,100485.9,18.96,110.25, ,66.975
61,37.27,52.94,8.01,4.97,0.37,87.73,-2.92,-6.91,289.18,60.61,101606.8,18.96,110.39, ,52.837500000000006
62,26.51,27.46,7.72,5.47,0.34,74.19,-5.3,-6.2,288.36,49.68,102018.27,19.16,108.72, ,39.3875
63,31.57,31.42,8.16,5.55,0.35,79.88,-4.73,-5.4,288.48,50.35,101618.46,19.15,108.86, ,45.7125
64,36.1,34.93,8.36,5.52,0.37,82.79,-6.2,-5.34,287.42,53.45,100000.31,19.15,109.0, ,51.375
65,41.11,40.86,8.34,5.69,0.38,83.72,-7.25,-5.2,285.05,61.21,97007.45,19.14,109.14, ,57.6375
66,45.92,48.43,8.68,5.93,0.4,88.04,-5.82,-4.38,284.14,65.02,95896.77,19.14,109.28, ,63.65
67,51.3,59.52,8.83,6.6,0.42,88.79,-4.27,-4.0,284.61,64.69,96894.91,19.13,109.42, ,70.375
68,54.93,69.86,9.0,7.03,0.44,90.07,-3.93,-3.76,284.87,65.0,97334.25,19.13,109.56, ,74.9125
69,57.8,78.66,9.02,7.59,0.45,88.77,-3.54,-3.98,284.84,66.1,97363.15,19.12,109.7, ,78.5
70,57.76,82.57,9.21,8.11,0.46,88.96,-2.68,-4.24,285.43,64.99,98118.78,19.11,109.84, ,78.44999999999999
71,54.74,81.39,9.23,8.11,0.45,89.08,-2.49,-4.9,286.2,63.11,98778.52,19.11,109.98, ,74.67500000000001
72,50.63,77.82,9.07,7.79,0.44,88.1,-2.72,-5.46,287.3,60.4,99857.98,19.1,110.12, ,69.5375
73,47.07,74.15,9.24,7.53,0.43,89.18,-2.74,-5.62,288.55,58.17,101333.23,19.1,110.26, ,65.0875
74,39.94,64.83,8.49,5.88,0.39,88.1,-2.81,-6.22,289.3,58.26,102053.38,19.09,110.4, ,57.415
75,29.16,46.19,7.64,3.88,0.34,89.15,-4.12,-7.26,290.17,59.27,102273.85,19.08,110.54, ,48.095
76,21.97,25.34,7.3,5.1,0.32,74.07,-6.42,-6.44,288.5,51.67,102119.08,19.29,108.72, ,37.67
77,26.25,30.25,7.8,5.71,0.35,75.56,-5.52,-5.76,288.33,50.6,101856.89,19.28,108.86, ,40.125
78,29.92,33.92,8.33,6.01,0.36,79.88,-5.62,-4.84,287.64,52.64,100642.8,19.28,109.0, ,43.650000000000006
79,34.38,38.3,8.51,6.34,0.38,81.27,-5.87,-4.31,286.2,57.22,98841.77,19.27,109.14, ,49.225
80,39.7,45.85,8.68,6.82,0.39,82.14,-5.14,-3.41,285.79,59.83,98584.82,19.27,109.28, ,55.875
81,44.5,56.38,8.94,7.3,0.41,83.95,-4.33,-3.42,286.05,60.23,99015.55,19.26,109.43, ,61.875
82,48.58,68.23,9.19,7.76,0.42,85.86,-3.84,-3.53,285.99,61.33,98973.8,19.26,109.57, ,66.975
83,51.39,77.48,9.58,8.41,0.44,88.42,-3.2,-3.32,286.2,61.58,99272.7,19.25,109.71, ,70.4875
84,52.87,83.49,9.77,9.09,0.45,89.16,-2.87,-3.92,286.72,60.7,99892.76,19.25,109.85, ,72.33749999999999
85,52.09,84.99,9.81,9.32,0.46,89.77,-3.08,-4.67,287.12,59.94,100001.8,19.24,109.99, ,71.36250000000001
86,50.29,84.22,9.58,9.01,0.46,89.51,-3.36,-5.46,287.52,59.22,100105.27,19.23,110.13, ,69.1125
87,48.08,82.15,9.49,8.59,0.45,90.1,-3.31,-5.49,288.31,57.99,100949.66,19.23,110.27, ,66.35
88,43.61,75.79,9.1,6.93,0.42,91.43,-3.42,-5.74,289.23,57.46,101906.94,19.22,110.41, ,62.895
89,33.61,56.99,8.06,4.83,0.37,89.56,-4.5,-6.84,289.96,58.54,102269.23,19.21,110.55, ,53.495000000000005
90,22.01,27.41,7.4,5.35,0.33,75.61,-6.69,-6.0,288.39,51.79,101945.84,19.42,108.87, ,38.705
91,25.67,32.77,8.04,6.11,0.35,78.33,-5.77,-4.89,288.04,52.1,101495.68,19.41,109.01, ,41.385000000000005
92,29.61,38.19,8.35,6.82,0.37,79.11,-5.28,-4.09,287.63,53.43,100995.08,19.41,109.15, ,44.095
93,33.87,46.24,8.68,7.39,0.39,79.86,-4.92,-3.46,287.25,54.93,100481.19,19.4,109.29, ,48.5875
94,38.83,57.91,9.0,7.99,0.41,81.31,-4.87,-3.77,286.9,56.97,100006.33,19.4,109.43, ,54.787499999999994
95,44.14,71.79,9.15,8.67,0.42,81.84,-4.56,-4.19,286.88,57.92,100083.02,19.39,109.57, ,61.425
96,47.42,80.35,9.75,9.42,0.44,86.85,-3.95,-3.67,287.25,57.9,100479.8,19.38,109.71, ,65.525
97,50.68,87.28,9.96,10.34,0.46,87.45,-3.78,-4.23,287.34,58.28,100506.01,19.38,109.85, ,69.6
98,51.78,89.81,10.23,10.9,0.48,89.41,-3.96,-4.72,287.52,58.52,100453.74,19.37,109.99, ,70.975
99,51.71,90.49,9.83,10.67,0.49,88.35,-4.08,-5.56,287.74,58.37,100550.17,19.37,110.13, ,70.8875
100,49.45,87.13,9.68,9.67,0.47,91.07,-3.79,-5.62,288.23,57.63,100870.59,19.36,110.27, ,68.565
101,46.7,82.84,9.51,8.26,0.45,92.68,-3.58,-5.36,288.76,57.4,101379.56,19.35,110.41, ,66.42
102,38.83,67.32,8.84,6.14,0.4,92.28,-4.23,-6.15,289.35,58.15,101802.45,19.35,110.55, ,58.66
103,21.38,27.98,7.27,5.43,0.33,75.62,-7.18,-5.65,288.49,51.94,101938.84,19.54,109.01, ,38.99
104,25.36,35.63,7.76,6.39,0.35,76.93,-6.18,-5.08,288.33,51.9,101762.77,19.54,109.16, ,42.815
105,29.83,46.87,8.48,7.39,0.38,78.84,-5.27,-4.07,288.05,52.02,101512.87,19.53,109.3, ,48.435
106,35.31,61.42,9.01,8.39,0.4,81.13,-5.1,-4.27,287.78,53.91,101051.89,19.53,109.44, ,55.71
107,41.55,76.35,9.38,9.54,0.43,81.85,-5.1,-4.7,287.49,55.3,100707.92,19.52,109.58, ,63.175
108,45.71,83.97,9.96,10.42,0.45,86.92,-4.56,-4.44,287.58,56.19,100709.02,19.52,109.72, ,66.985
109,49.64,89.57,10.44,11.61,0.48,88.76,-4.26,-4.63,287.76,56.56,100919.01,19.51,109.86, ,69.785
110,51.81,92.36,10.84,12.48,0.5,89.91,-4.29,-4.87,287.96,57.0,100992.01,19.51,110.0, ,71.18
111,51.81,91.9,10.59,12.02,0.51,90.75,-4.54,-5.39,288.19,56.98,101082.84,19.5,110.14, ,71.0125
112,50.95,90.46,9.83,11.07,0.5,89.61,-4.66,-6.07,288.43,56.77,101317.77,19.49,110.28, ,70.22999999999999
113,48.77,86.44,9.89,9.52,0.48,93.0,-4.32,-5.67,288.58,57.21,101233.05,19.49,110.42, ,68.22
114,44.17,77.4,9.52,7.77,0.44,92.82,-4.02,-5.68,288.77,58.17,101336.9,19.48,110.56, ,63.7
115,36.33,61.71,8.94,5.97,0.39,91.6,-4.68,-6.5,289.54,58.27,101994.8,19.47,110.7, ,55.855000000000004
116,26.73,46.59,7.94,7.16,0.37,76.85,-6.45,-4.91,288.52,49.9,102086.94,19.67,109.3, ,48.295
117,32.56,63.24,8.64,8.45,0.4,80.69,-5.93,-4.89,288.33,51.7,101659.12,19.66,109.44, ,56.620000000000005
118,38.53,77.18,9.32,9.8,0.43,83.33,-5.73,-4.82,287.85,53.58,101072.12,19.66,109.58, ,63.59
119,43.78,85.47,9.75,10.99,0.46,85.65,-5.5,-5.15,287.77,55.0,100957.32,19.65,109.72, ,67.735
120,48.26,90.68,10.5,12.5,0.49,87.35,-5.19,-4.97,287.97,55.23,101178.37,19.64,109.87, ,70.34
121,51.13,93.73,11.23,13.76,0.52,88.31,-5.1,-5.2,288.15,55.92,101341.03,19.64,110.01, ,71.86500000000001
122,51.61,93.52,11.11,13.42,0.53,89.31,-5.19,-5.38,288.41,56.12,101487.93,19.63,110.15, ,71.75999999999999
123,50.49,91.06,10.4,12.07,0.53,90.45,-5.34,-6.0,288.67,55.91,101642.1,19.62,110.29, ,70.53
124,49.12,88.42,10.15,10.69,0.5,91.23,-5.24,-6.24,288.66,56.43,101521.34,19.62,110.43, ,69.21000000000001
125,46.83,84.22,9.99,9.04,0.47,92.8,-4.76,-6.01,288.81,57.06,101482.2,19.61,110.57, ,67.11
126,42.57,75.77,9.91,7.69,0.44,93.73,-4.82,-5.88,289.34,57.55,101948.47,19.6,110.71, ,62.885
127,34.95,61.3,8.86,6.14,0.39,90.31,-5.92,-7.74,289.87,58.12,102275.93,19.6,110.85, ,55.65
128,21.72,37.05,7.51,6.12,0.33,77.0,-7.01,-5.72,288.89,49.87,102320.86,19.8,109.31, ,43.525
129,27.62,54.2,8.28,7.63,0.37,82.52,-6.26,-5.57,288.62,50.48,101946.8,19.79,109.45, ,52.1
130,33.35,68.41,9.23,9.25,0.41,87.45,-5.66,-4.96,288.17,51.79,101424.63,19.79,109.59, ,59.205
131,38.91,79.43,9.69,10.85,0.45,89.04,-5.45,-5.42,288.1,53.46,101326.68,19.78,109.73, ,64.715
132,43.11,85.07,10.7,12.57,0.49,90.93,-5.19,-4.86,288.26,53.76,101497.12,19.78,109.87, ,67.535
133,46.56,89.31,11.75,14.34,0.52,91.3,-5.03,-5.05,288.41,54.44,101650.65,19.77,110.01, ,69.655
134,48.19,90.9,11.88,14.38,0.54,91.78,-5.19,-5.2,288.55,55.29,101723.43,19.76,110.15, ,70.45
135,48.08,89.99,11.23,13.02,0.54,92.91,-5.4,-5.49,288.69,55.74,101726.55,19.76,110.29, ,69.995
136,46.83,87.45,10.77,11.43,0.51,93.39,-5.4,-5.88,288.77,55.96,101738.26,19.75,110.44, ,68.725
137,44.72,83.44,10.31,9.67,0.48,93.62,-5.11,-6.01,288.88,56.23,101772.06,19.74,110.58, ,66.72
138,42.68,79.66,10.29,8.56,0.45,94.95,-5.19,-6.24,289.25,56.59,101978.52,19.74,110.72, ,64.83
139,37.22,68.56,9.38,7.15,0.41,92.42,-6.17,-7.39,289.64,58.35,102163.48,19.73,110.86, ,59.28
140,27.8,47.97,8.13,5.23,0.35,91.55,-7.05,-8.25,290.1,60.23,102255.87,19.72,111.0, ,48.985
141,26.21,51.16,8.34,8.0,0.37,83.28,-7.04,-5.66,288.58,50.42,102038.63,19.92,109.6, ,50.58
142,30.6,61.17,9.15,9.38,0.41,88.41,-6.29,-5.82,288.58,51.99,101944.45,19.92,109.74, ,55.585
143,34.03,67.17,10.38,10.9,0.44,92.47,-5.59,-5.38,288.73,52.61,102063.43,19.91,109.88, ,58.585
144,38.66,76.36,11.72,13.34,0.49,94.02,-5.32,-5.48,288.77,53.4,102069.57,19.9,110.02, ,63.18
145,42.45,83.9,12.43,14.68,0.53,94.79,-5.35,-5.39,288.58,54.54,101817.0,19.9,110.16, ,66.95
146,43.85,86.54,12.19,14.03,0.54,96.89,-5.44,-5.6,288.65,55.92,101724.95,19.89,110.3, ,68.27000000000001
147,42.36,83.16,11.46,11.93,0.51,97.02,-5.42,-5.82,288.91,56.05,101933.42,19.88,110.44, ,66.58
148,40.63,79.55,10.67,9.75,0.47,96.8,-5.51,-6.23,289.11,56.17,102068.6,19.88,110.58, ,64.775
149,38.86,75.07,10.04,8.9,0.44,92.08,-5.88,-6.65,289.08,56.42,102064.63,19.87,110.73, ,62.535
150,34.09,62.81,9.49,7.51,0.4,91.06,-6.46,-7.28,289.42,57.94,102131.41,19.86,110.87, ,56.405
151,36.01,75.25,11.57,13.58,0.49,91.46,-6.99,-6.27,288.77,53.7,102236.73,20.03,110.17, ,62.625
152,38.83,82.98,12.16,14.43,0.51,94.77,-6.96,-6.44,288.88,55.37,102153.47,20.02,110.31, ,66.49000000000001
153,36.98,78.4,11.21,11.97,0.47,95.37,-7.11,-6.66,289.13,56.14,102275.55,20.02,110.45, ,64.2
154,32.33,61.45,9.79,8.35,0.4,90.11,-6.6,-7.07,289.19,56.39,102265.02,20.0,110.73, ,55.725
155,30.88,56.85,9.6,13.16,0.52,81.8,-6.08,-5.26,288.01,44.11,102335.55,20.3,110.04, ,53.425000000000004
156,35.1,71.51,10.79,14.94,0.58,90.54,-6.2,-5.83,288.0,47.58,102071.86,20.3,110.18, ,60.755
157,33.99,71.34,11.27,13.88,0.54,93.26,-6.57,-6.38,288.17,50.47,102093.47,20.29,110.32, ,60.67
158,35.39,63.99,10.07,16.22,0.65,88.51,-6.54,-5.75,287.67,45.66,101873.91,20.43,110.05, ,56.995000000000005
159,37.55,72.59,10.58,16.06,0.66,95.27,-6.7,-5.96,287.41,48.46,101309.5,20.43,110.19, ,61.295
160,35.69,70.13,10.76,14.25,0.6,96.28,-6.52,-6.13,287.56,49.65,101500.28,20.42,110.33, ,60.065
161,30.66,57.51,10.48,11.49,0.5,92.36,-6.6,-6.57,288.22,51.14,102211.43,20.41,110.47, ,53.755
162,35.28,55.75,10.26,18.26,0.69,84.03,-6.26,-5.8,287.2,38.24,101929.71,20.57,109.91, ,52.875
163,37.98,65.56,10.99,18.85,0.73,93.74,-6.54,-6.02,287.01,44.12,101320.8,20.57,110.05, ,57.78
164,36.58,66.35,10.89,16.29,0.66,96.86,-6.77,-6.16,286.95,48.43,101014.02,20.56,110.2, ,58.175
165,33.66,62.26,10.72,13.82,0.58,96.81,-6.76,-6.29,287.58,49.69,101581.56,20.55,110.34, ,56.129999999999995
166,27.9,48.95,10.14,11.09,0.47,89.72,-6.87,-6.38,288.2,49.61,102303.24,20.55,110.48, ,49.475
167,36.67,51.94,10.45,20.07,0.74,77.82,-6.18,-5.35,286.8,28.24,102382.12,20.71,109.78, ,52.087500000000006
168,41.35,63.67,12.06,24.09,0.87,91.57,-6.34,-5.68,287.01,36.38,101985.04,20.71,109.92, ,57.9375
169,40.67,66.76,12.52,22.75,0.82,98.15,-6.51,-5.72,286.96,40.2,101665.55,20.7,110.06, ,58.38
170,35.52,59.58,11.45,17.44,0.66,97.98,-6.73,-5.81,287.29,45.22,101731.25,20.69,110.2, ,54.79
171,41.99,58.28,11.96,24.71,0.89,82.06,-6.29,-4.63,286.63,24.23,102391.83,20.85,109.78, ,58.737500000000004
172,45.67,67.68,14.18,29.74,1.02,94.92,-6.25,-5.25,286.77,30.51,102278.29,20.84,109.92, ,63.337500000000006
173,41.92,64.08,14.29,27.05,0.9,98.13,-6.43,-5.55,287.11,35.55,102307.6,20.83,110.07, ,58.650000000000006
174,33.94,51.31,12.14,19.75,0.67,96.17,-6.56,-5.84,287.58,40.31,102404.24,20.83,110.21, ,50.655
175,45.11,60.86,13.07,27.86,0.99,82.84,-6.14,-4.0,286.52,21.1,102329.37,20.98,109.79, ,62.6375
176,48.44,69.54,16.35,35.44,1.15,95.58,-6.15,-4.47,286.53,25.42,102293.56,20.97,109.93, ,66.8
177,44.24,64.49,16.93,33.37,1.02,99.53,-6.58,-5.1,286.74,29.62,102405.49,20.97,110.07, ,61.550000000000004
178,48.34,63.74,13.32,29.81,1.08,82.84,-5.79,-3.86,286.66,20.42,102307.05,21.11,109.79, ,66.67500000000001
179,51.15,71.47,17.85,41.19,1.31,92.2,-5.84,-3.99,286.49,21.54,102208.53,21.11,109.94, ,70.1875
180,47.68,66.82,20.58,43.99,1.23,92.6,-5.97,-4.39,286.27,21.05,102210.38,21.1,110.08, ,65.85
181,43.14,60.37,20.45,40.54,1.07,96.25,-6.24,-5.04,286.35,24.76,102313.66,21.09,110.22, ,60.175
182,25.02,27.09,10.56,1.13,0.33,79.6,-3.87,1.03,284.34,40.24,91655.97,21.29,101.34, ,38.545
183,24.54,26.55,10.47,1.16,0.32,79.97,-6.15,0.76,283.69,38.82,90336.87,21.29,101.49, ,38.275
184,24.87,26.81,10.45,1.2,0.32,79.01,-6.4,0.24,281.77,42.7,88896.34,21.3,101.63, ,38.405
185,50.08,63.19,11.87,26.22,1.02,81.31,-5.44,-4.32,286.92,22.73,102402.6,21.25,109.8, ,68.85
186,53.78,72.33,17.03,40.35,1.34,89.13,-5.34,-3.86,286.55,21.34,102234.88,21.24,109.94, ,73.475
187,52.56,71.73,22.22,50.19,1.44,89.5,-5.66,-4.24,286.26,22.02,102106.44,21.23,110.09, ,71.95
188,50.44,68.94,26.13,53.2,1.37,89.87,-5.77,-4.13,286.13,20.15,102155.62,21.23,110.23, ,69.3
189,48.13,66.69,22.66,43.87,1.19,92.98,-5.72,-4.69,286.08,20.81,102359.6,21.22,110.37, ,66.4125
190,43.11,60.48,15.89,28.97,0.94,98.7,-6.17,-5.43,286.44,26.76,102503.98,21.21,110.52, ,60.1375
191,27.71,30.06,11.28,1.28,0.34,78.63,-1.54,-0.39,284.6,44.99,93435.5,21.42,101.2, ,40.8875
192,26.4,28.68,11.13,1.41,0.34,79.12,-3.18,0.45,285.42,40.11,93887.8,21.42,101.34, ,39.34
193,25.86,28.08,11.03,1.41,0.33,79.18,-5.87,0.5,284.19,39.68,91515.99,21.43,101.48, ,39.04
194,25.95,28.08,10.93,1.39,0.33,78.83,-5.9,0.91,282.21,44.13,89863.88,21.43,101.63, ,39.04
195,60.11,79.32,14.39,37.42,1.39,87.24,-5.21,-4.09,286.56,19.95,102308.35,21.37,109.95, ,81.3875
196,59.71,79.05,20.39,50.58,1.59,87.99,-5.22,-4.22,286.35,21.94,102257.71,21.37,110.09, ,80.8875
197,57.75,75.32,27.06,57.64,1.56,87.11,-5.45,-4.01,286.31,21.16,102309.26,21.36,110.24, ,78.4375
198,57.49,74.86,27.23,53.97,1.47,87.75,-5.65,-4.04,286.25,20.66,102395.62,21.35,110.38, ,78.1125
199,56.23,74.79,21.98,41.75,1.29,91.05,-5.73,-4.41,286.15,20.37,102453.08,21.35,110.52, ,76.5375
200,51.97,72.1,18.01,31.24,1.03,95.32,-6.13,-5.26,286.15,24.29,102501.86,21.34,110.67, ,71.2125
201,32.46,35.34,13.39,1.51,0.37,79.85,-4.63,0.53,285.38,47.62,90756.51,21.52,100.33, ,46.825
202,32.84,35.63,13.54,1.59,0.37,79.4,-5.02,-2.14,283.58,51.73,88953.13,21.52,100.47, ,47.300000000000004
203,33.58,36.53,13.7,1.76,0.38,76.87,-3.02,-3.49,284.04,52.17,91038.77,21.53,100.62, ,48.224999999999994
204,26.47,28.75,10.97,1.27,0.34,78.59,-4.84,0.35,285.35,40.16,93481.34,21.56,101.33, ,39.375
205,26.36,28.57,10.88,1.21,0.33,78.49,-6.31,-0.16,283.35,43.22,90798.3,21.56,101.48, ,39.285
206,26.47,28.67,10.75,1.14,0.33,77.75,-5.69,0.58,282.57,45.48,90488.51,21.56,101.62, ,39.3375
207,39.15,50.58,11.84,11.18,0.48,57.2,-4.93,-5.27,282.57,33.59,95875.34,21.59,107.52, ,55.1875
208,52.89,74.71,13.34,19.34,0.72,58.76,-4.06,-5.77,285.78,27.24,101828.52,21.58,107.95, ,72.3625
209,56.9,80.98,14.48,22.47,0.78,61.26,-4.26,-6.21,285.65,29.86,102076.44,21.57,108.09, ,77.375
210,83.73,113.07,9.51,18.0,1.45,86.75,-4.6,-5.33,286.5,24.24,102390.33,21.54,109.24, ,110.9125
211,76.49,100.02,8.75,17.94,1.3,83.34,-4.76,-5.15,286.85,26.39,102388.77,21.53,109.38, ,101.86249999999998
212,72.75,92.67,8.55,19.12,1.21,80.11,-5.04,-4.9,286.9,23.6,102489.24,21.52,109.53, ,97.1875
213,70.84,89.72,8.36,21.33,1.21,75.18,-5.06,-4.65,286.6,19.54,102486.27,21.52,109.67, ,94.80000000000001
214,69.6,91.3,9.43,26.3,1.36,80.47,-5.15,-5.07,286.6,21.96,102370.28,21.51,109.81, ,93.25
