,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
54,37.41,48.08,2.85,3.51,0.43,72.89,-0.58,3.0,291.63,80.01,94604.0,19.0,109.41, ,53.012499999999996
55,36.2,47.14,2.75,3.64,0.43,72.31,-1.22,3.72,291.94,77.3,94561.71,18.99,109.55, ,51.5
56,36.99,48.4,2.69,3.69,0.43,72.18,-2.05,4.04,291.42,83.47,94690.71,18.99,109.69, ,52.487500000000004
57,37.89,49.76,2.66,3.82,0.44,71.54,-2.31,3.67,291.18,91.21,95894.89,18.98,109.83, ,53.6125
58,37.03,49.29,2.62,3.82,0.44,70.05,-2.24,2.77,291.49,93.09,97103.97,18.98,109.97, ,52.5375
59,34.98,47.34,2.78,3.77,0.43,72.4,-2.38,2.34,292.43,92.1,98473.98,18.97,110.11, ,49.974999999999994
60,34.11,47.01,3.09,4.88,0.43,73.7,-2.66,2.19,293.13,90.69,99711.01,18.96,110.25, ,48.8875
61,29.56,40.8,2.66,3.17,0.38,78.31,-3.12,1.91,294.0,88.15,100817.3,18.96,110.39, ,45.4
62,42.67,50.92,5.39,5.32,0.43,75.12,-0.27,-0.47,293.74,76.68,101123.46,19.16,108.72, ,59.587500000000006
63,40.67,49.33,4.25,4.3,0.43,75.01,-0.15,-0.66,294.03,74.62,100740.03,19.15,108.86, ,57.087500000000006
64,37.98,47.16,3.69,3.64,0.43,73.96,-1.1,0.92,294.31,70.48,99176.26,19.15,109.0, ,53.724999999999994
65,38.21,48.07,3.33,3.43,0.44,72.31,-1.43,2.39,293.19,71.59,96279.3,19.14,109.14, ,54.0125
66,37.91,48.13,3.14,3.27,0.43,73.11,-0.5,2.94,292.4,75.34,95192.3,19.14,109.28, ,53.637499999999996
67,36.04,46.41,2.91,3.34,0.43,72.11,-0.38,2.47,292.82,75.49,96142.23,19.13,109.42, ,51.3
68,35.07,45.57,2.76,3.45,0.43,70.37,-1.74,2.8,292.99,76.57,96567.16,19.13,109.56, ,50.0875
69,36.7,48.22,2.65,3.86,0.44,67.52,-3.19,4.03,292.25,83.42,96601.9,19.12,109.7, ,52.125
70,37.64,49.9,2.64,4.29,0.45,65.8,-3.3,3.98,291.83,90.11,97350.27,19.11,109.84, ,53.3
71,36.51,49.23,2.65,4.21,0.45,65.36,-2.85,3.41,292.15,90.83,98009.59,19.11,109.98, ,51.887499999999996
72,34.67,47.67,2.77,4.42,0.44,67.24,-2.36,2.82,292.77,90.95,99075.94,19.1,110.12, ,49.587500000000006
73,33.56,47.17,3.05,5.91,0.44,68.39,-2.18,2.32,293.65,88.38,100522.5,19.1,110.26, ,48.585
74,29.67,41.92,2.54,4.08,0.4,71.6,-2.67,2.05,294.27,86.53,101236.82,19.09,110.4, ,45.96
75,25.03,34.9,2.01,1.62,0.34,79.4,-3.33,1.84,294.68,85.72,101471.04,19.08,110.54, ,42.45
76,44.78,53.3,5.47,4.95,0.43,77.16,-0.53,-0.71,293.24,79.39,101212.33,19.29,108.72, ,62.225
77,44.76,54.19,4.93,4.93,0.45,74.43,-0.16,-1.17,293.44,77.67,100962.63,19.28,108.86, ,62.199999999999996
78,41.3,51.39,4.32,4.54,0.45,73.64,-0.33,-0.55,293.72,73.64,99787.74,19.28,109.0, ,57.87499999999999
79,39.34,50.22,3.69,4.02,0.45,72.8,-0.6,1.1,293.54,71.92,98029.98,19.27,109.14, ,55.425000000000004
80,38.23,49.54,3.31,3.74,0.45,72.21,-0.4,1.53,293.44,73.25,97764.19,19.27,109.28, ,54.037499999999994
81,36.37,47.76,3.06,3.79,0.44,70.73,-0.73,1.36,293.53,75.06,98181.22,19.26,109.43, ,51.7125
82,34.82,45.7,2.83,3.61,0.44,68.69,-1.96,1.77,293.46,77.89,98147.87,19.26,109.57, ,49.775
83,35.46,46.97,2.78,3.95,0.45,66.66,-2.93,3.27,293.16,82.45,98444.26,19.25,109.71, ,50.575
84,36.37,49.06,2.78,4.55,0.46,64.62,-2.85,3.43,292.97,86.77,99059.21,19.25,109.85, ,51.7125
85,35.26,48.87,2.78,4.59,0.46,63.58,-2.76,3.17,293.11,87.62,99181.53,19.24,109.99, ,50.324999999999996
86,33.95,48.24,2.83,4.93,0.46,63.93,-2.74,3.1,293.0,89.57,99301.62,19.23,110.13, ,49.120000000000005
87,33.46,48.8,3.03,7.04,0.47,62.54,-2.43,2.45,293.26,89.71,100140.6,19.23,110.27, ,49.4
88,29.9,43.96,2.51,4.87,0.43,65.76,-2.77,1.9,294.07,87.57,101084.36,19.22,110.41, ,46.980000000000004
89,25.55,36.94,1.93,2.03,0.36,73.5,-3.43,1.78,294.5,86.78,101454.22,19.21,110.55, ,43.47
90,45.77,55.51,5.18,4.7,0.45,76.39,-0.26,-1.12,293.04,80.29,101037.89,19.42,108.87, ,63.462500000000006
91,44.0,55.08,4.85,5.31,0.46,74.23,-0.2,-0.85,293.49,76.88,100597.12,19.41,109.01, ,61.25
92,41.56,54.22,3.97,5.07,0.47,71.7,-0.42,-0.15,293.66,74.74,100103.81,19.41,109.15, ,58.2
93,39.26,52.24,3.42,4.71,0.47,70.02,-0.71,0.61,293.67,75.28,99599.11,19.4,109.29, ,55.324999999999996
94,37.33,50.17,3.16,4.77,0.46,67.67,-1.45,1.17,293.52,77.82,99139.39,19.4,109.43, ,52.912499999999994
95,36.22,48.74,2.83,4.42,0.46,63.59,-2.29,1.85,293.6,79.77,99218.33,19.39,109.57, ,51.525
96,35.83,48.79,2.8,4.39,0.47,62.71,-2.82,2.63,293.66,82.35,99611.57,19.38,109.71, ,51.037499999999994
97,36.58,51.4,2.74,5.12,0.49,59.06,-2.74,2.96,293.33,85.87,99649.83,19.38,109.85, ,51.974999999999994
98,35.26,51.54,2.82,5.82,0.5,59.34,-2.89,2.93,293.42,86.62,99611.52,19.37,109.99, ,50.769999999999996
99,34.48,52.27,2.77,6.83,0.51,57.04,-3.02,3.39,293.23,88.5,99720.62,19.37,110.13, ,51.135000000000005
100,32.97,50.77,2.81,7.61,0.51,58.38,-2.84,2.89,293.34,88.96,100046.57,19.36,110.27, ,50.385000000000005
101,29.95,46.33,2.35,5.52,0.46,61.43,-3.12,2.3,293.64,89.17,100558.97,19.35,110.41, ,48.165
102,26.03,39.65,1.89,2.72,0.4,68.46,-3.46,2.09,294.03,88.74,100988.11,19.35,110.55, ,44.825
103,42.5,52.7,4.21,3.97,0.44,75.14,-0.68,-0.79,293.08,80.13,101018.06,19.54,109.01, ,59.375
104,42.05,55.12,3.76,4.91,0.46,70.88,-0.68,-0.48,293.31,79.16,100844.69,19.54,109.16, ,58.8125
105,39.23,53.03,3.43,5.35,0.47,67.25,-0.89,0.39,293.82,77.61,100595.05,19.53,109.3, ,55.287499999999994
106,37.52,51.82,3.28,5.77,0.47,63.86,-1.76,1.3,293.92,78.49,100145.22,19.53,109.44, ,53.150000000000006
107,37.47,52.57,3.16,6.24,0.49,59.16,-2.5,2.38,293.76,80.71,99818.65,19.52,109.58, ,53.0875
108,36.45,52.0,3.03,5.81,0.5,59.53,-2.59,2.71,293.74,82.52,99829.1,19.52,109.72, ,51.81250000000001
109,36.3,53.95,2.97,6.43,0.53,56.73,-2.42,2.92,293.71,84.25,100041.91,19.51,109.86, ,51.975
110,35.44,55.14,3.17,7.85,0.55,55.33,-2.64,2.91,293.77,85.31,100123.16,19.51,110.0, ,52.57
111,34.29,55.07,3.07,8.41,0.56,54.13,-2.78,3.3,293.68,86.47,100225.62,19.5,110.14, ,52.535
112,32.95,53.85,2.65,8.94,0.55,53.08,-2.92,3.18,293.65,87.41,100466.32,19.49,110.28, ,51.925
113,29.84,48.57,2.35,6.47,0.5,57.48,-3.24,2.88,293.69,88.09,100400.35,19.49,110.42, ,49.285
114,26.72,42.69,1.99,3.83,0.43,62.31,-3.28,2.58,293.69,89.38,100519.05,19.48,110.56, ,46.345
115,23.5,36.41,1.86,1.95,0.37,70.13,-3.57,2.18,294.17,88.56,101174.14,19.47,110.7, ,43.205
116,39.03,53.34,3.35,6.0,0.47,62.46,-1.72,0.54,293.83,79.8,101146.19,19.67,109.3, ,55.0375
117,38.36,54.7,3.35,7.21,0.5,56.84,-2.54,1.56,294.03,79.85,100730.84,19.66,109.44, ,54.2
118,38.31,56.1,3.41,8.08,0.53,53.32,-3.08,2.57,293.83,81.51,100167.26,19.66,109.58, ,54.1375
119,37.74,57.03,3.15,8.0,0.56,51.65,-3.09,2.72,293.67,83.63,100063.02,19.65,109.72, ,53.515
120,37.38,59.07,3.17,8.92,0.59,49.15,-2.94,2.83,293.7,85.1,100287.09,19.64,109.87, ,54.535
121,36.78,60.53,3.59,11.04,0.62,47.05,-3.0,2.91,293.84,85.31,100454.59,19.64,110.01, ,55.265
122,35.42,59.83,3.43,11.44,0.62,46.64,-2.97,3.2,293.87,85.71,100609.59,19.63,110.15, ,54.915
123,33.26,56.51,2.63,10.42,0.59,48.07,-3.07,3.18,293.89,86.17,100772.16,19.62,110.29, ,53.254999999999995
124,30.46,51.53,2.4,8.35,0.54,51.5,-3.39,3.01,293.93,86.49,100666.6,19.62,110.43, ,50.765
125,27.65,45.85,2.22,5.83,0.47,55.71,-3.42,2.85,293.85,87.79,100643.46,19.61,110.57, ,47.925
126,25.32,41.36,2.37,4.34,0.42,61.18,-3.58,2.48,294.12,87.81,101112.1,19.6,110.71, ,45.68
127,23.06,36.43,2.16,2.84,0.37,68.17,-3.96,2.32,294.33,87.97,101448.98,19.6,110.85, ,43.214999999999996
128,37.88,50.32,3.39,5.42,0.44,64.48,-2.28,0.48,293.53,83.24,101371.76,19.8,109.31, ,53.6
129,38.23,54.4,3.52,7.6,0.5,56.12,-2.48,1.25,293.88,82.17,101008.2,19.79,109.45, ,54.037499999999994
130,37.97,56.07,3.68,8.92,0.55,52.7,-2.85,2.3,294.05,81.47,100502.53,19.79,109.59, ,53.7125
131,38.72,60.07,3.44,10.1,0.6,46.79,-3.29,2.91,293.8,83.81,100415.93,19.78,109.73, ,55.035
132,38.29,61.76,3.59,11.58,0.63,44.19,-3.34,3.02,293.87,84.53,100591.05,19.78,109.87, ,55.879999999999995
133,37.73,63.13,4.06,14.21,0.66,41.85,-3.34,3.09,293.96,84.68,100749.53,19.77,110.01, ,56.565
134,36.28,61.8,3.71,13.88,0.65,42.32,-3.27,3.12,293.93,85.4,100832.14,19.76,110.15, ,55.9
135,33.89,57.88,2.74,11.76,0.62,45.01,-3.35,2.98,293.95,85.6,100846.8,19.76,110.29, ,53.94
136,31.2,53.0,2.55,9.8,0.56,48.53,-3.51,2.91,294.01,86.06,100867.72,19.75,110.44, ,51.5
137,28.4,47.4,2.42,7.21,0.5,53.21,-3.42,2.81,294.0,86.98,100911.48,19.74,110.58, ,48.7
138,26.25,43.34,2.61,5.5,0.45,58.27,-3.64,2.6,294.14,87.25,101126.34,19.74,110.72, ,46.67
139,24.02,38.8,2.3,3.75,0.4,64.3,-4.0,2.68,294.13,88.64,101326.73,19.73,110.86, ,44.4
140,20.95,32.82,1.67,1.41,0.33,78.64,-3.84,2.07,294.01,91.58,101435.54,19.72,111.0, ,41.41
141,37.9,54.7,3.82,9.31,0.53,53.31,-3.39,1.53,293.81,84.14,101095.15,19.92,109.6, ,53.625
142,38.62,58.81,3.91,11.3,0.58,48.03,-3.34,2.15,293.66,85.66,101011.66,19.92,109.74, ,54.525
143,37.84,59.88,4.49,14.37,0.61,46.61,-2.76,2.01,293.88,84.95,101135.09,19.91,109.88, ,54.94
144,37.71,61.73,5.31,19.73,0.66,41.85,-2.64,2.29,294.11,84.08,101149.16,19.9,110.02, ,55.864999999999995
145,36.29,60.35,4.69,18.56,0.66,42.19,-2.74,2.73,294.18,84.05,100913.67,19.9,110.16, ,55.175
146,34.55,58.01,3.34,14.62,0.65,44.99,-2.8,2.62,294.04,85.15,100834.75,19.89,110.3, ,54.004999999999995
147,31.48,52.01,2.91,11.78,0.58,49.07,-2.88,2.53,294.15,85.39,101045.05,19.88,110.44, ,51.004999999999995
148,28.39,45.95,2.35,7.14,0.5,54.75,-3.28,2.53,294.16,86.3,101186.72,19.88,110.58, ,47.975
149,26.51,42.79,2.17,5.44,0.45,58.33,-3.84,2.9,294.05,87.77,101198.13,19.87,110.73, ,46.394999999999996
150,23.92,37.97,1.85,3.4,0.39,66.56,-3.9,2.8,294.0,89.24,101283.32,19.86,110.87, ,43.985
151,36.68,59.91,5.41,20.79,0.66,41.31,-3.45,1.86,294.04,84.78,101314.65,20.03,110.17, ,54.955
152,35.87,59.97,5.17,20.96,0.68,40.91,-3.58,1.9,293.98,85.95,101243.27,20.02,110.31, ,54.985
153,31.91,51.99,3.75,14.48,0.57,48.35,-3.67,1.93,294.05,86.82,101371.38,20.02,110.45, ,50.995
154,25.12,38.6,1.83,3.73,0.4,63.16,-3.92,2.81,294.1,87.02,101384.24,20.0,110.73, ,44.3
155,37.64,55.72,5.29,14.16,0.62,55.33,-4.06,2.52,294.06,85.94,101387.3,20.3,110.04, ,53.3
156,39.09,59.58,6.01,19.17,0.71,48.34,-4.2,2.21,293.72,88.33,101146.99,20.3,110.18, ,55.112500000000004
157,36.58,57.17,5.88,19.03,0.66,51.26,-4.07,2.03,293.58,90.37,101179.66,20.29,110.32, ,53.585
158,39.71,57.35,4.71,13.51,0.72,54.66,-3.68,3.1,293.83,85.35,100934.78,20.43,110.05, ,55.8875
159,39.17,57.34,4.58,14.49,0.74,52.94,-4.02,3.04,293.38,87.89,100402.57,20.43,110.19, ,55.212500000000006
160,34.98,51.59,3.74,11.36,0.65,59.31,-3.86,2.78,293.29,89.91,100594.98,20.42,110.33, ,50.795
161,28.35,42.55,2.22,5.13,0.48,71.36,-4.07,2.4,293.56,91.62,101291.71,20.41,110.47, ,46.275
162,40.35,57.16,4.15,10.13,0.73,62.28,-2.73,3.45,293.93,83.94,100968.19,20.57,109.91, ,56.6875
163,40.29,57.07,4.01,11.55,0.77,57.3,-3.58,3.35,293.69,84.34,100388.64,20.57,110.05, ,56.6125
164,37.2,52.86,3.52,9.86,0.7,59.69,-3.95,3.25,293.29,86.99,100100.29,20.56,110.2, ,52.75
165,32.18,46.01,2.65,6.37,0.58,66.78,-4.04,3.02,293.37,88.93,100656.69,20.55,110.34, ,48.004999999999995
166,25.72,37.68,1.68,2.53,0.42,76.43,-4.36,2.77,293.63,90.9,101366.73,20.55,110.48, ,43.84
167,42.15,59.02,3.85,8.25,0.75,67.75,-1.91,3.25,294.01,83.28,101384.47,20.71,109.78, ,58.9375
168,41.98,59.15,3.69,9.57,0.83,61.77,-2.76,3.19,294.18,81.83,101007.38,20.71,109.92, ,58.724999999999994
169,40.16,56.56,3.35,9.46,0.8,61.69,-3.99,3.17,293.75,84.85,100706.1,20.7,110.06, ,56.449999999999996
170,35.12,49.78,2.68,6.69,0.65,68.35,-4.59,3.11,293.35,89.53,100779.92,20.69,110.2, ,50.15
171,42.53,59.15,3.48,7.54,0.81,65.45,-2.15,2.72,294.18,82.02,101382.17,20.85,109.78, ,59.4125
172,42.99,60.2,3.37,8.4,0.88,63.5,-3.3,2.58,294.17,82.53,101277.67,20.84,109.92, ,59.987500000000004
173,39.76,54.99,3.06,7.53,0.78,66.39,-4.03,2.83,293.97,85.1,101313.83,20.83,110.07, ,55.949999999999996
174,32.67,44.57,2.3,4.3,0.58,74.08,-4.5,3.08,293.83,87.63,101418.53,20.83,110.21, ,47.285
175,42.37,58.46,3.24,6.73,0.81,66.28,-2.73,2.55,293.89,83.95,101316.44,20.98,109.79, ,59.2125
176,43.35,60.36,3.25,7.52,0.9,67.02,-4.01,2.65,293.86,85.42,101286.0,20.97,109.93, ,60.4375
177,40.31,56.03,3.14,7.08,0.8,72.01,-4.45,2.65,293.6,88.97,101403.89,20.97,110.07, ,56.6375
178,42.68,58.63,3.37,6.85,0.83,67.05,-2.93,3.11,293.79,84.7,101289.77,21.11,109.79, ,59.6
179,43.28,59.7,3.81,7.98,0.9,68.54,-4.02,3.34,293.78,85.79,101198.56,21.11,109.94, ,60.35
180,39.93,55.06,4.74,8.8,0.82,72.77,-4.29,3.3,293.58,88.25,101207.63,21.1,110.08, ,56.1625
181,33.87,47.68,6.18,9.24,0.7,80.04,-4.52,3.24,293.42,90.99,101316.64,21.09,110.22, ,48.84
182,18.79,20.84,4.03,0.75,0.21,75.72,3.3,1.78,290.6,61.57,90938.38,21.29,101.34, ,35.42
183,19.39,21.53,4.33,0.81,0.22,76.37,3.28,1.52,289.78,64.28,89672.12,21.29,101.49, ,35.765
184,20.12,22.37,4.73,0.89,0.22,76.3,4.76,1.8,289.21,65.65,88255.99,21.3,101.63, ,36.185
185,41.63,56.79,3.6,6.81,0.77,67.95,-2.49,3.21,293.8,84.44,101375.69,21.25,109.8, ,58.2875
186,42.1,57.51,4.73,8.48,0.86,70.22,-3.51,3.55,293.89,84.86,101216.43,21.24,109.94, ,58.875
187,40.46,55.76,6.93,11.0,0.86,71.12,-4.03,3.83,293.67,86.7,101098.53,21.23,110.09, ,56.825
188,35.43,49.81,10.25,13.42,0.8,74.15,-4.23,3.74,293.53,88.55,101153.87,21.23,110.23, ,50.5375
189,30.51,43.78,7.9,9.83,0.68,80.99,-4.11,3.38,293.5,90.05,101356.86,21.22,110.37, ,46.89
190,25.94,37.16,2.82,3.25,0.51,88.34,-4.21,3.04,293.44,91.28,101506.11,21.21,110.52, ,43.58
191,16.19,17.85,2.98,0.94,0.2,73.13,3.15,1.87,290.84,60.51,92636.53,21.42,101.2, ,33.925
192,17.88,19.79,3.6,1.01,0.21,74.52,2.0,1.73,290.78,62.53,93099.61,21.42,101.34, ,34.894999999999996
193,18.84,20.91,4.2,1.14,0.22,76.05,2.44,1.86,289.82,64.68,90808.63,21.43,101.48, ,35.455
194,19.39,21.54,4.73,1.29,0.22,76.16,4.33,2.09,289.52,64.18,89181.6,21.43,101.63, ,35.769999999999996
195,43.64,59.59,6.41,10.69,0.87,69.51,-2.8,3.55,293.99,83.8,101279.44,21.37,109.95, ,60.8
196,46.11,63.23,10.76,16.67,0.93,67.15,-3.84,4.03,293.86,85.01,101234.3,21.37,110.09, ,63.8875
197,44.44,61.2,16.57,22.42,0.91,66.22,-3.94,3.9,293.75,86.35,101290.76,21.36,110.24, ,61.8
198,43.27,60.42,13.82,19.29,0.85,70.8,-3.78,3.68,293.67,87.71,101382.0,21.35,110.38, ,60.337500000000006
199,41.56,58.75,5.34,8.89,0.72,81.04,-3.92,3.44,293.58,89.0,101444.87,21.35,110.52, ,58.2
200,38.08,54.81,2.58,4.8,0.59,87.81,-4.5,3.29,293.38,91.67,101501.2,21.34,110.67, ,53.849999999999994
201,11.67,12.93,2.11,1.18,0.19,75.75,2.39,-3.12,290.19,55.75,90090.51,21.52,100.33, ,31.465
202,11.88,13.16,2.24,1.29,0.19,75.68,4.27,-2.21,289.84,55.23,88313.14,21.52,100.47, ,31.58
203,12.43,13.82,2.68,1.53,0.2,74.48,4.59,-0.14,291.44,52.13,90302.65,21.53,100.62, ,31.91
204,17.01,18.79,3.36,1.19,0.21,77.09,0.38,1.14,290.38,63.35,92705.98,21.56,101.33, ,34.395
205,17.82,19.7,3.78,1.24,0.21,76.99,1.89,1.56,289.14,66.24,90096.15,21.56,101.48, ,34.85
206,18.55,20.52,4.25,1.3,0.22,76.33,3.29,1.77,288.84,67.34,89776.08,21.56,101.62, ,35.26
207,50.48,58.22,4.99,1.68,0.45,82.38,-0.62,4.86,288.9,97.59,94988.4,21.59,107.52, ,69.35
208,55.2,67.4,5.5,3.95,0.56,86.43,-0.32,1.47,291.23,96.08,100741.04,21.58,107.95, ,75.25
209,53.02,66.62,4.55,4.55,0.59,85.93,-0.86,2.04,291.63,96.18,100975.81,21.57,108.09, ,72.525
210,53.39,80.34,5.54,5.81,1.06,72.39,-2.08,4.05,293.01,88.48,101329.73,21.54,109.24, ,72.9875
211,49.1,72.8,3.95,4.82,0.9,72.4,-1.92,4.07,293.25,86.46,101334.95,21.53,109.38, ,67.625
212,48.38,70.92,3.85,6.03,0.82,71.3,-1.88,3.72,293.48,85.5,101436.17,21.52,109.53, ,66.72500000000001
213,47.02,67.41,3.86,7.09,0.78,70.21,-2.01,3.56,293.69,84.33,101436.04,21.52,109.67, ,65.025
214,47.52,67.01,4.82,9.74,0.87,67.82,-2.09,3.51,293.76,84.47,101328.53,21.51,109.81, ,65.65
215,48.13,66.71,8.11,14.18,0.9,65.88,-2.9,3.68,293.94,83.52,101251.25,21.51,109.96, ,66.4125
216,51.31,71.35,13.41,20.88,0.96,63.64,-3.68,4.06,293.96,83.98,101320.71,21.5,110.1, ,70.3875
