,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
69,88.13,112.17,14.1,9.41,0.72,100.65,-2.84,-5.29,285.17,64.43,97401.18,19.12,109.7, ,116.4125
70,88.53,116.03,14.44,10.82,0.75,100.39,-1.85,-5.45,285.66,63.12,98155.19,19.11,109.84, ,116.9125
71,87.28,117.1,14.81,11.88,0.76,99.74,-1.32,-6.03,286.27,61.56,98813.58,19.11,109.98, ,115.35000000000001
72,84.38,115.57,14.71,12.02,0.75,97.74,-1.35,-6.68,287.3,58.75,99891.16,19.1,110.12, ,111.725
73,81.04,112.74,15.14,12.11,0.74,97.86,-1.54,-6.67,288.57,55.79,101363.57,19.1,110.26, ,107.55000000000001
74,75.2,105.93,14.6,10.36,0.69,93.77,-1.83,-7.11,289.3,54.55,102081.23,19.09,110.4, ,100.25
75,60.99,83.22,13.8,7.2,0.59,90.76,-2.63,-8.29,289.89,55.33,102302.05,19.08,110.54, ,82.48750000000001
76,59.71,64.25,12.71,4.5,0.55,78.65,-6.46,-7.89,289.45,52.4,102153.42,19.29,108.72, ,80.8875
77,65.8,70.54,13.25,5.35,0.58,80.19,-5.68,-6.66,289.03,51.32,101894.47,19.28,108.86, ,88.5
78,69.94,75.52,13.95,6.04,0.61,83.88,-5.48,-5.42,288.1,53.45,100685.16,19.28,109.0, ,93.675
79,74.79,81.73,14.06,6.73,0.62,85.46,-5.53,-4.91,286.6,57.96,98886.34,19.27,109.14, ,99.73750000000001
80,79.14,90.22,14.17,7.47,0.64,87.41,-4.81,-4.19,286.18,60.09,98627.96,19.27,109.28, ,105.175
81,82.67,100.41,14.38,8.32,0.66,90.53,-4.0,-4.4,286.44,59.89,99056.95,19.26,109.43, ,109.5875
82,85.41,110.33,14.57,9.31,0.7,93.32,-3.38,-4.73,286.41,60.21,99014.44,19.26,109.57, ,113.01249999999999
83,86.94,116.99,15.07,10.8,0.74,96.9,-2.57,-4.48,286.58,59.86,99310.85,19.25,109.71, ,114.925
84,88.08,121.58,15.35,12.61,0.79,97.56,-2.1,-4.98,287.0,58.77,99928.78,19.25,109.85, ,116.35
85,87.71,123.2,15.72,14.22,0.81,97.95,-2.1,-5.61,287.24,58.11,100037.55,19.24,109.99, ,115.88749999999999
86,86.61,123.18,15.43,14.28,0.82,97.07,-2.18,-6.57,287.51,57.41,100139.55,19.23,110.13, ,114.5125
87,84.25,121.42,15.44,13.83,0.81,97.45,-2.15,-6.74,288.33,55.31,100980.83,19.23,110.27, ,111.5625
88,80.4,117.15,15.42,11.89,0.78,97.74,-2.34,-6.78,289.29,53.46,101934.69,19.22,110.41, ,106.75
89,68.35,97.04,14.26,8.66,0.67,92.12,-3.1,-7.78,289.84,54.42,102296.25,19.21,110.55, ,91.6875
90,61.12,68.37,12.95,4.82,0.57,78.98,-6.58,-7.38,289.27,51.84,101981.97,19.42,108.87, ,82.64999999999999
91,66.77,75.61,13.75,5.82,0.6,81.33,-5.74,-5.76,288.72,51.83,101535.04,19.41,109.01, ,89.71249999999999
92,72.28,83.55,13.99,6.93,0.63,81.78,-5.16,-4.75,288.16,53.21,101035.99,19.41,109.15, ,96.6
93,76.48,93.03,14.31,7.98,0.65,82.69,-4.75,-4.19,287.74,54.36,100521.98,19.4,109.29, ,101.85000000000001
94,81.06,105.33,14.57,9.12,0.68,84.91,-4.6,-4.71,287.37,55.98,100046.88,19.4,109.43, ,107.575
95,85.31,117.65,14.52,10.58,0.73,86.41,-4.17,-5.36,287.33,56.57,100122.12,19.39,109.57, ,112.8875
96,86.72,122.8,15.35,12.25,0.78,92.59,-3.43,-4.81,287.66,55.95,100516.38,19.38,109.71, ,114.65
97,88.97,127.5,15.6,14.41,0.84,93.64,-3.12,-5.43,287.7,55.8,100540.98,19.38,109.85, ,117.4625
98,90.01,129.68,16.33,16.66,0.87,95.78,-3.03,-5.82,287.77,55.79,100488.05,19.37,109.99, ,118.7625
99,90.38,130.88,15.82,16.81,0.88,94.53,-2.98,-6.54,287.84,56.03,100583.91,19.37,110.13, ,119.225
100,87.6,127.39,15.78,15.19,0.87,97.22,-2.86,-6.79,288.3,54.76,100902.15,19.36,110.27, ,115.74999999999999
101,84.21,123.3,15.94,13.25,0.84,98.63,-2.74,-6.64,288.89,53.23,101407.17,19.35,110.41, ,111.51249999999999
102,74.85,107.69,15.39,10.3,0.75,95.81,-3.1,-7.27,289.36,53.48,101827.25,19.35,110.55, ,99.8125
103,60.53,69.86,12.85,4.98,0.57,77.73,-6.94,-7.07,289.29,51.26,101975.27,19.54,109.01, ,81.9125
104,67.24,81.58,13.3,6.14,0.61,78.81,-6.02,-6.08,288.98,50.97,101800.96,19.54,109.16, ,90.3
105,73.33,95.45,14.15,7.71,0.65,80.47,-5.05,-4.81,288.59,50.85,101551.51,19.53,109.3, ,97.9125
106,80.08,111.38,14.64,9.45,0.7,83.3,-4.82,-5.17,288.29,52.36,101090.42,19.53,109.44, ,106.35
107,85.67,124.04,14.83,11.59,0.77,84.93,-4.74,-5.89,287.98,53.39,100745.51,19.52,109.58, ,113.3375
108,87.77,127.94,15.59,13.31,0.83,90.87,-4.12,-5.76,288.04,53.88,100744.8,19.52,109.72, ,115.96249999999999
109,89.81,130.68,16.28,15.78,0.88,93.46,-3.65,-6.0,288.18,53.78,100953.11,19.51,109.86, ,118.5125
110,91.59,132.99,17.18,18.63,0.91,94.85,-3.39,-6.17,288.24,54.06,101025.88,19.51,110.0, ,120.73750000000001
111,91.67,132.93,17.19,18.57,0.91,96.0,-3.39,-6.45,288.36,54.08,101115.58,19.5,110.14, ,120.8375
112,90.61,131.7,16.24,16.69,0.9,95.1,-3.68,-7.12,288.61,53.48,101348.34,19.49,110.28, ,119.5125
113,87.36,127.2,16.64,14.27,0.88,98.36,-3.61,-6.98,288.76,53.01,101260.99,19.49,110.42, ,115.45
114,81.76,118.53,16.38,11.93,0.82,97.09,-3.24,-7.05,288.89,53.3,101361.26,19.48,110.56, ,108.45
115,71.93,101.67,15.82,9.75,0.73,93.37,-3.52,-7.82,289.52,53.55,102016.81,19.47,110.7, ,96.16250000000001
116,69.82,97.28,13.59,7.14,0.65,78.12,-6.06,-5.94,289.11,48.54,102122.35,19.67,109.3, ,93.52499999999999
117,78.62,116.52,14.34,9.18,0.73,82.19,-5.51,-5.87,288.83,49.98,101695.02,19.66,109.44, ,104.525
118,84.5,126.93,15.17,11.49,0.81,85.55,-5.25,-5.89,288.33,51.48,101108.23,19.66,109.58, ,111.875
119,87.99,131.24,15.71,13.36,0.87,88.61,-4.94,-6.53,288.23,52.66,100992.53,19.65,109.72, ,116.2375
120,90.06,133.03,16.86,16.0,0.9,91.11,-4.51,-6.41,288.4,52.49,101211.88,19.64,109.87, ,118.825
121,91.83,134.68,18.2,19.36,0.93,92.37,-4.19,-6.66,288.51,52.71,101373.7,19.64,110.01, ,121.0375
122,91.9,134.36,18.48,19.64,0.93,93.74,-4.05,-6.72,288.68,52.68,101519.34,19.63,110.15, ,121.125
123,90.38,132.07,17.77,17.23,0.91,95.24,-4.32,-7.14,288.94,52.08,101670.57,19.62,110.29, ,119.225
124,88.46,129.47,17.56,14.92,0.89,95.98,-4.52,-7.45,288.91,52.09,101547.76,19.62,110.43, ,116.82499999999999
125,86.15,126.69,17.52,12.65,0.86,97.11,-4.07,-7.42,288.99,52.19,101506.44,19.61,110.57, ,113.93750000000001
126,81.48,119.19,17.66,11.45,0.82,96.93,-3.86,-7.29,289.45,52.56,101969.79,19.6,110.71, ,108.10000000000001
127,73.12,104.72,15.97,9.72,0.73,91.11,-4.69,-9.58,289.93,53.39,102294.91,19.6,110.85, ,97.65
128,60.67,83.12,13.11,5.89,0.6,76.98,-6.46,-7.17,289.54,48.34,102353.38,19.8,109.31, ,82.0875
129,70.94,104.68,14.03,7.92,0.71,82.92,-5.83,-6.83,289.22,48.71,101979.97,19.79,109.45, ,94.925
130,78.13,117.09,15.38,10.17,0.81,88.58,-5.26,-6.08,288.71,49.47,101459.08,19.79,109.59, ,103.9125
131,83.51,125.67,15.99,12.22,0.88,91.35,-5.01,-6.73,288.61,50.73,101360.87,19.78,109.73, ,110.6375
132,85.27,126.87,17.51,14.54,0.91,94.22,-4.64,-6.23,288.72,50.83,101530.45,19.78,109.87, ,112.83749999999999
133,86.94,128.54,19.13,17.98,0.92,94.97,-4.31,-6.51,288.83,51.04,101682.77,19.77,110.01, ,114.925
134,87.56,129.24,19.69,18.96,0.92,95.55,-4.29,-6.7,288.91,51.3,101753.6,19.76,110.15, ,115.7
135,86.78,128.19,19.11,16.95,0.91,97.04,-4.51,-6.89,289.06,51.23,101753.25,19.76,110.29, ,114.725
136,85.19,126.22,18.62,14.4,0.88,97.64,-4.73,-7.17,289.13,51.17,101762.06,19.75,110.44, ,112.7375
137,83.48,124.29,18.09,11.96,0.86,97.64,-4.55,-7.37,289.16,51.17,101794.59,19.74,110.58, ,110.60000000000001
138,82.71,123.45,18.18,11.37,0.84,98.11,-4.41,-7.77,289.42,51.22,101999.66,19.74,110.72, ,109.63749999999999
139,76.9,113.15,16.61,10.27,0.77,93.91,-5.11,-9.24,289.81,52.91,102181.4,19.73,110.86, ,102.375
140,63.59,88.83,14.38,8.09,0.63,90.16,-5.93,-10.51,290.33,55.3,102270.78,19.72,111.0, ,85.73750000000001
141,66.6,95.5,14.08,8.22,0.72,83.33,-6.4,-7.07,289.21,48.24,102070.54,19.92,109.6, ,89.5
142,71.8,104.8,15.21,9.77,0.79,89.17,-5.72,-7.14,289.17,49.13,101976.8,19.92,109.74, ,96.0
143,73.85,108.54,16.96,11.45,0.82,93.99,-5.0,-6.63,289.25,49.37,102096.16,19.91,109.88, ,98.5625
144,77.46,115.32,18.74,14.79,0.86,96.77,-4.67,-6.87,289.26,49.72,102101.75,19.9,110.02, ,103.07499999999999
145,80.59,121.0,19.89,17.17,0.9,98.0,-4.63,-6.91,289.02,50.11,101847.84,19.9,110.16, ,106.98750000000001
146,81.81,122.8,19.88,16.46,0.9,100.5,-4.72,-7.27,289.1,50.75,101752.21,19.89,110.3, ,108.5125
147,80.08,120.88,19.0,13.56,0.86,100.49,-4.84,-7.43,289.37,50.6,101956.3,19.88,110.44, ,106.35
148,78.99,119.67,18.13,10.71,0.83,100.24,-5.0,-7.87,289.52,50.54,102089.09,19.88,110.58, ,104.9875
149,77.6,116.66,17.23,10.48,0.8,94.46,-5.21,-8.36,289.38,50.55,102084.12,19.87,110.73, ,103.25
150,71.54,103.98,16.31,9.55,0.73,91.64,-5.58,-9.14,289.66,51.73,102148.91,19.86,110.87, ,95.67500000000001
151,73.21,113.47,17.27,14.61,0.84,93.68,-6.13,-7.8,289.34,48.9,102265.91,20.03,110.17, ,97.76249999999999
152,76.09,118.93,18.16,15.89,0.87,97.69,-6.16,-8.31,289.42,49.75,102179.92,20.02,110.31, ,101.36250000000001
153,73.82,115.99,16.9,12.69,0.82,97.74,-6.44,-8.67,289.67,50.3,102297.13,20.02,110.45, ,98.52499999999999
154,67.62,100.67,15.37,8.94,0.7,90.97,-6.03,-9.0,289.63,49.91,102282.89,20.0,110.73, ,90.775
155,67.27,94.11,14.62,13.08,0.82,85.25,-5.49,-7.26,288.78,41.3,102359.77,20.3,110.04, ,90.33749999999999
156,72.85,107.01,15.62,14.62,0.9,95.3,-5.65,-7.67,288.76,43.76,102095.12,20.3,110.18, ,97.3125
157,70.83,106.84,15.71,13.44,0.84,96.39,-6.09,-8.17,288.89,44.89,102115.73,20.29,110.32, ,94.7875
158,72.44,97.73,15.61,16.12,0.96,95.87,-5.87,-7.71,288.4,42.55,101899.06,20.43,110.05, ,96.8
159,75.58,105.09,15.89,15.47,0.97,103.3,-6.04,-8.0,288.2,45.21,101334.63,20.43,110.19, ,100.725
160,73.17,103.51,15.62,13.15,0.89,102.5,-6.05,-8.07,288.38,45.31,101523.77,20.42,110.33, ,97.7125
161,64.51,90.79,14.58,10.21,0.74,95.56,-6.13,-8.54,288.95,45.01,102233.62,20.41,110.47, ,86.8875
162,71.04,90.59,15.91,17.84,1.01,92.2,-5.53,-7.3,287.96,36.48,101957.52,20.57,109.91, ,95.05000000000001
163,75.35,99.16,16.72,18.98,1.06,103.75,-5.77,-7.64,287.74,40.96,101350.6,20.57,110.05, ,100.4375
164,73.29,98.19,16.23,16.01,0.97,105.62,-5.96,-7.98,287.73,44.79,101043.67,20.56,110.2, ,97.86250000000001
165,68.55,92.79,15.41,12.73,0.85,103.84,-6.12,-8.35,288.44,45.83,101607.3,20.55,110.34, ,91.9375
166,57.85,77.3,13.86,9.51,0.68,93.97,-6.41,-8.47,289.04,44.87,102325.62,20.55,110.48, ,78.5625
167,69.93,85.65,15.94,18.24,1.04,86.77,-5.24,-6.64,287.9,30.23,102407.0,20.71,109.78, ,93.66250000000001
168,77.28,97.94,17.59,23.19,1.22,104.29,-5.44,-6.94,287.87,35.97,102014.29,20.71,109.92, ,102.85
169,77.73,100.06,18.32,23.08,1.17,111.0,-5.57,-7.12,287.77,38.25,101696.35,20.7,110.06, ,103.41250000000001
170,70.79,91.1,16.94,17.58,0.97,107.18,-5.85,-7.44,288.11,42.14,101760.67,20.69,110.2, ,94.73750000000001
171,73.97,90.5,17.14,21.41,1.19,94.37,-5.05,-6.53,287.94,28.99,102415.72,20.85,109.78, ,98.7125
172,80.01,100.23,19.21,27.69,1.36,110.57,-5.15,-6.68,287.86,32.3,102304.03,20.84,109.92, ,106.2625
173,77.02,95.74,19.64,27.1,1.25,113.44,-5.34,-6.83,288.04,35.15,102334.77,20.83,110.07, ,102.52499999999999
174,67.27,81.59,17.66,20.05,1.0,108.95,-5.62,-7.41,288.49,38.66,102430.36,20.83,110.21, ,90.33749999999999
175,74.64,90.73,17.99,22.41,1.25,96.03,-4.8,-6.73,287.8,28.41,102355.02,20.98,109.79, ,99.55
176,80.14,99.41,20.68,30.76,1.44,111.74,-4.78,-6.7,287.78,30.46,102317.22,20.97,109.93, ,106.425
177,77.23,94.13,21.72,32.08,1.35,114.84,-5.16,-6.67,287.88,32.08,102429.16,20.97,110.07, ,102.78750000000001
178,75.18,91.42,18.63,22.17,1.28,97.25,-4.82,-6.88,287.69,29.5,102337.3,21.11,109.79, ,100.22500000000001
179,80.07,99.09,21.8,31.9,1.5,111.18,-4.49,-6.76,287.61,29.54,102235.32,21.11,109.94, ,106.33749999999999
180,77.7,93.96,23.74,37.0,1.46,111.84,-4.44,-6.88,287.55,29.23,102233.7,21.1,110.08, ,103.375
181,74.89,88.07,24.21,38.49,1.35,115.32,-4.71,-6.66,287.57,29.37,102335.02,21.09,110.22, ,99.8625
182,50.89,54.8,19.26,1.26,0.49,76.63,-4.2,-0.3,284.42,60.33,91759.9,21.29,101.34, ,69.8625
183,51.68,55.55,19.6,1.27,0.49,76.93,-6.38,-0.66,283.7,60.96,90438.85,21.29,101.49, ,70.85
184,52.61,56.36,19.66,1.29,0.5,75.83,-6.8,-1.08,281.82,67.96,88993.55,21.3,101.63, ,72.0125
185,73.17,87.85,18.2,19.1,1.2,93.35,-5.06,-7.42,287.73,31.84,102437.19,21.25,109.8, ,97.7125
186,78.62,96.56,22.07,29.12,1.46,107.49,-4.44,-6.54,287.46,29.49,102266.38,21.24,109.94, ,104.525
187,78.55,95.52,24.95,38.45,1.54,111.52,-4.36,-7.18,287.36,30.82,102133.96,21.23,110.09, ,104.4375
188,78.25,93.09,27.59,45.3,1.51,114.65,-4.31,-6.61,287.42,29.76,102178.14,21.23,110.23, ,104.0625
189,77.25,91.12,26.57,41.7,1.42,114.84,-4.3,-6.36,287.41,28.29,102378.7,21.22,110.37, ,102.8125
190,74.51,86.49,22.32,29.74,1.23,115.03,-4.89,-6.53,287.62,29.94,102523.05,21.21,110.52, ,99.3875
191,49.55,53.5,18.84,1.4,0.48,75.83,-2.57,-0.46,285.28,60.25,93532.03,21.42,101.2, ,68.1875
192,49.77,53.76,19.39,1.49,0.49,76.45,-3.74,0.02,285.9,56.81,93986.02,21.42,101.34, ,68.4625
193,50.67,54.62,19.72,1.45,0.49,76.72,-6.05,-0.42,284.48,59.01,91618.46,21.43,101.48, ,69.5875
194,51.76,55.62,19.82,1.42,0.49,76.15,-6.48,-0.18,282.64,65.06,89963.22,21.43,101.63, ,70.94999999999999
195,78.75,96.97,21.45,26.79,1.45,103.48,-4.73,-6.83,287.35,28.82,102345.01,21.37,109.95, ,104.6875
196,78.65,95.68,24.8,36.54,1.58,108.93,-4.32,-7.17,287.3,29.54,102289.38,21.37,110.09, ,104.5625
197,78.95,93.2,28.59,44.97,1.58,112.48,-4.24,-6.87,287.41,29.51,102335.2,21.36,110.24, ,104.9375
198,79.1,91.61,29.88,46.41,1.55,113.28,-4.23,-6.44,287.5,29.73,102416.64,21.35,110.38, ,105.125
199,79.28,91.22,28.21,40.13,1.46,112.81,-4.32,-5.96,287.48,28.46,102471.59,21.35,110.52, ,105.35
200,84.13,96.56,26.34,32.74,1.28,112.91,-4.83,-6.35,287.42,28.56,102520.88,21.34,110.67, ,111.4125
201,46.03,49.66,17.15,1.48,0.46,79.0,-5.33,-0.11,285.78,57.94,90842.8,21.52,100.33, ,63.7875
202,48.23,51.76,17.64,1.54,0.46,78.66,-6.28,-3.01,283.72,64.01,89039.73,21.52,100.47, ,66.5375
203,49.3,52.94,18.1,1.84,0.47,74.16,-4.06,-4.26,284.23,63.95,91134.29,21.53,100.62, ,67.875
204,48.67,52.59,19.19,1.3,0.48,76.55,-4.76,0.08,286.01,55.57,93575.03,21.56,101.33, ,67.0875
205,49.8,53.67,19.45,1.24,0.48,76.69,-6.57,-0.83,283.97,60.39,90894.07,21.56,101.48, ,68.5
206,50.07,53.87,19.45,1.21,0.48,75.78,-6.38,-0.34,283.31,62.54,90583.57,21.56,101.62, ,68.8375
207,59.6,69.71,19.8,10.01,0.6,56.19,-5.0,-9.35,282.34,33.17,95955.12,21.59,107.52, ,80.75
208,67.54,84.98,19.13,15.56,0.81,58.11,-4.35,-8.81,286.38,26.62,101909.15,21.58,107.95, ,90.67500000000001
209,68.05,87.0,18.96,16.83,0.85,60.52,-4.86,-8.92,286.39,28.45,102153.05,21.57,108.09, ,91.3125
210,86.3,114.84,17.25,15.27,1.33,92.63,-4.94,-7.58,287.06,27.18,102446.54,21.54,109.24, ,114.125
211,82.79,107.34,16.74,15.42,1.27,90.5,-4.86,-7.71,287.25,30.37,102443.26,21.53,109.38, ,109.73750000000001
212,80.83,102.61,16.65,16.63,1.25,89.41,-5.01,-7.7,287.41,31.06,102539.84,21.52,109.53, ,107.2875
