,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
42,54.1,61.34,8.22,5.32,0.51,93.54,-4.51,-5.83,285.34,90.2,94427.28,18.86,109.55, ,73.875
43,56.03,63.81,8.1,6.14,0.51,89.9,-3.05,-5.63,284.64,94.99,93720.12,18.86,109.69, ,76.2875
44,54.23,63.37,7.99,6.47,0.51,89.51,-1.78,-5.87,285.87,92.22,95803.66,18.85,109.83, ,74.0375
45,50.97,60.89,7.95,6.34,0.5,93.14,-1.58,-6.57,287.49,86.84,97981.98,18.84,109.97, ,69.9625
46,48.56,58.84,7.85,6.32,0.49,95.93,-1.62,-6.86,288.29,85.73,99069.41,18.84,110.11, ,66.95
47,46.26,56.99,7.67,7.03,0.48,98.04,-1.68,-6.87,288.98,86.01,99937.38,18.83,110.25, ,64.075
48,38.01,48.16,6.73,5.38,0.44,98.92,-3.02,-8.06,290.51,81.66,101487.8,18.82,110.39, ,53.762499999999996
49,48.59,53.57,9.08,4.46,0.49,83.97,-4.55,-6.36,289.82,69.53,101906.67,19.02,108.71, ,66.98750000000001
50,49.02,53.82,9.04,4.36,0.5,89.24,-4.46,-5.03,290.13,68.78,101585.33,19.02,108.85, ,67.525
51,51.1,56.97,8.77,4.49,0.5,89.11,-6.0,-5.2,288.97,71.76,99563.62,19.01,108.99, ,70.125
52,54.57,60.77,8.83,4.57,0.5,91.74,-6.31,-4.84,286.02,83.7,95438.31,19.01,109.13, ,74.4625
53,57.65,64.98,8.45,5.46,0.51,85.22,-4.89,-5.35,284.67,92.12,94132.23,19.0,109.27, ,78.3125
54,56.95,65.42,8.49,5.83,0.51,86.69,-3.89,-5.12,285.4,91.05,95275.5,19.0,109.41, ,77.4375
55,56.88,66.15,8.4,6.44,0.52,86.47,-3.39,-4.6,285.3,92.44,95245.87,18.99,109.55, ,77.35
56,56.8,66.85,8.37,7.07,0.52,87.15,-2.53,-4.5,285.33,93.36,95374.22,18.99,109.69, ,77.25
57,54.84,65.3,8.74,7.48,0.52,92.93,-1.81,-4.76,286.18,91.13,96588.53,18.98,109.83, ,74.80000000000001
58,52.89,64.59,8.47,7.62,0.52,93.07,-1.66,-5.59,287.14,88.32,97806.69,18.98,109.97, ,72.3625
59,50.15,62.23,8.33,7.6,0.51,96.25,-1.54,-6.03,288.16,86.06,99197.68,18.97,110.11, ,68.9375
60,47.44,59.8,8.29,8.48,0.51,98.69,-1.36,-5.9,289.09,84.66,100453.19,18.96,110.25, ,65.55
61,40.59,52.44,7.4,6.72,0.46,100.1,-2.37,-6.58,290.38,81.18,101566.23,18.96,110.39, ,56.987500000000004
62,50.94,56.63,9.43,4.54,0.49,85.44,-5.01,-6.32,289.67,70.23,101985.08,19.16,108.72, ,69.925
63,51.94,57.62,9.59,4.61,0.51,90.27,-4.63,-5.35,289.74,70.58,101589.73,19.15,108.86, ,71.175
64,53.47,60.27,9.58,4.79,0.51,92.29,-5.7,-4.96,288.73,73.77,99989.33,19.15,109.0, ,73.0875
65,57.39,65.48,9.25,5.36,0.52,89.11,-5.73,-4.31,286.42,83.9,97026.0,19.14,109.14, ,77.9875
66,57.59,65.92,9.46,5.99,0.52,90.45,-3.93,-3.52,285.57,89.04,95914.59,19.14,109.28, ,78.23750000000001
67,56.95,66.56,9.44,6.53,0.53,91.25,-2.95,-3.46,286.16,88.79,96896.13,19.13,109.42, ,77.4375
68,56.24,66.83,9.33,7.02,0.53,91.9,-2.81,-3.48,286.54,88.03,97329.89,19.13,109.56, ,76.55
69,56.43,68.36,9.03,7.96,0.54,90.1,-2.45,-3.85,286.5,89.1,97353.91,19.12,109.7, ,76.7875
70,55.3,68.62,9.15,8.7,0.54,93.22,-2.17,-4.27,287.06,87.89,98100.95,19.11,109.84, ,75.375
71,53.38,67.86,9.16,9.12,0.54,96.4,-2.1,-4.92,287.71,85.69,98757.24,19.11,109.98, ,72.97500000000001
72,51.19,66.49,8.91,9.33,0.53,97.96,-1.81,-5.53,288.58,83.09,99831.2,19.1,110.12, ,70.2375
73,47.35,62.37,8.88,9.91,0.53,101.72,-1.56,-5.42,289.68,80.8,101297.19,19.1,110.26, ,65.4375
74,42.4,57.18,7.99,8.18,0.49,101.95,-2.07,-5.85,290.5,78.84,102010.45,19.09,110.4, ,59.25
75,35.66,47.56,7.27,5.31,0.44,103.43,-3.7,-7.1,291.15,77.54,102232.62,19.08,110.54, ,50.824999999999996
76,52.25,59.11,9.42,4.28,0.49,87.44,-5.73,-6.53,289.76,70.51,102085.85,19.29,108.72, ,71.5625
77,54.61,62.04,9.69,4.81,0.51,88.73,-5.16,-5.76,289.63,70.92,101827.44,19.28,108.86, ,74.5125
78,55.97,64.23,10.05,5.2,0.52,93.06,-5.04,-4.63,288.88,73.8,100627.16,19.28,109.0, ,76.2125
79,58.96,68.52,10.02,5.93,0.53,92.8,-4.55,-3.91,287.45,79.93,98839.61,19.27,109.14, ,79.95
80,59.04,69.89,10.04,6.81,0.54,91.89,-3.55,-3.03,287.21,82.34,98577.01,19.27,109.28, ,80.05
81,58.14,70.01,10.09,7.61,0.54,92.81,-2.99,-3.09,287.58,82.69,99000.22,19.26,109.43, ,78.925
82,57.38,70.43,10.02,8.27,0.55,93.55,-2.65,-3.18,287.61,83.53,98956.56,19.26,109.57, ,77.97500000000001
83,56.02,70.55,10.12,9.15,0.55,96.52,-2.31,-3.2,287.81,83.59,99249.5,19.25,109.71, ,76.275
84,54.84,71.48,10.06,10.04,0.55,98.41,-2.45,-4.05,288.4,81.82,99862.59,19.25,109.85, ,74.80000000000001
85,53.59,71.84,9.99,11.0,0.56,100.16,-2.62,-4.68,288.63,80.96,99972.35,19.24,109.99, ,73.23750000000001
86,52.82,72.28,9.61,11.28,0.56,100.86,-2.39,-5.48,288.75,81.16,100078.25,19.23,110.13, ,72.275
87,49.78,69.35,9.32,11.44,0.55,103.0,-2.05,-5.46,289.44,79.67,100917.42,19.23,110.27, ,68.475
88,44.94,63.65,8.7,9.64,0.53,106.17,-2.41,-5.5,290.41,77.37,101865.95,19.22,110.41, ,62.425
89,39.32,55.33,7.78,6.68,0.47,104.17,-3.82,-6.57,291.03,76.56,102226.84,19.21,110.55, ,55.4
90,54.87,63.42,9.67,4.54,0.51,89.8,-5.56,-6.19,289.68,70.58,101913.16,19.42,108.87, ,74.83749999999999
91,57.54,67.27,10.13,5.33,0.53,92.68,-4.72,-5.03,289.36,72.02,101468.36,19.41,109.01, ,78.175
92,60.49,72.13,10.19,6.39,0.55,92.99,-4.01,-4.22,289.01,73.58,100970.89,19.41,109.15, ,81.86250000000001
93,60.31,73.18,10.42,7.53,0.55,93.27,-3.45,-3.3,288.76,74.99,100457.53,19.4,109.29, ,81.6375
94,60.35,74.68,10.56,8.84,0.56,93.46,-3.42,-3.31,288.45,77.82,99983.05,19.4,109.43, ,81.6875
95,59.7,76.29,10.35,9.78,0.57,92.47,-3.39,-3.72,288.48,79.14,100055.42,19.39,109.57, ,80.875
96,57.25,75.86,10.68,10.72,0.57,97.25,-3.11,-3.43,288.82,78.49,100447.05,19.38,109.71, ,77.8125
97,57.01,78.8,10.5,11.9,0.58,97.45,-3.14,-4.09,288.91,78.55,100472.52,19.38,109.85, ,77.51249999999999
98,56.27,79.78,10.64,13.25,0.59,100.59,-3.22,-4.56,288.94,78.72,100422.74,19.37,109.99, ,76.5875
99,56.33,81.48,10.03,13.56,0.59,99.49,-3.05,-5.45,289.0,79.3,100520.48,19.37,110.13, ,76.6625
100,53.17,77.52,9.63,12.56,0.58,103.88,-2.64,-5.62,289.34,78.72,100838.91,19.36,110.27, ,72.7125
101,48.47,71.42,9.25,11.04,0.56,107.15,-2.51,-5.31,289.93,77.32,101342.22,19.35,110.41, ,66.8375
102,42.64,61.93,8.62,8.25,0.51,107.49,-3.33,-5.94,290.51,76.37,101761.44,19.35,110.55, ,59.55
103,56.31,66.5,9.72,4.63,0.51,90.32,-5.47,-6.09,289.85,69.8,101904.29,19.54,109.01, ,76.6375
104,59.86,72.41,9.9,5.72,0.54,91.93,-4.41,-5.48,289.79,70.2,101730.12,19.54,109.16, ,81.07499999999999
105,60.36,74.41,10.5,7.47,0.56,93.13,-3.56,-4.11,289.63,70.24,101478.96,19.53,109.3, ,81.7
106,61.35,78.25,10.9,9.6,0.57,94.9,-3.59,-3.92,289.39,72.45,101017.46,19.53,109.44, ,82.9375
107,61.19,81.57,10.97,11.2,0.59,94.2,-3.96,-4.28,289.14,74.72,100673.08,19.52,109.58, ,82.7375
108,59.27,82.54,11.21,12.18,0.59,98.47,-3.67,-4.09,289.15,75.72,100674.39,19.52,109.72, ,80.3375
109,58.54,84.5,11.29,13.56,0.6,99.81,-3.39,-4.25,289.27,76.15,100882.65,19.51,109.86, ,79.425
110,58.74,86.47,11.42,15.3,0.62,100.96,-3.34,-4.5,289.35,76.45,100956.77,19.51,110.0, ,79.675
111,58.14,86.27,10.96,15.19,0.62,102.76,-3.41,-5.13,289.42,76.59,101048.45,19.5,110.14, ,78.925
112,57.22,85.79,9.84,13.91,0.61,101.93,-3.51,-5.98,289.61,76.42,101282.16,19.49,110.28, ,77.775
113,52.85,79.03,9.69,12.0,0.59,107.32,-3.29,-5.7,289.75,76.7,101197.09,19.49,110.42, ,72.3125
114,47.66,70.88,9.25,9.84,0.55,108.2,-3.08,-5.62,289.94,77.11,101298.69,19.48,110.56, ,65.82499999999999
115,42.23,61.0,8.97,7.89,0.5,107.47,-3.78,-6.39,290.58,75.94,101953.2,19.47,110.7, ,59.037499999999994
116,59.07,74.65,10.26,6.66,0.56,92.44,-4.24,-5.27,290.13,66.69,102045.43,19.67,109.3, ,80.0875
117,60.7,80.6,10.8,9.25,0.58,96.12,-4.06,-4.87,289.96,68.13,101617.79,19.66,109.44, ,82.125
118,60.49,84.08,11.26,11.47,0.6,96.83,-4.27,-4.44,289.51,71.26,101033.75,19.66,109.58, ,81.86250000000001
119,60.05,87.47,11.2,12.65,0.61,97.6,-4.22,-4.65,289.33,73.66,100919.92,19.65,109.72, ,81.3125
120,59.49,89.36,11.45,14.39,0.63,98.49,-4.01,-4.49,289.5,73.88,101138.86,19.64,109.87, ,80.61250000000001
121,59.76,91.02,11.84,16.52,0.64,99.23,-3.95,-4.75,289.63,74.2,101301.23,19.64,110.01, ,80.95
122,59.35,91.01,11.47,16.59,0.65,101.09,-3.99,-5.09,289.77,74.23,101448.0,19.63,110.15, ,80.4375
123,57.98,89.02,10.4,14.7,0.64,103.25,-4.12,-5.89,289.9,74.13,101601.88,19.62,110.29, ,78.725
124,55.51,85.26,9.88,12.7,0.62,105.41,-4.08,-6.19,289.86,75.15,101482.34,19.62,110.43, ,75.63749999999999
125,51.3,79.18,9.54,10.65,0.58,108.34,-3.71,-5.98,289.99,75.48,101442.91,19.61,110.57, ,70.375
126,46.77,70.85,9.65,9.59,0.55,110.24,-3.81,-5.85,290.46,74.76,101906.29,19.6,110.71, ,64.7125
127,43.63,64.71,9.03,8.0,0.5,107.07,-4.88,-7.93,290.92,74.34,102234.06,19.6,110.85, ,60.7875
128,54.5,67.88,10.32,5.23,0.53,92.54,-4.64,-6.35,290.56,64.34,102275.99,19.8,109.31, ,74.375
129,56.61,75.37,10.84,7.4,0.57,98.53,-4.2,-5.74,290.34,64.97,101902.9,19.79,109.45, ,77.0125
130,56.31,78.75,11.61,9.97,0.59,102.3,-4.07,-4.69,289.92,66.96,101382.27,19.79,109.59, ,76.6375
131,56.76,83.75,11.51,11.58,0.62,102.99,-4.14,-4.96,289.79,69.57,101284.28,19.78,109.73, ,77.19999999999999
132,56.07,84.93,11.97,13.5,0.63,103.84,-4.0,-4.4,289.89,70.39,101454.03,19.78,109.87, ,76.3375
133,56.71,87.16,12.56,16.18,0.65,103.53,-3.86,-4.66,289.98,71.02,101606.25,19.77,110.01, ,77.1375
134,57.01,88.33,12.31,16.73,0.66,104.18,-4.04,-4.96,290.03,71.88,101679.02,19.76,110.15, ,77.51249999999999
135,56.15,87.13,11.32,14.96,0.65,106.55,-4.22,-5.41,290.07,72.36,101683.8,19.76,110.29, ,76.4375
136,54.14,84.01,10.55,12.68,0.63,108.36,-4.15,-5.77,290.05,73.22,101696.26,19.75,110.44, ,73.925
137,51.01,79.15,9.91,10.28,0.6,109.98,-3.96,-5.93,290.15,73.52,101729.79,19.74,110.58, ,70.01249999999999
138,48.45,74.44,10.01,9.69,0.57,111.86,-4.12,-6.23,290.45,73.0,101935.32,19.74,110.72, ,66.8125
139,46.08,69.62,9.51,8.62,0.53,110.08,-4.99,-7.57,290.77,73.55,102121.24,19.73,110.86, ,63.849999999999994
140,41.61,59.56,8.7,6.67,0.47,109.93,-5.79,-8.66,291.14,74.84,102215.34,19.72,111.0, ,58.2625
141,52.15,70.93,11.36,7.63,0.56,99.3,-4.78,-5.54,290.54,62.61,101989.52,19.92,109.6, ,71.4375
142,51.97,74.39,11.62,9.06,0.59,104.79,-4.6,-5.51,290.54,64.55,101894.34,19.92,109.74, ,71.2125
143,51.21,75.01,12.28,10.74,0.6,108.26,-4.36,-4.86,290.6,65.84,102012.41,19.91,109.88, ,70.2625
144,52.25,78.68,12.99,13.89,0.63,108.72,-4.28,-5.01,290.53,66.97,102019.41,19.9,110.02, ,71.5625
145,53.28,81.76,13.19,15.95,0.66,108.83,-4.24,-5.08,290.21,69.27,101770.95,19.9,110.16, ,72.85
146,53.09,82.39,12.57,15.22,0.66,111.79,-4.23,-5.38,290.13,71.19,101681.69,19.89,110.3, ,72.61250000000001
147,51.79,79.75,11.5,12.41,0.63,113.74,-4.17,-5.65,290.34,71.27,101888.2,19.88,110.44, ,70.9875
148,50.09,76.7,10.46,9.42,0.6,115.03,-4.32,-6.13,290.49,71.53,102021.9,19.88,110.58, ,68.86250000000001
149,48.98,74.69,10.05,9.04,0.57,109.89,-4.71,-6.65,290.48,71.42,102018.39,19.87,110.73, ,67.475
150,46.02,67.65,9.88,8.16,0.53,109.7,-5.17,-7.41,290.72,71.78,102088.0,19.86,110.87, ,63.775000000000006
151,53.82,80.45,12.9,13.8,0.64,106.86,-5.57,-5.9,290.67,65.42,102183.22,20.03,110.17, ,73.525
152,54.07,82.71,13.07,14.94,0.65,110.6,-5.52,-6.14,290.6,67.95,102103.01,20.02,110.31, ,73.8375
153,53.42,80.47,11.81,11.82,0.62,113.06,-5.68,-6.51,290.72,68.99,102224.23,20.02,110.45, ,73.025
154,49.13,70.25,10.4,7.84,0.54,109.56,-5.33,-6.98,290.72,69.73,102216.74,20.0,110.73, ,67.6625
155,53.8,73.84,12.93,11.8,0.68,96.76,-4.63,-5.61,290.41,54.82,102268.32,20.3,110.04, ,73.5
156,54.34,77.16,13.28,13.22,0.71,106.01,-4.65,-6.09,290.34,57.45,102010.19,20.3,110.18, ,74.17500000000001
157,54.38,77.31,13.22,12.33,0.67,109.7,-4.87,-6.28,290.45,59.43,102034.99,20.29,110.32, ,74.225
158,54.06,74.51,14.07,13.97,0.78,105.33,-4.96,-5.77,290.15,54.45,101814.51,20.43,110.05, ,73.825
159,54.01,75.95,13.95,13.68,0.79,113.26,-4.87,-6.04,289.8,57.89,101259.72,20.43,110.19, ,73.76249999999999
160,53.56,75.01,13.45,11.8,0.73,115.14,-4.59,-6.0,289.97,58.64,101448.45,20.42,110.33, ,73.2
161,51.89,71.19,12.85,9.49,0.64,112.12,-4.88,-6.22,290.59,58.69,102152.7,20.41,110.47, ,71.1125
162,55.68,73.44,14.99,14.88,0.86,100.53,-4.6,-5.74,289.93,46.63,101868.82,20.57,109.91, ,75.85
163,54.8,75.17,15.52,16.18,0.88,112.36,-4.65,-5.64,289.63,51.98,101270.44,20.57,110.05, ,74.75
164,53.92,74.11,15.22,14.3,0.82,117.11,-4.68,-5.7,289.48,56.66,100968.73,20.56,110.2, ,73.65
165,52.2,71.44,14.47,11.77,0.74,118.81,-4.6,-5.83,290.06,57.88,101528.71,20.55,110.34, ,71.5
166,48.85,65.53,13.47,9.2,0.63,112.33,-4.95,-5.96,290.69,56.78,102241.62,20.55,110.48, ,67.3125
167,58.83,74.2,15.07,14.99,0.93,93.12,-4.14,-5.69,289.64,39.56,102312.18,20.71,109.78, ,79.7875
168,56.61,75.66,16.45,18.64,1.04,110.27,-4.43,-5.44,289.72,45.13,101924.98,20.71,109.92, ,77.0125
169,55.61,75.93,17.32,19.58,1.0,118.61,-4.23,-5.19,289.61,48.03,101610.83,20.7,110.06, ,75.7625
170,53.92,72.47,16.85,16.06,0.86,120.57,-4.35,-5.23,289.93,52.71,101675.09,20.69,110.2, ,73.65
171,60.64,76.88,15.95,17.2,1.09,99.16,-3.88,-5.87,289.38,37.88,102319.36,20.85,109.78, ,82.05
172,57.96,77.04,17.67,21.47,1.18,114.77,-4.11,-5.53,289.53,41.25,102208.86,20.84,109.92, ,78.7
173,56.39,75.3,18.89,22.69,1.09,119.6,-4.05,-5.09,289.77,44.14,102240.41,20.83,110.07, ,76.73750000000001
174,53.12,69.4,18.47,18.54,0.9,121.06,-4.02,-5.21,290.24,48.47,102336.64,20.83,110.21, ,72.65
175,63.5,79.76,16.62,18.57,1.18,100.12,-3.77,-6.06,289.03,36.57,102257.83,20.98,109.79, ,85.625
176,59.86,78.35,18.61,23.28,1.27,114.62,-3.85,-5.95,289.17,38.61,102219.48,20.97,109.93, ,81.07499999999999
177,58.02,75.94,20.38,25.57,1.18,119.52,-4.06,-5.6,289.41,40.54,102330.63,20.97,110.07, ,78.775
178,67.5,84.2,17.3,19.9,1.27,100.28,-3.84,-5.99,288.81,36.96,102240.44,21.11,109.79, ,90.625
179,62.87,81.15,19.39,24.72,1.35,112.15,-3.76,-5.87,288.8,36.71,102137.68,21.11,109.94, ,84.8375
180,60.61,78.05,21.53,27.97,1.27,113.99,-3.62,-6.2,288.74,36.73,102135.38,21.1,110.08, ,82.0125
181,59.04,74.91,23.97,31.27,1.17,118.45,-3.63,-5.56,288.97,37.85,102235.82,21.09,110.22, ,80.05
182,41.3,45.05,13.01,1.16,0.41,80.58,-4.67,0.03,286.1,61.3,91626.18,21.29,101.34, ,57.87499999999999
183,41.8,45.41,13.08,1.19,0.41,80.74,-6.69,-0.42,285.42,62.65,90321.85,21.29,101.49, ,58.5
184,43.22,46.77,13.05,1.17,0.41,80.53,-6.66,-1.1,283.47,69.81,88893.3,21.3,101.63, ,60.275
185,72.57,89.35,17.68,19.77,1.28,97.11,-3.84,-6.08,288.8,39.38,102340.38,21.25,109.8, ,96.96249999999999
186,67.39,85.37,20.04,24.89,1.38,107.76,-3.57,-5.44,288.55,36.28,102169.12,21.24,109.94, ,90.4875
187,64.69,82.76,22.3,29.65,1.38,110.9,-3.57,-6.11,288.39,37.45,102037.71,21.23,110.09, ,87.1125
188,63.57,80.64,25.65,34.72,1.32,113.68,-3.31,-5.95,288.48,36.86,102079.78,21.23,110.23, ,85.7125
189,62.52,78.96,25.79,33.05,1.24,116.31,-3.18,-5.55,288.66,35.81,102276.3,21.22,110.37, ,84.4
190,60.97,76.44,22.76,25.64,1.11,120.16,-3.54,-5.03,289.2,39.05,102418.15,21.21,110.52, ,82.4625
191,42.42,46.36,13.26,1.31,0.42,80.92,-2.32,-0.86,286.31,62.45,93391.88,21.42,101.2, ,59.275000000000006
192,41.19,44.97,13.24,1.4,0.42,80.37,-4.09,-0.19,287.11,58.67,93844.64,21.42,101.34, ,57.7375
193,41.71,45.31,13.26,1.39,0.42,80.52,-6.67,-0.42,285.69,61.96,91493.46,21.43,101.48, ,58.3875
194,42.7,46.15,13.2,1.35,0.41,80.51,-6.7,-0.19,283.95,67.79,89855.1,21.43,101.63, ,59.625
195,73.15,91.68,20.11,25.46,1.44,102.91,-3.55,-5.63,288.37,35.82,102246.35,21.37,109.95, ,97.6875
196,69.71,88.11,22.48,30.46,1.45,106.74,-3.45,-5.88,288.34,36.6,102190.8,21.37,110.09, ,93.38749999999999
197,68.18,85.74,25.78,35.27,1.41,108.95,-3.41,-5.82,288.44,36.19,102235.86,21.36,110.24, ,91.47500000000001
198,67.41,84.88,27.11,35.54,1.37,111.0,-3.2,-5.85,288.61,36.87,102314.09,21.35,110.38, ,90.51249999999999
199,66.28,83.75,25.83,31.34,1.3,113.03,-3.04,-5.37,288.76,36.22,102364.5,21.35,110.52, ,89.1
200,68.63,86.23,25.01,28.76,1.16,113.72,-3.49,-4.92,289.04,37.89,102410.37,21.34,110.67, ,92.0375
201,43.99,48.08,14.39,1.75,0.43,81.54,-4.3,-0.57,286.73,61.22,90726.55,21.52,100.33, ,61.237500000000004
202,45.1,49.12,14.61,1.84,0.43,80.52,-5.05,-2.94,285.31,65.51,88933.44,21.52,100.47, ,62.625
203,46.02,50.1,15.12,2.0,0.44,79.61,-3.63,-4.53,285.67,64.81,91005.47,21.53,100.62, ,63.775000000000006
204,40.09,43.72,12.84,1.17,0.41,80.53,-5.66,-0.95,287.21,58.05,93441.1,21.56,101.33, ,56.362500000000004
205,41.01,44.44,12.84,1.09,0.41,80.86,-7.11,-1.34,285.07,64.12,90780.77,21.56,101.48, ,57.512499999999996
206,41.4,44.81,12.74,1.04,0.41,80.67,-6.83,-0.51,284.48,65.93,90472.9,21.56,101.62, ,58.0
207,89.14,104.29,22.07,10.77,0.79,64.28,-3.54,-7.27,284.25,49.8,95903.62,21.59,107.52, ,117.675
208,96.79,120.88,23.6,20.69,1.12,66.34,-2.37,-7.99,288.07,38.85,101796.34,21.58,107.95, ,127.2375
209,99.61,125.52,23.87,23.86,1.2,67.22,-2.67,-7.92,287.88,40.49,102039.76,21.57,108.09, ,130.7625
210,99.82,127.06,16.91,19.88,1.79,97.18,-3.52,-6.1,288.51,39.17,102339.03,21.54,109.24, ,131.02499999999998
211,96.29,121.8,16.66,19.69,1.66,94.08,-3.65,-5.94,288.75,39.81,102336.16,21.53,109.38, ,126.61250000000001
212,93.86,117.95,16.99,20.61,1.56,92.2,-3.84,-6.19,288.81,38.93,102434.08,21.52,109.53, ,123.575
213,89.97,112.41,17.16,21.3,1.5,87.69,-3.79,-6.06,288.49,34.73,102429.32,21.52,109.67, ,118.7125
