,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
43,50.2,58.96,6.81,3.95,0.46,92.28,-6.11,-5.34,284.44,85.91,93740.31,18.86,109.69, ,69.0
44,49.72,58.92,6.48,4.51,0.47,87.47,-4.45,-5.56,285.74,82.12,95839.9,18.85,109.83, ,68.4
45,47.47,56.42,6.17,4.47,0.47,87.37,-3.7,-5.97,287.34,77.07,98025.41,18.84,109.97, ,65.5875
46,44.77,53.76,5.88,4.05,0.46,89.42,-3.91,-6.09,288.3,75.23,99114.52,18.84,110.11, ,62.212500000000006
47,41.74,51.44,5.58,3.55,0.45,92.53,-4.58,-6.21,289.42,72.97,99984.18,18.83,110.25, ,58.425000000000004
48,35.65,45.01,4.95,2.26,0.42,94.94,-6.07,-7.27,291.19,68.39,101534.45,18.82,110.39, ,50.8125
49,42.92,46.82,9.36,4.67,0.45,77.74,-4.8,-5.12,290.21,63.23,101927.94,19.02,108.71, ,59.900000000000006
50,44.44,47.53,8.89,4.11,0.45,83.48,-4.73,-4.11,290.42,62.87,101610.23,19.02,108.85, ,61.8
51,46.21,49.23,8.3,3.74,0.44,84.29,-6.34,-4.4,289.09,65.98,99583.45,19.01,108.99, ,64.0125
52,48.55,52.53,8.12,3.46,0.45,88.4,-8.14,-4.27,286.05,76.56,95440.87,19.01,109.13, ,66.9375
53,50.56,55.85,7.68,3.83,0.45,85.93,-7.8,-4.98,284.64,83.53,94140.81,19.0,109.27, ,69.45
54,50.86,57.67,7.52,4.12,0.46,87.05,-6.66,-4.93,285.47,80.83,95291.87,19.0,109.41, ,69.825
55,51.53,59.54,7.29,4.64,0.47,85.84,-6.31,-4.44,285.37,81.7,95263.67,18.99,109.55, ,70.6625
56,51.55,60.27,7.04,5.29,0.48,84.05,-5.28,-4.0,285.31,82.55,95401.72,18.99,109.69, ,70.6875
57,49.54,58.25,6.96,5.51,0.48,86.15,-4.01,-4.08,286.17,79.66,96625.18,18.98,109.83, ,68.175
58,47.65,56.99,6.47,5.44,0.48,84.69,-3.69,-4.76,287.05,77.48,97848.0,18.98,109.97, ,65.8125
59,44.75,54.53,6.17,5.01,0.47,86.7,-3.66,-5.15,288.2,74.48,99241.41,18.97,110.11, ,62.1875
60,42.14,52.83,5.95,4.55,0.46,90.32,-3.9,-5.26,289.51,71.34,100499.05,18.96,110.25, ,58.925
61,37.22,47.93,5.3,2.91,0.44,93.79,-5.27,-5.91,291.06,67.64,101612.38,18.96,110.39, ,52.775
62,43.36,49.02,9.91,5.01,0.46,77.61,-5.22,-5.32,290.03,64.5,102003.16,19.16,108.72, ,60.45
63,44.16,49.54,9.63,4.71,0.46,82.28,-5.08,-4.38,290.26,63.5,101607.12,19.15,108.86, ,61.449999999999996
64,45.37,50.78,9.18,4.34,0.46,84.32,-6.75,-4.49,289.18,66.28,100000.78,19.15,109.0, ,62.9625
65,48.13,53.98,8.68,4.38,0.46,83.38,-7.83,-4.2,286.83,74.63,97028.41,19.14,109.14, ,66.4125
66,49.16,55.12,8.55,4.48,0.47,85.61,-6.56,-3.33,285.91,78.31,95925.94,19.14,109.28, ,67.69999999999999
67,50.31,57.23,8.27,5.22,0.48,84.14,-5.35,-3.12,286.44,76.79,96915.91,19.13,109.42, ,69.1375
68,50.77,58.82,7.97,5.77,0.49,83.55,-5.29,-3.06,286.75,75.97,97352.11,19.13,109.56, ,69.7125
69,51.13,60.46,7.5,6.52,0.5,81.03,-4.94,-3.06,286.56,77.44,97383.46,19.12,109.7, ,70.1625
70,49.59,59.65,7.25,6.89,0.5,82.29,-4.13,-3.14,287.09,75.92,98136.31,19.11,109.84, ,68.23750000000001
71,47.11,57.82,6.91,6.7,0.49,84.19,-3.87,-3.71,287.75,73.98,98794.92,19.11,109.98, ,65.1375
72,44.4,55.67,6.53,6.13,0.48,86.13,-3.85,-4.25,288.73,71.34,99872.01,19.1,110.12, ,61.75
73,41.73,53.41,6.3,5.43,0.48,90.38,-3.97,-4.55,290.11,67.86,101341.22,19.1,110.26, ,58.412499999999994
74,38.87,50.91,5.62,3.68,0.46,92.24,-4.62,-5.16,291.14,65.79,102055.33,19.09,110.4, ,54.8375
75,34.6,44.84,5.13,2.14,0.42,95.87,-6.29,-6.03,291.82,65.19,102277.55,19.08,110.54, ,49.5
76,44.4,51.75,10.11,4.93,0.47,78.27,-6.0,-5.78,289.92,67.14,102103.77,19.29,108.72, ,61.75
77,45.32,53.25,10.05,5.43,0.48,78.73,-5.51,-4.77,290.03,64.59,101842.71,19.28,108.86, ,62.9
78,45.84,53.94,9.96,5.4,0.48,82.21,-6.1,-3.86,289.45,65.69,100637.65,19.28,109.0, ,63.550000000000004
79,47.72,56.1,9.54,5.57,0.49,82.17,-6.46,-3.45,287.98,70.63,98849.09,19.27,109.14, ,65.89999999999999
80,49.23,58.02,9.13,6.08,0.49,81.02,-5.82,-2.58,287.6,72.49,98591.36,19.27,109.28, ,67.7875
81,49.98,59.41,8.85,6.65,0.5,81.02,-5.19,-2.6,287.87,71.77,99018.58,19.26,109.43, ,68.725
82,50.18,60.32,8.58,7.21,0.51,81.61,-4.83,-2.74,287.84,72.02,98978.59,19.26,109.57, ,68.975
83,49.6,60.55,8.34,7.87,0.51,82.81,-4.31,-2.61,288.03,71.41,99277.73,19.25,109.71, ,68.25
84,48.43,60.44,7.96,8.28,0.51,83.73,-4.0,-2.94,288.54,69.83,99895.16,19.25,109.85, ,66.7875
85,46.78,59.75,7.53,8.16,0.51,85.22,-4.18,-3.36,288.81,69.3,100006.73,19.24,109.99, ,64.725
86,45.15,58.81,7.02,7.53,0.5,86.72,-4.44,-3.91,289.06,69.16,100114.22,19.23,110.13, ,62.6875
87,43.04,56.96,6.64,6.61,0.5,89.67,-4.58,-4.2,289.91,67.39,100957.42,19.23,110.27, ,60.05
88,41.01,54.99,6.05,4.62,0.48,92.87,-5.13,-4.69,290.97,65.33,101909.82,19.22,110.41, ,57.512499999999996
89,37.27,49.86,5.38,2.8,0.45,94.25,-6.67,-5.63,291.64,65.07,102272.0,19.21,110.55, ,52.837500000000006
90,46.9,56.14,10.36,5.5,0.49,78.27,-6.09,-5.11,289.78,67.42,101931.7,19.42,108.87, ,64.875
91,48.05,58.37,10.48,6.3,0.51,79.56,-5.6,-3.73,289.73,65.97,101481.93,19.41,109.01, ,66.3125
92,49.56,60.82,10.11,6.99,0.51,79.08,-5.64,-2.93,289.4,66.41,100983.87,19.41,109.15, ,68.2
93,50.02,61.74,9.74,7.57,0.52,78.91,-5.63,-2.47,289.05,67.28,100473.1,19.4,109.29, ,68.775
94,50.89,63.17,9.43,8.36,0.52,78.83,-5.71,-2.61,288.65,68.69,100002.63,19.4,109.43, ,69.8625
95,51.17,64.18,8.98,9.12,0.53,77.89,-5.33,-2.84,288.6,69.02,100081.05,19.39,109.57, ,70.2125
96,49.77,63.36,8.9,9.73,0.53,81.23,-4.71,-2.7,288.98,67.8,100477.05,19.38,109.71, ,68.4625
97,49.32,64.33,8.41,10.21,0.53,81.58,-4.63,-3.14,289.08,67.46,100503.98,19.38,109.85, ,67.9
98,48.24,64.32,8.1,10.38,0.54,83.85,-4.86,-3.47,289.22,67.29,100454.48,19.37,109.99, ,66.55000000000001
99,47.31,64.3,7.4,9.82,0.53,83.77,-4.97,-3.94,289.36,67.38,100553.72,19.37,110.13, ,65.3875
100,45.08,61.76,6.97,8.2,0.52,88.18,-4.8,-3.99,289.86,66.57,100875.3,19.36,110.27, ,62.599999999999994
101,43.17,59.42,6.49,6.18,0.51,91.47,-4.93,-4.15,290.44,65.79,101384.09,19.35,110.41, ,60.212500000000006
102,40.02,54.54,5.94,3.92,0.47,94.3,-6.08,-5.03,291.05,65.51,101807.04,19.35,110.55, ,56.275000000000006
103,49.51,60.1,10.33,5.7,0.5,77.46,-6.59,-4.53,289.84,67.44,101923.02,19.54,109.01, ,68.1375
104,51.78,64.27,10.31,7.06,0.53,76.99,-5.86,-3.64,289.85,66.42,101746.44,19.54,109.16, ,70.975
105,51.87,65.28,10.43,8.56,0.54,77.73,-5.4,-2.72,289.68,65.57,101497.69,19.53,109.3, ,71.0875
106,52.9,67.6,10.26,10.02,0.55,78.19,-5.56,-2.71,289.46,66.42,101040.48,19.53,109.44, ,72.375
107,53.09,68.87,9.9,11.38,0.55,77.43,-5.68,-2.86,289.21,66.73,100700.8,19.52,109.58, ,72.61250000000001
108,51.58,68.13,9.71,12.01,0.56,80.61,-5.23,-2.87,289.31,66.47,100703.59,19.52,109.72, ,70.725
109,50.79,68.69,9.32,12.64,0.56,81.94,-5.07,-3.17,289.5,65.9,100913.38,19.51,109.86, ,69.7375
110,50.1,69.21,8.95,12.97,0.56,83.32,-5.15,-3.44,289.68,65.61,100988.08,19.51,110.0, ,68.875
111,48.98,68.55,8.21,11.85,0.56,84.71,-5.4,-3.84,289.86,65.45,101081.67,19.5,110.14, ,67.475
112,47.72,67.45,7.26,10.28,0.55,84.67,-5.61,-4.23,290.11,65.27,101317.4,19.49,110.28, ,65.89999999999999
113,45.65,64.24,7.0,7.96,0.54,89.41,-5.51,-4.07,290.28,65.57,101236.03,19.49,110.42, ,63.3125
114,43.28,60.4,6.53,5.7,0.51,91.83,-5.49,-4.37,290.49,65.95,101342.55,19.48,110.56, ,60.35
115,40.09,54.63,6.1,3.86,0.47,94.09,-6.46,-5.23,291.21,65.25,101999.48,19.47,110.7, ,56.362500000000004
116,53.84,68.9,10.73,8.62,0.55,76.15,-6.14,-3.39,289.98,64.65,102068.55,19.67,109.3, ,73.55000000000001
117,55.26,72.75,10.81,10.65,0.57,77.33,-5.97,-3.21,289.92,65.55,101644.02,19.66,109.44, ,75.32499999999999
118,54.91,73.71,10.72,12.4,0.58,77.71,-6.06,-3.01,289.53,66.23,101061.95,19.66,109.58, ,74.88749999999999
119,54.16,74.64,10.27,13.58,0.59,78.37,-6.08,-3.17,289.52,66.25,100948.63,19.65,109.72, ,73.94999999999999
120,52.9,74.82,9.94,14.69,0.59,79.48,-6.08,-3.15,289.79,65.05,101169.27,19.64,109.87, ,72.375
121,52.04,74.89,9.64,15.32,0.6,80.62,-6.17,-3.4,289.98,64.58,101332.69,19.64,110.01, ,71.3
122,50.6,73.5,8.82,13.96,0.6,82.2,-6.28,-3.66,290.19,64.1,101481.55,19.63,110.15, ,69.5
123,48.86,71.13,7.78,11.63,0.59,84.12,-6.45,-4.2,290.41,63.86,101637.62,19.62,110.29, ,67.325
124,47.25,68.66,7.28,9.49,0.57,86.17,-6.47,-4.38,290.42,64.55,101520.14,19.62,110.43, ,65.3125
125,45.48,65.73,6.91,7.29,0.55,89.35,-6.12,-4.33,290.56,65.05,101484.87,19.61,110.57, ,63.099999999999994
126,43.26,61.4,6.73,5.56,0.52,92.79,-6.4,-4.49,291.07,64.8,101951.18,19.6,110.71, ,60.324999999999996
127,40.34,56.09,6.06,4.0,0.48,92.98,-7.69,-6.1,291.53,64.66,102279.66,19.6,110.85, ,56.675000000000004
128,51.79,64.93,11.05,7.33,0.53,78.33,-6.79,-4.4,290.38,65.52,102302.15,19.8,109.31, ,70.9875
129,53.64,70.73,11.3,9.78,0.57,80.52,-6.1,-4.04,290.23,65.62,101930.02,19.79,109.45, ,73.3
130,53.51,72.75,11.64,11.73,0.6,82.62,-5.71,-3.4,289.88,66.16,101411.41,19.79,109.59, ,73.13749999999999
131,53.94,76.22,11.23,13.66,0.62,82.19,-5.75,-3.51,289.85,66.26,101314.85,19.78,109.73, ,73.675
132,52.68,76.08,11.16,15.41,0.63,83.03,-5.78,-3.01,290.11,64.65,101484.7,19.78,109.87, ,72.1
133,51.81,75.92,10.9,16.57,0.63,83.39,-5.9,-3.13,290.32,63.76,101638.04,19.77,110.01, ,71.0125
134,50.42,74.39,9.94,15.25,0.63,84.39,-6.2,-3.31,290.48,63.35,101712.55,19.76,110.15, ,69.275
135,48.89,72.16,8.71,12.58,0.62,86.12,-6.46,-3.67,290.56,63.25,101718.96,19.76,110.29, ,67.3625
136,47.11,69.3,7.91,10.09,0.6,87.67,-6.59,-4.0,290.6,63.6,101733.53,19.75,110.44, ,65.1375
137,45.35,66.32,7.28,7.69,0.57,89.62,-6.42,-4.16,290.69,64.12,101770.02,19.74,110.58, ,62.9375
138,44.05,63.47,7.06,6.11,0.54,92.99,-6.71,-4.49,291.03,64.3,101978.16,19.74,110.72, ,61.3125
139,42.18,59.64,6.41,4.62,0.51,93.41,-7.86,-5.61,291.35,65.17,102165.78,19.73,110.86, ,58.975
140,38.33,51.63,5.67,2.83,0.46,97.0,-8.69,-6.42,291.66,66.31,102261.07,19.72,111.0, ,54.162499999999994
141,51.76,69.17,11.41,9.58,0.58,82.31,-7.32,-4.57,290.29,66.28,102019.48,19.92,109.6, ,70.94999999999999
142,51.82,72.27,11.53,11.47,0.6,85.26,-6.61,-4.47,290.34,66.75,101926.7,19.92,109.74, ,71.025
143,51.08,72.57,11.95,13.31,0.62,88.01,-5.96,-3.85,290.55,65.6,102045.36,19.91,109.88, ,70.1
144,50.66,73.75,12.06,15.56,0.64,88.44,-5.84,-3.64,290.73,64.18,102051.3,19.9,110.02, ,69.57499999999999
145,49.72,73.37,11.46,15.87,0.66,89.09,-6.07,-3.42,290.63,63.79,101802.3,19.9,110.16, ,68.4
146,48.21,71.5,10.26,13.84,0.65,91.1,-6.22,-3.61,290.65,63.98,101714.1,19.89,110.3, ,66.5125
147,46.99,68.88,9.04,10.61,0.62,92.14,-6.27,-3.73,290.87,63.42,101923.48,19.88,110.44, ,64.98750000000001
148,45.61,66.27,7.93,7.56,0.58,92.91,-6.65,-4.02,290.99,63.49,102060.71,19.88,110.58, ,63.2625
149,44.55,64.08,7.18,6.18,0.55,90.8,-7.37,-4.46,290.96,64.13,102059.98,19.87,110.73, ,61.9375
150,42.34,58.85,6.72,4.58,0.51,93.04,-8.09,-5.23,291.22,65.14,102131.07,19.86,110.87, ,59.175000000000004
151,53.61,76.92,11.79,14.89,0.66,87.75,-7.95,-4.43,290.84,65.2,102217.26,20.03,110.17, ,73.2625
152,52.44,76.24,11.32,14.88,0.66,90.25,-8.03,-4.37,290.94,65.21,102137.03,20.02,110.31, ,71.8
153,51.16,72.99,9.83,10.98,0.62,92.07,-8.19,-4.38,291.16,64.71,102260.62,20.02,110.45, ,70.19999999999999
154,46.32,63.23,7.84,5.49,0.54,90.73,-7.88,-4.53,291.14,63.95,102256.18,20.0,110.73, ,64.15
155,57.6,77.59,12.8,14.25,0.75,82.99,-6.84,-4.33,289.77,63.47,102319.93,20.3,110.04, ,78.25
156,57.45,79.43,13.21,16.66,0.8,90.63,-6.97,-4.91,289.8,66.33,102059.93,20.3,110.18, ,78.0625
157,58.09,79.66,12.96,15.05,0.75,93.35,-7.47,-5.21,290.12,67.66,102082.05,20.29,110.32, ,78.8625
158,56.85,77.44,13.7,17.95,0.89,90.56,-7.31,-4.51,289.49,65.69,101865.26,20.43,110.05, ,77.3125
159,56.33,78.18,13.69,18.2,0.9,97.17,-7.46,-4.87,289.13,67.98,101307.18,20.43,110.19, ,76.6625
160,56.52,77.86,13.37,15.97,0.84,98.67,-7.26,-5.18,289.31,68.72,101496.62,20.42,110.33, ,76.9
161,56.09,75.77,12.73,12.1,0.73,95.79,-7.49,-5.51,290.08,68.72,102202.3,20.41,110.47, ,76.36250000000001
162,57.82,75.56,14.54,20.26,0.95,87.27,-6.34,-4.67,289.06,62.17,101920.25,20.57,109.91, ,78.525
163,57.21,77.6,14.79,20.71,0.99,97.23,-7.11,-4.67,288.89,66.47,101317.25,20.57,110.05, ,77.7625
164,56.18,76.71,14.53,18.23,0.93,101.29,-7.58,-4.83,288.76,68.55,101013.33,20.56,110.2, ,76.475
165,54.74,74.56,14.15,15.77,0.85,102.41,-7.51,-5.1,289.29,68.36,101578.33,20.55,110.34, ,74.67500000000001
166,52.82,70.73,13.51,12.24,0.72,97.15,-7.61,-5.4,289.93,67.65,102295.64,20.55,110.48, ,72.275
167,59.92,74.83,14.82,22.94,1.02,80.67,-6.02,-4.45,288.48,52.75,102367.91,20.71,109.78, ,81.15
168,58.25,76.67,15.85,27.1,1.14,95.0,-6.22,-4.61,288.77,60.37,101975.14,20.71,109.92, ,79.0625
169,57.14,77.07,16.03,24.99,1.09,102.71,-6.84,-4.45,288.88,63.74,101656.59,20.7,110.06, ,77.675
170,55.01,74.06,15.3,19.16,0.95,105.48,-7.51,-4.44,289.17,66.22,101722.61,20.69,110.2, ,75.0125
171,61.15,76.52,15.72,28.3,1.17,85.39,-6.16,-4.08,288.22,49.62,102378.12,20.85,109.78, ,82.6875
172,59.06,77.27,17.11,33.36,1.27,98.41,-6.09,-4.54,288.4,55.44,102265.28,20.84,109.92, ,80.075
173,56.72,74.91,17.42,29.75,1.15,103.36,-6.44,-4.55,288.92,59.44,102292.89,20.83,110.07, ,77.14999999999999
174,52.57,68.66,16.48,21.69,0.96,105.23,-6.93,-4.43,289.49,62.16,102389.4,20.83,110.21, ,71.9625
175,63.45,78.56,16.32,32.06,1.25,86.78,-6.22,-3.32,287.94,47.53,102318.95,20.98,109.79, ,85.5625
176,61.23,78.69,18.21,39.5,1.36,99.58,-6.16,-3.83,287.95,51.85,102283.81,20.97,109.93, ,82.7875
177,59.03,76.36,19.0,36.43,1.23,105.9,-6.54,-4.35,288.26,55.31,102394.25,20.97,110.07, ,80.0375
178,65.53,80.26,16.48,34.7,1.32,85.19,-5.95,-2.35,288.03,46.05,102296.62,21.11,109.79, ,88.1625
179,62.71,79.2,18.86,45.81,1.43,94.07,-5.94,-2.74,287.88,48.0,102200.31,21.11,109.94, ,84.63749999999999
180,60.31,76.29,20.65,47.05,1.33,97.27,-6.05,-3.29,287.68,48.04,102201.86,21.1,110.08, ,81.6375
181,57.57,72.58,21.67,42.43,1.19,103.59,-6.27,-3.99,287.84,51.66,102304.3,21.09,110.22, ,78.2125
182,50.85,55.38,18.3,1.22,0.48,78.69,-2.14,0.57,285.01,59.83,91668.69,21.29,101.34, ,69.8125
183,50.75,55.28,18.32,1.24,0.48,78.52,-4.62,0.91,284.76,58.33,90349.48,21.29,101.49, ,69.6875
184,52.23,56.73,18.41,1.28,0.48,77.77,-5.68,0.42,282.97,63.6,88908.34,21.3,101.63, ,71.5375
185,67.71,81.75,16.1,30.65,1.29,83.64,-5.45,-2.14,288.33,46.19,102388.68,21.25,109.8, ,90.88749999999999
186,65.09,80.37,18.75,45.27,1.42,89.8,-5.32,-2.08,287.96,46.69,102225.05,21.24,109.94, ,87.61250000000001
187,63.11,78.63,21.18,53.32,1.42,90.63,-5.76,-2.51,287.76,47.49,102097.27,21.23,110.09, ,85.1375
188,61.13,76.24,23.42,53.91,1.34,93.23,-5.9,-2.73,287.59,46.57,102146.3,21.23,110.23, ,82.66250000000001
189,59.86,74.96,22.06,43.48,1.23,100.06,-5.89,-3.41,287.64,47.33,102347.68,21.22,110.37, ,81.07499999999999
190,58.3,73.44,19.56,30.31,1.09,108.33,-6.63,-4.04,288.22,51.84,102489.88,21.21,110.52, ,79.125
191,51.06,55.65,18.26,1.4,0.48,77.87,-0.88,-0.37,285.42,60.5,93436.16,21.42,101.2, ,70.075
192,51.73,56.43,18.68,1.58,0.49,78.17,-1.56,0.16,285.97,58.32,93892.84,21.42,101.34, ,70.9125
193,51.93,56.65,18.8,1.58,0.49,78.18,-4.49,0.27,285.16,58.08,91525.31,21.43,101.48, ,71.1625
194,53.0,57.7,18.82,1.54,0.49,77.75,-5.42,0.83,283.39,63.11,89870.77,21.43,101.63, ,72.5
195,69.23,84.41,17.93,43.18,1.47,87.14,-5.03,-1.88,287.95,43.48,102295.61,21.37,109.95, ,92.78750000000001
196,68.19,83.64,20.96,55.15,1.5,86.53,-5.2,-2.05,287.85,45.41,102245.69,21.37,110.09, ,91.4875
197,66.51,81.89,24.14,59.09,1.44,87.11,-5.63,-2.09,287.86,44.93,102296.13,21.36,110.24, ,89.38750000000002
198,66.1,82.18,23.91,52.85,1.38,91.57,-5.88,-2.38,287.81,44.7,102381.78,21.35,110.38, ,88.875
199,66.08,83.26,21.64,41.07,1.28,98.28,-6.13,-2.9,287.81,44.6,102437.83,21.35,110.52, ,88.85
200,66.56,84.8,20.56,32.26,1.15,104.46,-6.85,-3.68,287.99,47.99,102485.27,21.34,110.67, ,89.45
201,41.32,45.22,15.59,1.57,0.43,80.42,-4.24,0.96,286.13,56.51,90777.83,21.52,100.33, ,57.9
202,42.92,46.79,16.01,1.66,0.43,80.0,-4.7,-1.47,284.53,61.25,88976.23,21.52,100.47, ,59.900000000000006
203,44.58,48.78,16.52,2.0,0.44,77.11,-2.79,-3.12,285.01,62.24,91052.04,21.53,100.62, ,61.974999999999994
204,49.75,54.36,18.04,1.44,0.48,77.9,-3.46,0.46,286.12,56.58,93485.52,21.56,101.33, ,68.4375
205,50.81,55.42,18.18,1.38,0.48,77.7,-5.28,-0.16,284.44,60.24,90807.73,21.56,101.48, ,69.7625
206,51.43,56.04,18.17,1.31,0.48,76.85,-5.16,0.62,283.72,63.06,90493.48,21.56,101.62, ,70.5375
207,84.49,103.87,18.24,13.5,0.82,57.86,-5.32,-3.32,284.16,51.86,95889.13,21.59,107.52, ,111.8625
208,95.06,124.96,19.64,24.92,1.29,62.25,-3.62,-4.15,287.26,45.76,101801.72,21.58,107.95, ,125.075
209,98.49,129.93,20.68,28.84,1.39,64.32,-3.63,-4.21,287.1,49.34,102046.95,21.57,108.09, ,129.3625
210,91.21,114.27,14.82,22.67,1.96,91.4,-4.31,-2.36,288.31,42.81,102367.21,21.54,109.24, ,120.26249999999999
211,85.76,106.44,14.34,22.11,1.78,89.25,-4.54,-2.37,288.51,43.52,102367.41,21.53,109.38, ,113.45
212,82.56,101.6,14.47,23.13,1.63,86.13,-4.71,-2.3,288.44,41.77,102468.2,21.52,109.53, ,109.45
