,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
32,22.1,31.21,1.98,2.96,0.42,71.29,-3.14,-3.19,289.61,92.29,98134.3,18.71,109.96, ,31.571428571428573
33,20.08,29.15,2.11,2.64,0.36,75.19,-3.28,-3.39,290.64,90.11,99612.52,18.7,110.1, ,29.15
34,17.12,25.65,2.02,2.03,0.3,82.01,-3.89,-3.94,291.46,88.55,100630.09,18.7,110.24, ,25.65
35,13.29,20.75,1.66,0.9,0.24,92.24,-4.92,-4.23,292.8,85.6,101613.0,18.69,110.38, ,20.75
36,21.7,28.11,2.73,3.15,0.31,77.8,0.04,-0.01,292.81,75.67,100816.45,18.89,108.71, ,31.0
37,20.24,26.46,2.18,2.85,0.31,75.23,-0.71,1.12,292.44,73.26,99283.96,18.89,108.85, ,28.914285714285715
38,19.68,25.7,1.79,2.76,0.32,71.57,-1.9,0.89,291.39,75.38,97521.5,18.88,108.99, ,28.114285714285714
39,19.63,25.8,1.55,2.72,0.34,69.27,-2.76,-0.16,289.5,81.24,94899.95,18.88,109.13, ,28.04285714285714
40,19.65,26.19,1.6,2.77,0.36,70.67,-2.93,-1.33,289.29,82.0,95439.06,18.87,109.27, ,28.07142857142857
41,19.38,26.21,1.68,2.71,0.37,71.25,-4.11,-0.92,289.8,79.31,96305.45,18.87,109.41, ,27.685714285714287
42,19.7,26.75,1.76,2.66,0.38,72.07,-5.09,-0.38,288.39,83.63,94074.33,18.86,109.55, ,28.142857142857142
43,22.0,29.55,1.81,2.83,0.38,70.66,-4.05,-0.75,286.83,95.0,93385.89,18.86,109.69, ,31.428571428571427
44,22.16,30.31,1.83,2.67,0.37,68.9,-3.0,-1.3,288.02,95.01,95448.16,18.85,109.83, ,31.657142857142855
45,22.11,31.18,2.01,2.88,0.36,70.26,-2.85,-2.04,289.22,92.93,97608.52,18.84,109.97, ,31.585714285714282
46,21.05,30.67,2.21,3.0,0.34,73.21,-3.05,-2.53,289.94,92.03,98689.83,18.84,110.11, ,30.67
47,19.95,30.09,2.51,3.41,0.33,77.72,-3.3,-3.05,290.59,91.44,99556.77,18.83,110.25, ,30.09
48,15.55,23.87,2.05,1.87,0.27,85.71,-4.09,-3.61,291.84,88.08,101100.45,18.82,110.39, ,23.87
49,21.87,28.27,3.16,3.87,0.31,74.98,-0.08,-0.7,292.94,75.25,101391.84,19.02,108.71, ,31.242857142857144
50,19.26,25.34,2.19,3.1,0.31,73.44,-0.98,0.82,293.61,69.75,101077.16,19.02,108.85, ,27.51428571428572
51,18.49,24.47,1.75,2.77,0.31,69.89,-2.2,1.37,292.73,69.94,99109.78,19.01,108.99, ,26.41428571428571
52,18.83,25.0,1.6,2.49,0.31,69.86,-3.53,0.84,289.77,78.7,95058.1,19.01,109.13, ,26.899999999999995
53,20.52,27.28,1.6,2.52,0.33,68.2,-4.2,0.01,288.03,85.74,93768.14,19.0,109.27, ,29.314285714285717
54,20.61,27.75,1.67,2.53,0.34,69.02,-4.58,-0.29,288.35,87.3,94892.69,19.0,109.41, ,29.442857142857143
55,20.98,28.52,1.74,2.6,0.34,69.22,-4.8,0.57,288.07,89.8,94863.23,18.99,109.55, ,29.97142857142857
56,21.83,29.88,1.84,2.71,0.35,69.39,-3.91,0.77,287.76,93.45,94998.69,18.99,109.69, ,31.185714285714283
57,21.87,30.54,2.01,2.71,0.34,72.07,-3.29,-0.08,288.57,93.06,96207.39,18.98,109.83, ,31.242857142857144
58,22.09,31.56,2.05,3.01,0.34,69.87,-3.17,-0.97,289.17,92.93,97421.41,18.98,109.97, ,31.56
59,21.37,31.5,2.22,3.28,0.34,71.84,-2.83,-1.67,289.94,91.91,98804.03,18.97,110.11, ,31.5
60,20.82,31.9,2.66,4.14,0.34,75.48,-2.73,-2.14,290.76,90.25,100052.91,18.96,110.25, ,31.9
61,16.45,25.54,2.19,2.37,0.28,83.96,-3.65,-2.74,291.76,88.02,101166.01,18.96,110.39, ,25.54
62,21.29,27.66,3.07,4.02,0.3,72.52,-1.29,-1.45,292.85,75.03,101451.09,19.16,108.72, ,30.41428571428571
63,18.67,24.73,2.15,3.16,0.3,71.85,-1.94,-0.12,293.51,69.99,101064.93,19.15,108.86, ,26.671428571428574
64,17.75,23.67,1.78,2.66,0.3,70.69,-3.37,1.0,292.97,68.92,99502.41,19.15,109.0, ,25.357142857142854
65,18.19,24.37,1.62,2.31,0.3,69.77,-4.53,1.16,290.69,75.59,96592.45,19.14,109.14, ,25.98571428571429
66,19.59,26.32,1.69,2.25,0.31,70.51,-4.27,1.44,289.06,83.83,95501.16,19.14,109.28, ,27.985714285714288
67,21.02,28.51,1.76,2.47,0.32,69.51,-4.01,1.2,288.94,88.0,96473.27,19.13,109.42, ,30.028571428571425
68,21.81,30.0,1.84,2.64,0.33,68.5,-4.32,1.06,288.93,90.14,96909.91,19.13,109.56, ,31.157142857142855
69,22.49,31.55,1.9,2.98,0.34,66.59,-4.3,1.04,288.9,91.8,96943.84,19.12,109.7, ,32.128571428571426
70,22.77,32.66,2.02,3.33,0.35,66.78,-3.89,0.5,289.37,91.71,97690.07,19.11,109.84, ,32.66
71,22.14,32.36,2.1,3.48,0.34,68.33,-3.47,-0.15,289.77,91.33,98347.31,19.11,109.98, ,32.36
72,21.16,31.73,2.22,3.61,0.34,70.23,-2.94,-1.0,290.32,90.63,99419.58,19.1,110.12, ,31.73
73,20.07,31.14,2.54,4.17,0.33,74.09,-2.7,-1.77,291.21,88.45,100879.0,19.1,110.26, ,31.14
74,16.72,26.26,2.14,2.61,0.28,80.16,-3.28,-2.35,291.96,86.42,101595.64,19.09,110.4, ,26.26
75,13.5,21.16,1.83,1.16,0.25,87.83,-4.59,-2.69,292.7,84.04,101825.91,19.08,110.54, ,21.16
76,20.53,27.1,2.7,3.64,0.3,72.34,-2.49,-2.1,292.49,77.44,101541.96,19.29,108.72, ,29.328571428571433
77,18.71,25.08,2.22,3.26,0.3,70.95,-3.06,-0.89,293.3,71.23,101287.48,19.28,108.86, ,26.728571428571428
78,17.9,24.23,1.95,2.85,0.3,71.43,-4.19,0.27,292.97,69.82,100110.97,19.28,109.0, ,25.571428571428566
79,18.27,24.81,1.78,2.51,0.3,71.12,-4.76,1.33,291.31,75.75,98358.77,19.27,109.14, ,26.1
80,19.9,27.1,1.78,2.4,0.31,70.6,-4.27,1.99,290.21,83.1,98110.26,19.27,109.28, ,28.428571428571423
81,21.62,29.81,1.88,2.64,0.33,69.83,-3.75,1.61,289.89,87.4,98541.61,19.26,109.43, ,30.88571428571429
82,22.01,30.94,1.98,2.73,0.33,70.33,-3.56,1.24,289.79,89.23,98510.14,19.26,109.57, ,31.442857142857143
83,22.64,32.67,2.13,3.23,0.35,69.56,-3.28,1.14,290.03,89.53,98808.84,19.25,109.71, ,32.67
84,22.71,33.67,2.28,3.72,0.35,69.14,-3.11,0.7,290.45,88.8,99422.74,19.25,109.85, ,33.67
85,21.98,33.32,2.34,3.94,0.35,69.31,-3.25,0.18,290.56,88.56,99539.52,19.24,109.99, ,33.32
86,21.2,32.77,2.41,4.18,0.34,69.44,-3.45,-0.45,290.55,89.07,99653.27,19.23,110.13, ,32.77
87,20.04,31.74,2.54,4.37,0.33,71.6,-3.48,-1.35,291.01,88.35,100495.98,19.23,110.27, ,31.74
88,17.18,27.52,2.22,2.9,0.29,77.09,-3.91,-2.13,291.87,86.02,101446.42,19.22,110.41, ,27.52
89,14.1,22.48,1.89,1.4,0.25,84.06,-4.99,-2.46,292.56,84.31,101814.02,19.21,110.55, ,22.48
90,19.61,26.6,2.46,3.58,0.3,70.62,-4.51,-1.5,292.57,75.3,101370.0,19.42,108.87, ,28.014285714285712
91,19.35,26.72,2.27,3.49,0.31,71.03,-4.52,-0.11,292.54,74.83,100935.97,19.41,109.01, ,27.642857142857146
92,19.87,27.78,2.04,3.25,0.32,70.47,-4.46,1.17,291.91,77.58,100453.16,19.41,109.15, ,28.385714285714286
93,21.33,29.92,1.93,3.08,0.33,69.79,-4.37,1.87,291.06,82.8,99960.2,19.4,109.29, ,30.47142857142857
94,22.45,32.12,1.98,3.19,0.34,69.12,-4.28,1.56,290.56,86.26,99506.08,19.4,109.43, ,32.12
95,23.15,33.95,2.0,3.33,0.35,66.41,-3.99,1.48,290.57,87.46,99590.19,19.39,109.57, ,33.95
96,23.29,35.19,2.18,3.82,0.36,66.91,-3.48,0.98,290.91,87.01,99986.53,19.38,109.71, ,35.19
97,23.65,36.73,2.25,4.45,0.37,63.52,-3.38,0.65,290.92,87.05,100019.98,19.38,109.85, ,36.73
98,23.45,37.51,2.44,5.36,0.38,63.1,-3.66,0.22,290.84,87.41,99977.52,19.37,109.99, ,37.51
99,22.71,37.13,2.44,5.67,0.38,62.0,-3.82,-0.05,290.89,87.54,100081.6,19.37,110.13, ,37.13
100,20.56,33.73,2.44,4.97,0.35,67.19,-3.76,-0.57,291.06,87.14,100407.34,19.36,110.27, ,33.73
101,18.22,29.89,2.28,3.62,0.31,72.36,-4.03,-1.43,291.51,86.28,100919.18,19.35,110.41, ,29.89
102,15.26,24.64,2.08,2.0,0.27,79.92,-4.81,-2.12,292.02,85.41,101346.75,19.35,110.55, ,24.64
103,21.08,28.83,2.25,3.39,0.31,68.94,-5.32,-0.55,291.74,81.17,101372.08,19.54,109.01, ,30.11428571428571
104,21.92,30.96,2.22,3.69,0.33,68.33,-4.53,0.41,291.69,81.94,101206.99,19.54,109.16, ,31.314285714285717
105,22.41,32.61,2.27,3.92,0.34,69.23,-4.12,1.41,291.69,82.15,100966.38,19.53,109.3, ,32.61
106,23.46,35.38,2.39,4.27,0.36,67.34,-4.27,1.62,291.4,83.92,100522.81,19.53,109.44, ,35.38
107,24.49,38.05,2.56,4.93,0.38,63.15,-4.14,1.7,291.15,85.45,100195.94,19.52,109.58, ,38.05
108,24.38,38.7,2.75,5.38,0.39,62.79,-3.64,0.97,291.14,85.78,100205.17,19.52,109.72, ,38.7
109,24.26,39.57,2.93,6.05,0.39,60.37,-3.54,0.68,291.2,85.74,100419.09,19.51,109.86, ,39.57
110,24.08,40.54,3.22,7.05,0.4,58.47,-3.66,0.3,291.29,85.6,100498.78,19.51,110.0, ,40.54
111,23.19,39.89,3.06,7.11,0.4,58.58,-3.84,0.01,291.33,85.52,100596.55,19.5,110.14, ,39.89
112,21.56,37.31,2.56,6.3,0.37,60.51,-4.14,-0.39,291.39,85.13,100836.06,19.49,110.28, ,37.31
113,19.42,33.1,2.51,4.8,0.34,66.17,-4.42,-0.98,291.56,85.0,100762.92,19.49,110.42, ,33.1
114,17.06,28.32,2.38,3.12,0.29,72.23,-4.52,-1.5,291.64,85.38,100877.73,19.48,110.56, ,28.32
115,14.58,23.61,2.32,1.75,0.26,80.16,-4.93,-2.05,292.22,84.32,101537.1,19.47,110.7, ,23.61
116,23.64,35.43,2.67,4.96,0.35,64.36,-5.07,1.1,292.06,81.48,101524.52,19.67,109.3, ,35.43
117,24.43,38.52,2.86,5.68,0.38,61.51,-5.28,1.49,291.87,82.48,101112.88,19.66,109.44, ,38.52
118,25.15,40.82,3.11,6.55,0.4,57.51,-5.14,1.35,291.47,83.93,100546.84,19.66,109.58, ,40.82
119,25.17,41.89,3.14,7.2,0.41,54.3,-5.06,0.98,291.41,84.24,100441.2,19.65,109.72, ,41.89
120,25.4,43.78,3.35,8.19,0.43,51.36,-4.94,0.69,291.51,84.2,100666.58,19.64,109.87, ,43.78
121,25.54,45.74,3.72,9.4,0.45,49.86,-4.78,0.22,291.55,84.29,100833.84,19.64,110.01, ,45.74
122,24.42,44.68,3.42,8.98,0.44,52.01,-4.71,-0.23,291.5,84.35,100987.16,19.63,110.15, ,44.68
123,22.59,41.27,2.71,7.56,0.41,55.84,-4.91,-0.75,291.67,84.33,101147.82,19.62,110.29, ,41.27
124,20.86,37.52,2.64,6.23,0.37,59.65,-5.12,-1.08,291.73,84.35,101038.64,19.62,110.43, ,37.52
125,18.72,32.64,2.62,4.49,0.33,65.27,-4.92,-1.18,291.77,84.51,101012.07,19.61,110.57, ,32.64
126,16.8,28.54,2.75,3.19,0.29,72.17,-4.93,-1.49,292.12,83.91,101482.23,19.6,110.71, ,28.54
127,14.81,24.38,2.5,1.94,0.26,79.33,-5.55,-2.13,292.45,83.61,101816.98,19.6,110.85, ,24.38
128,23.67,34.4,3.11,5.24,0.34,64.68,-4.95,0.26,291.93,82.73,101754.8,19.8,109.31, ,34.4
129,24.54,38.32,3.38,6.29,0.37,60.93,-4.76,0.69,291.99,82.02,101391.36,19.79,109.45, ,38.32
130,25.02,40.58,3.68,7.32,0.39,57.52,-4.85,0.85,291.73,82.74,100885.45,19.79,109.59, ,40.58
131,25.49,43.04,3.64,8.48,0.42,51.66,-5.23,0.76,291.64,83.21,100797.55,19.78,109.73, ,43.04
132,25.27,44.13,3.84,9.59,0.44,49.59,-5.23,0.54,291.74,82.89,100972.77,19.78,109.87, ,44.13
133,25.05,45.5,4.08,10.63,0.46,48.95,-5.13,0.17,291.71,83.21,101131.92,19.77,110.01, ,45.5
134,24.07,44.83,3.6,9.68,0.45,51.54,-5.19,-0.24,291.71,83.68,101213.3,19.76,110.15, ,44.83
135,22.58,42.11,2.83,7.91,0.43,55.37,-5.26,-0.66,291.74,83.89,101226.95,19.76,110.29, ,42.11
136,20.86,38.28,2.66,6.43,0.39,59.46,-5.27,-0.88,291.74,84.29,101247.8,19.75,110.44, ,38.28
137,18.73,33.22,2.54,4.49,0.34,65.12,-5.08,-1.05,291.8,84.36,101290.77,19.74,110.58, ,33.22
138,16.94,29.12,2.68,3.1,0.31,71.57,-5.17,-1.38,292.07,83.83,101504.57,19.74,110.72, ,29.12
139,15.1,25.14,2.46,1.91,0.27,77.98,-5.76,-1.91,292.27,84.16,101699.35,19.73,110.86, ,25.14
140,12.94,20.89,2.1,0.66,0.24,89.88,-6.14,-2.31,292.38,85.47,101802.05,19.72,111.0, ,20.89
141,24.56,38.27,4.22,7.83,0.37,59.35,-5.45,0.24,291.64,84.35,101484.04,19.92,109.6, ,38.27
142,24.58,40.17,4.52,9.18,0.39,56.29,-4.95,0.13,291.53,85.09,101400.62,19.92,109.74, ,40.17
143,23.9,40.32,5.04,10.72,0.4,56.13,-4.41,-0.01,291.73,84.22,101524.8,19.91,109.88, ,40.32
144,23.85,41.89,5.31,12.75,0.43,53.35,-4.46,-0.12,291.84,83.86,101538.95,19.9,110.02, ,41.89
145,23.11,41.79,4.54,11.61,0.45,54.65,-4.71,-0.28,291.77,83.94,101300.38,19.9,110.16, ,41.79
146,21.87,39.83,3.39,8.88,0.43,58.63,-4.78,-0.6,291.73,84.2,101219.92,19.89,110.3, ,39.83
147,19.7,34.93,2.8,6.33,0.38,64.0,-4.84,-0.79,291.92,83.42,101432.14,19.88,110.44, ,34.93
148,17.6,29.99,2.24,3.32,0.33,69.82,-5.26,-0.98,292.05,83.14,101573.91,19.88,110.58, ,29.99
149,16.5,27.63,2.16,2.4,0.3,72.95,-5.78,-1.16,292.05,83.61,101581.23,19.87,110.73, ,27.63
150,14.71,24.08,2.12,1.46,0.27,80.39,-6.05,-1.69,292.18,84.35,101660.76,19.86,110.87, ,24.08
151,22.43,39.19,5.32,10.33,0.41,58.76,-6.23,-0.56,291.78,85.23,101708.03,20.03,110.17, ,39.19
152,21.46,38.49,4.96,9.82,0.41,60.82,-6.12,-0.88,291.84,85.66,101637.18,20.02,110.31, ,38.49
153,18.44,32.09,3.44,5.72,0.34,69.58,-6.0,-1.1,292.04,84.99,101766.17,20.02,110.45, ,32.09
154,14.78,23.67,2.12,1.21,0.27,78.95,-5.92,-1.11,292.15,82.75,101772.8,20.0,110.73, ,23.67
155,19.83,31.19,4.18,5.37,0.4,72.94,-6.55,0.39,292.15,81.17,101777.64,20.3,110.04, ,31.19
156,19.8,32.16,4.41,6.07,0.44,73.12,-6.62,-0.15,291.87,83.6,101535.77,20.3,110.18, ,32.16
157,18.33,29.87,4.16,5.31,0.4,78.36,-6.49,-0.53,291.8,85.27,101570.66,20.29,110.32, ,29.87
158,20.01,31.28,2.65,4.01,0.49,71.78,-6.5,0.71,291.88,80.83,101320.83,20.43,110.05, ,31.28
159,19.51,30.58,2.49,3.51,0.49,73.88,-6.51,0.38,291.34,84.54,100784.77,20.43,110.19, ,30.58
160,17.76,27.47,2.34,2.42,0.43,79.06,-6.16,0.03,291.34,85.66,100981.61,20.42,110.33, ,27.47
161,15.36,23.69,2.23,1.18,0.33,86.13,-6.03,-0.31,291.8,85.43,101687.2,20.41,110.47, ,23.69
162,20.45,31.63,2.46,3.36,0.52,72.67,-6.04,0.89,291.98,79.68,101354.81,20.57,109.91, ,31.63
163,20.51,32.23,2.45,3.19,0.55,73.42,-6.53,0.56,291.48,82.78,100772.62,20.57,110.05, ,32.23
164,19.61,30.37,2.41,2.48,0.5,76.63,-6.35,0.46,291.05,85.68,100484.98,20.56,110.2, ,30.37
165,17.63,26.98,2.36,1.63,0.42,81.6,-6.02,0.3,291.35,85.56,101050.11,20.55,110.34, ,26.98
166,15.1,22.91,2.27,0.79,0.32,87.94,-5.98,0.05,291.85,84.85,101766.84,20.55,110.48, ,22.91
167,20.99,32.41,2.4,3.34,0.53,74.42,-5.24,1.09,292.15,79.28,101777.2,20.71,109.78, ,32.41
168,20.97,33.72,2.42,3.18,0.61,75.98,-6.26,0.68,291.91,80.96,101401.29,20.71,109.92, ,33.72
169,20.39,32.86,2.39,2.81,0.6,79.02,-6.51,0.77,291.5,83.82,101101.59,20.7,110.06, ,32.86
170,18.57,29.37,2.3,1.93,0.48,84.7,-6.56,0.76,291.34,86.61,101177.59,20.69,110.2, ,29.37
171,21.7,34.22,2.57,3.35,0.62,74.32,-5.57,1.04,292.14,79.47,101778.64,20.85,109.78, ,34.22
172,21.76,35.42,2.65,3.25,0.7,76.31,-6.15,0.91,291.99,81.11,101676.77,20.84,109.92, ,35.42
173,20.8,33.16,2.69,2.84,0.64,79.43,-6.06,0.99,291.89,82.07,101717.27,20.83,110.07, ,33.16
174,18.05,27.36,2.5,1.65,0.46,84.28,-6.13,0.96,291.91,82.9,101823.88,20.83,110.21, ,27.36
175,21.94,34.94,2.84,3.53,0.66,76.83,-5.95,1.17,292.06,80.48,101712.8,20.98,109.79, ,34.94
176,22.03,36.12,2.97,3.54,0.75,79.96,-6.24,1.01,291.83,83.14,101687.71,20.97,109.93, ,36.12
177,20.75,33.51,3.03,3.17,0.66,85.22,-6.28,0.91,291.76,84.89,101808.21,20.97,110.07, ,33.51
178,22.92,36.3,3.9,5.09,0.74,75.85,-5.74,1.68,292.06,80.12,101687.95,21.11,109.79, ,36.3
179,22.99,36.98,4.41,5.72,0.86,78.18,-5.89,1.59,291.81,82.3,101602.29,21.11,109.94, ,36.98
180,21.81,34.32,5.02,6.18,0.79,82.22,-5.94,1.52,291.67,83.64,101611.39,21.1,110.08, ,34.32
181,19.95,30.65,5.54,6.32,0.69,87.13,-6.16,1.28,291.55,85.98,101721.3,21.09,110.22, ,30.65
182,20.84,23.45,6.24,0.69,0.22,84.08,0.99,2.55,290.44,64.27,91129.32,21.29,101.34, ,29.771428571428572
183,20.42,22.96,6.13,0.75,0.22,86.8,0.62,2.19,290.06,64.84,89861.11,21.29,101.49, ,29.171428571428574
184,20.48,22.96,6.23,0.84,0.22,86.68,1.8,2.4,289.62,65.0,88449.23,21.3,101.63, ,29.25714285714286
185,24.86,38.29,4.98,6.51,0.77,74.1,-5.25,1.83,292.0,79.15,101775.46,21.25,109.8, ,38.29
186,25.34,39.64,5.8,7.61,0.95,76.38,-5.38,1.83,291.71,81.23,101621.59,21.24,109.94, ,39.64
187,25.04,38.94,6.61,8.8,0.99,77.83,-5.49,1.86,291.49,82.51,101503.06,21.23,110.09, ,38.94
188,23.45,35.72,7.27,9.28,0.93,80.66,-5.64,1.72,291.5,83.13,101556.53,21.23,110.23, ,35.72
189,21.3,31.97,5.71,6.35,0.76,85.07,-5.69,1.47,291.66,83.25,101759.48,21.22,110.37, ,31.97
190,19.28,28.61,3.59,2.51,0.57,89.94,-5.89,1.15,291.74,84.21,101908.9,21.21,110.52, ,28.61
191,21.53,24.38,6.54,0.82,0.23,83.64,1.99,1.61,290.93,62.62,92832.28,21.42,101.2, ,30.75714285714286
192,21.26,24.0,6.39,0.93,0.23,83.6,0.69,2.11,290.94,63.33,93295.8,21.42,101.34, ,30.37142857142857
193,21.09,23.85,6.64,1.14,0.23,86.36,0.62,1.8,290.42,63.75,91000.87,21.43,101.48, ,30.128571428571426
194,21.4,24.16,7.1,1.34,0.23,86.32,1.74,1.94,289.96,64.19,89378.26,21.43,101.63, ,30.571428571428573
195,31.29,49.0,7.76,11.79,1.21,72.75,-4.88,1.88,291.69,79.75,101685.16,21.37,109.95, ,49.0
196,33.32,53.01,9.27,15.24,1.44,73.31,-5.05,1.88,291.54,81.16,101642.2,21.37,110.09, ,53.01
197,33.18,52.07,10.48,17.08,1.41,75.66,-5.13,1.63,291.5,81.77,101697.59,21.36,110.24, ,52.07
198,32.56,50.5,8.77,13.84,1.29,80.04,-5.15,1.36,291.5,82.67,101787.83,21.35,110.38, ,50.5
199,31.35,47.96,5.82,8.0,1.1,84.95,-5.25,1.13,291.52,83.66,101849.75,21.35,110.52, ,47.96
200,29.73,44.88,4.67,5.52,0.89,89.2,-5.45,0.93,291.47,86.22,101904.91,21.34,110.67, ,44.88
201,23.53,27.4,7.71,1.25,0.25,89.21,0.43,0.47,290.59,61.5,90276.76,21.52,100.33, ,33.614285714285714
202,23.94,27.73,7.78,1.34,0.25,88.45,2.08,0.98,289.8,63.4,88507.34,21.52,100.47, ,34.2
203,24.03,27.82,8.17,1.59,0.25,87.3,2.81,1.68,290.81,60.87,90504.56,21.53,100.62, ,34.32857142857143
204,21.26,24.11,6.4,1.16,0.23,84.73,-0.79,1.22,290.68,63.92,92903.19,21.56,101.33, ,30.37142857142857
205,21.41,24.22,6.56,1.25,0.23,84.79,0.12,1.32,289.64,66.34,90293.09,21.56,101.48, ,30.58571428571429
206,21.95,24.78,7.09,1.34,0.23,84.97,1.08,0.97,289.15,67.34,89976.91,21.56,101.62, ,31.357142857142854
207,33.75,39.7,5.6,2.35,0.35,84.49,-2.94,3.02,287.29,93.04,95338.96,21.59,107.52, ,48.214285714285715
208,35.3,44.76,7.73,5.1,0.43,88.78,-1.12,0.55,290.03,87.71,101149.3,21.58,107.95, ,50.42857142857142
209,37.13,48.28,7.93,6.31,0.47,89.14,-1.41,0.87,290.21,87.99,101384.17,21.57,108.09, ,53.042857142857144
210,33.36,56.39,6.13,7.48,0.95,72.25,-3.19,2.23,291.54,82.68,101733.79,21.54,109.24, ,56.39
211,32.76,53.39,5.3,7.76,0.88,68.72,-3.31,2.14,291.55,82.31,101740.29,21.53,109.38, ,53.39
212,33.34,53.48,5.78,9.19,0.89,67.26,-3.48,2.06,291.71,80.32,101841.56,21.52,109.53, ,53.48
213,33.97,52.74,6.29,10.11,0.93,67.34,-3.99,1.99,291.74,79.26,101842.4,21.52,109.67, ,52.74
214,35.77,55.35,7.03,11.88,1.2,67.59,-4.49,1.91,291.67,79.24,101734.45,21.51,109.81, ,55.35
215,37.46,58.3,8.31,14.46,1.45,68.82,-4.77,1.84,291.54,79.88,101658.67,21.51,109.96, ,58.3
