,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
18,28.58,32.1,2.05,6.97,0.7,78.89,-3.49,-1.66,289.32,81.47,95914.9,18.6,109.54, ,40.82857142857142
19,27.33,31.09,2.02,6.55,0.68,78.63,-3.08,-2.98,291.23,77.2,98914.12,18.59,109.67, ,39.04285714285714
20,26.13,30.16,1.99,5.73,0.64,77.91,-3.48,-3.84,291.83,78.18,100008.59,18.59,109.81, ,37.32857142857143
21,23.22,27.3,2.05,4.4,0.54,79.08,-3.27,-4.08,291.53,82.38,100243.27,18.58,109.95, ,33.17142857142857
22,19.5,24.23,2.03,3.14,0.4,79.92,-3.14,-4.6,291.53,85.44,100886.98,18.57,110.09, ,27.857142857142858
23,21.46,24.7,2.41,2.66,0.33,79.43,-0.0,-0.05,292.0,77.75,100238.1,18.76,108.7, ,30.657142857142862
24,23.15,25.58,2.22,2.74,0.38,78.34,-0.6,0.27,290.15,78.3,96530.63,18.75,108.84, ,33.07142857142857
25,24.14,25.58,2.11,2.92,0.43,77.22,-0.92,-0.34,290.1,75.49,96488.08,18.75,108.98, ,34.48571428571429
26,24.18,25.08,2.07,3.04,0.46,77.54,-1.41,-1.38,291.18,71.56,98117.43,18.75,109.12, ,34.542857142857144
27,24.4,24.88,1.98,3.12,0.48,76.42,-2.15,-1.31,290.97,73.0,98099.12,18.74,109.26, ,34.857142857142854
28,23.45,23.95,1.98,3.51,0.49,77.01,-3.26,-0.17,290.28,74.16,96346.9,18.73,109.4, ,33.5
29,24.25,24.92,2.02,4.28,0.54,76.89,-4.01,-0.96,289.3,77.74,95045.95,18.73,109.54, ,34.64285714285714
30,23.76,24.82,2.04,4.0,0.51,77.45,-3.79,-2.82,288.95,82.66,95228.87,18.72,109.68, ,33.94285714285715
31,23.83,25.8,1.99,3.67,0.49,75.2,-3.18,-3.56,289.06,87.42,96220.62,18.72,109.82, ,34.042857142857144
32,23.36,26.61,2.03,3.46,0.46,73.19,-2.42,-3.65,289.79,88.94,98153.7,18.71,109.96, ,33.37142857142857
33,20.71,25.32,2.17,3.1,0.38,76.11,-2.22,-3.81,290.64,88.11,99631.21,18.7,110.1, ,29.58571428571429
34,16.7,22.16,2.09,2.49,0.29,81.97,-2.63,-4.19,291.42,87.24,100646.11,18.7,110.24, ,23.857142857142858
35,11.64,17.31,1.64,1.12,0.22,93.23,-3.57,-4.75,292.52,87.41,101631.39,18.69,110.38, ,17.31
36,21.07,25.25,2.76,3.14,0.31,78.71,0.41,0.43,292.15,77.73,100876.48,18.89,108.71, ,30.099999999999998
37,20.65,24.06,2.36,2.77,0.32,77.94,-0.16,1.13,291.96,72.21,99333.99,18.89,108.85, ,29.5
38,20.9,23.38,2.16,2.65,0.32,76.73,-1.24,0.55,291.22,70.35,97560.56,18.88,108.99, ,29.857142857142854
39,20.95,22.61,2.0,2.53,0.34,75.28,-2.32,-0.66,289.72,72.61,94931.55,18.88,109.13, ,29.928571428571427
40,20.69,21.77,1.94,2.51,0.36,76.87,-2.59,-1.41,289.5,75.6,95469.09,18.87,109.27, ,29.55714285714286
41,19.85,20.92,1.94,2.55,0.37,77.68,-3.31,-1.04,289.97,74.93,96338.38,18.87,109.41, ,28.357142857142858
42,19.68,20.98,1.97,2.57,0.37,78.01,-4.4,-0.67,288.55,79.1,94104.72,18.86,109.55, ,28.114285714285714
43,21.17,22.87,1.97,2.57,0.37,76.95,-3.71,-1.15,287.09,90.4,93410.88,18.86,109.69, ,30.242857142857144
44,21.85,24.7,1.92,2.84,0.37,71.58,-2.57,-1.7,288.24,91.47,95471.07,18.85,109.83, ,31.214285714285715
45,21.13,25.27,2.05,2.95,0.36,73.01,-2.21,-2.41,289.42,89.91,97628.91,18.84,109.97, ,30.185714285714283
46,21.02,26.68,2.22,3.43,0.35,73.65,-2.08,-2.87,289.91,90.49,98709.95,18.84,110.11, ,30.028571428571425
47,20.16,27.02,2.59,4.01,0.33,77.83,-2.03,-3.17,290.52,90.3,99574.55,18.83,110.25, ,28.799999999999997
48,14.41,20.48,2.03,2.19,0.25,86.24,-2.78,-3.78,291.66,88.47,101118.43,18.82,110.39, ,20.585714285714285
49,20.57,25.31,3.43,4.09,0.29,76.92,0.85,-0.09,292.31,77.13,101454.34,19.02,108.71, ,29.385714285714286
50,19.24,23.32,2.59,3.22,0.29,77.11,0.29,1.04,293.0,69.02,101135.62,19.02,108.85, ,27.485714285714284
51,18.78,22.33,2.22,2.79,0.29,75.12,-1.16,1.09,292.41,65.47,99155.23,19.01,108.99, ,26.82857142857143
52,17.65,20.59,1.95,2.32,0.29,75.36,-3.1,0.35,289.99,70.43,95091.02,19.01,109.13, ,25.21428571428571
53,18.67,21.52,1.88,2.28,0.3,74.2,-3.96,-0.25,288.25,79.34,93799.46,19.0,109.27, ,26.671428571428574
54,19.1,21.99,1.9,2.3,0.31,74.6,-4.06,-0.45,288.41,83.68,94925.04,19.0,109.41, ,27.285714285714285
55,19.42,22.56,1.94,2.35,0.32,74.65,-4.28,0.25,288.1,86.91,94893.94,18.99,109.55, ,27.742857142857147
56,20.15,23.83,2.01,2.51,0.33,74.58,-3.51,0.52,287.87,90.76,95026.21,18.99,109.69, ,28.78571428571428
57,20.53,25.18,2.14,2.87,0.33,75.16,-2.79,-0.34,288.68,90.99,96232.42,18.98,109.83, ,29.328571428571433
58,20.55,26.23,2.11,3.17,0.33,72.65,-2.39,-1.2,289.26,90.8,97443.62,18.98,109.97, ,29.35714285714286
59,20.72,27.64,2.26,3.73,0.33,73.19,-1.85,-1.8,289.89,90.57,98824.78,18.97,110.11, ,29.599999999999998
60,20.74,28.82,2.72,4.71,0.33,76.23,-1.55,-2.07,290.58,89.81,100072.43,18.96,110.25, ,29.628571428571426
61,15.31,22.12,2.16,2.72,0.26,84.86,-2.39,-2.68,291.59,88.14,101184.88,18.96,110.39, ,22.12
62,19.47,24.3,3.32,4.07,0.28,75.04,-0.55,-1.18,292.48,74.92,101510.47,19.16,108.72, ,27.814285714285713
63,17.73,21.95,2.51,3.18,0.27,76.14,-1.13,-0.08,293.13,67.11,101120.42,19.15,108.86, ,25.32857142857143
64,17.17,21.11,2.22,2.68,0.27,75.16,-2.87,1.04,292.71,64.16,99549.82,19.15,109.0, ,24.52857142857143
65,16.77,20.52,2.01,2.33,0.27,74.29,-4.27,0.98,290.61,69.89,96630.28,19.14,109.14, ,23.95714285714286
66,17.29,21.08,1.99,2.13,0.27,75.28,-3.88,1.25,289.06,78.54,95536.02,19.14,109.28, ,24.7
67,18.75,22.97,2.02,2.18,0.28,75.06,-3.29,1.1,288.74,85.96,96508.8,19.13,109.42, ,26.785714285714285
68,19.49,24.29,2.05,2.43,0.3,74.06,-3.45,0.96,288.84,88.43,96942.57,19.13,109.56, ,27.84285714285714
69,20.79,26.47,2.06,3.0,0.32,70.4,-3.49,0.97,288.9,90.38,96972.15,19.12,109.7, ,29.7
70,21.39,27.95,2.16,3.57,0.33,69.77,-3.01,0.29,289.39,90.21,97715.96,19.11,109.84, ,30.55714285714286
71,20.76,27.81,2.21,3.8,0.33,71.62,-2.51,-0.42,289.78,89.91,98370.86,19.11,109.98, ,29.65714285714286
72,20.37,28.11,2.28,4.12,0.33,72.94,-1.92,-1.15,290.22,89.69,99440.7,19.1,110.12, ,29.100000000000005
73,19.14,27.29,2.54,4.51,0.32,76.83,-1.69,-1.81,291.12,87.86,100897.74,19.1,110.26, ,27.34285714285714
74,15.04,22.06,2.04,2.83,0.26,82.3,-2.37,-2.32,292.01,85.69,101612.87,19.09,110.4, ,22.06
75,11.37,17.17,1.65,1.26,0.22,89.67,-3.73,-2.88,292.74,84.23,101842.95,19.08,110.54, ,17.17
76,18.6,23.77,2.99,3.52,0.26,75.45,-2.54,-2.27,292.11,76.49,101601.63,19.29,108.72, ,26.571428571428573
77,17.69,22.5,2.68,3.21,0.27,75.46,-2.86,-1.35,292.71,69.35,101346.04,19.28,108.86, ,25.271428571428572
78,17.32,22.17,2.51,2.97,0.27,76.03,-3.73,-0.05,292.37,67.82,100164.87,19.28,109.0, ,24.742857142857144
79,17.42,22.37,2.33,2.76,0.27,75.64,-4.17,0.71,290.93,73.42,98402.5,19.27,109.14, ,24.88571428571429
80,17.72,22.63,2.19,2.45,0.28,75.37,-3.65,1.31,290.08,80.24,98150.19,19.27,109.28, ,25.31428571428571
81,19.22,24.64,2.18,2.52,0.29,75.08,-3.09,1.19,289.89,85.23,98578.93,19.26,109.43, ,27.45714285714286
82,19.8,25.87,2.23,2.72,0.3,74.6,-2.97,0.91,289.89,86.97,98542.7,19.26,109.57, ,28.285714285714285
83,20.68,27.68,2.33,3.34,0.32,73.46,-2.74,0.83,290.13,87.53,98837.41,19.25,109.71, ,29.542857142857144
84,21.41,29.42,2.45,4.04,0.33,73.01,-2.38,0.4,290.47,87.53,99449.3,19.25,109.85, ,30.58571428571429
85,21.37,30.03,2.49,4.55,0.34,72.91,-2.36,-0.1,290.48,88.06,99564.55,19.24,109.99, ,30.528571428571432
86,20.5,29.42,2.47,4.78,0.34,72.94,-2.5,-0.7,290.46,88.28,99674.73,19.23,110.13, ,29.42
87,18.92,27.92,2.51,4.77,0.32,75.6,-2.59,-1.54,291.02,87.43,100513.39,19.23,110.27, ,27.92
88,15.51,23.32,2.1,3.17,0.28,80.28,-3.16,-2.23,292.01,85.05,101461.33,19.22,110.41, ,23.32
89,12.18,18.64,1.71,1.57,0.23,86.49,-4.24,-2.67,292.55,84.76,101829.82,19.21,110.55, ,18.64
90,18.69,24.38,2.93,3.42,0.27,75.55,-4.1,-2.04,291.78,76.82,101431.88,19.42,108.87, ,26.700000000000003
91,18.69,24.67,2.85,3.52,0.28,75.88,-4.25,-0.92,291.74,75.81,100993.28,19.41,109.01, ,26.700000000000003
92,19.03,25.54,2.65,3.49,0.29,74.94,-4.18,-0.01,291.31,78.11,100504.77,19.41,109.15, ,27.185714285714287
93,19.76,26.52,2.49,3.33,0.3,74.28,-3.93,0.85,290.82,81.65,100007.01,19.4,109.29, ,28.22857142857143
94,21.09,28.76,2.48,3.52,0.31,73.43,-3.67,0.86,290.47,84.86,99547.62,19.4,109.43, ,30.128571428571426
95,22.15,30.82,2.42,3.79,0.33,69.9,-3.31,0.76,290.51,86.18,99626.27,19.39,109.57, ,31.64285714285714
96,22.74,32.35,2.57,4.4,0.35,70.8,-2.83,0.39,290.85,85.96,100018.24,19.38,109.71, ,32.48571428571429
97,23.72,34.6,2.61,5.31,0.37,68.26,-2.59,0.17,290.76,86.71,100048.87,19.38,109.85, ,34.6
98,23.43,35.15,2.76,6.19,0.39,68.33,-2.7,-0.2,290.81,86.49,100002.37,19.37,109.99, ,35.15
99,22.35,34.37,2.63,6.37,0.38,67.72,-2.83,-0.53,290.82,86.32,100103.11,19.37,110.13, ,34.37
100,19.5,30.07,2.39,5.33,0.34,72.3,-2.93,-0.98,291.17,85.91,100424.54,19.36,110.27, ,30.07
101,16.8,25.93,2.15,3.92,0.3,76.61,-3.28,-1.67,291.69,85.19,100933.4,19.35,110.41, ,25.93
102,13.53,20.83,1.89,2.23,0.25,83.32,-4.0,-2.37,292.11,85.38,101360.25,19.35,110.55, ,20.83
103,20.3,26.87,2.78,3.29,0.28,74.3,-4.83,-1.4,290.94,84.44,101430.59,19.54,109.01, ,29.000000000000004
104,21.26,29.06,2.82,3.83,0.3,73.17,-4.08,-0.74,290.95,84.87,101263.14,19.54,109.16, ,30.37142857142857
105,21.3,29.77,2.93,4.16,0.32,73.66,-3.53,0.27,291.26,82.92,101017.94,19.53,109.3, ,30.428571428571427
106,22.87,32.95,3.08,4.83,0.35,71.22,-3.71,0.65,291.11,83.99,100568.05,19.53,109.44, ,32.95
107,24.77,36.6,3.25,5.84,0.38,66.44,-3.65,0.54,290.83,85.91,100235.29,19.52,109.58, ,36.6
108,24.79,37.27,3.4,6.49,0.39,66.86,-3.13,-0.13,290.95,85.73,100239.41,19.52,109.72, ,37.27
109,24.97,38.6,3.51,7.34,0.41,64.98,-2.8,-0.35,291.04,85.63,100449.12,19.51,109.86, ,38.6
110,24.86,39.64,3.77,8.46,0.43,63.59,-2.75,-0.64,291.05,85.49,100525.26,19.51,110.0, ,39.64
111,23.24,37.73,3.34,8.01,0.42,64.37,-2.93,-0.88,291.23,85.0,100619.87,19.5,110.14, ,37.73
112,20.81,33.76,2.5,6.55,0.38,66.52,-3.27,-1.19,291.52,84.35,100855.95,19.49,110.28, ,33.76
113,18.33,29.12,2.35,5.02,0.33,71.47,-3.63,-1.5,291.65,84.83,100779.79,19.49,110.42, ,29.12
114,15.57,24.12,2.15,3.27,0.28,76.85,-3.71,-1.92,291.74,85.73,100891.7,19.48,110.56, ,24.12
115,12.81,19.75,2.08,1.9,0.24,83.77,-4.03,-2.53,292.19,85.83,101550.55,19.47,110.7, ,19.75
116,23.24,33.31,3.27,5.25,0.34,68.35,-4.17,-0.21,291.26,84.52,101579.09,19.67,109.3, ,33.31
117,25.02,37.37,3.54,6.49,0.38,64.57,-4.44,0.22,291.21,85.03,101161.12,19.66,109.44, ,37.37
118,26.09,39.82,3.81,7.64,0.41,61.26,-4.45,0.12,290.92,86.06,100588.3,19.66,109.58, ,39.82
119,25.92,40.55,3.77,8.3,0.43,59.51,-4.07,-0.4,290.85,86.65,100479.27,19.65,109.72, ,40.55
120,25.71,41.63,3.94,9.23,0.45,58.35,-3.7,-0.62,290.92,86.54,100700.28,19.64,109.87, ,41.63
121,25.28,42.41,4.27,10.14,0.47,58.13,-3.65,-0.94,291.13,85.86,100863.62,19.64,110.01, ,42.41
122,23.77,40.57,3.69,9.08,0.46,60.4,-3.72,-1.27,291.4,85.29,101013.04,19.63,110.15, ,40.57
123,21.59,36.47,2.63,7.42,0.42,63.57,-4.02,-1.65,291.66,84.38,101169.88,19.62,110.29, ,36.47
124,19.61,32.37,2.41,5.99,0.37,66.77,-4.26,-1.8,291.75,84.81,101057.3,19.62,110.43, ,32.37
125,17.09,27.12,2.28,4.21,0.31,71.91,-4.07,-1.77,291.81,85.28,101026.88,19.61,110.57, ,27.12
126,14.89,23.22,2.42,2.92,0.27,78.25,-4.02,-2.1,292.13,85.39,101495.3,19.6,110.71, ,23.22
127,13.04,20.25,2.21,1.86,0.24,83.63,-4.44,-3.05,292.29,86.28,101830.75,19.6,110.85, ,20.25
128,23.21,32.34,3.62,5.36,0.31,69.11,-3.7,-0.6,290.89,87.54,101809.26,19.8,109.31, ,33.15714285714286
129,24.41,36.0,4.0,6.74,0.36,65.97,-3.7,-0.31,291.18,85.78,101440.27,19.79,109.45, ,36.0
130,25.02,37.87,4.38,8.01,0.39,63.94,-3.88,0.06,291.13,85.31,100927.07,19.79,109.59, ,37.87
131,25.54,40.19,4.3,9.11,0.42,59.5,-3.91,-0.1,290.86,86.94,100836.86,19.78,109.73, ,40.19
132,24.96,40.71,4.53,10.16,0.45,58.69,-3.78,-0.34,291.11,86.11,101008.0,19.78,109.87, ,40.71
133,24.45,41.43,4.77,11.05,0.47,58.57,-3.89,-0.7,291.28,85.84,101163.12,19.77,110.01, ,41.43
134,23.16,40.06,4.04,9.85,0.46,61.1,-4.05,-1.26,291.51,85.47,101240.41,19.76,110.15, ,40.06
135,21.58,37.13,2.88,7.85,0.43,64.39,-4.17,-1.69,291.63,85.45,101249.87,19.76,110.29, ,37.13
136,19.47,32.57,2.46,6.08,0.38,67.91,-4.24,-1.77,291.72,85.33,101266.27,19.75,110.44, ,32.57
137,16.99,27.2,2.15,3.96,0.32,72.69,-4.17,-1.7,291.87,85.11,101305.14,19.74,110.58, ,27.2
138,15.06,23.43,2.28,2.73,0.28,78.26,-4.21,-1.94,292.11,85.16,101517.39,19.74,110.72, ,23.43
139,13.3,20.6,2.12,1.75,0.25,83.28,-4.53,-2.67,292.13,86.97,101713.18,19.73,110.86, ,20.6
140,11.1,17.54,1.75,0.64,0.21,94.12,-4.6,-3.19,292.03,90.09,101816.94,19.72,111.0, ,17.54
141,23.63,34.46,4.67,7.72,0.34,66.27,-4.36,-0.36,291.04,86.49,101525.23,19.92,109.6, ,34.46
142,23.39,35.62,4.99,8.58,0.37,65.23,-3.94,-0.4,291.1,87.14,101438.09,19.92,109.74, ,35.62
143,22.55,35.61,5.53,9.91,0.39,65.97,-3.48,-0.69,291.45,85.82,101558.46,19.91,109.88, ,35.61
144,22.56,37.01,5.89,11.82,0.42,63.88,-3.65,-0.92,291.61,85.56,101568.69,19.9,110.02, ,37.01
145,22.14,37.13,5.06,11.02,0.44,64.96,-3.95,-1.23,291.54,86.28,101327.08,19.9,110.16, ,37.13
146,21.06,35.5,3.68,8.69,0.43,68.43,-3.91,-1.63,291.43,87.66,101244.78,19.89,110.3, ,35.5
147,18.61,30.41,2.75,6.14,0.36,72.74,-3.78,-1.83,291.61,87.2,101454.32,19.88,110.44, ,30.41
148,16.06,24.92,1.88,2.96,0.3,77.47,-4.06,-1.85,291.86,86.27,101591.64,19.88,110.58, ,24.92
149,14.84,22.64,1.78,2.17,0.27,78.9,-4.51,-1.77,291.97,86.03,101595.66,19.87,110.73, ,22.64
150,12.84,19.45,1.75,1.31,0.24,85.43,-4.68,-2.31,292.04,87.1,101673.9,19.86,110.87, ,19.45
151,21.19,34.62,5.66,9.34,0.38,69.79,-5.2,-1.23,291.48,88.11,101736.2,20.03,110.17, ,34.62
152,20.73,34.53,5.36,9.16,0.39,71.65,-4.98,-1.61,291.45,89.64,101663.19,20.02,110.31, ,34.53
153,17.58,28.31,3.56,5.35,0.32,78.65,-4.82,-1.98,291.59,89.74,101788.98,20.02,110.45, ,28.31
154,13.0,19.22,1.79,1.05,0.24,84.89,-4.64,-2.04,291.89,86.9,101788.3,20.0,110.73, ,19.22
155,18.46,26.25,3.73,5.21,0.37,76.9,-5.18,-0.22,292.17,80.57,101802.03,20.3,110.04, ,26.371428571428574
156,18.73,27.12,4.07,6.02,0.4,78.0,-5.41,-0.84,291.83,83.89,101556.68,20.3,110.18, ,27.12
157,17.43,25.39,4.06,5.33,0.36,83.64,-5.23,-1.42,291.69,86.29,101589.67,20.29,110.32, ,25.39
158,18.94,26.36,2.44,4.36,0.45,76.12,-5.02,-0.61,291.95,80.23,101346.94,20.43,110.05, ,27.057142857142857
159,18.66,25.75,2.33,3.95,0.45,78.62,-5.33,-0.77,291.34,84.43,100806.04,20.43,110.19, ,26.65714285714286
160,16.9,22.98,2.23,2.73,0.39,84.3,-4.83,-1.03,291.3,86.03,101000.39,20.42,110.33, ,24.142857142857142
161,14.27,19.64,2.21,1.33,0.3,91.42,-4.79,-1.35,291.62,86.95,101705.39,20.41,110.47, ,20.385714285714286
162,19.51,27.02,2.4,3.84,0.48,76.84,-4.41,-0.19,291.95,78.61,101388.17,20.57,109.91, ,27.871428571428574
163,20.03,27.8,2.38,3.92,0.52,78.03,-5.48,-0.78,291.39,82.69,100800.95,20.57,110.05, ,28.614285714285714
164,19.35,26.41,2.36,3.17,0.47,81.58,-5.17,-0.87,290.91,86.55,100510.41,20.56,110.2, ,27.642857142857146
165,17.46,23.56,2.37,2.1,0.39,87.36,-4.68,-0.91,291.18,86.93,101072.81,20.55,110.34, ,24.942857142857143
166,14.62,19.81,2.39,1.04,0.3,93.72,-4.67,-1.01,291.68,86.01,101786.62,20.55,110.48, ,20.885714285714286
167,20.79,28.94,2.65,4.16,0.51,78.77,-3.42,0.3,292.0,77.86,101811.95,20.71,109.78, ,29.7
168,21.14,29.82,2.65,4.24,0.59,80.37,-4.9,-0.1,291.91,78.98,101431.98,20.71,109.92, ,30.2
169,21.27,29.81,2.64,4.05,0.58,83.71,-5.27,-0.06,291.41,82.99,101129.02,20.7,110.06, ,30.385714285714283
170,19.78,27.29,2.61,2.88,0.48,90.2,-5.22,-0.09,291.18,86.89,101203.94,20.69,110.2, ,28.25714285714286
171,21.73,30.73,3.16,4.7,0.6,78.43,-4.18,0.16,292.14,77.06,101810.68,20.85,109.78, ,31.042857142857144
172,22.54,32.12,3.26,5.09,0.7,79.9,-5.05,-0.01,291.91,80.04,101706.21,20.84,109.92, ,32.2
173,22.05,30.74,3.32,4.81,0.65,83.36,-4.87,0.02,291.79,81.95,101744.25,20.83,110.07, ,31.5
174,19.53,25.97,3.1,3.02,0.48,89.26,-4.78,0.02,291.73,83.61,101849.78,20.83,110.21, ,27.900000000000002
175,23.66,33.96,4.03,6.16,0.69,78.98,-4.32,0.28,291.98,76.81,101743.8,20.98,109.79, ,33.96
176,24.95,35.96,4.32,7.1,0.82,81.36,-4.96,-0.01,291.68,80.68,101715.48,20.97,109.93, ,35.96
177,24.74,35.24,4.58,7.11,0.77,87.06,-4.93,-0.17,291.58,83.87,101833.8,20.97,110.07, ,35.34285714285714
178,25.48,36.91,5.23,8.51,0.8,76.43,-4.25,0.86,291.97,75.45,101717.18,21.11,109.79, ,36.91
179,27.02,38.84,5.91,10.66,0.97,77.34,-4.8,0.68,291.63,78.51,101627.27,21.11,109.94, ,38.84
180,27.16,38.24,6.86,12.37,0.94,80.41,-4.46,0.64,291.4,80.92,101635.36,21.1,110.08, ,38.800000000000004
181,26.71,36.63,7.97,13.41,0.87,85.86,-4.39,0.33,291.18,84.89,101744.86,21.09,110.22, ,38.15714285714286
182,22.33,25.99,7.53,0.77,0.22,87.61,0.9,1.01,290.66,64.57,91215.98,21.29,101.34, ,31.899999999999995
183,21.89,25.3,7.23,0.93,0.22,87.88,0.08,0.67,290.31,65.44,89945.05,21.29,101.49, ,31.271428571428572
184,22.27,25.61,7.42,1.0,0.23,86.54,0.32,0.82,289.53,67.92,88535.84,21.3,101.63, ,31.814285714285713
185,27.32,39.6,6.29,10.11,0.84,74.4,-3.66,0.65,291.99,74.05,101805.91,21.25,109.8, ,39.6
186,28.82,41.2,7.19,13.0,1.05,74.75,-4.28,0.86,291.71,76.07,101645.95,21.24,109.94, ,41.2
187,29.89,42.42,8.31,16.07,1.12,74.77,-4.11,0.84,291.4,78.44,101526.34,21.23,110.09, ,42.699999999999996
188,29.66,41.02,9.64,18.37,1.09,77.18,-4.03,0.77,291.23,80.21,101578.66,21.23,110.23, ,42.371428571428574
189,28.19,38.11,8.06,13.82,0.93,84.06,-3.86,0.52,291.19,82.01,101781.52,21.22,110.37, ,40.27142857142857
190,26.04,34.45,5.43,6.7,0.72,92.24,-4.04,0.1,291.29,84.03,101929.72,21.21,110.52, ,37.2
191,22.9,26.72,7.63,0.94,0.23,86.23,0.9,0.65,290.92,64.65,92926.77,21.42,101.2, ,32.714285714285715
192,22.31,25.89,7.37,1.1,0.23,86.17,0.08,0.78,291.24,62.72,93382.57,21.42,101.34, ,31.871428571428567
193,21.91,25.3,7.33,1.32,0.23,86.58,-0.42,0.37,290.69,63.47,91083.88,21.43,101.48, ,31.3
194,22.33,25.67,7.69,1.43,0.23,85.04,0.04,0.91,289.82,66.61,89466.71,21.43,101.63, ,31.899999999999995
195,33.45,48.04,8.75,16.63,1.23,71.79,-3.75,0.81,291.71,73.75,101711.58,21.37,109.95, ,48.04
196,36.34,52.57,10.33,22.55,1.45,69.86,-3.9,0.9,291.49,76.13,101667.2,21.37,110.09, ,52.57
197,37.1,52.99,12.02,26.26,1.43,71.16,-3.79,0.8,291.46,76.8,101719.8,21.36,110.24, ,53.0
198,37.2,52.52,10.46,22.02,1.33,76.77,-3.84,0.64,291.41,77.93,101808.13,21.35,110.38, ,53.142857142857146
199,36.51,50.78,7.38,13.3,1.16,84.74,-3.86,0.44,291.34,79.27,101868.34,21.35,110.52, ,52.15714285714286
200,35.98,49.31,6.35,9.19,1.0,93.37,-3.95,0.34,291.16,83.27,101922.91,21.34,110.67, ,51.39999999999999
201,24.66,29.2,8.33,1.34,0.24,88.08,0.05,0.2,290.9,62.13,90355.91,21.52,100.33, ,35.22857142857143
202,24.76,29.22,8.46,1.44,0.24,87.57,0.88,0.05,290.15,63.58,88588.66,21.52,100.47, ,35.371428571428574
203,24.61,29.02,8.75,1.68,0.25,86.15,1.41,-0.31,291.15,60.75,90591.24,21.53,100.62, ,35.15714285714286
204,21.84,25.27,6.91,1.25,0.23,87.68,-0.74,0.52,291.32,61.72,92985.1,21.56,101.33, ,31.2
205,21.75,25.02,6.89,1.27,0.23,86.08,-0.4,0.29,290.11,64.92,90374.98,21.56,101.48, ,31.071428571428573
206,22.08,25.29,7.12,1.23,0.23,84.4,-0.25,0.29,289.32,68.82,90063.14,21.56,101.62, ,31.542857142857137
207,21.64,25.85,4.13,2.22,0.28,83.62,-2.82,1.79,287.98,84.17,95404.77,21.59,107.52, ,30.914285714285718
208,28.99,38.2,9.16,6.83,0.43,84.4,-0.64,-0.26,290.2,84.18,101211.86,21.58,107.95, ,41.41428571428571
209,32.29,44.1,11.0,9.41,0.49,82.86,-0.75,-0.23,290.2,85.09,101448.89,21.57,108.09, ,46.12857142857143
210,35.62,60.7,8.4,9.21,1.06,77.99,-1.73,0.76,291.29,77.66,101774.62,21.54,109.24, ,60.7
