,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
38,11.66,15.58,1.2,2.79,0.26,73.51,-3.32,2.15,289.09,74.53,97408.09,18.88,108.99, ,16.657142857142855
39,12.66,16.88,1.19,3.0,0.28,73.08,-3.21,1.31,287.18,81.9,94772.88,18.88,109.13, ,18.085714285714285
40,12.92,17.4,1.25,3.42,0.29,73.85,-2.33,0.91,287.33,82.75,95316.4,18.87,109.27, ,18.45714285714286
41,12.64,17.38,1.27,3.77,0.3,74.8,-2.9,1.47,288.29,78.62,96184.98,18.87,109.41, ,18.057142857142857
42,13.05,18.01,1.29,3.99,0.31,75.68,-3.79,1.71,286.91,84.36,93940.2,18.86,109.55, ,18.642857142857146
43,14.35,19.72,1.28,4.34,0.31,74.82,-3.17,1.17,285.72,92.81,93241.68,18.86,109.69, ,20.5
44,14.32,20.09,1.28,4.5,0.31,73.06,-2.18,0.46,286.94,89.84,95309.64,18.85,109.83, ,20.457142857142856
45,13.76,19.95,1.42,4.53,0.31,74.64,-1.8,-0.27,288.29,86.24,97476.41,18.84,109.97, ,19.95
46,13.52,20.21,1.56,4.81,0.31,75.62,-1.8,-0.94,288.9,85.31,98562.52,18.84,110.11, ,20.21
47,14.16,21.67,1.97,6.13,0.31,77.72,-1.44,-1.44,289.58,84.26,99431.15,18.83,110.25, ,21.67
48,10.04,15.69,1.58,3.96,0.26,85.06,-1.67,-1.63,290.75,81.2,100979.12,18.82,110.39, ,15.69
49,11.45,14.99,2.05,3.44,0.25,74.88,-1.25,1.86,290.63,68.79,101315.48,19.02,108.71, ,16.357142857142858
50,11.3,15.02,1.7,3.26,0.26,76.03,-1.57,1.64,291.27,66.84,100999.52,19.02,108.85, ,16.142857142857146
51,11.55,15.49,1.47,3.17,0.26,73.82,-2.29,2.06,290.35,68.03,99011.27,19.01,108.99, ,16.5
52,12.09,16.2,1.34,3.06,0.27,75.02,-2.64,2.22,287.68,77.89,94927.25,19.01,109.13, ,17.271428571428572
53,13.58,18.19,1.26,3.41,0.28,72.06,-2.39,2.03,286.33,85.28,93629.2,19.0,109.27, ,19.400000000000002
54,13.35,18.29,1.26,3.72,0.29,73.18,-2.23,1.67,287.24,82.62,94755.38,19.0,109.41, ,19.07142857142857
55,13.51,18.81,1.28,4.05,0.29,73.32,-3.0,2.08,287.18,84.65,94720.11,18.99,109.55, ,19.3
56,14.32,20.13,1.35,4.49,0.3,73.36,-3.0,2.23,286.68,88.95,94853.22,18.99,109.69, ,20.457142857142856
57,14.31,20.55,1.47,4.92,0.31,74.92,-2.27,1.39,287.39,87.82,96067.56,18.98,109.83, ,20.55
58,14.4,21.21,1.54,5.34,0.31,73.93,-2.01,0.5,288.05,87.41,97285.11,18.98,109.97, ,21.21
59,14.41,21.89,1.67,5.97,0.32,73.87,-1.76,-0.29,288.78,85.98,98672.55,18.97,110.11, ,21.89
60,15.55,24.27,2.16,8.17,0.34,74.37,-1.24,-0.79,289.54,84.15,99924.93,18.96,110.25, ,24.27
61,11.42,18.12,1.73,5.83,0.29,81.54,-1.54,-1.04,290.54,82.09,101042.26,18.96,110.39, ,18.12
62,12.39,16.0,2.85,4.47,0.26,75.77,-1.34,1.43,290.39,67.33,101378.81,19.16,108.72, ,17.700000000000003
63,11.88,15.71,2.12,3.9,0.26,77.23,-1.36,1.23,291.01,65.75,100989.98,19.15,108.86, ,16.971428571428575
64,11.74,15.79,1.76,3.54,0.26,76.24,-1.82,1.6,290.44,66.29,99411.55,19.15,109.0, ,16.771428571428572
65,12.23,16.56,1.48,3.37,0.27,73.72,-2.03,2.11,288.61,73.79,96472.49,19.14,109.14, ,17.47142857142857
66,12.99,17.74,1.4,3.45,0.27,73.95,-1.97,2.17,287.73,79.22,95365.65,19.14,109.28, ,18.557142857142857
67,13.15,18.41,1.34,3.85,0.28,73.39,-2.12,1.72,288.21,80.01,96333.05,19.13,109.42, ,18.785714285714285
68,13.4,19.11,1.38,4.28,0.29,72.86,-3.08,2.27,288.28,81.51,96765.2,19.13,109.56, ,19.142857142857142
69,14.52,21.04,1.46,5.14,0.31,71.24,-3.37,2.64,287.9,84.6,96799.1,19.12,109.7, ,21.04
70,15.18,22.48,1.62,6.24,0.32,71.62,-2.66,1.98,288.21,84.91,97551.11,19.11,109.84, ,22.48
71,15.45,23.22,1.69,7.07,0.33,71.75,-2.32,1.05,288.47,85.86,98211.84,19.11,109.98, ,23.22
72,15.45,23.62,1.72,7.67,0.34,71.06,-1.88,0.13,289.09,84.58,99287.34,19.1,110.12, ,23.62
73,15.73,24.59,2.02,9.78,0.35,71.29,-1.36,-0.66,290.07,82.09,100750.55,19.1,110.26, ,24.59
74,11.92,18.94,1.54,7.11,0.3,76.83,-1.61,-0.83,290.73,80.91,101470.2,19.09,110.4, ,18.94
75,6.76,11.23,0.92,2.19,0.23,88.19,-2.8,-0.6,291.69,78.82,101700.76,19.08,110.54, ,11.23
76,12.49,16.04,2.78,4.28,0.26,76.9,-1.71,1.04,290.2,66.33,101466.65,19.29,108.72, ,17.842857142857145
77,12.28,16.33,2.25,4.06,0.27,76.63,-1.6,0.91,290.77,65.69,101212.92,19.28,108.86, ,17.54285714285714
78,12.27,16.72,1.95,3.91,0.27,76.96,-1.79,1.18,290.41,66.2,100024.52,19.28,109.0, ,17.528571428571425
79,12.67,17.56,1.72,3.91,0.28,75.95,-1.86,1.67,289.42,71.12,98247.65,19.27,109.14, ,18.099999999999998
80,13.49,19.04,1.58,4.11,0.29,75.02,-1.72,1.57,289.0,74.69,97983.97,19.27,109.28, ,19.271428571428572
81,13.62,19.73,1.49,4.52,0.29,73.19,-2.02,1.36,289.16,77.04,98405.87,19.26,109.43, ,19.73
82,13.64,20.01,1.48,4.89,0.3,72.0,-2.71,2.09,289.1,79.34,98367.93,19.26,109.57, ,20.01
83,14.84,22.2,1.61,6.1,0.32,70.89,-2.66,2.52,289.04,80.59,98666.59,19.25,109.71, ,22.2
84,16.07,24.5,1.76,7.62,0.34,70.21,-2.23,2.03,289.19,81.17,99285.53,19.25,109.85, ,24.5
85,16.83,26.05,1.79,8.82,0.35,69.0,-2.3,1.23,289.09,83.07,99406.68,19.24,109.99, ,26.05
86,17.19,26.89,1.81,9.73,0.36,68.0,-2.42,0.59,289.23,83.96,99520.56,19.23,110.13, ,26.89
87,17.37,27.62,1.98,11.77,0.38,67.79,-2.2,-0.43,289.91,83.05,100364.42,19.23,110.27, ,27.62
88,12.93,20.9,1.48,8.17,0.32,73.35,-2.3,-0.98,290.67,81.42,101316.83,19.22,110.41, ,20.9
89,7.72,12.92,0.94,2.9,0.24,83.61,-3.25,-0.64,291.56,79.62,101684.66,19.21,110.55, ,12.92
90,13.07,17.4,2.47,4.27,0.27,76.7,-2.05,0.7,290.09,67.55,101290.3,19.42,108.87, ,18.67142857142857
91,13.54,18.77,2.21,4.65,0.28,76.95,-1.93,1.04,290.34,68.28,100846.12,19.41,109.01, ,19.34285714285714
92,14.38,20.66,1.99,5.08,0.3,75.82,-1.94,1.3,290.06,70.4,100349.43,19.41,109.15, ,20.66
93,15.17,22.25,1.79,5.42,0.31,74.71,-1.84,1.42,289.65,73.81,99843.29,19.4,109.29, ,22.25
94,15.89,23.95,1.73,6.17,0.32,71.81,-2.06,1.33,289.38,76.59,99377.64,19.4,109.43, ,23.95
95,15.71,23.99,1.59,6.37,0.33,68.36,-2.35,1.72,289.4,78.9,99455.59,19.39,109.57, ,23.99
96,16.94,26.48,1.73,7.79,0.35,67.51,-2.43,1.94,289.52,79.1,99849.97,19.38,109.71, ,26.48
97,18.93,30.18,1.85,9.61,0.38,65.27,-2.49,1.8,289.36,80.53,99884.3,19.38,109.85, ,30.18
98,20.8,33.86,1.98,12.01,0.41,64.12,-2.6,1.32,289.3,82.14,99843.75,19.37,109.99, ,33.86
99,21.9,36.37,1.99,13.99,0.43,62.06,-2.71,0.95,289.34,83.28,99948.38,19.37,110.13, ,36.37
100,19.62,32.56,1.76,13.18,0.4,64.88,-2.73,0.15,289.76,82.92,100274.03,19.36,110.27, ,32.56
101,15.5,25.75,1.42,9.81,0.35,69.03,-2.79,-0.59,290.25,82.37,100787.72,19.35,110.41, ,25.75
102,9.89,16.55,1.04,4.68,0.27,77.92,-3.3,-0.71,291.08,80.82,101214.07,19.35,110.55, ,16.55
103,13.61,18.47,1.97,3.86,0.27,76.84,-2.28,1.02,289.72,71.34,101275.61,19.54,109.01, ,19.442857142857143
104,15.54,22.39,2.02,5.21,0.3,75.26,-1.9,1.01,289.77,73.3,101102.63,19.54,109.16, ,22.39
105,16.99,25.57,2.04,6.76,0.33,73.27,-1.7,1.21,289.86,74.43,100854.55,19.53,109.3, ,25.57
106,18.49,29.09,2.14,8.49,0.36,69.14,-1.95,1.28,289.67,76.04,100401.16,19.53,109.44, ,29.09
107,19.66,31.9,2.26,10.14,0.38,63.87,-2.16,1.7,289.55,77.9,100066.83,19.52,109.58, ,31.9
108,20.32,33.38,2.2,11.21,0.4,63.08,-2.26,1.77,289.63,78.27,100071.54,19.52,109.72, ,33.38
109,22.41,37.91,2.33,13.1,0.43,61.18,-2.41,1.72,289.59,79.4,100283.67,19.51,109.86, ,37.91
110,24.66,42.63,2.73,16.46,0.47,59.59,-2.56,1.36,289.59,80.72,100364.17,19.51,110.0, ,42.63
111,24.85,43.71,2.58,17.42,0.48,59.11,-2.78,1.03,289.66,81.75,100463.53,19.5,110.14, ,43.71
112,22.5,39.94,1.82,15.63,0.45,59.71,-3.04,0.63,289.88,81.88,100704.72,19.49,110.28, ,39.94
113,18.75,32.48,1.57,12.53,0.4,63.73,-3.15,0.15,290.17,81.84,100632.31,19.49,110.42, ,32.48
114,13.51,22.76,1.28,7.68,0.32,69.67,-3.01,-0.19,290.57,81.44,100744.03,19.48,110.56, ,22.76
115,8.7,14.62,1.18,3.44,0.25,78.92,-3.28,-0.26,291.32,80.26,101402.81,19.47,110.7, ,14.62
116,19.07,29.12,2.34,8.49,0.35,69.46,-2.04,1.14,289.84,75.01,101414.45,19.67,109.3, ,29.12
117,21.48,34.88,2.51,11.5,0.4,63.1,-2.25,1.11,289.8,76.37,100994.82,19.66,109.44, ,34.88
118,23.54,39.72,2.78,14.17,0.44,57.24,-2.41,1.5,289.73,77.12,100419.45,19.66,109.58, ,39.72
119,24.62,42.47,2.59,15.13,0.46,55.47,-2.81,1.64,289.76,77.89,100308.89,19.65,109.72, ,42.47
120,26.82,47.8,2.84,17.36,0.5,53.78,-3.07,1.46,289.71,79.06,100533.22,19.64,109.87, ,47.8
121,28.86,52.87,3.45,21.11,0.54,52.28,-3.08,1.31,289.78,79.75,100700.84,19.64,110.01, ,52.87
122,28.13,52.05,3.1,21.01,0.54,52.92,-3.15,1.17,289.91,80.14,100854.48,19.63,110.15, ,52.05
123,25.0,45.74,1.93,17.94,0.5,55.01,-3.27,0.9,290.11,80.34,101016.22,19.62,110.29, ,45.74
124,21.66,38.92,1.73,15.06,0.44,57.66,-3.39,0.58,290.32,80.42,100905.58,19.62,110.43, ,38.92
125,16.79,29.02,1.54,10.51,0.36,62.67,-3.26,0.33,290.64,80.16,100875.42,19.61,110.57, ,29.02
126,12.9,22.16,1.72,6.91,0.3,69.66,-3.34,0.08,291.25,79.39,101343.92,19.6,110.71, ,22.16
127,9.04,15.71,1.49,3.49,0.25,78.17,-3.94,-0.06,291.78,78.76,101678.93,19.6,110.85, ,15.71
128,18.06,26.44,2.6,7.82,0.33,70.87,-2.35,0.93,289.78,74.71,101638.43,19.8,109.31, ,26.44
129,21.32,34.28,2.81,12.0,0.4,63.12,-2.45,0.86,289.98,76.48,101270.36,19.79,109.45, ,34.28
130,23.7,40.12,3.06,15.65,0.45,56.78,-2.7,1.52,290.16,75.41,100755.8,19.79,109.59, ,40.12
131,26.01,45.83,2.93,17.63,0.49,51.88,-3.38,2.13,290.04,76.61,100664.05,19.78,109.73, ,45.83
132,27.75,50.41,3.23,20.12,0.53,50.19,-3.61,2.09,290.02,77.49,100839.87,19.78,109.87, ,50.41
133,29.21,54.31,3.76,23.58,0.56,48.98,-3.58,1.83,290.1,78.25,100998.68,19.77,110.01, ,54.31
134,28.35,52.95,3.22,22.55,0.56,50.13,-3.66,1.46,290.2,78.64,101079.46,19.76,110.15, ,52.95
135,25.59,46.98,2.06,18.98,0.52,52.81,-3.7,1.19,290.37,78.66,101091.13,19.76,110.29, ,46.98
136,22.06,39.77,1.8,15.53,0.46,55.93,-3.68,0.88,290.54,79.04,101109.99,19.75,110.44, ,39.77
137,17.1,30.29,1.54,10.42,0.38,61.23,-3.51,0.53,290.74,79.53,101150.89,19.74,110.58, ,30.29
138,13.67,23.88,1.72,7.1,0.32,67.72,-3.66,0.24,291.2,79.2,101363.07,19.74,110.72, ,23.88
139,9.88,17.33,1.5,3.92,0.26,75.24,-4.21,0.08,291.63,79.05,101558.12,19.73,110.86, ,17.33
140,6.15,11.17,1.0,0.97,0.21,89.29,-4.33,-0.33,291.64,82.25,101664.12,19.72,111.0, ,11.17
141,22.03,36.17,3.44,14.56,0.41,60.25,-3.05,1.31,290.25,74.73,101350.89,19.92,109.6, ,36.17
142,23.88,41.6,3.65,17.91,0.46,56.12,-3.25,1.91,290.37,75.36,101262.69,19.92,109.74, ,41.6
143,24.73,44.45,4.19,22.06,0.49,54.74,-3.02,1.71,290.53,74.99,101385.67,19.91,109.88, ,44.45
144,26.21,48.42,4.83,27.6,0.54,51.63,-3.13,1.72,290.72,74.86,101398.07,19.9,110.02, ,48.42
145,26.21,48.54,4.01,26.38,0.56,52.03,-3.25,1.75,290.76,75.17,101157.84,19.9,110.16, ,48.54
146,24.75,45.7,2.51,21.24,0.54,54.44,-3.28,1.42,290.78,76.23,101075.73,19.89,110.3, ,45.7
147,20.36,36.54,1.91,16.02,0.45,58.74,-3.4,1.09,290.94,76.9,101288.25,19.88,110.44, ,36.54
148,15.37,26.56,1.21,8.52,0.36,64.67,-3.67,0.74,291.1,77.83,101430.11,19.88,110.58, ,26.56
149,12.66,21.83,1.1,5.74,0.31,68.71,-4.13,0.66,291.24,78.3,101436.21,19.87,110.73, ,21.83
150,9.11,15.8,0.95,3.09,0.26,77.42,-4.36,0.21,291.52,78.92,101516.86,19.86,110.87, ,15.8
151,23.29,45.08,5.21,26.0,0.54,53.9,-4.0,1.37,290.95,74.58,101561.36,20.03,110.17, ,45.08
152,22.54,44.78,4.83,24.41,0.54,55.88,-4.3,1.09,291.05,76.5,101488.66,20.02,110.31, ,44.78
153,16.15,31.47,2.93,14.63,0.41,63.68,-4.52,0.9,291.31,76.94,101617.79,20.02,110.45, ,31.47
154,9.05,15.5,0.92,3.09,0.26,74.22,-4.52,0.84,291.29,77.6,101626.57,20.0,110.73, ,15.5
155,16.09,28.04,4.02,13.91,0.48,72.21,-4.73,1.69,290.99,75.01,101633.79,20.3,110.04, ,28.04
156,16.95,30.78,4.46,17.51,0.55,70.19,-5.02,1.46,290.95,76.99,101387.8,20.3,110.18, ,30.78
157,14.38,27.31,4.13,14.85,0.48,74.98,-5.17,1.3,290.94,78.2,101419.98,20.29,110.32, ,27.31
158,18.82,29.94,2.81,13.13,0.63,71.92,-4.4,2.19,290.54,75.0,101176.68,20.43,110.05, ,29.94
159,17.11,28.11,2.53,12.72,0.62,74.17,-4.67,2.14,290.25,78.33,100635.85,20.43,110.19, ,28.11
160,12.72,21.48,1.94,8.61,0.49,79.99,-4.67,2.03,290.36,78.95,100829.31,20.42,110.33, ,21.48
161,8.47,14.59,1.23,3.31,0.34,87.8,-4.94,1.62,290.92,78.86,101534.12,20.41,110.47, ,14.59
162,20.01,29.65,2.38,9.98,0.68,75.56,-3.76,3.04,290.61,73.15,101210.21,20.57,109.91, ,29.65
163,20.2,30.3,2.19,11.47,0.73,74.19,-4.26,2.97,290.43,74.43,100622.58,20.57,110.05, ,30.3
164,16.54,25.47,1.81,8.92,0.61,78.31,-4.37,2.81,290.04,77.37,100330.03,20.56,110.2, ,25.47
165,11.81,18.83,1.36,5.09,0.46,84.14,-4.5,2.49,290.37,77.91,100893.14,20.55,110.34, ,18.83
166,7.68,12.69,1.01,1.77,0.31,90.48,-4.9,2.06,290.92,78.04,101611.45,20.55,110.48, ,12.69
167,21.85,30.73,2.24,8.36,0.72,79.37,-2.86,3.44,290.63,72.45,101631.58,20.71,109.78, ,31.214285714285715
168,23.24,32.54,2.08,10.17,0.83,76.63,-3.56,3.57,290.88,70.84,101247.59,20.71,109.92, ,33.199999999999996
169,20.37,29.38,1.81,9.58,0.78,79.28,-4.37,3.31,290.65,74.04,100942.48,20.7,110.06, ,29.38
170,14.47,21.84,1.45,5.88,0.57,86.13,-4.99,3.05,290.54,76.95,101016.16,20.69,110.2, ,21.84
171,26.13,34.46,2.1,8.67,0.86,78.33,-2.43,3.69,290.69,69.53,101626.36,20.85,109.78, ,37.32857142857143
172,26.89,35.58,1.97,9.76,0.95,78.45,-3.35,3.5,290.99,70.72,101517.24,20.84,109.92, ,38.41428571428572
173,21.87,29.82,1.77,8.39,0.83,82.11,-4.12,3.3,290.88,73.14,101554.76,20.83,110.07, ,31.242857142857144
174,13.32,18.98,1.33,4.05,0.53,88.7,-4.76,3.16,290.96,74.75,101661.48,20.83,110.21, ,19.02857142857143
175,28.72,36.77,2.04,8.48,0.91,79.65,-2.35,3.72,290.62,69.76,101555.3,20.98,109.79, ,41.028571428571425
176,28.62,37.08,1.98,9.26,1.01,82.13,-3.68,3.53,290.91,71.93,101521.79,20.97,109.93, ,40.885714285714286
177,22.0,29.94,1.91,7.72,0.86,87.84,-4.75,3.45,290.93,74.24,101639.84,20.97,110.07, ,31.428571428571427
178,31.25,40.0,2.28,9.33,0.98,80.39,-2.3,3.89,290.48,71.28,101527.62,21.11,109.79, ,44.642857142857146
179,29.89,39.02,2.47,10.75,1.08,83.61,-3.7,3.76,290.73,73.23,101433.27,21.11,109.94, ,42.699999999999996
180,22.08,30.49,2.94,10.59,0.93,88.47,-4.56,3.77,290.71,75.37,101441.2,21.1,110.08, ,31.542857142857137
181,14.46,21.58,3.66,9.62,0.76,94.45,-5.11,3.69,290.81,77.55,101552.02,21.09,110.22, ,21.58
182,22.08,23.83,6.19,0.73,0.26,76.67,4.21,1.8,288.62,55.17,91020.19,21.29,101.34, ,31.542857142857137
183,21.86,23.6,6.12,0.78,0.25,77.13,3.37,1.33,287.53,58.0,89748.35,21.29,101.49, ,31.228571428571428
184,21.81,23.56,6.24,0.87,0.25,77.11,4.78,1.22,287.07,58.2,88317.18,21.3,101.63, ,31.157142857142855
185,30.77,38.98,2.76,9.75,0.91,80.27,-2.19,3.67,290.36,71.66,101614.8,21.25,109.8, ,43.957142857142856
186,29.37,38.57,3.33,12.3,1.07,84.11,-3.57,3.51,290.66,73.88,101452.22,21.24,109.94, ,41.95714285714286
187,23.61,33.06,4.25,14.39,1.06,86.39,-4.42,3.82,290.53,75.56,101332.82,21.23,110.09, ,33.72857142857143
188,17.0,25.37,5.54,15.34,0.95,89.93,-4.87,3.81,290.53,77.01,101388.89,21.23,110.23, ,25.37
189,12.64,19.55,4.16,9.87,0.73,94.55,-4.83,3.77,290.62,77.76,101595.15,21.22,110.37, ,19.55
190,9.48,14.61,1.82,3.01,0.48,98.39,-4.92,3.53,290.81,77.97,101744.89,21.21,110.52, ,14.61
191,22.87,24.7,6.25,0.9,0.26,75.32,4.21,2.09,289.04,56.28,92727.4,21.42,101.2, ,32.67142857142857
192,22.46,24.29,6.2,0.96,0.26,75.56,2.1,1.72,288.76,56.52,93202.27,21.42,101.34, ,32.08571428571429
193,22.29,24.13,6.35,1.1,0.26,76.65,2.31,1.68,287.63,58.53,90894.75,21.43,101.48, ,31.842857142857138
194,22.18,24.05,6.64,1.27,0.26,76.72,4.52,1.77,287.34,57.89,89249.41,21.43,101.63, ,31.685714285714283
195,39.53,50.4,5.2,17.84,1.26,81.62,-2.96,2.89,290.14,74.92,101520.59,21.37,109.95, ,56.471428571428575
196,39.56,52.79,7.0,24.6,1.46,82.48,-4.04,3.46,290.13,76.31,101474.9,21.37,110.09, ,56.51428571428572
197,31.79,44.38,9.1,27.42,1.34,85.49,-4.24,3.51,290.19,76.65,101531.87,21.36,110.24, ,45.41428571428571
198,26.16,38.08,7.05,19.88,1.12,90.3,-4.27,3.56,290.39,76.72,101622.33,21.35,110.38, ,38.08
199,21.73,32.91,3.08,8.37,0.85,95.05,-4.58,3.41,290.7,76.5,101683.08,21.35,110.52, ,32.91
200,17.25,27.21,1.71,3.73,0.63,99.09,-4.93,3.37,290.78,78.0,101739.71,21.34,110.67, ,27.21
201,22.13,24.03,5.45,1.34,0.26,78.03,2.76,-3.47,289.01,57.54,90171.71,21.52,100.33, ,31.61428571428571
202,22.16,24.06,5.63,1.44,0.26,77.79,4.33,-3.02,288.65,57.56,88380.59,21.52,100.47, ,31.657142857142855
203,22.89,24.87,6.3,1.68,0.27,76.23,4.33,0.18,289.9,55.27,90382.95,21.53,100.62, ,32.7
204,21.86,23.66,5.96,1.16,0.26,78.79,-0.11,1.15,288.28,58.83,92804.7,21.56,101.33, ,31.228571428571428
205,21.89,23.7,6.14,1.22,0.26,78.45,1.86,1.3,287.06,61.17,90173.31,21.56,101.48, ,31.271428571428572
206,22.02,23.86,6.42,1.28,0.26,77.87,3.58,1.48,286.72,61.63,89847.39,21.56,101.62, ,31.457142857142856
207,20.82,24.17,4.65,1.8,0.29,87.84,-0.74,6.52,284.8,86.95,95089.24,21.59,107.52, ,29.742857142857144
208,18.48,23.1,4.59,3.19,0.34,93.76,0.34,4.44,288.38,79.94,100952.0,21.58,107.95, ,26.400000000000002
209,16.98,21.58,3.68,3.09,0.35,95.02,0.06,5.07,288.94,78.35,101189.24,21.57,108.09, ,24.257142857142856
210,35.95,49.05,3.97,5.73,0.96,87.39,-2.49,5.39,289.87,75.36,101564.8,21.54,109.24, ,51.357142857142854
211,38.55,48.96,3.31,6.28,0.87,84.71,-2.23,4.94,289.78,75.58,101573.57,21.53,109.38, ,55.07142857142857
212,45.64,54.5,3.91,9.19,0.93,80.72,-2.1,4.05,289.7,76.02,101679.69,21.52,109.53, ,65.2
213,50.33,58.53,4.57,12.71,1.06,77.37,-2.05,3.16,289.49,77.21,101684.12,21.52,109.67, ,71.89999999999999
214,55.73,67.66,5.42,18.44,1.41,75.62,-2.07,2.66,289.42,77.21,101576.06,21.51,109.81, ,79.61428571428571
215,57.21,72.21,7.02,24.47,1.6,76.16,-3.07,2.77,289.66,75.79,101494.73,21.51,109.96, ,81.72857142857143
216,56.79,75.5,9.1,30.95,1.79,77.98,-4.06,3.12,289.67,76.58,101565.91,21.5,110.1, ,81.12857142857143
