,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
170,69.22,88.01,22.36,33.19,1.11,90.06,-3.41,-2.69,289.58,63.99,101209.81,20.69,110.2, ,92.775
171,84.13,96.46,22.43,36.73,1.22,75.88,-4.02,-2.48,288.49,50.15,101842.96,20.85,109.78, ,111.4125
172,85.83,100.73,24.59,47.78,1.43,83.3,-3.64,-2.81,288.57,55.33,101735.9,20.84,109.92, ,113.5375
173,81.18,96.73,25.63,47.73,1.37,85.88,-3.39,-2.97,289.03,58.16,101766.95,20.83,110.07, ,107.725
174,68.96,83.71,24.56,33.96,1.07,91.29,-3.53,-2.92,290.15,60.15,101861.77,20.83,110.21, ,92.44999999999999
175,88.77,101.21,24.03,36.98,1.28,80.05,-3.88,-2.17,288.32,48.06,101776.13,20.98,109.79, ,117.21249999999999
176,89.52,104.4,26.96,48.87,1.48,87.84,-3.8,-2.45,288.4,52.45,101743.1,20.97,109.93, ,118.15
177,84.19,99.01,28.82,50.25,1.41,91.42,-3.84,-2.8,288.65,54.35,101855.9,20.97,110.07, ,111.4875
178,93.56,106.54,25.27,36.3,1.33,83.24,-3.69,-1.85,288.32,47.53,101751.49,21.11,109.79, ,123.2
179,93.05,107.92,28.92,48.95,1.54,89.34,-3.69,-1.99,288.28,49.79,101655.39,21.11,109.94, ,122.5625
180,88.72,103.13,32.67,54.38,1.51,90.22,-3.59,-2.19,288.14,50.26,101658.27,21.1,110.08, ,117.15
181,82.5,96.03,35.59,54.91,1.4,93.4,-3.81,-2.46,288.25,51.62,101761.76,21.09,110.22, ,109.375
182,28.89,31.96,10.01,0.95,0.3,76.82,-0.69,1.38,287.69,67.81,91221.76,21.29,101.34, ,42.3625
183,28.63,31.73,10.2,1.03,0.3,77.08,-1.9,1.05,287.7,67.07,89932.82,21.29,101.49, ,42.0375
184,30.16,33.39,10.7,1.03,0.3,77.24,-2.25,0.76,286.32,70.75,88513.68,21.3,101.63, ,43.95
185,97.2,110.23,25.4,31.69,1.28,84.02,-3.41,-2.1,288.54,48.25,101842.51,21.25,109.8, ,127.75000000000001
186,96.96,111.47,29.56,44.57,1.52,89.98,-3.31,-1.7,288.12,47.77,101678.83,21.24,109.94, ,127.45
187,94.03,108.9,34.52,53.9,1.59,90.43,-3.25,-1.99,288.12,50.08,101552.62,21.23,110.09, ,123.78750000000001
188,89.93,104.14,39.9,59.32,1.56,89.89,-3.39,-1.86,288.09,48.69,101600.69,21.23,110.23, ,118.66250000000001
189,85.26,99.07,37.13,51.06,1.42,93.11,-3.52,-2.13,287.98,47.97,101801.97,21.22,110.37, ,112.82500000000002
190,78.64,92.42,30.45,35.72,1.19,100.07,-3.97,-2.5,288.6,51.43,101946.62,21.21,110.52, ,104.55
191,29.01,32.03,9.76,1.11,0.29,77.01,-0.03,0.44,287.34,70.92,92961.59,21.42,101.2, ,42.5125
192,29.29,32.47,10.36,1.28,0.3,76.83,-0.99,0.81,288.03,66.9,93416.05,21.42,101.34, ,42.8625
193,29.26,32.47,10.64,1.35,0.3,77.05,-2.63,0.63,287.51,68.09,91087.07,21.43,101.48, ,42.825
194,30.67,34.01,11.21,1.33,0.31,77.22,-2.97,1.12,286.34,71.1,89457.48,21.43,101.63, ,44.587500000000006
195,103.2,118.05,29.03,41.43,1.54,90.29,-3.14,-1.63,288.02,44.99,101747.68,21.37,109.95, ,135.25
196,102.57,117.65,34.49,52.3,1.67,91.08,-3.07,-1.67,288.03,47.01,101697.5,21.37,110.09, ,134.46249999999998
197,99.81,113.89,41.32,59.74,1.66,90.1,-3.07,-1.54,288.18,47.97,101747.21,21.36,110.24, ,131.0125
198,97.57,110.86,40.76,56.36,1.6,91.59,-3.29,-1.48,288.25,48.47,101832.56,21.35,110.38, ,128.21249999999998
199,94.62,107.92,34.51,45.19,1.45,95.12,-3.45,-1.65,288.25,47.65,101890.17,21.35,110.52, ,124.525
200,89.77,104.83,30.92,36.09,1.22,100.25,-4.03,-2.0,288.51,49.74,101940.24,21.34,110.67, ,118.46249999999999
201,26.05,28.63,8.33,1.51,0.27,76.74,-0.92,0.76,287.83,71.76,90358.48,21.52,100.33, ,39.315
202,26.8,29.52,8.91,1.71,0.28,76.34,-1.08,-0.02,287.11,73.82,88573.11,21.52,100.47, ,39.76
203,27.74,30.64,9.71,1.99,0.29,76.5,-0.65,-1.09,287.6,72.04,90603.76,21.53,100.62, ,40.925
204,28.23,31.32,9.88,1.2,0.3,77.3,-2.2,-0.08,288.34,65.29,93013.5,21.56,101.33, ,41.5375
205,28.81,31.9,9.99,1.13,0.29,77.41,-2.96,-0.13,286.81,69.56,90376.3,21.56,101.48, ,42.262499999999996
206,29.41,32.56,10.28,1.0,0.3,77.65,-2.96,0.48,286.21,71.24,90064.38,21.56,101.62, ,43.0125
207,81.38,98.63,29.12,12.82,0.76,60.67,-3.15,-2.6,285.16,48.89,95382.28,21.59,107.52, ,107.975
208,96.78,121.8,32.27,27.36,1.05,58.63,-2.27,-3.96,287.86,42.62,101247.39,21.58,107.95, ,127.225
209,101.8,128.04,33.0,32.46,1.11,58.91,-2.45,-4.02,287.58,45.21,101491.09,21.57,108.09, ,133.5
210,128.48,153.2,25.97,28.54,1.48,86.55,-1.91,-2.1,287.77,46.99,101812.92,21.54,109.24, ,166.85
211,121.63,143.38,24.65,26.43,1.39,85.16,-2.12,-2.02,288.34,49.12,101813.11,21.53,109.38, ,158.28750000000002
212,118.47,138.64,24.84,27.58,1.37,83.28,-2.49,-1.92,288.52,45.82,101913.72,21.52,109.53, ,154.33749999999998
