,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa), lat, lon, ,AQI
41,68.89,78.54,11.68,20.3,0.74,92.95,-0.4,0.93,289.78,73.82,96095.55,18.87,109.41, ,92.36250000000001
42,68.48,78.87,11.62,21.72,0.77,92.69,-0.88,1.2,289.23,74.11,93864.51,18.86,109.55, ,91.85
43,67.73,78.04,11.37,20.51,0.78,92.66,-1.11,1.19,288.44,79.93,93164.08,18.86,109.69, ,90.91250000000001
44,67.14,77.02,10.93,19.01,0.77,91.3,-1.11,0.92,288.73,84.53,95214.34,18.85,109.83, ,90.175
45,66.17,75.89,10.92,18.01,0.76,89.45,-1.07,-0.09,289.69,83.98,97368.88,18.84,109.97, ,88.9625
46,65.07,74.82,11.07,17.36,0.76,87.54,-1.27,-0.93,290.18,84.53,98449.5,18.84,110.11, ,87.58749999999999
47,66.38,77.36,11.68,20.78,0.78,85.01,-1.04,-1.57,290.75,83.99,99313.45,18.83,110.25, ,89.225
48,58.12,68.02,11.35,15.07,0.65,83.66,-0.62,-2.23,291.34,82.18,100854.96,18.82,110.39, ,78.9
49,57.94,62.18,11.84,8.26,0.45,87.23,0.47,1.86,291.8,75.79,101190.44,19.02,108.71, ,78.675
50,59.02,62.71,11.43,9.23,0.48,88.33,-0.03,2.09,292.15,72.03,100880.73,19.02,108.85, ,80.025
51,61.97,65.82,11.36,10.22,0.52,87.11,-0.52,1.93,291.49,71.06,98907.21,19.01,108.99, ,83.7125
52,64.51,69.78,11.72,12.16,0.58,88.95,-0.27,1.92,289.64,75.04,94846.18,19.01,109.13, ,86.8875
53,68.42,75.17,12.24,15.61,0.66,89.99,-0.09,1.8,288.83,75.52,93553.16,19.0,109.27, ,91.775
54,69.81,78.02,12.71,17.98,0.73,92.47,-0.02,1.55,289.28,73.82,94672.23,19.0,109.41, ,93.5125
55,69.21,78.34,12.58,18.77,0.77,92.99,-0.42,1.39,289.65,72.53,94636.16,18.99,109.55, ,92.76249999999999
56,67.01,76.57,11.9,18.73,0.79,91.81,-1.18,1.78,289.31,77.51,94761.16,18.99,109.69, ,90.0125
57,65.62,75.55,11.64,17.96,0.79,90.81,-1.52,1.86,289.21,83.0,95965.31,18.98,109.83, ,88.275
58,65.47,76.07,11.87,17.83,0.8,91.0,-1.4,0.79,289.54,84.34,97177.98,18.98,109.97, ,88.0875
59,64.63,76.17,11.89,18.05,0.81,89.24,-1.12,-0.04,290.16,83.91,98557.96,18.97,110.11, ,87.0375
60,66.62,80.53,12.45,23.21,0.87,86.07,-0.64,-0.6,290.75,82.93,99804.24,18.96,110.25, ,89.525
61,60.19,73.47,11.9,18.79,0.77,84.59,-0.35,-1.3,291.14,82.75,100918.0,18.96,110.39, ,81.4875
62,58.1,63.42,12.85,8.45,0.44,85.4,-0.04,1.68,291.43,76.42,101252.18,19.16,108.72, ,78.875
63,57.93,63.06,12.19,8.89,0.47,87.55,-0.06,1.79,291.87,72.79,100869.95,19.15,108.86, ,78.6625
64,58.71,64.2,12.01,9.5,0.5,87.61,-0.18,1.81,291.6,71.07,99303.59,19.15,109.0, ,79.6375
65,61.9,68.23,11.99,11.09,0.56,87.3,0.13,1.85,290.25,73.36,96381.49,19.14,109.14, ,83.625
66,65.26,72.57,13.04,13.62,0.65,89.18,0.1,1.62,289.83,73.66,95277.38,19.14,109.28, ,87.82500000000002
67,68.17,76.78,13.6,16.05,0.74,90.88,-0.3,1.38,290.16,72.09,96236.97,19.13,109.42, ,91.4625
68,66.22,75.91,12.92,16.72,0.79,90.28,-1.17,1.19,290.35,72.48,96665.05,19.13,109.56, ,89.025
69,65.6,76.43,11.99,17.8,0.82,87.86,-2.05,2.07,289.99,76.86,96694.12,19.12,109.7, ,88.25
70,65.23,77.38,11.87,18.33,0.84,87.82,-2.08,2.18,289.94,80.36,97439.5,19.11,109.84, ,87.78750000000001
71,64.86,78.47,12.28,19.13,0.85,89.58,-1.72,1.42,290.04,81.74,98098.12,19.11,109.98, ,87.32499999999999
72,64.34,79.6,12.47,20.3,0.87,89.01,-1.04,0.49,290.44,81.73,99168.85,19.1,110.12, ,86.67500000000001
73,64.73,82.36,12.75,25.28,0.94,86.29,-0.49,-0.44,291.12,80.52,100625.05,19.1,110.26, ,87.1625
74,59.91,77.09,11.82,21.79,0.87,84.58,-0.45,-1.02,291.31,81.64,101343.47,19.09,110.4, ,81.13749999999999
75,45.17,56.62,10.19,10.0,0.59,89.46,-0.96,-1.49,291.5,81.78,101576.66,19.08,110.54, ,62.712500000000006
76,57.33,64.15,13.28,7.49,0.44,83.74,-0.51,1.37,291.14,76.54,101338.3,19.29,108.72, ,77.9125
77,58.04,65.39,12.65,8.37,0.47,85.37,-0.32,1.46,291.74,74.1,101089.14,19.28,108.86, ,78.8
78,58.06,66.14,12.62,9.37,0.51,86.93,-0.15,1.47,291.6,72.11,99909.98,19.28,109.0, ,78.825
79,59.88,68.62,12.72,10.93,0.57,87.13,-0.1,1.4,290.88,72.64,98143.7,19.27,109.14, ,81.10000000000001
80,63.12,72.87,13.72,13.13,0.66,88.23,-0.18,1.01,290.71,72.19,97879.13,19.27,109.28, ,85.15
81,66.17,77.34,14.07,15.92,0.77,88.95,-0.51,1.03,290.71,72.06,98298.27,19.26,109.43, ,88.9625
82,64.19,76.66,13.45,16.6,0.82,88.8,-1.25,1.02,290.7,73.2,98259.79,19.26,109.57, ,86.4875
83,62.31,76.19,12.77,17.59,0.85,88.57,-1.81,1.8,290.79,75.08,98553.0,19.25,109.71, ,84.1375
84,62.99,78.93,12.67,19.12,0.89,88.77,-1.78,1.91,290.78,77.36,99166.23,19.25,109.85, ,84.98750000000001
85,64.31,82.6,12.88,21.2,0.92,89.14,-1.65,1.29,290.55,79.72,99286.38,19.24,109.99, ,86.6375
86,64.65,85.07,12.89,22.82,0.95,88.59,-1.55,0.67,290.49,81.13,99400.73,19.23,110.13, ,87.0625
87,65.63,88.66,12.83,28.79,1.04,86.02,-1.16,-0.26,290.91,80.63,100240.4,19.23,110.27, ,88.2875
88,59.6,80.99,11.79,24.66,0.96,85.73,-1.17,-1.12,291.44,80.35,101187.37,19.22,110.41, ,80.75
89,47.15,61.68,10.18,11.99,0.67,89.53,-1.67,-1.5,291.73,81.03,101556.87,19.21,110.55, ,65.1875
90,59.55,68.32,13.4,8.06,0.48,84.59,-0.72,0.9,291.1,76.62,101164.2,19.42,108.87, ,80.6875
91,59.37,69.84,13.51,10.33,0.54,86.05,-0.66,1.01,291.51,74.13,100723.63,19.41,109.01, ,80.4625
92,61.57,73.69,13.72,12.86,0.62,86.65,-0.86,0.92,291.43,72.18,100231.14,19.41,109.15, ,83.2125
93,64.36,78.06,14.3,15.04,0.73,87.53,-0.91,0.91,291.12,72.0,99727.94,19.4,109.29, ,86.7
94,66.72,82.28,14.41,17.63,0.84,87.54,-1.1,1.17,290.76,72.86,99264.79,19.4,109.43, ,89.65
95,66.01,83.59,13.7,18.58,0.91,86.39,-1.24,1.13,290.74,73.69,99341.87,19.39,109.57, ,88.7625
96,63.49,82.83,13.41,19.35,0.93,88.43,-1.46,1.33,290.97,74.43,99733.63,19.38,109.71, ,85.61250000000001
97,65.52,87.8,13.08,21.53,0.97,88.43,-1.63,1.47,290.75,76.96,99766.41,19.38,109.85, ,88.14999999999999
98,68.22,94.22,13.38,26.04,1.05,88.53,-1.71,1.1,290.59,79.01,99723.84,19.37,109.99, ,91.525
99,71.14,100.81,13.21,31.29,1.16,86.56,-1.6,0.85,290.52,80.39,99827.79,19.37,110.13, ,95.175
100,66.97,95.35,12.71,31.4,1.12,86.05,-1.39,0.2,290.84,80.44,100149.68,19.36,110.27, ,89.9625
101,61.21,86.81,11.75,26.65,1.02,85.78,-1.65,-0.58,291.17,80.36,100658.41,19.35,110.41, ,82.7625
102,50.91,69.65,10.65,15.64,0.77,88.62,-1.94,-1.1,291.58,80.78,101084.05,19.35,110.55, ,69.88749999999999
103,60.24,70.44,13.59,8.21,0.51,83.26,-1.35,0.67,290.86,75.44,101149.34,19.54,109.01, ,81.55
104,64.96,78.49,14.11,12.17,0.64,84.96,-1.27,0.66,291.06,74.13,100978.26,19.54,109.16, ,87.44999999999999
105,66.07,82.9,14.79,16.24,0.78,86.15,-1.25,0.84,291.15,73.16,100733.0,19.53,109.3, ,88.83749999999999
106,67.71,88.17,14.76,19.89,0.93,86.41,-1.54,1.08,290.95,73.38,100282.83,19.53,109.44, ,90.88749999999999
107,69.01,93.6,14.43,23.08,1.03,85.54,-1.5,1.24,290.7,74.53,99951.08,19.52,109.58, ,92.51250000000002
108,67.19,94.11,14.41,24.39,1.05,88.27,-1.44,1.12,290.77,75.45,99956.2,19.52,109.72, ,90.2375
109,68.59,98.27,14.17,26.78,1.09,88.45,-1.44,1.27,290.77,76.68,100166.82,19.51,109.86, ,91.98750000000001
110,71.76,104.74,14.71,33.64,1.2,88.49,-1.44,0.97,290.73,78.25,100244.66,19.51,110.0, ,95.95000000000002
111,73.04,108.14,14.61,37.4,1.27,87.52,-1.43,0.77,290.74,78.96,100341.1,19.5,110.14, ,97.55000000000001
112,72.11,107.01,13.04,36.46,1.24,85.35,-1.33,0.26,290.73,79.96,100579.13,19.49,110.28, ,96.38749999999999
113,63.99,93.59,12.07,29.8,1.09,85.3,-1.7,-0.05,290.99,80.39,100503.54,19.49,110.42, ,86.2375
114,55.54,79.01,11.15,20.74,0.88,86.46,-1.8,-0.43,291.27,80.59,100613.54,19.48,110.56, ,75.675
115,45.21,61.27,10.26,10.7,0.62,91.27,-1.72,-0.84,291.51,80.93,101270.65,19.47,110.7, ,62.7625
116,68.29,88.36,14.92,17.32,0.85,83.3,-1.66,0.95,290.97,74.12,101289.75,19.67,109.3, ,91.61250000000001
117,69.99,96.41,14.81,22.57,1.04,84.35,-2.05,1.13,290.93,73.93,100873.96,19.66,109.44, ,93.7375
118,71.02,102.89,14.91,27.15,1.16,84.27,-1.95,1.1,290.6,75.12,100303.37,19.66,109.58, ,95.02499999999999
119,71.29,107.03,14.74,29.5,1.2,86.44,-1.81,0.73,290.62,76.05,100193.91,19.65,109.72, ,95.36250000000001
120,72.83,111.64,14.79,32.99,1.25,87.01,-1.77,0.82,290.7,76.34,100416.19,19.64,109.87, ,97.2875
121,76.33,118.5,15.75,41.65,1.37,86.72,-1.66,0.56,290.73,77.26,100581.57,19.64,110.01, ,101.6625
122,77.02,119.95,15.7,45.19,1.43,85.88,-1.49,0.45,290.77,77.92,100732.35,19.63,110.15, ,102.525
123,73.36,112.77,13.29,39.83,1.32,85.23,-1.43,0.25,290.8,78.88,100890.67,19.62,110.29, ,97.94999999999999
124,67.5,102.46,12.4,34.71,1.19,84.6,-1.65,-0.03,290.93,79.64,100777.16,19.62,110.43, ,90.625
125,58.44,86.4,11.44,25.65,0.98,86.18,-1.75,-0.17,291.19,80.07,100744.89,19.61,110.57, ,79.3
126,50.62,72.54,10.95,17.16,0.78,89.98,-1.68,-0.43,291.49,80.65,101211.36,19.6,110.71, ,69.525
127,40.76,55.3,9.46,7.76,0.55,94.05,-2.17,-0.68,291.93,80.28,101546.22,19.6,110.85, ,57.199999999999996
128,66.36,83.9,15.54,14.5,0.75,80.47,-1.69,0.98,290.65,74.06,101513.68,19.8,109.31, ,89.2
129,69.35,95.61,15.38,21.54,1.0,84.12,-1.86,0.98,290.89,74.72,101148.89,19.79,109.45, ,92.9375
130,68.71,101.61,15.69,27.98,1.17,85.13,-1.92,1.17,290.91,74.57,100638.18,19.79,109.59, ,92.13749999999999
131,71.71,111.1,15.25,32.66,1.28,86.43,-2.05,1.17,290.77,75.5,100547.6,19.78,109.73, ,95.88749999999999
132,73.15,115.77,15.58,37.5,1.34,87.47,-1.99,1.18,290.86,75.36,100721.59,19.78,109.87, ,97.6875
133,75.73,121.13,16.67,47.21,1.44,87.11,-1.9,1.0,290.88,75.74,100878.66,19.77,110.01, ,100.91250000000001
134,75.38,120.25,16.2,48.62,1.45,86.27,-1.74,0.66,290.88,76.34,100957.48,19.76,110.15, ,100.475
135,71.3,112.26,13.72,41.37,1.35,85.83,-1.65,0.4,291.01,76.64,100966.38,19.76,110.29, ,95.375
136,65.85,101.91,12.86,36.08,1.21,85.66,-1.72,0.25,291.13,77.56,100981.27,19.75,110.44, ,88.5625
137,57.63,86.62,11.7,25.73,0.99,87.01,-1.71,0.09,291.23,78.88,101018.83,19.74,110.58, ,78.28750000000001
138,50.07,73.32,10.96,17.45,0.8,91.74,-1.85,-0.3,291.47,79.97,101229.32,19.74,110.72, ,68.8375
139,41.64,58.07,9.52,8.67,0.59,95.02,-2.39,-0.46,291.82,80.42,101424.88,19.73,110.86, ,58.3
140,32.46,42.27,8.44,2.37,0.43,99.43,-2.97,-0.45,292.73,79.34,101526.85,19.72,111.0, ,46.825
141,67.89,96.63,16.21,24.12,1.0,82.97,-2.12,0.96,290.74,74.11,101230.88,19.92,109.6, ,91.11250000000001
142,69.47,104.81,16.4,30.8,1.15,86.36,-2.21,1.12,290.77,75.88,101144.21,19.92,109.74, ,93.0875
143,68.95,107.55,17.36,38.34,1.24,89.15,-1.97,0.95,290.88,75.96,101267.34,19.91,109.88, ,92.4375
144,70.77,112.67,18.64,52.67,1.37,90.41,-1.84,0.81,290.98,76.19,101279.66,19.9,110.02, ,94.71249999999999
145,68.82,110.12,17.58,54.25,1.4,88.23,-1.86,0.8,291.23,75.6,101037.09,19.9,110.16, ,92.27499999999999
146,66.23,105.47,14.99,45.72,1.36,87.32,-1.9,0.52,291.3,76.29,100952.6,19.89,110.3, ,89.0375
147,61.37,95.3,13.61,38.95,1.18,87.31,-1.8,0.18,291.37,77.44,101161.54,19.88,110.44, ,82.96249999999999
148,54.79,81.5,11.53,21.31,0.91,89.94,-1.81,-0.09,291.43,78.63,101299.3,19.88,110.58, ,74.7375
149,48.98,70.92,10.23,14.2,0.75,91.38,-2.07,0.02,291.47,79.41,101303.3,19.87,110.73, ,67.475
150,40.37,55.3,9.04,6.73,0.55,94.96,-2.55,-0.13,291.76,80.53,101382.74,19.86,110.87, ,56.7125
151,67.81,108.4,18.51,53.76,1.39,88.95,-2.57,0.56,291.11,76.05,101439.16,20.03,110.17, ,91.0125
152,66.44,108.39,18.09,55.99,1.44,88.72,-2.61,0.38,291.23,77.78,101363.34,20.02,110.31, ,89.3
153,59.34,93.3,15.53,42.68,1.17,90.02,-2.53,-0.03,291.34,79.12,101489.85,20.02,110.45, ,80.425
154,42.53,58.51,10.07,7.68,0.6,91.46,-2.36,0.05,291.62,79.36,101493.56,20.0,110.73, ,59.4125
155,61.37,87.97,17.89,29.73,1.1,95.5,-2.32,0.89,291.15,73.88,101509.88,20.3,110.04, ,82.96249999999999
156,59.61,89.14,18.33,38.14,1.26,99.37,-2.49,0.58,291.14,75.85,101260.55,20.3,110.18, ,80.7625
157,52.31,78.96,16.97,32.48,1.08,100.34,-2.62,0.34,291.22,77.63,101288.98,20.29,110.32, ,71.6375
158,66.67,91.47,16.64,28.39,1.24,98.23,-2.06,1.33,291.04,72.07,101051.98,20.43,110.05, ,89.5875
159,62.55,86.95,15.89,29.07,1.27,99.84,-2.4,1.36,290.96,74.42,100506.34,20.43,110.19, ,84.4375
160,53.45,73.39,14.51,20.71,1.02,101.08,-2.17,1.15,290.92,76.4,100695.74,20.42,110.33, ,73.0625
161,42.04,55.93,12.32,8.41,0.68,100.89,-2.35,0.91,291.36,77.35,101397.3,20.41,110.47, ,58.8
162,71.16,91.29,16.75,21.24,1.13,100.87,-1.75,2.05,290.96,68.91,101087.62,20.57,109.91, ,95.19999999999999
163,67.29,89.14,16.28,25.4,1.28,100.56,-1.99,2.0,291.16,69.32,100497.67,20.57,110.05, ,90.36250000000001
164,60.04,79.39,15.21,21.6,1.14,98.46,-2.29,1.89,290.98,72.43,100201.14,20.56,110.2, ,81.3
165,50.65,65.85,14.12,13.91,0.88,99.84,-2.12,1.63,291.06,75.07,100758.59,20.55,110.34, ,69.5625
166,39.68,50.19,12.33,5.39,0.58,99.81,-2.39,1.31,291.44,76.25,101471.46,20.55,110.48, ,55.85
167,73.94,89.71,16.87,16.53,1.01,100.01,-1.44,2.35,290.81,69.32,101505.8,20.71,109.78, ,98.675
168,73.35,92.57,16.74,21.78,1.27,104.7,-1.23,2.38,291.13,66.95,101123.35,20.71,109.92, ,97.9375
169,64.79,83.07,15.85,21.4,1.24,103.36,-1.81,2.27,291.3,69.48,100814.04,20.7,110.06, ,87.23750000000001
170,54.6,68.84,14.68,14.36,0.96,102.85,-2.82,1.97,291.26,73.81,100882.79,20.69,110.2, ,74.5
171,77.56,92.87,17.01,16.9,1.11,101.66,-0.91,2.42,290.72,67.54,101499.35,20.85,109.78, ,103.2
172,75.54,92.85,17.0,20.7,1.32,105.71,-0.85,2.14,291.15,67.24,101390.12,20.84,109.92, ,100.67500000000001
173,65.62,80.26,16.42,18.98,1.21,102.8,-1.39,1.9,291.25,69.85,101423.7,20.83,110.07, ,88.275
174,52.2,62.08,15.26,10.57,0.83,103.3,-2.12,1.93,291.2,72.98,101525.45,20.83,110.21, ,71.5
175,79.04,92.73,17.16,16.11,1.11,101.99,-0.67,2.38,290.69,66.98,101427.34,20.98,109.79, ,105.05000000000001
176,74.48,88.89,17.36,19.01,1.27,106.24,-1.07,1.83,290.99,68.56,101393.59,20.97,109.93, ,99.35000000000001
177,63.11,74.69,17.69,17.06,1.12,107.51,-1.98,1.52,291.0,71.9,101508.34,20.97,110.07, ,85.1375
178,80.84,93.44,17.79,16.95,1.12,100.99,-0.68,2.44,290.58,67.34,101399.02,21.11,109.79, ,107.30000000000001
179,75.37,87.45,18.98,20.96,1.26,103.28,-1.33,1.82,290.78,69.11,101305.33,21.11,109.94, ,100.4625
180,65.74,75.3,20.93,21.51,1.15,102.8,-2.01,1.48,290.6,71.99,101310.53,21.1,110.08, ,88.42499999999998
181,56.9,64.25,23.68,20.7,1.0,102.87,-2.38,1.24,290.85,73.82,101416.85,21.09,110.22, ,77.375
182,20.97,22.84,6.08,0.75,0.23,76.89,2.24,2.02,289.52,64.74,91046.05,21.29,101.34, ,36.42
183,20.87,22.78,6.2,0.8,0.23,78.93,1.96,1.48,289.02,65.39,89774.32,21.29,101.49, ,36.39
184,21.04,22.99,6.45,0.9,0.23,78.87,3.62,1.47,288.76,63.97,88353.06,21.3,101.63, ,36.495
185,81.32,92.26,19.34,17.68,1.06,95.64,-0.8,2.28,290.39,66.89,101486.88,21.25,109.8, ,107.9
186,76.79,86.76,22.05,23.3,1.24,96.66,-1.59,1.74,290.56,68.97,101325.69,21.24,109.94, ,102.23750000000001
187,72.23,80.61,24.53,26.93,1.26,94.7,-2.14,1.56,290.22,70.77,101203.61,21.23,110.09, ,96.5375
188,66.32,73.42,28.08,28.87,1.2,93.52,-2.31,1.2,290.11,71.92,101255.32,21.23,110.23, ,89.14999999999999
189,58.57,64.99,25.51,22.12,1.03,99.5,-2.05,1.13,290.25,72.82,101457.12,21.22,110.37, ,79.4625
190,49.47,55.43,17.75,10.85,0.78,106.87,-2.11,1.57,290.98,73.34,101602.13,21.21,110.52, ,68.0875
191,21.5,23.41,5.97,0.9,0.23,75.0,2.69,1.56,289.85,65.43,92752.14,21.42,101.2, ,36.705
192,21.25,23.19,6.09,0.97,0.23,76.04,1.22,2.06,289.69,65.0,93218.55,21.42,101.34, ,36.595
193,21.26,23.26,6.46,1.14,0.24,77.97,1.47,1.81,289.13,65.13,90916.41,21.43,101.48, ,36.63
194,21.41,23.47,6.93,1.33,0.24,78.02,3.42,1.74,288.95,63.6,89283.39,21.43,101.63, ,36.735
195,83.56,92.92,23.95,26.66,1.3,89.96,-1.38,1.62,290.15,67.34,101392.86,21.37,109.95, ,110.69999999999999
196,84.17,91.94,26.94,33.8,1.43,85.68,-2.1,1.73,290.0,68.77,101345.06,21.37,110.09, ,111.4625
197,79.86,86.31,30.96,37.45,1.36,84.78,-2.25,1.56,289.96,68.79,101398.12,21.36,110.24, ,106.07499999999999
198,74.91,80.87,28.32,31.15,1.22,90.5,-2.15,1.35,290.08,69.9,101485.36,21.35,110.38, ,99.88749999999999
199,69.9,75.59,20.85,19.96,1.04,98.0,-2.23,1.17,290.34,71.2,101543.48,21.35,110.52, ,93.625
200,62.55,68.99,17.08,13.68,0.84,103.32,-2.52,1.6,290.95,73.98,101596.03,21.34,110.67, ,84.4375
201,18.54,20.29,4.67,1.25,0.22,75.34,2.26,-2.87,290.14,59.43,90200.42,21.52,100.33, ,35.144999999999996
202,18.81,20.59,4.87,1.36,0.22,75.17,4.0,-2.18,289.8,58.75,88422.13,21.52,100.47, ,35.295
203,19.51,21.44,5.52,1.64,0.23,74.3,4.2,-0.05,290.92,56.77,90418.43,21.53,100.62, ,35.72
204,20.72,22.65,5.86,1.16,0.23,77.45,-0.66,1.16,289.28,66.45,92823.54,21.56,101.33, ,36.325
205,21.02,22.98,6.22,1.26,0.23,78.13,0.98,1.14,288.4,67.44,90202.32,21.56,101.48, ,36.49
206,21.55,23.58,6.72,1.36,0.24,77.85,2.39,1.06,288.01,67.84,89881.32,21.56,101.62, ,36.79
207,66.48,75.57,15.68,4.61,0.53,83.64,0.45,4.64,286.48,74.48,95019.7,21.59,107.52, ,89.35000000000001
208,72.0,84.79,17.16,10.73,0.64,87.21,1.31,1.32,289.17,74.42,100835.68,21.58,107.95, ,96.25
209,75.18,89.18,17.61,13.72,0.68,87.98,1.12,1.62,289.39,75.15,101069.88,21.57,108.09, ,100.22500000000001
210,95.55,113.64,18.17,13.7,0.98,106.89,-1.35,3.5,290.54,74.7,101430.47,21.54,109.24, ,125.6875
211,92.46,109.63,17.68,13.35,0.96,102.75,-1.47,3.44,290.45,73.91,101439.58,21.53,109.38, ,121.82499999999999
212,93.66,110.26,18.87,15.8,1.02,97.3,-1.4,3.12,290.25,71.56,101546.1,21.52,109.53, ,123.32499999999999
213,96.21,111.26,20.27,18.91,1.11,92.51,-1.3,2.39,289.99,70.17,101551.22,21.52,109.67, ,126.51249999999999
214,96.85,109.54,21.98,23.9,1.3,89.35,-1.05,1.95,289.79,68.83,101444.76,21.51,109.81, ,127.3125
